BN373_24881_1-311	0.0	0.054791566153070015	0.3497868850160871	0.05168045384930986	0.1914475507278799	-1	-1	-1	0.6002334556231801	0.2941752819030141	0.20659745879730507	0.6422004057871111	0.45646927617626987	0.059842184442080004	0.0018782475479099947	0.14421102242852002	0.23939634634258988	0.46265543800736997	0.26944539667702505	0.5351720381671161	0.09638124855431984	0.0904648863603601	0.055208245647179854	0.14226307593753407	0.0254807620645201	-1	0.1222484346624999
ETEC_0680_1-311	0.054791566153070015	0.0	0.40457845116915714	0.003111112303760155	0.13665598457480987	-1	-1	-1	0.6550250217762501	0.34896684805608413	0.2613890249503751	0.6969919719401811	0.40167771002319985	0.005050618289009989	0.05666981370098001	0.08941945627545	0.18460478018951987	0.40786387185429995	0.32423696283009507	0.5899636043201861	0.04158968240124983	0.1452564525134301	0.0004166794941098395	0.19705464209060408	0.08027232821759012	-1	0.06745686850942989
t0053_3-306	0.3497868850160871	0.40457845116915714	0.0	0.401467338865397	0.541234435743967	-1	-1	-1	0.25044657060709297	0.055611603113073005	0.14318942621878206	0.29241352077102395	0.806256161192357	0.4096290694581671	0.34790863746817713	0.49399790744460714	0.589183231358677	0.8124423230234571	0.08034148833906207	0.185385153151029	0.44616813357040697	0.259321998655727	0.404995130663267	0.20752380907855306	0.324306122951567	-1	0.47203531967858703
ETEC_0030_1-303	0.05168045384930986	0.003111112303760155	0.401467338865397	0.0	0.13976709687857003	-1	-1	-1	0.65191390947249	0.345855735752324	0.2582779126466149	0.693880859636421	0.40478882232696	0.008161730592770144	0.053558701397219854	0.09253056857921016	0.18771589249328002	0.4109749841580601	0.3211258505263349	0.586852492016426	0.04470079470500998	0.14214534020966996	0.0035277917978699946	0.19394352978684393	0.07716121591382996	-1	0.07056798081319005
ERS227112_02360_1-303	0.1914475507278799	0.13665598457480987	0.541234435743967	0.13976709687857003	0.0	-1	-1	-1	0.79168100635106	0.485622832630894	0.39804500952518496	0.833647956514991	0.26502172544839	0.13160536628579989	0.19332579827578988	0.04723652829935987	0.047948795614709994	0.2712078872794901	0.46089294740490494	0.726619588894996	0.09506630217356005	0.28191243708824	0.13623930508070003	0.33371062666541396	0.2169283127924	-1	0.06919911606537998
ROD_06641_1-310	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b0651_1-311	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b2162_2-310	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
STM_MW07261_1-311	0.6002334556231801	0.6550250217762501	0.25044657060709297	0.65191390947249	0.79168100635106	-1	-1	-1	0.0	0.30605817372016597	0.393635996825875	0.04196695016393098	1.05670273179945	0.6600756400652601	0.5983552080752701	0.7444444780517001	0.83962980196577	1.06288889363055	0.33078805894615504	0.06506141745606397	0.6966147041774999	0.50976856926282	0.6554417012703599	0.457970379685646	0.57475269355866	-1	0.72248189028568
SEN0630_1-311	0.2941752819030141	0.34896684805608413	0.055611603113073005	0.345855735752324	0.485622832630894	-1	-1	-1	0.30605817372016597	0.0	0.08757782310570905	0.34802512388409695	0.750644558079284	0.3540174663450941	0.2922970343551041	0.43838630433153414	0.533571628245604	0.7568307199103841	0.024729885225989068	0.240996756264102	0.39055653045733396	0.20371039554265402	0.349383527550194	0.15191220596548005	0.268694519838494	-1	0.416423716565514
CS17_00657_1-311	0.20659745879730507	0.2613890249503751	0.14318942621878206	0.2582779126466149	0.39804500952518496	-1	-1	-1	0.393635996825875	0.08757782310570905	0.0	0.435602946989806	0.6630667349735749	0.26643964323938507	0.20471921124939507	0.3508084812258251	0.44599380513989495	0.669252896804675	0.06284793787971998	0.32857457936981105	0.3029787073516249	0.11613257243694497	0.2618057044444849	0.064334382859771	0.18111669673278497	-1	0.32884589345980497
