ROD_33941_1-158	0.0	0.3656101085141091	0.3593456514544181	0.2752716025836796	0.20545103013018318	0.43279944199339077	0.44377447248219626	0.3881360337513892	0.15670557570142624	0.222761529482038	0.05594735936992849	0.4909364855521917	0.3170642648490749	0.11381278673136797	0.0758367584620857	0.3411273537174481	-1	-1	0.3789976253361844	0.5991137879561027	0.30611605671693803	0.0835964909780978	0.3075248363491515
ETEC_3816_1-157	0.3656101085141091	0.0	0.009778216715320169	0.12465153325368387	0.4959461652240605	0.10591173406295673	0.12321186862704853	0.03550801414019874	0.24772431406319706	0.18378989776056104	0.3280142820611233	0.6770552523100286	0.07108405837674583	0.28413558445963855	0.3135521269703468	0.03715855398580585	-1	-1	0.02110297941652034	0.36807597752712123	0.08574063771483056	0.41864287735430583	0.08388065769568112
CS17_03242_1-163	0.3593456514544181	0.009778216715320169	0.0	0.11600766462369236	0.49096874732048934	0.11465432288991395	0.13178529298903385	0.04493902579812539	0.24029576137840783	0.17573000713842515	0.32137857469684966	0.6738662457831149	0.06191122301719835	0.2770665848556102	0.3067736090872224	0.027650711924011553	-1	-1	0.030674846625766833	0.37425506756647786	0.07671253276971376	0.412902106922688	0.0748341858674878
ETEC_3079_1-162	0.2752716025836796	0.12465153325368387	0.11600766462369236	0.0	0.4241677983974594	0.21736120727613664	0.23250485354131933	0.15573341898851337	0.14059861356355213	0.06755979675922136	0.23232204834189288	0.63106721499112	0.05766665472801598	0.1821949283795051	0.21580045078368545	0.09086956074654498	-1	-1	0.14312399392971403	0.44684627582820097	0.04256001868178463	0.3358563535198643	0.04450389122387876
t3853_1-157	0.20545103013018318	0.4959461652240605	0.49096874732048934	0.4241677983974594	0.0	0.5493313809262633	0.5580515800954335	0.513844115916706	0.329961283876608	0.3824459739067613	0.2499039468844963	0.35930504757785287	0.4573741151485464	0.29588086258560475	0.2657070484444995	0.4764934176207982	-1	-1	0.5065832029241553	0.6814762731855085	0.4486752276552367	0.13297039781323342	0.4497945720607855
BN373_45801_1-161	0.43279944199339077	0.10591173406295673	0.11465432288991395	0.21736120727613664	0.5493313809262633	0.0	0.019349470542441915	0.07299565051335936	0.3273991364541641	0.27023612504844324	0.3991854547135707	0.7112588905443975	0.16946715655278896	0.35995402606348326	0.38625501154674574	0.13913476116085388	-1	-1	0.08663705462693658	0.29321964447146054	0.18257143215774585	0.4802154183235623	0.18090844584774696
STM_MW36541_1-158	0.44377447248219626	0.12321186862704853	0.13178529298903385	0.23250485354131933	0.5580515800954335	0.019349470542441915	0.0	0.09093269386646664	0.3404136070501652	0.28435666964975664	0.4108108980590611	0.7168458781362007	0.1855375273416013	0.37233857678197646	0.3981306521213933	0.15579204774078417	-1	-1	0.10431014403299066	0.2792739775305159	0.19838824215176004	0.490272974775126	0.19675743374637897
STMMW_36541_1-157	0.3881360337513892	0.03550801414019874	0.04493902579812539	0.15573341898851337	0.513844115916706	0.07299565051335936	0.09093269386646664	0.0	0.27443612975676873	0.2127718976122521	0.3518751604357086	0.688522378977507	0.10406801876696037	0.3095545082491108	0.33792652775239307	0.07134714166564725	-1	-1	0.014715577247433194	0.34481153629332967	0.11820417207866145	0.4392857142857144	0.11641023625633244
t2255_1-185	0.15670557570142624	0.24772431406319706	0.24029576137840783	0.14059861356355213	0.329961283876608	0.3273991364541641	0.3404136070501652	0.27443612975676873	0.0	0.07833083188656806	0.10672944706160725	0.5707095766523269	0.190157416587961	0.04840149838300147	0.0875049056320023	0.21869204005400392	-1	-1	0.2635995723790701	0.5246189225342714	0.17717475262543897	0.22720203043418213	0.17884531938317041
SL1344_3631_1-157	0.222761529482038	0.18378989776056104	0.17573000713842515	0.06755979675922136	0.3824459739067613	0.27023612504844324	0.28435666964975664	0.2127718976122521	0.07833083188656806	0.0	0.17670007257304618	0.604336252634087	0.12133050401402838	0.12294100063667265	0.15898140546626	0.15229022845013004	-1	-1	0.20101436274767587	0.4842172290098541	0.10724446922879595	0.28773593827052335	0.10905701413702037
