ERS227112_01997_1-174	0.0	0.03157894736842113	0.16303646507523994	-1	0.08421052631578956	0.2884035771681335	0.22759612692748232	-1	0.26983866530385636	0.08146566445430334	-1	0.23157894736842113	0.12049338294649664	0.8529732432564568	0.415478150107284	0.25991285707483464	0.7624277390778096	0.39523336643495527	0.31548671962911035	0.11142798834226782	0.17836826761169217	0.5351440406365015	0.5609240393668745	0.6889166501449188	0.6414022926919216	0.052631578947368425	0.41127588263356546	0.7356337480241487	0.6295812173633042	0.1309570435435367	0.8743034055727554	0.30426519044270234	0.5421052631578948	0.4515004744476129	0.15815087492262436	0.1859112304959307	0.5282296650717704	0.9763002323451849	0.3633563219607562	0.5431683399350381	0.12408792601377762	0.15228277874361126	-1	-1	0.09473684210526315	0.34860776426009166	-1	0.1309570435435367	0.6459047963589096	0.3606752730883814	-1	0.30426519044270234	0.43548588975995195
ERS227112_01986_1-174	0.03157894736842113	0.0	0.18946689249391663	-1	0.054347826086956534	0.26519934598883343	0.20240904410990018	-1	0.24602905656376467	0.051513457860421843	-1	0.2065217391304348	0.14826727611660734	0.8481788924930804	0.3964176550020867	0.2832840300093136	0.754680817525999	0.3755127153404429	0.33710292848292794	0.13948815713145943	0.2043145328450072	0.5199856941355178	0.546606344998403	0.6787726278670355	0.629708889192745	0.021739130434782535	0.3920783570672687	0.7270131093727623	0.6175023440164552	0.15840050532637248	0.8702046035805626	0.3262357633760907	0.5271739130434783	0.46882151209663564	0.18473558413559418	0.21161929690132242	0.5128458498023716	0.9755274138347018	0.3425962020246938	0.5282716553677023	0.09552557577509638	0.17905279625697096	-1	-1	0.06521739130434774	0.32736671309465976	-1	0.15840050532637248	0.6343582136314827	0.3398277276456112	-1	0.3262357633760907	0.45331265113595354
BN373_01321_1-174	0.16303646507523994	0.18946689249391663	0.0	-1	0.2335176048583777	0.4044197425068268	0.3535261240036499	-1	0.38888158824733476	0.23122025557190803	-1	0.35685959947886864	0.04837153161083638	0.8769439659474013	0.5107765262730324	0.1157474465220322	0.8011606806984961	0.49383238056685314	0.18214682981090102	0.058080241168850945	0.01831836381955456	0.6109325130202856	0.6325094318880146	0.7396345798490552	0.6998667952755162	0.207087177439701	0.5072593816335297	0.7787350872314817	0.6899729862818647	0.036913505015341914	0.8947965340001695	0.16873940079140762	0.6167588024291889	0.3446554089101442	0.0058034034924803616	0.027330659540319296	0.6051454328058309	0.9801641586867305	0.46715245674077366	0.6176485589264831	0.26689353427321333	0.012685464046242689	-1	-1	0.24232774733126983	0.45480845175258366	-1	0.036913505015341914	0.7036352266606501	0.4649085165992448	-1	0.16873940079140762	0.3255212602651849
b2861_1-121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ERS227112_05529_1-174	0.08421052631578956	0.054347826086956534	0.2335176048583777	-1	0.0	0.2229694233445135	0.1565704834265611	-1	0.2026973931478891	0.0029883062126964638	-1	0.16091954022988506	0.19455709806679172	0.8394535414869356	0.36172901448496525	0.3222359849001118	0.7405820139355391	0.33962264150943383	0.37312994323929055	0.18625510511344534	0.24755830823386551	0.49239866506284635	0.5205492383891158	0.6603112846410031	0.608427790870489	0.033333333333333416	0.35714033161136455	0.7113242076125762	0.595519720109355	0.20413960829776528	0.8627450980392156	0.36285338493173797	0.5	0.49768990817834025	0.22904343282387712	0.25446607424364187	0.4848484848484848	0.9741209433654318	0.3048143745548486	0.5011608309635472	0.04354428702653869	0.2236694921125704	-1	-1	0.011494252873563112	0.28870962764032987	-1	0.20413960829776528	0.6133443178631771	0.3018867924528302	-1	0.36285338493173797	0.48302392009595607
ENC_35920_1-169	0.2884035771681335	0.26519934598883343	0.4044197425068268	-1	0.2229694233445135	0.0	0.07872494217146707	-1	0.02542576685740677	0.22529142864418822	-1	0.0739498606982558	0.3741462374477707	0.7933846320384298	0.17857674499464882	0.473356636510596	0.6661418561145253	0.15012693408671499	0.5129027983071685	0.3676953350758422	0.4153297983473307	0.3467421357831459	0.38297053421688043	0.5628373894614377	0.4960658938095778	0.24887044256636312	0.1726713366214656	0.628488503464112	0.47945384384792344	0.3815921408983512	0.8233597157121407	0.5049175982794171	0.35652467866565574	0.6096896996919453	0.40094317403080293	0.42069734375330836	0.3370254265040089	0.9666949314324831	0.10533041255932822	0.35801861082022257	0.18759377343272068	0.3967674577809839	-1	-1	0.2139341840810777	0.08460439816767176	-1	0.3815921408983512	0.5023932213825156	0.10156275889167028	-1	0.5049175982794171	0.5982937785150678
NCTC13441_04089_1-101	0.22759612692748232	0.20240904410990018	0.3535261240036499	-1	0.1565704834265611	0.07872494217146707	0.0	-1	0.05468970295078787	0.1590909090909091	-1	0.005156396258210976	0.32066568259496636	0.8096504149329408	0.24324324324324334	0.42835382439342834	0.6924248191853826	0.21703314205382576	0.47127929107195066	0.31366353669172936	0.36536846766398867	0.3981698233666738	0.43154614322874774	0.5972529906956137	0.5357380771776488	0.1846848006456758	0.23780273780273786	0.657735724544935	0.5204338098885751	0.32874785456663647	0.8372657118778539	0.4626117384665728	0.4071822361264682	0.5763368420848978	0.3497524752475247	0.3711946814102168	0.38921806146363386	0.9693168710294776	0.17576322409316542	0.40855855855855866	0.11817190787500532	0.34521993503129295	-1	-1	0.14676316346640492	0.1566688639859371	-1	0.32874785456663647	0.5415672862533071	0.17229217874261596	-1	0.4626117384665728	0.5639671148465006
b4272_1-121	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
Ecoli9000q_53250_1-114	0.26983866530385636	0.24602905656376467	0.38888158824733476	-1	0.2026973931478891	0.02542576685740677	0.05468970295078787	-1	0.0	0.20507997748134432	-1	0.04979004388858013	0.35781827461812393	0.798637986213378	0.19946206116766704	0.45961698393030564	0.6746304554444039	0.17173560851901565	0.5001948695871556	0.351199073994353	0.40007627765064846	0.36335171793649107	0.3986589815580323	0.5739525840757665	0.5088788049050711	0.22927414670962618	0.19370680233097817	0.6379344681598798	0.4926891290527654	0.36545843500546615	0.8278509303980699	0.4920013428590762	0.3728855321643977	0.5995068543424675	0.3853143192207227	0.40558385749776754	0.35388206344210665	0.9675417383410507	0.12807807290400705	0.37434147994830175	0.16639882428698127	0.3810296622825291	-1	-1	0.1934264326030972	0.10787903332215609	-1	0.36545843500546615	0.515045255322309	0.12440621472010242	-1	0.4920013428590762	0.5878136238123206
NCTC13441_00580_1-101	0.08146566445430334	0.051513457860421843	0.23122025557190803	-1	0.0029883062126964638	0.22529142864418822	0.1590909090909091	-1	0.20507997748134432	0.0	-1	0.1634269695807683	0.1921429738967168	0.8399333034663365	0.3636363636363637	0.32020454792732017	0.7413572343149808	0.3415960512725353	0.3712510488423197	0.18381609768746193	0.24530304262744598	0.49391553328561205	0.5219819840787197	0.6613263785394934	0.60959792853575	0.03043597914620907	0.3590613931523023	0.7121868592764226	0.5967284310426655	0.2017542054305947	0.8631552577154681	0.36094368898727575	0.5014941531063483	0.4961843527496082	0.22673267326732668	0.2522315130283659	0.4863879153216921	0.9741982779111517	0.30689180207834366	0.5026515151515152	0.04640246957578631	0.22134262544261865	-1	-1	0.014448210738987203	0.29083518107908346	-1	0.2017542054305947	0.614499763440281	0.30397296848810884	-1	0.36094368898727575	0.48147440684448733
