NCTC13441_04803_4-445	0.0	0.29933839932723416	0.484415120158338	0.47917263923363584	0.33417746781018826	0.6145883102404841	-1	0.24212467551114253	0.2998582709050415	0.6570188858419379	0.13596191010162628	0.25852371330293156	0.2006126632819364	0.48	0.46002695804392635	0.30642658505427045	0.09277730078694685	0.6252150568166827	0.7008538779913224	0.30033958536931027	0.4244897532617587	0.23644982973028597	0.40450910048876537	0.5277878043414788	0.30407491505177553	-1	0.38734512734864235	0.22620993240994566	0.2529051380088498	-1	0.44798667257989083	0.13490920634077605	-1	0.37970006814460316	0.05220614401262448	0.0233956587212359	0.05961786099328615	0.5675767713251642
ETEC_3958_6-444	0.29933839932723416	0.0	0.6387494728074654	0.6350762677312672	0.5334837188318924	0.44993176536369517	-1	0.4689858620332453	0.5094375753945284	0.7596863035534835	0.39460168888956637	0.055045166995310216	0.12350175129196153	0.6356559676501619	0.6216616241029149	0.01011641813998413	0.364343891402715	0.7374025818011253	0.7903997993183494	0.5097748139574899	0.5967620693168054	0.4650097155048593	0.5827623931623933	0.6691390471326992	0.006760061804433686	-1	0.5707362562681302	0.09450685654966458	0.47653931814288164	-1	0.6132254584171267	0.3938640997874548	-1	0.56537965684899	0.33591723975607257	0.3157308390156491	0.25491821716983565	0.697017648428604
CS17_04115_6-445	0.484415120158338	0.6387494728074654	0.0	0.010065678801874249	0.22564218704650293	0.8012875602457681	-1	0.3196969696969698	0.263599270810304	0.3347727453462311	0.4032845474413009	0.6177060378178502	0.5878479760512709	0.008490615689111502	0.04516551794153378	0.6424040341938347	0.4316887349832706	0.27308779245346537	0.4197926787524365	0.26309268173502504	0.10412562979757871	0.3247531073700914	0.13418512312305295	0.08412326636975981	0.6411915486981712	-1	0.15844155844155844	0.6010455409789103	0.3098803029276228	-1	0.06599197115167353	0.4040106730753617	-1	0.16881357974765307	0.4560158028197541	0.472063702720637	0.5151531878549783	0.16129575249058004
ROD_34501_1-449	0.47917263923363584	0.6350762677312672	0.010065678801874249	0.0	0.21776849597831363	0.7992670468140466	-1	0.31277963018834043	0.2561115283906673	0.34146870922182854	0.397217128671234	0.6138188625287219	0.583657203187078	0.0015885508878541125	0.03545673524802928	0.6387679887961013	0.42591013075605105	0.28040465725179015	0.4256328592866103	0.2555997883040464	0.09501635510713774	0.3178871788053053	0.1253814941691848	0.09334218739259155	0.6375431747153085	-1	0.14988456957437707	0.5969889613098455	0.30286314728726693	-1	0.05649495239452979	0.3979506375702709	-1	0.16036205387206387	0.4504845568725638	0.46669563225124144	0.5102232524293051	0.1697378800557775
Ecoli9000q_33340_4-445	0.33417746781018826	0.5334837188318924	0.22564218704650293	0.21776849597831363	0.0	0.743384212788765	-1	0.12146165645534103	0.04901749957042213	0.4848760779692484	0.22940604126824504	0.5063083812326591	0.4677498992659092	0.21901111052853475	0.1890135646503791	0.5382031926012993	0.2660870007250014	0.4371098527550669	0.5507119276591296	0.048363294154263464	0.13564017600086914	0.1279911155613799	0.10563119942376344	0.29078369561109463	0.5366373977253633	-1	0.07985259880525811	0.4847931378138644	0.1087844849912797	-1	0.17093023931677037	0.23034375458618953	-1	0.06837047130966935	0.2975027976983632	0.31822693792453877	0.37387238298047826	0.35054281318379704
NCTC13441_04848_6-445	0.6145883102404841	0.44993176536369517	0.8012875602457681	0.7992670468140466	0.743384212788765	0.0	-1	0.707905990561708	0.7301571931183628	0.8678110692367399	0.6669896197556833	0.48021036319806604	0.5178661556713564	0.7995859213250518	0.7918880774751237	0.44431017473518153	0.6503457665081083	0.8555535017512935	0.8847055876316293	0.7303426973393424	0.7781916233306985	0.7057188386601834	0.770490846182961	0.8180038997461981	0.446187961757134	-1	0.7638756502920392	0.5019169851069957	0.7120609068293384	-1	0.7872476107092428	0.6665838954203978	-1	0.7609291551058989	0.6347091684202184	0.6236052706012727	0.5901541790589407	0.833339032745166
b3664_6-444	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
CS17_04545_1-449	0.24212467551114253	0.4689858620332453	0.3196969696969698	0.31277963018834043	0.12146165645534103	0.707905990561708	-1	0.0	0.07617822289284443	0.5474438828188755	0.12286815436805902	0.43805341861866615	0.394164062792514	0.3138713147169562	0.2875173204507564	0.47435782309116026	0.16462041222485196	0.5054794224418273	0.6052832011512788	0.0768133068554914	0.24062675199725062	0.007432184552918095	0.21426271542372968	0.3769262827273064	0.47257555042492866	-1	0.1916152263374487	0.4135636014389326	0.014224585692875076	-1	0.27163042576638863	0.1239355105339391	-1	0.18152773706710557	0.20037957652792354	0.22396891713946634	0.28730758125676087	0.42942695889131893
NCTC13441_04408_1-449	0.2998582709050415	0.5094375753945284	0.263599270810304	0.2561115283906673	0.04901749957042213	0.7301571931183628	-1	0.07617822289284443	0.0	0.5101261645961049	0.18968649961102102	0.48086151054900533	0.44031556785360115	0.25729323308270674	0.22876609189674732	0.5144003100056018	0.22825814466251967	0.46470132030584027	0.5727349055520939	0.0006874529031299451	0.1780089333024367	0.08304423683430957	0.14947092172180806	0.32554770550681417	0.5127538077037942	-1	0.1249559236480464	0.45823728412099457	0.06284761853541955	-1	0.21156916595491054	0.19067254648099063	-1	0.1140366213320402	0.26129323937685	0.2830855859413915	0.34159922318582375	0.38237758055956783
ERS227112_04024_5-447	0.6570188858419379	0.7596863035534835	0.3347727453462311	0.34146870922182854	0.4848760779692484	0.8678110692367399	-1	0.5474438828188755	0.5101261645961049	0.0	0.6030486176848953	0.7456876370668568	0.7258252406085925	0.34042093431141895	0.36481807885149314	0.7621174173915017	0.6219438573841106	0.08485887601332767	0.12780584801874328	0.5097891677363195	0.40403995219556904	0.5508073634023176	0.4240363464167576	0.27367163044198917	0.7613108389939139	-1	0.4401723882913737	0.734604620493521	0.5409135685340518	-1	0.37867240314464956	0.6035316562469754	-1	0.44707213955003744	0.6381268859347505	0.6488023863287733	0.6774666862291355	0.20683929212329716
ERS227112_00461_4-445	0.13596191010162628	0.39460168888956637	0.4032845474413009	0.397217128671234	0.22940604126824504	0.6669896197556833	-1	0.12286815436805902	0.18968649961102102	0.6030486176848953	0.0	0.35933624553732607	0.3092988924931762	0.39817467993666655	0.3750587523061812	0.4007261513459997	0.047600891547509586	0.5662402531034265	0.6537813257238896	0.1902435519793088	0.33392954145582676	0.11630033537118584	0.3108048053977864	0.45348220040384807	0.39869421888897266	-1	0.2909399714966075	0.331415908017156	0.13534499147020024	-1	0.3611238510503214	0.0012168708401085315	-1	0.282091913415119	0.08836918023882762	0.11526290292033346	0.187474012838092	0.49953221538451326
