SL1344_1438_1-488	0.0	0.43649871986152505	0.053426251294363236	-1	0.5789308938122328	0.16649974509283438	0.6209291521635287	0.05246475670932954	0.03521153748522149	0.6075497430322241	0.0839633510839532	0.029165982753293074	0.06960504708042403	0.15575748238911097	0.25313761189547307	0.0592191173600653	0.37409527315771035	0.07398223093969697	0.08864896900167113	0.9722199600057293	0.8304681643387752	-1	0.32262607076783606	0.13493935730300932	0.295350424687332	0.05620725847852265	0.5078710527357295	0.24489835024208878	0.09936245531277271	0.06272028432281745	0.0045046154913261915	0.03777294821117294	0.17451113917495348	-1	1.160796872935949	0.47689446160143273	0.18333885384614518	0.2941459234008778	0.44855574501876455	0.01836131072399172	0.7142528170056133	0.3183226924146993	0.2596755965075904	0.05488462410018213	-1	0.385515645453036	0.24979962170528508	0.5420599070899728	0.2926446216154675
Ecoli9000q_39660_1-487	0.43649871986152505	0.0	0.3830724685671618	-1	0.14243217395070773	0.6029984649543594	0.18443043230200362	0.3840339631521955	0.47171025734674654	0.17105102317069898	0.35253536877757186	0.4656647026148181	0.506103766941949	0.2807412374724141	0.18336110796605198	0.37727960250145975	0.0624034467038147	0.3625164889218281	0.5251476888631962	0.5357212401442042	0.39396944447725013	-1	0.113872649093689	0.5714380771645344	0.14114829517419303	0.3802914613830024	0.07137233287420452	0.19160036961943627	0.5358611751742978	0.3737784355387076	0.43199410437019886	0.474271668072698	0.2619875806865716	-1	0.7242981530744239	0.040395741739907676	0.6198375737076702	0.14235279646064725	0.012057025157239498	0.4548600305855168	0.27775409714408816	0.11817602744682576	0.6961743163691154	0.4913833439617072	-1	0.05098307440848904	0.18669909815623997	0.10556118722844765	0.14385409824605755
ENC_12010_1-487	0.053426251294363236	0.3830724685671618	0.0	-1	0.5255046425178695	0.21992599638719762	0.5675029008691654	0.0009614945850336953	0.08863778877958473	0.5541234917378608	0.03053709978958996	0.08259223404765631	0.12303129837478727	0.10233123109474773	0.19971136060110983	0.0057928660657020625	0.3206690218633471	0.020555979645333733	0.14207522029603437	0.918793708711366	0.777041913044412	-1	0.2691998194734728	0.18836560859737256	0.2419241733929688	0.002781007184159412	0.45444480144136634	0.19147209894772554	0.15278870660713595	0.009294033028454218	0.048921635803037045	0.09119919950553618	0.12108488788059024	-1	1.1073706216415857	0.4234682103070695	0.23676510514050841	0.24071967210651457	0.3951294937244013	0.07178756201835496	0.66082656571125	0.26489644112033606	0.31310184780195366	0.10831087539454537	-1	0.3320893941586728	0.19637337041092184	0.48863365579560947	0.23921837032110427
b1542_1-486	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ERS227112_02278_1-482	0.5789308938122328	0.14243217395070773	0.5255046425178695	-1	0.0	0.7454306389050671	0.04199825835129589	0.5264661371029032	0.6141424312974543	0.02861884921999125	0.4949675427282796	0.6080968765655259	0.6485359408926568	0.4231734114231218	0.3257932819167597	0.5197117764521675	0.20483562065452243	0.5049486628725358	0.6675798628139039	0.39328906619349646	0.2515372705265424	-1	0.2563048230443967	0.7138702511152422	0.28358046912490076	0.5227236353337101	0.0710598410765032	0.334032543570144	0.6782933491250055	0.5162106094894153	0.5744262783209066	0.6167038420234057	0.4044197546372793	-1	0.5818659791237162	0.10203643221080005	0.762269747658378	0.284784970411355	0.13037514879346823	0.5972922045362246	0.13532192319338043	0.2606082013975335	0.8386064903198232	0.633815517912415	-1	0.19341524835919677	0.3291312721069477	0.03687098672226008	0.2862862721967653
STMMW_15081_1-488	0.16649974509283438	0.6029984649543594	0.21992599638719762	-1	0.7454306389050671	0.0	0.787428897256363	0.21896450180216392	0.1312882076076129	0.7740494881250584	0.2504630961767876	0.1373337623395413	0.09689469801241035	0.32225722748194535	0.41963735698830745	0.22571886245289968	0.5405950182505448	0.24048197603253135	0.07785077609116325	1.1387197050985636	0.9969679094316095	-1	0.48912581586067044	0.03156038778982506	0.4618501697801664	0.22270700357135703	0.674370797828564	0.41139809533492316	0.06713728978006167	0.22922002941565184	0.17100436058416058	0.12872679688166144	0.34101088426778786	-1	1.3272966180287833	0.6433942066942671	0.016839108753310794	0.4606456684937122	0.615055490111599	0.14813843436884266	0.8807525620984475	0.4848224375075337	0.09317585141475604	0.11161512099265225	-1	0.5520153905458705	0.41629936679811946	0.708559652182807	0.4591443667083019
STMMW_30441_1-490	0.6209291521635287	0.18443043230200362	0.5675029008691654	-1	0.04199825835129589	0.787428897256363	0.0	0.5684643954541991	0.6561406896487502	0.013379409131304643	0.5369658010795755	0.6500951349168218	0.6905341992439527	0.4651716697744177	0.3677915402680556	0.5617100348034634	0.24683387900581832	0.5469469212238317	0.7095781211651998	0.35129080784220057	0.2095390121752465	-1	0.2983030813956926	0.755868509466538	0.32557872747619665	0.564721893685006	0.1130580994277991	0.3760308019214399	0.7202916074763014	0.5582088678407112	0.6164245366722025	0.6587021003747016	0.4464180129885752	-1	0.5398677207724203	0.14403469056209595	0.8042680060096739	0.32678322876265087	0.17237340714476412	0.6392904628875204	0.09332366484208454	0.3026064597488294	0.880604748671119	0.6758137762637109	-1	0.23541350671049266	0.3711295304582436	0.07886924507355597	0.32828453054806117
ROD_23031_1-488	0.05246475670932954	0.3840339631521955	0.0009614945850336953	-1	0.5264661371029032	0.21896450180216392	0.5684643954541991	0.0	0.08767629419455103	0.5550849863228945	0.031498594374623656	0.08163073946262261	0.12206980378975357	0.10329272567978143	0.20067285518614353	0.006754360650735758	0.3216305164483808	0.021517474230367428	0.14111372571100067	0.9197552032963997	0.7780034076294456	-1	0.2701613140585065	0.18740411401233886	0.24288566797800248	0.0037425017691931073	0.45540629602640004	0.19243359353275924	0.15182721202210225	0.010255527613487914	0.04796014121800335	0.09023770492050248	0.12204638246562394	-1	1.1083321162266193	0.4244297048921032	0.23580361055547472	0.24168116669154827	0.396090988309435	0.07082606743332126	0.6617880602962837	0.26585793570536975	0.31214035321691996	0.10734938080951167	-1	0.3330508887437065	0.19733486499595554	0.48959515038064316	0.24017986490613796
ERS227112_05097_1-488	0.03521153748522149	0.47171025734674654	0.08863778877958473	-1	0.6141424312974543	0.1312882076076129	0.6561406896487502	0.08767629419455103	0.0	0.6427612805174455	0.11917488856917469	0.006045554731928415	0.03439350959520254	0.19096901987433246	0.28834914938069456	0.09443065484528679	0.40930681064293184	0.10919376842491846	0.05343743151644964	1.0074314974909506	0.8656797018239967	-1	0.35783760825305755	0.09972781981778783	0.3305619621725535	0.09141879596374414	0.5430825902209511	0.28010988772731027	0.06415091782755122	0.09793182180803894	0.03971615297654768	0.002561410725951452	0.20972267666017497	-1	1.1960084104211703	0.5121059990866542	0.1481273163609237	0.3293574608860993	0.48376728250398604	0.01685022676122977	0.7494643544908347	0.3535342298999208	0.22446405902236893	0.019673086614960644	-1	0.4207271829382575	0.28501115919050657	0.5772714445751942	0.327856159100689
CS17_04787_1-487	0.6075497430322241	0.17105102317069898	0.5541234917378608	-1	0.02861884921999125	0.7740494881250584	0.013379409131304643	0.5550849863228945	0.6427612805174455	0.0	0.5235863919482708	0.6367157257855172	0.677154790112648	0.45179226064311306	0.35441213113675096	0.5483306256721587	0.23345446987451368	0.5335675120925271	0.6961987120338952	0.3646702169735052	0.22291842130655115	-1	0.284923672264388	0.7424891003352334	0.312199318344892	0.5513424845537014	0.09967869029649445	0.36265139279013525	0.7069121983449967	0.5448294587094066	0.6030451275408979	0.6453226912433969	0.43303860385727055	-1	0.5532471299037249	0.1306552814307913	0.7908885968783692	0.3134038196313462	0.15899399801345948	0.6259110537562158	0.10670307397338918	0.28922705061752474	0.8672253395398144	0.6624343671324062	-1	0.22203409757918802	0.35775012132693895	0.06548983594225133	0.31490512141675653
