CS17_02746_1-191	0.0	0.38890587793233733	0.17663738293992137	0.30337220870089027	0.03228286682722403	0.10955273567142043	0.2332386468042229	0.5124629605033928	0.12452794447290483	0.078207276603657	0.19525292986551412	0.1897722048156204	0.06360310274033232	0.2013882598486496	0.07442664076821692	0.0328120435687832	0.2815975515392063	0.26439588545814985	-1	0.06281077871194363	0.3494960326858205	0.2995775294174572	0.48835580542116674	0.5601344603354308	0.7684521705747891	0.4176969780515558	0.03700968926120263	-1
BN373_41001_1-210	0.38890587793233733	0.0	0.5655432608722587	0.6922780866332277	0.42118874475956136	0.2793531422609169	0.6221445247365602	0.12355708257105547	0.5134338224052422	0.3106986013286803	0.1936529480668232	0.19913367311671692	0.325302775192005	0.18751761808368772	0.3144792371641204	0.35609383436355413	0.6705034294715436	0.12450999247418748	-1	0.45171665664428096	0.039409845246516806	0.08932834851488014	0.09944992748882941	0.17122858240309347	0.37954629264245177	0.028791100119218482	0.3518961886711347	-1
NCTC13441_01263_1-191	0.17663738293992137	0.5655432608722587	0.0	0.1267348257609689	0.14435451611269734	0.2861901186113418	0.05660126386430153	0.6891003434433142	0.052109438467016544	0.2548446595435784	0.3718903128054355	0.3664095877555418	0.2402404856802537	0.378025642788571	0.2510640237081383	0.20944942650870457	0.10496016859928492	0.4410332683980712	-1	0.11382660422797775	0.5261334156257419	0.47621491235737856	0.6649931883610881	0.7367718432753522	0.9450895535147105	0.5943343609914772	0.213647072201124	-1
ERS227112_03959_3-198	0.30337220870089027	0.6922780866332277	0.1267348257609689	0.0	0.27108934187366623	0.4129249443723107	0.07013356189666736	0.8158351692042831	0.17884426422798544	0.3815794853045473	0.4986251385664044	0.49314441351651067	0.3669753114412226	0.5047604685495399	0.3777988494691072	0.33618425226967347	0.021774657161683975	0.5677680941590402	-1	0.24056142998894664	0.6528682413867108	0.6029497381183475	0.7917280141220571	0.8635066690363211	1.0718243792756794	0.7210691867524461	0.3403818979620929	-1
SEN3028_1-210	0.03228286682722403	0.42118874475956136	0.14435451611269734	0.27108934187366623	0.0	0.14183560249864446	0.20095577997699887	0.5447458273306168	0.0922450776456808	0.11049014343088104	0.22753579669273816	0.22205507164284444	0.09588596956755635	0.23367112667587364	0.10670950759544096	0.06509491039600723	0.24931468471198226	0.2966787522853739	-1	0.030527911884719594	0.38177889951304456	0.3318603962446812	0.5206386722483908	0.5924173271626548	0.8007350374020131	0.44997984487877984	0.06929255608842666	-1
t3106_1-210	0.10955273567142043	0.2793531422609169	0.2861901186113418	0.4129249443723107	0.14183560249864446	0.0	0.34279138247564334	0.40291022483197236	0.23408068014432526	0.031345459067763426	0.08570019419409369	0.08021946914419997	0.045949632931088114	0.09183552417722918	0.03512609490320351	0.07674069210263723	0.3911502872106267	0.15484314978672942	-1	0.17236351438336406	0.2399432970144001	0.19002479374603676	0.3788030697497463	0.45058172466401036	0.6588994349033687	0.3081442423801354	0.0725430464102178	-1
ROD_24151_1-191	0.2332386468042229	0.6221445247365602	0.05660126386430153	0.07013356189666736	0.20095577997699887	0.34279138247564334	0.0	0.7457016073076157	0.10871070233131808	0.3114459234078799	0.42849157666973703	0.4230108516198433	0.2968417495445552	0.4346269066528725	0.3076652875724398	0.2660506903730061	0.04835890473498339	0.49763453226237275	-1	0.17042786809227928	0.5827346794900434	0.5328161762216801	0.7215944522253896	0.7933731071396537	1.001690817379012	0.6509356248557787	0.27024833606542553	-1
SEN2456_1-191	0.5124629605033928	0.12355708257105547	0.6891003434433142	0.8158351692042831	0.5447458273306168	0.40291022483197236	0.7457016073076157	0.0	0.6369909049762976	0.4342556838997358	0.31721003063787867	0.3226907556877724	0.4488598577630605	0.3110747006547432	0.43803631973517587	0.4796509169346096	0.7940605120425991	0.24806707504524295	-1	0.5752737392153364	0.16296692781757227	0.2128854310859356	0.02410715508222605	0.047671499832038	0.2559892100713963	0.09476598245183698	0.47545327124219017	-1
NCTC13441_00661_1-210	0.12452794447290483	0.5134338224052422	0.052109438467016544	0.17884426422798544	0.0922450776456808	0.23408068014432526	0.10871070233131808	0.6369909049762976	0.0	0.20273522107656183	0.31978087433841895	0.31430014928852523	0.18813104721323715	0.32591620432155444	0.19895458524112175	0.15733998804168803	0.15706960706630146	0.3889238299310547	-1	0.0617171657609612	0.47402397715872535	0.424105473890362	0.6128837498940716	0.6846624048083356	0.8929801150476939	0.5422249225244606	0.16153763373410746	-1
STM_MW24961_1-191	0.078207276603657	0.3106986013286803	0.2548446595435784	0.3815794853045473	0.11049014343088104	0.031345459067763426	0.3114459234078799	0.4342556838997358	0.20273522107656183	0.0	0.11704565326185712	0.1115649282119634	0.014604173863324688	0.1231809832449926	0.0037806358354400826	0.045395233034873805	0.3598048281428633	0.18618860885449284	-1	0.14101805531560063	0.2712887560821635	0.22137025281380018	0.41014852881750974	0.4819271837317738	0.6902448939711321	0.3394897014478988	0.04119758734245438	-1
