BN373_34801_1-208	0.0	0.3449712170586521	0.45951171113913303	0.7015277155369546	-1	0.3269112705533246	0.6450425642619643	0.28706551835879823	0.32594256746797057	1.169879393690855	0.6025607492761265	0.7577098530096756
ETEC_2603_1-208	0.3449712170586521	0.0	0.11454049408048095	0.3565564984783025	-1	0.018059946505327495	0.3000713472033122	0.6320367354174503	0.019028649590681512	0.8249081766322028	0.2575895322174744	0.41273863595102356
SL1344_2461_1-208	0.45951171113913303	0.11454049408048095	0.0	0.24201600439782156	-1	0.13260044058580844	0.18553085312283124	0.7465772294979313	0.13356914367116246	0.710367682551722	0.14304903813699343	0.2981981418705426
STMMW_25151_1-208	0.7015277155369546	0.3565564984783025	0.24201600439782156	0.0	-1	0.37461644498363	0.05648515127499032	0.9885932338957528	0.375585148068984	0.4683516781539004	0.09896696626082813	0.05618213747272105
b2498_1-208	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ROD_24411_1-208	0.3269112705533246	0.018059946505327495	0.13260044058580844	0.37461644498363	-1	0.0	0.3181312937086397	0.6139767889121228	0.0009687030853540168	0.8429681231375303	0.2756494787228019	0.43079858245635105
SEN2479_1-208	0.6450425642619643	0.3000713472033122	0.18553085312283124	0.05648515127499032	-1	0.3181312937086397	0.0	0.9321080826207625	0.3190999967939937	0.5248368294288908	0.04248181498583781	0.11266728874771137
CS17_02783_1-208	0.28706551835879823	0.6320367354174503	0.7465772294979313	0.9885932338957528	-1	0.6139767889121228	0.9321080826207625	0.0	0.6130080858267688	1.4569449120496532	0.8896262676349247	1.0447753713684738
ERS227112_03758_1-208	0.32594256746797057	0.019028649590681512	0.13356914367116246	0.375585148068984	-1	0.0009687030853540168	0.3190999967939937	0.6130080858267688	0.0	0.8439368262228844	0.2766181818081559	0.43176728554170507
STM_MW25151_1-208	1.169879393690855	0.8249081766322028	0.710367682551722	0.4683516781539004	-1	0.8429681231375303	0.5248368294288908	1.4569449120496532	0.8439368262228844	0.0	0.5673186444147285	0.41216954068117934
NCTC13441_01242_1-208	0.6025607492761265	0.2575895322174744	0.14304903813699343	0.09896696626082813	-1	0.2756494787228019	0.04248181498583781	0.8896262676349247	0.2766181818081559	0.5673186444147285	0.0	0.15514910373354918
t0359_1-208	0.7577098530096756	0.41273863595102356	0.2981981418705426	0.05618213747272105	-1	0.43079858245635105	0.11266728874771137	1.0447753713684738	0.43176728554170507	0.41216954068117934	0.15514910373354918	0.0
