ENC_20390_1-181	0.0	0.173615147227982	0.916873348501994	0.29532023904010396	0.06537081175860204	-1	0.16869182653055603	0.24066856241023404	0.010376098301040027	0.24271243411244403	0.03026840294711597	1.039127641908904
ROD_06951_1-181	0.173615147227982	0.0	0.743258201274012	0.12170509181212197	0.23898595898658404	-1	0.342306973758538	0.06705341518225205	0.16323904892694197	0.06909728688446204	0.14334674428086602	0.865512494680922
CS17_00689_1-181	0.916873348501994	0.743258201274012	0.0	0.62155310946189	0.982244160260596	-1	1.0855651750325501	0.6762047860917599	0.906497250200954	0.67416091438955	0.886604945554878	0.12225429340690996
STMMW_07551_1-180	0.29532023904010396	0.12170509181212197	0.62155310946189	0.0	0.360691050798706	-1	0.46401206557066	0.054651676629869916	0.28494414073906393	0.05260780492765993	0.265051836092988	0.7438074028688
NCTC13441_03304_1-181	0.06537081175860204	0.23898595898658404	0.982244160260596	0.360691050798706	0.0	-1	0.10332101477195399	0.3060393741688361	0.07574691005964207	0.3080832458710461	0.09563921470571801	1.104498453667506
b0687_1-181	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
t2178_1-180	0.16869182653055603	0.342306973758538	1.0855651750325501	0.46401206557066	0.10332101477195399	-1	0.0	0.4093603889407901	0.17906792483159606	0.41140426064300006	0.198960229477672	1.2078194684394599
SL1344_0679_1-180	0.24066856241023404	0.06705341518225205	0.6762047860917599	0.054651676629869916	0.3060393741688361	-1	0.4093603889407901	0.0	0.23029246410919402	0.0020438717022099873	0.21040015946311807	0.7984590794986699
STM_MW07551_1-180	0.010376098301040027	0.16323904892694197	0.906497250200954	0.28494414073906393	0.07574691005964207	-1	0.17906792483159606	0.23029246410919402	0.0	0.232336335811404	0.019892304646075942	1.0287515436078638
ETEC_0704_1-181	0.24271243411244403	0.06909728688446204	0.67416091438955	0.05260780492765993	0.3080832458710461	-1	0.41140426064300006	0.0020438717022099873	0.232336335811404	0.0	0.21244403116532806	0.7964152077964599
SEN0661_1-180	0.03026840294711597	0.14334674428086602	0.886604945554878	0.265051836092988	0.09563921470571801	-1	0.198960229477672	0.21040015946311807	0.019892304646075942	0.21244403116532806	0.0	1.0088592389617879
BN373_12811_1-182	1.039127641908904	0.865512494680922	0.12225429340690996	0.7438074028688	1.104498453667506	-1	1.2078194684394599	0.7984590794986699	1.0287515436078638	0.7964152077964599	1.0088592389617879	0.0
