Ecoli9000q_43690_42-229	0.0	0.6726931451695792	-1	-1	0.4523769376165132	0.1308892590389753	0.19820181700844697	0.7358491109808749	0.6200654700572583	0.23048470475684624
ETEC_0343_42-229	0.6726931451695792	0.0	-1	-1	0.22031620755306602	0.8035824042085545	0.47449132816113226	0.06315596581129568	0.052627675112320915	0.442208440412733
b0286_42-229	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b2868_1-159	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
CS17_03225_1-159	0.4523769376165132	0.22031620755306602	-1	-1	0.0	0.5832661966554885	0.25417512060806624	0.2834721733643617	0.1676885324407451	0.22189223285966697
ROD_03871_1-190	0.1308892590389753	0.8035824042085545	-1	-1	0.5832661966554885	0.0	0.32909107604742227	0.8667383700198502	0.7509547290962336	0.36137396379582154
ROD_33891_1-152	0.19820181700844697	0.47449132816113226	-1	-1	0.25417512060806624	0.32909107604742227	0.0	0.5376472939724279	0.42186365304881135	0.03228288774839927
NCTC13441_00887_1-159	0.7358491109808749	0.06315596581129568	-1	-1	0.2834721733643617	0.8667383700198502	0.5376472939724279	0.0	0.1157836409236166	0.5053644062240287
ETEC_3062_1-159	0.6200654700572583	0.052627675112320915	-1	-1	0.1676885324407451	0.7509547290962336	0.42186365304881135	0.1157836409236166	0.0	0.3895807653004121
CS17_00331_42-229	0.23048470475684624	0.442208440412733	-1	-1	0.22189223285966697	0.36137396379582154	0.03228288774839927	0.5053644062240287	0.3895807653004121	0.0
