SL1344_4023_1-234	0.0	0.045092838196286476	0.8220110577435377	0.7256296937548604	0.1276987920656247	-1	-1	0.25538255364377493	0.06804815940316694	0.26528098292021596	0.3866371543574147	0.593277213922858	0.7972599382152046	0.7812330558606753	0.05419672304154816	0.01009194939929961	0.3387798538762762	0.5584381593514465	0.6208371801169636	0.5855650532970914	0.3182210725772881	0.33152690361373904	0.6373524525499271	0.6715263806400573	0.35656386828334397	0.29929308246566416	0.8352351211388971	0.6810348765833368	0.2526228408935398	0.32618358490008126	0.628309886727875	0.341094799199415	0.9540408703172077	0.6682022325432169	0.08537684381268527	-1	0.3573473623252486	0.617685697463784	0.5822568478511609	0.3380469446770116	0.5203743651782557	-1	-1	0.1550427490278845	0.6337025298428178	0.03532953921869566	0.219233908963947	0.6073949851974465	0.6204565059993883	0.21889233016307594	0.24986435541586904	0.1106639839034205	0.6281302456427483	0.660306210204156	0.34852039445680827	0.025226065378165678	0.11473699005859475	0.14443904880941175	0.6718047876970057	0.6661946131277238	0.37496467841083414	0.45198141463141867	0.20683466615190593	0.47176120544635997	0.2650050221330493	0.13273121375683478	-1	-1	0.291227911567322	0.48270399856143736	0.5342903034140365	0.8013707737770503	0.213892652003137	0.21780363383396728
SL1344_4023_244-483	0.045092838196286476	0.0	0.8300370843174365	0.7380018295802381	0.08650679057983476	-1	-1	0.2889594676704482	0.02403932248609426	0.23058591822478167	0.41429542591158963	0.6116174987061774	0.8064020630171715	0.7910978782754459	0.009533790518510152	0.05472971295423836	0.36859614693755816	0.5783494359854661	0.6379347078039971	0.6042531012916522	0.3489644194371982	0.36167025278765536	0.6537052597293733	0.6863381884096038	0.3855782296604876	0.3308899461210586	0.8426648371618115	0.6954179192838229	0.2863241982007277	0.3565678794801837	0.6450704488648143	0.3708067048058074	0.956113297915636	0.6831639355850347	0.1266197978052167	-1	0.32699987665727426	0.6349253344481757	0.6010940722186152	0.3678962866942285	0.5420020463240639	-1	-1	0.11514198995420127	0.6502199223963246	0.010120864455291133	0.18236439910946672	0.6250986596049887	0.6375711993628111	0.2541146919329107	0.2836901006623683	0.1507666689793936	0.6448989083060728	0.6756239673037034	0.317756079750602	0.02038090280473919	0.15465601172704008	0.1830187203485099	0.6866040413021804	0.6812468454270042	0.40314929503421826	0.4766931280300019	0.2426007422140216	0.4955809919381687	0.2981480317450868	0.17183882480758758	-1	-1	0.2577581185024455	0.5060303434538924	0.555290475408629	0.8103275293361755	0.17677091612550738	0.18086658320946017
CS17_01677_1-234	0.8220110577435377	0.8300370843174365	0.0	0.3512820512820513	0.8447400306707261	-1	-1	0.7609659253520735	0.8341228776582065	0.8692281392942616	0.7098146007360563	0.562382663697864	0.12208302251878526	0.18639928460532104	0.8316574751514693	0.8201964898169539	0.7308174239700828	0.5969104984365561	0.5305738513302329	0.5705262220947422	0.7389345210047731	0.7337380618327597	0.5091957921459078	0.4581332205512025	0.7233774519600003	0.7459866060937802	0.07429710648150789	0.44197992448235185	0.761848565897759	0.7358495010394356	0.5211361941011556	0.7298716992365493	0.7417866014588126	0.46356196540820455	0.8053964181287248	-1	0.8856149367819455	0.534443411936958	0.5739273251017983	0.7311154607940955	0.6289002727666694	-1	-1	0.849606952647545	0.5140863457776944	0.8282993250594816	0.8610322693067801	0.5466462843171389	0.5310446758542633	0.7721326404417178	0.762724323871934	0.7998631124401318	0.5213675213675214	0.4760312151616499	0.88404383410771	0.8265010184374898	0.7989423027307521	0.7919622885911576	0.4576735565169047	0.4667882866594777	0.7152337858220211	0.6752136752136753	0.7755966698734333	0.6630521194361305	0.7578365191378464	0.7947707272765173	-1	-1	0.8738464056789639	0.6559243803132289	0.6178113885940787	0.10391363022941973	0.8600815846300056	0.8607776961492594
CS17_01677_239-491	0.7256296937548604	0.7380018295802381	0.3512820512820513	0.0	0.7606664504410403	-1	-1	0.6315285015308643	0.7443000880897254	0.7984149182796917	0.5526786335456993	0.3254120112338616	0.2610714163665554	0.2026580895971132	0.7404996652532531	0.722832533709929	0.5850545270685069	0.37863673672038284	0.27637866410589274	0.33796532259663825	0.5975670481891759	0.589556696105835	0.24342434362412674	0.16471128859671524	0.5735857955114628	0.6084378512908074	0.3994799177944141	0.139810950783072	0.6328890936763872	0.5928114838157308	0.26183049683577353	0.583596690522744	0.8324923337668707	0.17307970952252877	0.7000181939533701	-1	0.8236751989919318	0.28234359942851234	0.3432081296035626	0.5855139514217282	0.42794903707115045	-1	-1	0.7681688202867294	0.2509631417126515	0.7353230702497936	0.7857809684966176	0.30115435131890983	0.2771044410401688	0.6487420149101579	0.634239076324325	0.6914885922990173	0.2621870882740448	0.19230108266025084	0.8212533411146518	0.7325509770380276	0.6900691623122264	0.6793094567215472	0.16400271557941834	0.17805309010749526	0.5610323180655661	0.4993412384716733	0.6540818231250553	0.48059417620589284	0.6267045156670359	0.6836386705053034	-1	-1	0.805533985038719	0.46960675226149895	0.41085550020431105	0.2760542168674699	0.7843154861885462	0.7853885434711902
ENC_05210_2-502	0.1276987920656247	0.08650679057983476	0.8447400306707261	0.7606664504410403	0.0	-1	-1	0.350469302094455	0.0640061321454731	0.1577232607305317	0.46496284884390704	0.6452152224104747	0.8231495992084331	0.809169330371155	0.07771390818230949	0.13650201171704635	0.42321686782573154	0.6148250730245406	0.6692558142122235	0.6384878953808343	0.40528341806496565	0.4168901105506325	0.6836621063048628	0.7134720650577459	0.43872988507493915	0.3887725094268261	0.8562753971442989	0.7217663375547076	0.348062001328873	0.41222912718233046	0.6757742652154607	0.4252361974274076	0.9599097956620877	0.7105724066575192	0.20217311605305457	-1	0.26326751375644175	0.6665067720870707	0.6356021437742542	0.4225775502459068	0.581621979388701	-1	-1	0.031346920895605285	0.6804782743185842	0.09575213153320514	0.10493521740624327	0.6575301713466393	0.6689237517196331	0.31863883607444593	0.34565577111463136	0.22423111889940867	0.6756175640799099	0.7036846968332796	0.2531483395673531	0.10512460689381642	0.2277840070884913	0.2536931488149668	0.7137149198698193	0.708821157816312	0.4547809339761199	0.5219627260124989	0.3081209211926355	0.5392166614330615	0.3588629929809594	0.24348039015630746	-1	-1	0.1874686381427089	0.5487620730855195	0.5937608691213127	0.8267354860346507	0.09881203780701037	0.1032955600069756
b1900_1-238	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
b1900_258-492	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
ERS227112_02933_2-487	0.25538255364377493	0.2889594676704482	0.7609659253520735	0.6315285015308643	0.350469302094455	-1	-1	0.0	0.30605240032780245	0.45291540171269545	0.17627118644067805	0.4537828947368422	0.7277258775269086	0.7062022314816049	0.2957383791558481	0.24779130152101198	0.11200019639696158	0.40699503777499413	0.490795143548591	0.44342568290477186	0.0843903392822886	0.10225969098974971	0.5129746835443039	0.558869294605809	0.1358836206896553	0.058970588235294184	0.7787254654488992	0.5716389335523705	0.003692530226016744	0.09508376630546352	0.500830775465999	0.11510910196245293	0.938278199218011	0.5544050584895227	0.18587514287280138	-1	0.5214696340405343	0.48656279220012155	0.4389828573141023	0.11101592023898131	0.35587644747140224	-1	-1	0.3708300895009674	0.5080729414148786	0.2816895449177422	0.41862794709120227	0.47274265903416496	0.49028390906242875	0.046715996897479274	0.0073562671868034534	0.16272653656324923	0.5005895226105821	0.5438009256187445	0.5148969197672677	0.27416632202727986	0.15887432548942645	0.12967340863321958	0.5592431873453771	0.5517088828555546	0.16059538404885979	0.2640266648998052	0.06120777777356422	0.29059036000490035	0.012922700826258817	0.14142252301992927	-1	-1	0.47223593746269077	0.3052862191586522	0.37456515575224925	0.7332466124787447	0.4146507539727115	0.4175629392763299
STMMW_40391_1-234	0.06804815940316694	0.02403932248609426	0.8341228776582065	0.7443000880897254	0.0640061321454731	-1	-1	0.30605240032780245	0.0	0.21163413700727146	0.4283753670496814	0.6209539509027355	0.8110560262569443	0.7961197437476117	0.014645155815237525	0.07745337022105432	0.3837746677802886	0.588485629870255	0.6466385121241188	0.6137665886125739	0.364614873708269	0.3770152674333599	0.6620299506659773	0.6938784058499978	0.4003485127401561	0.3469748984849424	0.8464470678796808	0.7027398661456449	0.3034804809507023	0.372035551723271	0.6536027148043978	0.3859320853350689	0.9571683044998932	0.690780459912731	0.14761526613874731	-1	0.3104229106268099	0.643701482064879	0.6106835004581666	0.38309163170304367	0.5530120068304509	-1	-1	0.09334665787988057	0.6586283984810505	0.0339168882169066	0.16222485215969842	0.6341110338272133	0.6462837421795768	0.27204526939117524	0.30090970533252737	0.171181662889738	0.6534352979644672	0.6834217473604494	0.3009514256380711	0.04393028219575258	0.17497750847281485	0.20265839679515404	0.6941378678191561	0.6889094553032441	0.41749718160694343	0.48927307068447795	0.2608081072226672	0.5077068831410828	0.3150200775474667	0.1917472583685008	-1	-1	0.23947562786208787	0.5179050393259496	0.5659809910829187	0.8148871270251974	0.1564935936030445	0.16069014288860156
STMMW_40391_244-483	0.26528098292021596	0.23058591822478167	0.8692281392942616	0.7984149182796917	0.1577232607305317	-1	-1	0.45291540171269545	0.21163413700727146	0.0	0.5493506529362204	0.701173034389451	0.8510430210827804	0.8392677658324074	0.22317987791021418	0.27269573006328823	0.5141889841666264	0.6755761184587544	0.7214218656623363	0.6955067633149262	0.4990840565782757	0.5088601036788066	0.7335559503910881	0.7586641852472238	0.5272552377515201	0.48517730228816747	0.8789441101539007	0.7656502580405772	0.4508877882734202	0.5049342658055639	0.7269122053184307	0.5158898185190364	0.9662329534136166	0.7562218704248855	0.3280089736876463	-1	0.12530828420769607	0.7191064114250482	0.6930761618613943	0.513650501840134	0.6476099250175006	-1	-1	0.13046604874448187	0.7308742827673036	0.23837305385642096	0.05897678508958535	0.7115456294236738	0.7211421771488437	0.4261053405839346	0.448861076534637	0.3465879163998701	0.7267802195969393	0.7504205126530907	0.11329421125838811	0.24626727184204006	0.3495804314787596	0.37140309888940587	0.7588687362064529	0.7547468342612642	0.5407746628818613	0.5973603236165421	0.41724634553336953	0.6118929120821396	0.4599852123030163	0.3628011298274443	-1	-1	0.035315444467784125	0.6199327902837568	0.6578342294798364	0.8540633301461564	0.0653706278767464	0.060697481016130025
