"gene_id"	"path_id"	"path_name"
"ETEC_0759"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_1488"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_1709"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_1755"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_1811"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_1887"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_2236"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_2507"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_2971"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_3117"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_3118"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_3855"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_4185"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_4188"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_4280"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_4750"	"md:elh_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ETEC_0759"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_1488"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_1709"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_1811"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_1887"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_2971"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_3118"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_3855"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_4188"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_4750"	"md:elh_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ETEC_0759"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_1488"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_1811"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_2236"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_2971"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_3117"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_3118"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_3653"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_3855"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_4188"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_4194"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_4580"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_4750"	"md:elh_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ETEC_0008"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_0771"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_1885"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_2173"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_2568"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_2569"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_3106"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_3127"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_3636"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_4280"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_4400"	"md:elh_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ETEC_1311"	"md:elh_M00005"	"PRPP biosynthesis, ribose 5P => PRPP"
"ETEC_0771"	"md:elh_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
