"gene_id"	"path_id"	"path_name"
"SL1344_0749"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_1225"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_1261"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_1312"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_1822"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_2118"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_2371"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_2741"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_2931"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_3044"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_3045"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_3227"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_3670"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_4011"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_4030"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_4157"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_4512"	"md:sey_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"SL1344_0749"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_1225"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_1312"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_1822"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_2931"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_3045"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_3670"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_4030"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_4512"	"md:sey_M00002"	"Glycolysis, core module involving three-carbon compounds"
"SL1344_0749"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_1225"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_2118"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_2931"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_3044"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_3045"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_3467"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_3670"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_4030"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_4034"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_4348"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_4512"	"md:sey_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"SL1344_0007"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_0762"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_1820"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_2058"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_2309"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_2310"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_2436"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_2437"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_2741"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_3039"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_3052"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_3450"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_4029"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_4157"	"md:sey_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"SL1344_1708"	"md:sey_M00005"	"PRPP biosynthesis, ribose 5P => PRPP"
"SL1344_0762"	"md:sey_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"SL1344_1820"	"md:sey_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"SL1344_2058"	"md:sey_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"SL1344_0007"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SL1344_2309"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SL1344_2310"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SL1344_2436"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SL1344_2437"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SL1344_3039"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SL1344_3052"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"SL1344_3450"	"md:sey_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
