"gene_id"	"path_id"	"path_name"
"ENC_00770"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_00810"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_02300"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_04560"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_05120"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_06410"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_07150"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_13620"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_14230"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_14760"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_19870"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_30220"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_31600"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_38610"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_40640"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_45200"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_45480"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_45490"	"md:eclo_M00001"	"Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate"
"ENC_00810"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_02300"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_06410"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_07150"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_13620"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_14760"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_19870"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_30220"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_31600"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_45200"	"md:eclo_M00002"	"Glycolysis, core module involving three-carbon compounds"
"ENC_00810"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_00850"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_02300"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_05120"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_07150"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_14760"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_19870"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_26030"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_30220"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_31600"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_40640"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_43400"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_45200"	"md:eclo_M00003"	"Gluconeogenesis, oxaloacetate => fructose-6P"
"ENC_04560"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_05240"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_06430"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_19720"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_25830"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_31530"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_31720"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_38200"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_38210"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_39120"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_39130"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_41380"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_45320"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_45480"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_45490"	"md:eclo_M00004"	"Pentose phosphate pathway (Pentose phosphate cycle)"
"ENC_07550"	"md:eclo_M00005"	"PRPP biosynthesis, ribose 5P => PRPP"
"ENC_06430"	"md:eclo_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"ENC_19720"	"md:eclo_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"ENC_41380"	"md:eclo_M00006"	"Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P"
"ENC_05240"	"md:eclo_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"ENC_25830"	"md:eclo_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"ENC_31530"	"md:eclo_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"ENC_31720"	"md:eclo_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"ENC_38200"	"md:eclo_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
"ENC_38210"	"md:eclo_M00007"	"Pentose phosphate pathway, non-oxidative phase, fructose 6P => ribose 5P"
