t0001	3.36416142027376	short
t0002	0.631797567469288	long
t0003	0.453620282524693	long
t0004	0.419956820823359	long
t0005	0.782046822986622	long
t0006	0.626473262620811	long
t0007	0.413999682534304	long
t0008	0.668553541389856	long
t0009	0.743255768080366	long
t0010	0.829155788762838	long
t0011	0.976440040714132	long
t0012	0.0137520394893257	long
t0013	0.196734585980921	long
t0014	4.05789464111011	long
t0015	3.47647841522725	long
t0016	3.12590357312531	long
t0017	2.36996225450775	long
t0018	1.16850424681778	long
t0019	0.629135933747217	long
t0020	0.771466790393502	long
t0021	3.01139769078213	long
t0022	3.66196925073052	long
t0023	2.22436573615912	long
t0025	0.718893768416569	long
t0026	1.11012500238589	long
t0027	0.809787614327969	long
t0028	0.635947338426041	long
t0029	0.779101764769281	long
t0030	2.32545720295421	long
t0031	2.25409353777479	long
t0032	2.92340230371383	long
t0033	1.16153910930168	long
t0034	4.24601409493703	long
t0035	2.37302512945532	long
t0036	4.2726649054279	long
t0037	1.20816324467208	long
t0038	0.907557693322963	long
t0039	2.59749787285325	long
t0040	2.59656229460296	long
t0041	0.508283856810096	long
t0042	0.908836636413825	long
t0043	0.847184056239642	long
t0044	2.95303727041814	long
t0045	0	long
t0046	0.485624167488092	long
t0047	0	long
t0048	0	long
t0049	0	long
t0050	0.497657014833396	long
t0051	0	long
t0052	1.05191680133633	long
t0053	0.61572716894429	long
t0054	2.55035036990658	long
t0055	2.39424705291814	long
t0056	0.74943688692955	long
t0057	0.764548400971265	long
t0058	1.20933907264743	long
t0059	2.62609957669598	long
t0060	1.16110013004646	long
t0061	0.713123777482513	long
t0062	0.742473243822241	long
t0063	0.450936726953228	long
t0064	0.429163044400621	long
t0065	0.478069618762527	long
t0066	0	long
t0067	0.447148440428998	long
t0068	0.46980930117487	long
t0069	3.12111304289117	long
t0070	0.639071670299613	long
t0071	1.34163964916202	long
t0072	1.28875582408793	long
t0073	0.843473451563333	long
t0074	0.599672267428477	long
t0075	1.61438086731403	long
t0076	1.4013066974624	long
t0077	0.489831307552964	long
t0078	0.614570957302476	long
t0079	0.410374800521331	long
t0080	0.7868463151149	long
t0081	3.29819747085662	long
t0082	4.48057014908824	long
t0083	3.47892061994466	long
t0084	3.29819747085662	long
t0085	3.3957772776867	long
t0086	3.13311915004766	long
t0087	2.69469750810413	long
t0088	0.96714061175495	long
t0089	0.403427587636969	long
t0090	0.412274683857078	long
t0091	0.356701607349697	long
t0092	0.520768021714204	long
t0093	0.416952030351404	long
t0094	0.306292901062055	long
t0095	0.13315704074887	long
t0096	0	long
t0097	0.631569728461907	long
t0098	0.579683191847528	long
t0099	0.49450278448882	long
t0100	0.571812139423301	long
t0101	1.13593508059715	long
t0102	1.12240420539063	long
t0104	2.60714657220095	long
t0105	0.813513334111863	long
t0106	0.6403415302461	long
t0107	0.401027907602208	long
t0108	0.592117341224654	long
t0109	0.360115148464415	long
t0110	0.483570305877475	long
t0111	0.384653303052758	long
t0112	0.656069050359843	long
t0113	0.492347295007489	long
t0114	0.391434425112654	long
t0115	0.508380580664865	long
t0116	0.687794838434735	long
t0117	0.981073993449724	long
t0118	6.29655880799901	short
t0119	3.58661530328696	long
t0120	0.886995919519401	long
t0121	0.771352634313243	long
t0122	0.472420857894583	long
t0123	0.114388351590403	long
t0124	0.13995180215799	long
t0125	0	long
t0126	0	long
t0127	0	long
t0128	0	long
t0129	0	long
t0130	0	long
t0131	0.0423751281052243	long
t0132	0	long
t0133	0	long
t0134	0.200469310819071	long
t0135	0	long
t0136	0	long
t0137	0	long
t0138	0	long
t0139	0.30633413042012	long
t0140	0.00487418345446792	long
t0141	0.564456614139892	long
t0142	0.732439546017958	long
t0143	0.517821667984562	long
t0144	0.204715705087652	long
t0145	0.495614646783464	long
t0146	0	long
t0147	0.744618561660232	long
t0148	0.635533067474034	long
t0149	0.580355901121887	long
t0150	0.599672267428477	long
t0151	0.48589516311727	long
t0152	0.723425388654872	long
t0153	0.678134059428464	long
t0154	0.554318902664979	long
t0155	0.805809609357016	long
t0156	0.596175636131518	long
t0157	0.413711181013374	long
t0158	0.0197990843673234	long
t0159	0.00697785078460499	long
t0160	0.00923003023560622	long
t0161	0.462364131428499	long
t0162	0.665182683197974	long
t0163	0.658014766353169	long
t0164	0.137002048789429	long
t0165	0.543658923767575	long
t0166	0.317399756609633	long
t0167	0.383350700801136	long
t0168	0.589123228894552	long
t0169	0.548746892898156	long
t0170	0.911562115060876	long
t0171	0.949635804302371	long
t0172	0.717546778010792	long
t0173	0.507414995516404	long
t0174	0.512930375902451	long
t0175	0.710255395951797	long
t0176	0.0198686594629917	long
t0178	0.767683894078697	long
t0177	0.598118712331512	long
t0179	0.866897824666242	long
t0180	0.818268795816442	long
t0181	0.588140108439468	long
t0182	0.693546197142748	long
t0183	0.629806552223878	long
t0184	1.15418235390113	long
t0185	0.506849945410038	long
t0186	1.3278457350202	long
t0187	0.789709253585389	long
t0188	1.05813636083009	long
t0189	2.79629785572627	long
t0190	3.71892425529391	long
t0191	0.0549699578476104	long
t0192	0.529072952642104	long
t0193	0.704659400301712	long
t0194	0.230777665599297	long
t0195	1.12226000898713	long
t0196	0.272783249469345	long
t0197	0.545498817505217	long
t0198	0.564509234314604	long
t0200	0.47823863327421	long
t0201	0.517654311569425	long
t0202	0.326617613618811	long
t0203	0.0411845677942554	long
t0204	0.676949621478538	long
t0205	0	long
t0206	0.464138663276199	long
t0207	0.806713857264432	long
t0208	0.244543158485567	long
t0209	2.17854622417109	long
t0210	0.627642056021223	long
t0211	0.591400925808774	long
t0212	1.39408346706311	long
t0214	0	long
t0215	0.27621992776865	long
t0216	0	long
t0217	0	long
t0218	0	long
t0219	0	long
t0220	0.0235585533632616	long
t0221	0	long
t0222	0	long
t0223	0	long
t0224	0	long
t0225	0.0054666256423038	long
t0226	0.352410140721667	long
t0227	0	long
t0228	0	long
t0229	0	long
t0230	0	long
t0231	0.484812991261775	long
t0232	0	long
t0233	0	long
t0234	2.77391752606728	long
t0236	0.898948657271438	long
t0237	0.641628859518183	long
t0238	0	long
t0239	1.08222104512483	long
t0240	0.536453805500776	long
t0241	0.651595110096065	long
t0242	0.497841127676471	long
t0243	0.844889295190976	long
t0244	2.94550005345288	long
t0245	0	long
t0246	0.539366879632568	long
t0247	1.69249607057116	long
t0248	1.21059450398489	long
t0249	1.25482356999327	long
t0250	0.919239553167781	long
t0251	0.348401141287671	long
t0255	0.576944163998243	long
t0256	0.445611121958111	long
t0257	0.446067690730609	long
t0258	0	long
t0259	0.530421537146782	long
t0260	0.406627085448077	long
t0261	0.219879831390442	long
t0262	0.532785745292224	long
t0263	0.668553541389856	long
t0264	0.308136095893179	long
t0265	0.984982050120077	long
t0267	0.622115091808285	long
t0268	0.57049902198601	long
t0269	0.739251157260967	long
t0270	0.0228512526849189	long
t0271	0.101171701560019	long
t0272	0.481656097969326	long
t0273	0.68712447309513	long
t0274	0.366466385650736	long
t0275	0	long
t0277	0.193631945451465	long
t0276	0	long
t0278	0.469451464829957	long
t0279	0.233872184297106	long
t0280	0	long
t0281	1.00965228699693	long
t0282	3.09115733764957	long
t0283	3.75312125994029	long
t0284	4.27331672310989	long
t0285	0.418736669497471	long
t0286	0.426998779709116	long
t0287	0.455035071810943	long
t0288	0.579599555548026	long
t0289	0	long
t0290	0.655332146728042	long
t0291	0.413829370700557	long
t0292	0.551813807624089	long
t0294	0.293045419884473	long
t0293	0.571031203909505	long
t0295	0.502459770950814	long
t0296	0.568758505467064	long
t0297	1.00852278164168	long
t0298	1.97891848251397	long
t0299	2.23674133916592	long
t0300	0.564456614139892	long
t0301	0.0630228816087253	long
t0302	0.532340644418964	long
t0303	0.494729620628493	long
t0304	0.596555467701718	long
t0306	0.597311352989782	long
t0307	0.465816850591763	long
t0308	1.22420339798377	long
t0309	1.25740660008452	long
t0310	0	long
t0311	0.431764032548503	long
t0312	0.452172233907763	long
t0313	0.0108493337857126	long
t0314	0.102006107346081	long
t0315	1.0948934227024	long
t0316	0.229513741528683	long
t0317	0.156717806390595	long
t0318	0.351981548273236	long
t0319	0.72079812276999	long
t0320	0.697958800886671	long
t0321	0.486344372821231	long
t0322	3.24574104984896	long
t0323	0.453306761397356	long
t0324	0.435661416328711	long
t0325	0.352971651081319	long
t0327	0.376538400478346	long
t0328	0.634686026464186	long
t0329	0.487868963331642	long
t0330	0.5784530948887	long
t0331	0.587350234536111	long
t0332	0.419033285231784	long
t0333	0	long
t0334	0	long
t0335	0.212330309282615	long
t0336	0.223354230532051	long
t0337	0	long
t0338	1.54047546543004	long
t0340	0.423079123847815	long
t0341	0.546719555740412	long
t0343	1.00948202522846	long
t0345	0.595824419710525	long
t0346	0.492045734802299	long
t0347	0.400793616711691	long
t0348	1.06305538316866	long
t0349	1.14609178523975	long
t0350	1.02610587982206	long
t0352	3.48330039013939	long
t0353	1.13081056143656	long
t0354	2.58973989137659	long
t0355	0.718362802641201	long
t0356	0.746400588182253	long
t0357	0.658268102291551	long
t0358	0.443988121076853	long
t0359	0.567205934478528	long
t0360	0.715518046363524	long
t0361	0.127086508051356	long
t0362	0.622992855606251	long
t0363	0.396143827254845	long
t0364	0.481158483903024	long
t0366	0.446450654502103	long
t0367	0.358751303847562	long
t0368	0.782623128677843	long
t0369	0.678838980488161	long
t0370	0	long
t0371	0.560311539450546	long
t0372	0.71860168359446	long
t0373	0.548852583748098	long
t0374	0.353144739113531	long
t0375	0.655271020699991	long
t0376	0	long
t0377	1.36096624262113	long
t0378	0.512300249003404	long
t0379	0.566069942098433	long
t0380	0.609989209663806	long
t0381	2.49392390726659	long
t0382	1.66814144599908	long
t0383	0.719377254485309	long
t0384	0.682385683625508	long
t0385	0.626240026112017	long
t0386	0.485029039831856	long
t0387	0.445545974133263	long
t0388	2.65952917447687	long
t0389	2.22921647239716	long
t0390	1.18185409372362	long
t0391	0.573045892619877	long
t0392	0.626657519462758	long
t0393	0.3755800784876	long
t0394	0.515741303357889	long
t0395	0.33795571807639	long
t0396	0.408348258296534	long
t0397	0.410425918458616	long
t0398	0.48344914067931	long
t0399	0.253466788557293	long
t0400	0.513124655446383	long
t0401	0.367010104323808	long
t0402	0.399781511618985	long
t0403	0.31918040040548	long
t0404	0.700502117704061	long
t0405	1.06160731093198	long
t0406	2.59334075329452	long
t0407	0.586346217041177	long
t0408	0.621253122381875	long
t0409	0.278285411603528	long
t0410	0.761122493274605	long
t0411	0.365620042958702	long
t0412	0.498394284485001	long
t0413	0.631923549038076	long
t0414	0.595747710704469	long
t0415	0.284055284571384	long
t0416	0.436083860128459	long
t0417	0.325004860266894	long
t0418	0.332227190495047	long
t0419	0.624921626057044	long
t0420	0.549699578476104	long
t0421	0.4279844297919	long
t0423	0.364777600463405	long
t0422	0.714609452018935	long
t0424	0.0516688898828714	long
t0425	0.267009047370814	long
