t0001	2.99911412516728	beneficial-loss	170.092559925816
t0002	0.56328752601159	non-essential	25.7783841103471
t0003	0.404997944891612	non-essential	16.4150524382443
t0004	0.375143509710461	non-essential	14.5453025307121
t0005	0.699151835138037	non-essential	33.473733340504
t0006	0.560345817503382	non-essential	25.6096587800666
t0007	0.370667816261594	non-essential	14.2605975564943
t0008	0.598953429805806	non-essential	27.8148034130522
t0009	0.666133467158052	non-essential	31.6160455561059
t0010	0.743435917481216	non-essential	35.9593681160158
t0011	0.875884037287576	non-essential	43.3880472400358
t0012	0.0123413735480457	essential	-37.2843873765712
t0013	0.176766499242372	non-essential	-0.280273342945907
t0014	3.64917655781705	beneficial-loss	210.447177366216
t0015	3.12836906209172	beneficial-loss	178.08632353147
t0016	2.81359509806403	beneficial-loss	158.650105497365
t0017	2.13389896164325	beneficial-loss	117.123552605682
t0018	1.05264689865001	non-essential	53.3713446902721
t0019	0.567504740899941	non-essential	26.0200472772348
t0020	0.696410500388734	non-essential	33.3196771220809
t0021	2.72207455698834	beneficial-loss	153.019990195767
t0022	3.31250861530945	beneficial-loss	189.501967335161
t0023	2.01291510147855	beneficial-loss	109.815845035695
t0025	0.651932348317827	non-essential	30.8153244057653
t0026	1.00737556540449	non-essential	50.8028732869877
t0027	0.735102484563977	non-essential	35.4919592058192
t0028	0.577485928870229	non-essential	26.5910213252318
t0029	0.707833101386192	non-essential	33.9614255263712
t0030	2.11394916950485	beneficial-loss	115.916438965845
t0031	2.04959282744957	beneficial-loss	112.027981749201
t0032	2.65960038084859	beneficial-loss	149.182756631413
t0033	1.05751536119932	non-essential	53.6480945628083
t0034	3.86785790502049	beneficial-loss	224.100022937981
t0035	2.16419704164176	beneficial-loss	118.95833226339
t0036	3.90098546816535	beneficial-loss	226.162442552301
t0037	1.10406139372656	non-essential	56.2994630413584
t0038	0.830241711488945	non-essential	40.8261021761708
t0039	2.37857569263338	beneficial-loss	131.989087174156
t0040	2.37950015858658	beneficial-loss	132.045451620716
t0041	0.466386292033829	non-essential	20.1325732251137
t0042	0.834618528906604	non-essential	41.071610426504
t0043	0.778507068653923	non-essential	37.9255949772556
t0044	2.71751454659442	beneficial-loss	152.739740268832
t0045	0	essential	-Inf
t0046	0.447569458917545	non-essential	19.0081820096589
t0047	0	essential	-Inf
t0048	0	essential	-Inf
t0049	0	essential	-Inf
