SEN0001	0.666039960257941	non-essential	28.512325492628
SEN0002	0.606190753228881	non-essential	25.1724503685423
SEN0003	0.657260596149639	non-essential	28.0267448381551
SEN0004	0.834682151092427	non-essential	37.6642446922218
SEN0005	0.713502506307347	non-essential	31.1170860232084
SEN0006	0.756457416658188	non-essential	33.4509628245841
SEN0007	0.786630971167808	non-essential	35.0806294606727
SEN0008	1.14225081086323	non-essential	54.1579576954795
SEN0009	0.825054919786411	non-essential	37.1475074192215
SEN0010	1.35518058184045	non-essential	65.7614275678098
SEN0011	0.186579209784183	essential	-4.99856013334203
SEN0012	0.562759540036886	non-essential	22.6951850044689
SEN0013	2.72222037682355	beneficial-loss	144.609250984969
SEN0014	2.27014635414699	beneficial-loss	117.913578483415
SEN0015	2.27207184309599	beneficial-loss	118.026300356277
SEN0016	1.40509100141439	non-essential	68.5140702380638
SEN0017	0.906119414838505	non-essential	41.4901283392924
SEN0018	0.73261201892901	non-essential	32.157686861258
SEN0019	2.17003861002786	beneficial-loss	112.066415278171
SEN0020	2.768725809783	beneficial-loss	147.378651833015
SEN0021	1.7639930218657	beneficial-loss	88.6617344082524
SEN0022	0.951283049154824	non-essential	43.9056692984014
SEN0023	0.946585805851048	non-essential	43.6544330694648
SEN0024	0.950896563019392	non-essential	43.8849972928136
SEN0025	0.56300708769459	non-essential	22.7094624058244
SEN0026	0.766334745832548	non-essential	33.985195695157
SEN0027	0.782884191851467	non-essential	34.8786245674249
SEN0028	1.92908804414321	beneficial-loss	98.1112830707201
SEN0029	1.45292250227052	beneficial-loss	71.1639325514749
SEN0030	1.87938799011116	beneficial-loss	95.2561422631155
SEN0031	1.08499528990237	non-essential	51.0727825579207
SEN0032	3.47129619521416	beneficial-loss	189.618360274402
SEN0033	1.83344216386561	beneficial-loss	92.6245153245121
SEN0034	2.78067608752176	beneficial-loss	148.090907325046
SEN0035	1.15383333850152	non-essential	54.7836646031062
SEN0036	0.883552501763693	non-essential	40.2826855736088
SEN0037	2.08056756917849	beneficial-loss	106.86390594423
SEN0038	2.4703836852732	beneficial-loss	129.683700432487
SEN0039	0.816611182195764	non-essential	36.6939634805484
SEN0040	0.78819135489179	non-essential	35.1647292923349
SEN0041	0.782697264955501	non-essential	34.8685440888829
SEN0042	2.48250465691222	beneficial-loss	130.399115808093
SEN0043	0.0318901712029401	essential	-37.636587866019
SEN0044	0.5451490781392	non-essential	21.6742441880861
SEN0045	0.0539461732630201	essential	-28.3667023264212
SEN0046	0.0179131067678857	essential	-47.6976572749259
SEN0047	0.0845412997869442	essential	-20.2703932663598
SEN0048	0.6208684911447	non-essential	25.9984993574332
SEN0049	0.0712646199163994	essential	-23.3773741531621
SEN0052	0.856852115803274	non-essential	38.8529161714019
SEN0053	1.96252463660638	beneficial-loss	100.036900416942
