ERS227112_00003	0.438932315875709	non-essential	0.07640790501335085	0.5712086220169361	1299.0
ERS227112_00004	0.0998156932450995	non-essential	0.0761860723140524	0.5802469135802469	324.0
ERS227112_00005	5.34313483719278	essential	0.07612388419174523	0.5339233038348082	1356.0
ERS227112_00006	0.202632891068489	non-essential	0.07587240564784008	0.5948891394212702	2661.0
ERS227112_00007	0.0364150012884313	non-essential	0.07541323581327071	0.6280400572246065	699.0
ERS227112_00008	0.378110588170148	non-essential	0.07528238518879973	0.5610328638497653	426.0
ERS227112_00009	0.344445558310532	non-essential	0.07517521716433066	0.5976058931860037	1086.0
ERS227112_00010	0.277784942623361	non-essential	0.07498047463337972	0.5797101449275363	690.0
ERS227112_00011	0.708689303942444	non-essential	0.07480958508084797	0.5416666666666666	384.0
ERS227112_00012	0.310722477609382	non-essential	0.07473649273983489	0.5825825825825826	1332.0
ERS227112_00013	0.0396636945842303	non-essential	0.07448722911535437	0.5989159891598916	738.0
ERS227112_00014	-0.139666275704823	non-essential	0.07436421589807826	0.5969135802469135	1620.0
ERS227112_00015	3.40295084262648	essential	0.07401664392682725	0.515625	576.0
ERS227112_00016	0.936226636268368	non-essential	0.07391305384912106	0.5714285714285714	651.0
ERS227112_00017	0.254612260936373	non-essential	0.0738023078778891	0.5914315569487983	957.0
ERS227112_00018	-0.0669107212807443	non-essential	0.07363993724622135	0.63125	480.0
ERS227112_00019	0.637306898254439	non-essential	0.0735266355987302	0.5822222222222222	1800.0
ERS227112_00020	3.85212265698188	essential	0.07321739877136715	0.5641025641025641	975.0
ERS227112_00020A	3.70534710183683	essential	0.07300885558861654	0.5580029368575624	681.0
ERS227112_00022	3.23620316577694	essential	0.07289350940011805	0.5507726269315674	906.0
ERS227112_00023	0.560845962004459	non-essential	0.07273727239147236	0.5989159891598916	738.0
ERS227112_00024	0.438494360462866	non-essential	0.0726096589569297	0.6010928961748634	732.0
ERS227112_00025	2.95073098260869	essential	0.07248511233389808	0.6036745406824147	381.0
ERS227112_00026	0.215006753047507	non-essential	0.07241815361590707	0.5057471264367817	261.0
ERS227112_00027	0.122840475570691	non-essential	0.07236414365762935	0.6065959952885748	849.0
ERS227112_00028	-0.0276849186135878	non-essential	0.07218320177847808	0.6163522012578616	636.0
ERS227112_00029	2.5201145555803	essential	0.07206427764321668	0.6274509803921569	510.0
ERS227112_00030	0.19201071048796	non-essential	0.07197806616407305	0.5683364254792826	1617.0
ERS227112_00031	0.27657128768184	non-essential	0.07167274804030745	0.6301440329218106	3888.0
ERS227112_00034	0.164185528672995	non-essential	0.07090979348772798	0.6082981715893109	1422.0
ERS227112_00035	0.31230519555529	non-essential	0.07066257440425483	0.6419213973799127	687.0
ERS227112_00036	0.00603417320420475	non-essential	0.07054790972942544	0.6158445440956651	1338.0
ERS227112_00037	0.0429945672987434	non-essential	0.07030886880998172	0.49852507374631266	339.0
ERS227112_00038	0.153129999023777	non-essential	0.0702386729020624	0.5726280436607892	1191.0
ERS227112_00039	5.14612405012167	essential	0.06998037922146605	0.562200956937799	1254.0
ERS227112_00040	-0.1269965992584	non-essential	0.06975735387324664	0.5512820512820513	468.0
ERS227112_00041	-0.185695216119075	non-essential	0.0696728461782758	0.5522138680033417	1197.0
ERS227112_00042	0.0276061261452421	non-essential	0.0694498208300564	0.5598290598290598	3276.0
ERS227112_00043	0.106289086652267	non-essential	0.06887990502425508	0.569937369519833	1437.0
ERS227112_00044	-0.0623421502126201	non-essential	0.06863524161704111	0.5383693045563549	834.0
ERS227112_00045	-0.0880045094757643	non-essential	0.0684791749868127	0.6226912928759895	1137.0
ERS227112_00046	0.107032326664404	non-essential	0.06828613624003457	0.5845070422535211	1278.0
ERS227112_00047	-0.0835526802071136	non-essential	0.06804726569900812	0.5571205007824727	639.0
ERS227112_00048	0.117889937236369	non-essential	0.06794009767453905	0.6432212028542303	981.0
ERS227112_00049	-0.189586600472048	non-essential	0.06775608898387675	0.5937873357228196	837.0
ERS227112_00050	4.00561700223419	essential	0.06760564484141858	0.572139303482587	804.0
ERS227112_00051	-0.0909682628441892	non-essential	0.06744821518385194	0.6136054421768707	735.0
ERS227112_00052	0.793345497943378	non-essential	0.0672831184975077	0.5792682926829268	492.0
ERS227112_00054	4.2025107801566	essential	0.06716896495793016	0.5539094650205761	1215.0
ERS227112_00055	2.8944331064136	essential	0.06695752534208578	0.5426356589147286	387.0
ERS227112_00056	1.28177125872225	non-essential	0.0668886924615047	0.5401234567901234	324.0
ERS227112_00057	2.39231134382474	non-essential	0.06682088185142729	0.5542635658914729	516.0
ERS227112_00058	4.99582087126523	essential	0.06673041091185165	0.6283090221501891	1851.0
ERS227112_00059	2.84767701444886	essential	0.06641487008304925	0.5625	336.0
ERS227112_00060	0.837325214563021	non-essential	0.06635745255642593	0.48756218905472637	201.0
ERS227112_00061	-0.0555959699647055	non-essential	0.06631128000534307	0.6091686091686092	1287.0
ERS227112_00062	0.23558175567642	non-essential	0.06607530589741038	0.5752895752895753	777.0
ERS227112_00063	0.0714515963269056	non-essential	0.0659309953779743	0.5931198102016607	843.0
ERS227112_00064	0.113484493049998	non-essential	0.06574886084990207	0.6328671328671329	858.0
ERS227112_00065	0.181111921706637	non-essential	0.06556774859233351	0.6294949494949494	4950.0
ERS227112_00066	0.247322725805943	non-essential	0.06472437542679793	0.6623655913978495	2325.0
ERS227112_00067	0.276369301470657	non-essential	0.06430098505985735	0.5625	432.0
ERS227112_00068	-0.232361152014461	non-essential	0.06414508880804622	0.5775492716366752	1167.0
ERS227112_00069	0.232136134176866	non-essential	0.06389923275191131	0.6144578313253012	996.0
ERS227112_00069A	4.76701724518576	essential	0.06372510600945124	0.5623885918003565	1122.0
ERS227112_00071	5.19676755220581	essential	0.06351843698929069	0.5968627450980392	1275.0
ERS227112_00072	0.191805086651635	non-essential	0.06329541164107129	0.5491143317230274	621.0
ERS227112_00073	0.451265169410214	non-essential	0.06318790285976766	0.5877862595419847	1179.0
ERS227112_00074	5.71370298830822	essential	0.06296777394464201	0.5807978363759296	1479.0
ERS227112_00075	0.0984250671317282	non-essential	0.06269584999066326	0.6407407407407407	1080.0
ERS227112_00076	-0.225861965340249	non-essential	0.06250349275755424	0.5707762557077626	219.0
ERS227112_00077	0.265814460402864	non-essential	0.06246907631726369	0.6170678336980306	1371.0
ERS227112_00078	0.37776864533123	non-essential	0.0622085677172427	0.5930470347648262	1467.0
ERS227112_00079	1.88307166113627	non-essential	0.06194720722513532	0.5899873257287706	1578.0
ERS227112_00080	-0.0532422513262468	non-essential	0.06163814077618955	0.5597014925373134	1206.0
ERS227112_00081	-0.351120779150314	non-essential	0.061429938350273494	0.546875	192.0
ERS227112_00082	0.439869694562304	non-essential	0.06139790720782487	0.6060606060606061	594.0
ERS227112_00083	0.426107632201555	non-essential	0.061297383941629716	0.536	750.0
ERS227112_00084	0.378331168947348	non-essential	0.061144554501329634	0.6190476190476191	294.0
ERS227112_00085	0.382472939657621	non-essential	0.06107589199916583	0.5421686746987951	249.0
ERS227112_00086	0.800106938754013	non-essential	0.061025289609233695	0.5352112676056338	213.0
ERS227112_00087	0.130393292664055	non-essential	0.06099342884520235	0.5818965517241379	696.0
ERS227112_00088	1.08746775866728	non-essential	0.06087552698044465	0.5625	288.0
ERS227112_00089	1.43650148831221	non-essential	0.06082713950993715	0.5685185185185185	540.0
