FN543502	CP009273.1	90.01	26440	2563	45	4756995	4783402	3446820	3420428	0.0	3.564e+04
FN543502	CP009273.1	84.59	22258	3219	41	105108	127328	85828	107912	0.0	2.469e+04
FN543502	CP009273.1	84.05	21662	3212	86	537717	559310	442225	463710	0.0	2.332e+04
FN543502	CP009273.1	86.91	16858	2029	50	2826407	2843176	2383527	2400295	0.0	2.039e+04
FN543502	CP009273.1	86.10	16843	2274	29	208093	224902	189261	206069	0.0	1.975e+04
FN543502	CP009273.1	83.47	18579	2926	73	4871376	4889880	3342446	3323939	0.0	1.946e+04
FN543502	CP009273.1	83.19	18554	3029	33	4172513	4191042	3976209	3957721	0.0	1.934e+04
FN543502	CP009273.1	88.36	15087	1621	48	4917789	4932788	3311771	3296733	0.0	1.920e+04
FN543502	CP009273.1	82.01	18992	3221	52	4131741	4150687	4020635	4001794	0.0	1.879e+04
FN543502	CP009273.1	80.15	19671	3712	80	1123269	1142868	1007432	1026981	0.0	1.769e+04
FN543502	CP009273.1	93.95	11213	669	6	3953423	3964631	4179551	4168344	0.0	1.715e+04
FN543502	CP009273.1	82.13	16479	2806	43	2283590	2300014	2116565	2132959	0.0	1.638e+04
FN543502	CP009273.1	79.57	18068	3457	71	2580401	2598357	2628965	2646908	0.0	1.583e+04
FN543502	CP009273.1	79.43	17488	3325	100	2538616	2555930	2576921	2594308	0.0	1.511e+04
FN543502	CP009273.1	83.55	12813	1996	50	4199171	4211933	3952798	3940048	0.0	1.348e+04
FN543502	CP009273.1	78.06	16803	3542	76	2419823	2436567	2259609	2276324	0.0	1.347e+04
FN543502	CP009273.1	89.56	10025	954	21	4235307	4245281	3917053	3907072	0.0	1.335e+04
FN543502	CP009273.1	80.39	14292	2670	53	1247346	1261579	1146914	1161131	0.0	1.302e+04
FN543502	CP009273.1	77.84	16036	3265	109	1210704	1226640	1108984	1124829	0.0	1.267e+04
FN543502	CP009273.1	81.46	13087	2314	37	3460203	3473254	4431361	4444370	0.0	1.260e+04
FN543502	CP009273.1	82.33	12206	2085	23	2442553	2454742	2284840	2296989	0.0	1.225e+04
FN543502	CP009273.1	80.56	13356	2435	62	1463163	1476410	1762972	1749670	0.0	1.225e+04
FN543502	CP009273.1	83.75	11418	1702	66	3283993	3295311	2815385	2804022	0.0	1.207e+04
FN543502	CP009273.1	87.88	9627	1149	14	4121973	4131590	4030582	4020965	0.0	1.205e+04
FN543502	CP009273.1	80.13	13070	2505	33	1985626	1998661	1903564	1916575	0.0	1.180e+04
FN543502	CP009273.1	86.90	9720	1225	31	2675975	2685673	2722565	2732257	0.0	1.169e+04
FN543502	CP009273.1	78.61	14050	2853	76	1516670	1530658	1723251	1709293	0.0	1.158e+04
FN543502	CP009273.1	82.03	11391	2006	25	2309213	2320584	2147110	2158478	0.0	1.124e+04
FN543502	CP009273.1	82.81	10957	1823	27	63395	74314	47246	58179	0.0	1.120e+04
FN543502	CP009273.1	79.95	12491	2380	57	763966	776416	712406	724811	0.0	1.109e+04
FN543502	CP009273.1	83.30	10432	1688	25	2488421	2498820	2519339	2529748	0.0	1.090e+04
FN543502	CP009273.1	80.75	11676	2127	52	1075078	1086685	956479	968101	0.0	1.080e+04
FN543502	CP009273.1	82.21	10759	1811	24	3942561	3953305	4191185	4180516	0.0	1.076e+04
FN543502	CP009273.1	83.48	10197	1625	25	4215468	4225632	3936774	3926606	0.0	1.073e+04
FN543502	CP009273.1	84.42	9807	1451	34	1065150	1074923	945793	955555	0.0	1.071e+04
FN543502	CP009273.1	83.20	10007	1593	31	3372357	3382344	4352550	4362487	0.0	1.041e+04
FN543502	CP009273.1	81.63	10592	1857	32	3270767	3281322	2828389	2817851	0.0	1.026e+04
FN543502	CP009273.1	80.79	10971	1981	34	4809638	4820525	3396712	3385785	0.0	1.025e+04
FN543502	CP009273.1	82.30	10245	1728	35	1045530	1055697	930115	940351	0.0	1.022e+04
FN543502	CP009273.1	89.05	7782	818	13	4725269	4733040	3471252	3463495	0.0	1.017e+04
FN543502	CP009273.1	87.25	8320	1041	17	241194	249505	213540	221847	0.0	1.016e+04
FN543502	CP009273.1	83.63	9524	1492	31	2843765	2853270	2400890	2410364	0.0	1.007e+04
FN543502	CP009273.1	81.18	10394	1858	19	960989	971376	900036	910337	0.0	9928
FN543502	CP009273.1	79.62	11191	2197	37	4505736	4516899	3693647	3682514	0.0	9808
FN543502	CP009273.1	83.10	9461	1581	15	4225740	4235191	3926545	3917094	0.0	9802
FN543502	CP009273.1	79.60	11168	2217	28	3023200	3034323	2941115	2952265	0.0	9798
FN543502	CP009273.1	82.41	9632	1676	14	4637568	4647191	3567115	3557494	0.0	9687
FN543502	CP009273.1	78.75	11691	2360	72	490054	501685	408069	419694	0.0	9672
FN543502	CP009273.1	81.64	9848	1753	26	1271060	1280871	1165972	1175800	0.0	9541
FN543502	CP009273.1	79.15	11100	2182	61	1800421	1811464	1377100	1366077	0.0	9429
FN543502	CP009273.1	80.37	10222	1929	37	2253801	2263978	2084578	2094765	0.0	9290
FN543502	CP009273.1	77.13	12053	2622	47	1547704	1559719	1685617	1673663	0.0	9216
FN543502	CP009273.1	79.71	10420	1994	43	1971305	1981657	1891006	1901372	0.0	9175
FN543502	CP009273.1	83.11	8810	1329	44	1102920	1111657	979973	988695	0.0	9124
FN543502	CP009273.1	84.10	8423	1303	15	3253631	3262039	2844346	2835946	0.0	9119
