HG941718.1	ENA|U00096|U00096.3	97.79	98995	2140	25	1157828	1256806	1097463	1196427	0.0	1.686e+05
HG941718.1	ENA|U00096|U00096.3	98.09	76357	1404	22	3718269	3794612	3423378	3499691	0.0	1.311e+05
HG941718.1	ENA|U00096|U00096.3	98.04	57466	1113	6	1940002	1997457	1886787	1944250	0.0	9.854e+04
HG941718.1	ENA|U00096|U00096.3	97.92	51668	1038	5	467453	519111	438276	489916	0.0	8.834e+04
HG941718.1	ENA|U00096|U00096.3	98.08	48349	910	12	4266928	4315273	3908541	3956874	0.0	8.297e+04
HG941718.1	ENA|U00096|U00096.3	97.57	45050	1065	10	3945994	3991016	3655250	3700296	0.0	7.629e+04
HG941718.1	ENA|U00096|U00096.3	97.65	40447	939	5	868559	908993	859220	899665	0.0	6.864e+04
HG941718.1	ENA|U00096|U00096.3	95.67	42250	1746	15	2502066	2544285	2304955	2347152	0.0	6.796e+04
HG941718.1	ENA|U00096|U00096.3	97.75	39517	868	3	3131112	3170628	2947756	2987250	0.0	6.726e+04
HG941718.1	ENA|U00096|U00096.3	97.91	37953	788	4	3589410	3627358	3292479	3330429	0.0	6.485e+04
HG941718.1	ENA|U00096|U00096.3	97.54	38016	894	8	422395	460399	392973	430958	0.0	6.434e+04
HG941718.1	ENA|U00096|U00096.3	98.11	37318	653	6	4861205	4898497	4438718	4476006	0.0	6.413e+04
HG941718.1	ENA|U00096|U00096.3	97.06	37700	1094	9	2667911	2705604	2476584	2514276	0.0	6.297e+04
HG941718.1	ENA|U00096|U00096.3	97.40	35530	865	12	2745181	2780659	2565481	2601003	0.0	5.991e+04
HG941718.1	ENA|U00096|U00096.3	97.92	35000	713	10	1830213	1865203	1768898	1803891	0.0	5.980e+04
HG941718.1	ENA|U00096|U00096.3	97.69	35156	778	10	1795068	1830205	1733576	1768715	0.0	5.973e+04
HG941718.1	ENA|U00096|U00096.3	97.74	34516	727	3	3047525	3082038	2911418	2945883	0.0	5.877e+04
HG941718.1	ENA|U00096|U00096.3	97.84	34101	718	7	1082102	1116200	1007823	1041906	0.0	5.816e+04
HG941718.1	ENA|U00096|U00096.3	98.06	32631	632	1	2582979	2615608	2389997	2422627	0.0	5.599e+04
HG941718.1	ENA|U00096|U00096.3	97.70	32656	746	5	87675	120325	78854	111509	0.0	5.549e+04
HG941718.1	ENA|U00096|U00096.3	97.96	30277	614	3	1909547	1939823	1850782	1881053	0.0	5.180e+04
HG941718.1	ENA|U00096|U00096.3	98.16	30084	546	3	3627362	3657443	3330579	3360656	0.0	5.175e+04
HG941718.1	ENA|U00096|U00096.3	96.72	30774	987	16	4236187	4266947	3877701	3908466	0.0	5.090e+04
HG941718.1	ENA|U00096|U00096.3	97.52	30037	719	6	2855881	2885914	2684244	2714258	0.0	5.081e+04
HG941718.1	ENA|U00096|U00096.3	97.48	29772	748	2	3184184	3213954	3012579	3042349	0.0	5.030e+04
HG941718.1	ENA|U00096|U00096.3	96.49	29759	929	27	4566460	4596122	4190573	4220310	0.0	4.894e+04
HG941718.1	ENA|U00096|U00096.3	97.98	28507	573	4	1728751	1757256	1662898	1691401	0.0	4.879e+04
HG941718.1	ENA|U00096|U00096.3	97.35	28046	693	7	3505116	3533112	3203291	3231334	0.0	4.724e+04
HG941718.1	ENA|U00096|U00096.3	97.87	26677	563	4	2460435	2487109	2259746	2286419	0.0	4.553e+04
HG941718.1	ENA|U00096|U00096.3	96.77	27346	869	4	1875563	1902904	1816380	1843715	0.0	4.533e+04
HG941718.1	ENA|U00096|U00096.3	96.90	25382	766	10	2927738	2953111	2788786	2814155	0.0	4.220e+04
HG941718.1	ENA|U00096|U00096.3	97.49	24352	574	8	4475623	4499974	4103608	4127921	0.0	4.116e+04
HG941718.1	ENA|U00096|U00096.3	97.81	24058	523	3	1041883	1065938	960266	984322	0.0	4.100e+04
HG941718.1	ENA|U00096|U00096.3	96.70	24772	786	8	2406151	2430899	2204304	2229067	0.0	4.098e+04
HG941718.1	ENA|U00096|U00096.3	96.48	24887	837	4	2554504	2579388	2357680	2382528	0.0	4.094e+04
HG941718.1	ENA|U00096|U00096.3	97.24	24117	651	7	793357	817472	781791	805894	0.0	4.048e+04
HG941718.1	ENA|U00096|U00096.3	97.78	23578	515	1	4318184	4341761	3960661	3984229	0.0	4.016e+04
HG941718.1	ENA|U00096|U00096.3	97.96	23397	458	7	1503816	1527193	1327767	1351162	0.0	4.003e+04
HG941718.1	ENA|U00096|U00096.3	97.68	23464	534	4	4800416	4823872	4385663	4409122	0.0	3.985e+04
HG941718.1	ENA|U00096|U00096.3	97.79	23336	491	3	210006	233339	192776	216089	0.0	3.977e+04
HG941718.1	ENA|U00096|U00096.3	97.02	23400	687	8	2431292	2454686	2229442	2252836	0.0	3.903e+04
HG941718.1	ENA|U00096|U00096.3	97.09	22103	605	7	33760	55860	28245	50311	0.0	3.696e+04
HG941718.1	ENA|U00096|U00096.3	98.66	21149	279	3	4767363	4788510	4352034	4373179	0.0	3.685e+04
HG941718.1	ENA|U00096|U00096.3	96.90	22037	585	11	5025397	5047373	4549922	4571920	0.0	3.670e+04
HG941718.1	ENA|U00096|U00096.3	96.94	22043	632	13	2106827	2128855	2012563	2034577	0.0	3.669e+04
HG941718.1	ENA|U00096|U00096.3	94.18	23625	1322	26	4082747	4106343	3793939	3817539	0.0	3.634e+04
HG941718.1	ENA|U00096|U00096.3	98.02	20629	403	2	1774449	1795077	1708575	1729197	0.0	3.535e+04
HG941718.1	ENA|U00096|U00096.3	97.26	20745	560	1	2780691	2801426	2614812	2635556	0.0	3.485e+04
HG941718.1	ENA|U00096|U00096.3	96.62	20937	694	4	4507206	4528142	4132466	4153388	0.0	3.456e+04
HG941718.1	ENA|U00096|U00096.3	96.71	20436	659	4	3889214	3909638	3598555	3618987	0.0	3.381e+04
HG941718.1	ENA|U00096|U00096.3	97.93	19392	388	6	924137	943520	915124	934509	0.0	3.315e+04
HG941718.1	ENA|U00096|U00096.3	98.50	18624	264	6	5056272	5074894	4587909	4606517	0.0	3.231e+04
HG941718.1	ENA|U00096|U00096.3	98.06	18098	347	4	3802198	3820293	3512616	3530711	0.0	3.104e+04
HG941718.1	ENA|U00096|U00096.3	95.99	18664	729	7	2623100	2641748	2430913	2449572	0.0	3.027e+04
HG941718.1	ENA|U00096|U00096.3	97.61	17558	403	8	1757226	1774780	1691552	1709095	0.0	2.975e+04
HG941718.1	ENA|U00096|U00096.3	96.50	17961	593	10	2813141	2831075	2635598	2653549	0.0	2.955e+04
HG941718.1	ENA|U00096|U00096.3	97.83	16969	363	5	655347	672312	643496	660462	0.0	2.893e+04
HG941718.1	ENA|U00096|U00096.3	98.13	16760	306	5	2900963	2917717	2729551	2746307	0.0	2.879e+04
HG941718.1	ENA|U00096|U00096.3	96.49	17392	604	6	4823882	4841269	4409222	4426610	0.0	2.859e+04
HG941718.1	ENA|U00096|U00096.3	97.14	17047	459	2	4699299	4716345	4297214	4314232	0.0	2.856e+04
HG941718.1	ENA|U00096|U00096.3	96.98	16976	496	6	4727792	4744766	4326306	4343266	0.0	2.829e+04
HG941718.1	ENA|U00096|U00096.3	96.55	16962	577	6	827043	844000	815711	832668	0.0	2.793e+04
HG941718.1	ENA|U00096|U00096.3	97.86	15886	324	5	3663024	3678895	3376250	3392133	0.0	2.711e+04
HG941718.1	ENA|U00096|U00096.3	95.34	16948	701	15	3389868	3406738	3112091	3129027	0.0	2.702e+04
HG941718.1	ENA|U00096|U00096.3	98.92	15360	163	2	4991985	5007344	4519240	4534596	0.0	2.695e+04
HG941718.1	ENA|U00096|U00096.3	97.53	15893	391	2	3702434	3718325	3407376	3423267	0.0	2.688e+04
HG941718.1	ENA|U00096|U00096.3	96.66	16256	528	4	2711287	2727542	2521467	2537707	0.0	2.686e+04
HG941718.1	ENA|U00096|U00096.3	97.75	15674	325	9	4419693	4435352	4040792	4056452	0.0	2.666e+04
HG941718.1	ENA|U00096|U00096.3	98.25	15447	244	22	236261	251697	216536	231966	0.0	2.656e+04
HG941718.1	ENA|U00096|U00096.3	96.23	16071	602	3	3018698	3034766	2887311	2903379	0.0	2.624e+04
HG941718.1	ENA|U00096|U00096.3	97.02	15653	425	3	3216709	3232320	3046124	3061776	0.0	2.615e+04
HG941718.1	ENA|U00096|U00096.3	98.31	15056	250	4	672308	687362	660855	675907	0.0	2.599e+04
HG941718.1	ENA|U00096|U00096.3	95.65	16143	686	5	1541162	1557299	1366753	1382883	0.0	2.594e+04
HG941718.1	ENA|U00096|U00096.3	98.35	14923	245	1	3678832	3693753	3392344	3407266	0.0	2.580e+04
HG941718.1	ENA|U00096|U00096.3	97.22	15057	390	16	2885891	2900942	2714411	2729444	0.0	2.522e+04
HG941718.1	ENA|U00096|U00096.3	95.09	15490	741	8	2350430	2365900	2151720	2167208	0.0	2.449e+04
HG941718.1	ENA|U00096|U00096.3	97.13	14482	333	12	3255389	3269800	3083935	3098403	0.0	2.426e+04
HG941718.1	ENA|U00096|U00096.3	97.73	14116	320	1	4012190	4026304	3722077	3736192	0.0	2.401e+04
HG941718.1	ENA|U00096|U00096.3	97.56	14037	338	3	2214712	2228746	2052125	2066158	0.0	2.376e+04
HG941718.1	ENA|U00096|U00096.3	96.60	14296	430	11	5082664	5096906	4614255	4628547	0.0	2.359e+04
HG941718.1	ENA|U00096|U00096.3	97.37	13970	358	8	1422711	1436673	1300694	1314660	0.0	2.351e+04
HG941718.1	ENA|U00096|U00096.3	96.08	14379	547	6	366758	381134	325473	339837	0.0	2.338e+04
HG941718.1	ENA|U00096|U00096.3	97.59	13783	332	0	397395	411177	361181	374963	0.0	2.336e+04
HG941718.1	ENA|U00096|U00096.3	96.43	14192	506	1	909950	924140	900857	915048	0.0	2.330e+04
HG941718.1	ENA|U00096|U00096.3	97.06	13866	404	2	2980856	2994718	2842553	2856417	0.0	2.316e+04
HG941718.1	ENA|U00096|U00096.3	97.04	13506	371	5	4344733	4358238	3986687	4000163	0.0	2.256e+04
HG941718.1	ENA|U00096|U00096.3	97.03	13481	397	3	3170733	3184211	2998947	3012426	0.0	2.250e+04
HG941718.1	ENA|U00096|U00096.3	97.87	13174	281	0	2489003	2502176	2291327	2304500	0.0	2.249e+04
HG941718.1	ENA|U00096|U00096.3	98.02	12930	254	1	1374868	1387797	1256632	1269559	0.0	2.216e+04
HG941718.1	ENA|U00096|U00096.3	97.14	12992	357	6	3541178	3554157	3239675	3252664	0.0	2.174e+04
HG941718.1	ENA|U00096|U00096.3	96.73	13102	370	11	4679985	4693046	4283219	4296302	0.0	2.170e+04
HG941718.1	ENA|U00096|U00096.3	96.75	13099	425	1	1065926	1079024	984483	997580	0.0	2.170e+04
HG941718.1	ENA|U00096|U00096.3	96.91	12930	398	2	558342	571270	530141	543069	0.0	2.151e+04
HG941718.1	ENA|U00096|U00096.3	96.74	12974	403	8	1144816	1157782	1081240	1094200	0.0	2.147e+04
HG941718.1	ENA|U00096|U00096.3	95.66	13292	565	3	3874994	3888273	3585081	3598372	0.0	2.137e+04
HG941718.1	ENA|U00096|U00096.3	97.31	12602	323	5	2030833	2043420	1979271	1991870	0.0	2.119e+04
HG941718.1	ENA|U00096|U00096.3	96.75	12582	393	4	3834376	3846956	3543683	3556249	0.0	2.084e+04
HG941718.1	ENA|U00096|U00096.3	97.34	12336	328	0	1132381	1144716	1068482	1080817	0.0	2.077e+04
HG941718.1	ENA|U00096|U00096.3	96.70	12547	367	8	3821862	3834373	3530709	3543243	0.0	2.077e+04
HG941718.1	ENA|U00096|U00096.3	96.87	12358	380	7	4665511	4677864	4269275	4281629	0.0	2.052e+04
HG941718.1	ENA|U00096|U00096.3	94.83	13076	630	22	4223102	4236150	3864512	3877568	0.0	2.048e+04
HG941718.1	ENA|U00096|U00096.3	98.21	11881	211	2	3853795	3865673	3563784	3575664	0.0	2.046e+04
HG941718.1	ENA|U00096|U00096.3	97.83	11978	254	6	856538	868512	845741	857715	0.0	2.041e+04
HG941718.1	ENA|U00096|U00096.3	97.82	11887	247	5	3273006	3284883	3098558	3110441	0.0	2.026e+04
HG941718.1	ENA|U00096|U00096.3	96.97	12107	365	2	4000045	4012150	3708527	3720632	0.0	2.017e+04
HG941718.1	ENA|U00096|U00096.3	97.70	11525	264	1	1586461	1597984	1435105	1446629	0.0	1.959e+04
HG941718.1	ENA|U00096|U00096.3	97.19	11584	321	2	1116208	1127790	1050962	1062541	0.0	1.942e+04
HG941718.1	ENA|U00096|U00096.3	97.16	11564	328	0	2285625	2297188	2085702	2097265	0.0	1.938e+04
HG941718.1	ENA|U00096|U00096.3	94.13	12596	614	29	733970	746549	716906	729392	0.0	1.937e+04
HG941718.1	ENA|U00096|U00096.3	97.09	11475	331	3	4071213	4082685	3781182	3792655	0.0	1.918e+04
HG941718.1	ENA|U00096|U00096.3	96.83	11435	359	2	2338948	2350379	2139501	2150934	0.0	1.898e+04
HG941718.1	ENA|U00096|U00096.3	99.75	10568	26	0	4943316	4953883	4508672	4519239	0.0	1.894e+04
HG941718.1	ENA|U00096|U00096.3	97.57	11117	268	2	3007319	3018433	2866513	2877629	0.0	1.882e+04
HG941718.1	ENA|U00096|U00096.3	98.09	10888	205	2	3424651	3435538	3139710	3150594	0.0	1.869e+04
HG941718.1	ENA|U00096|U00096.3	98.34	10783	179	0	4789625	4800407	4374607	4385389	0.0	1.864e+04
HG941718.1	ENA|U00096|U00096.3	97.85	10899	234	0	3570190	3581088	3270178	3281076	0.0	1.860e+04
HG941718.1	ENA|U00096|U00096.3	96.61	11211	371	3	2317622	2328825	2118465	2129673	0.0	1.850e+04
HG941718.1	ENA|U00096|U00096.3	96.14	11322	434	2	1490936	1502256	1316415	1327734	0.0	1.844e+04
HG941718.1	ENA|U00096|U00096.3	96.60	10986	358	11	328757	339730	302826	313807	0.0	1.809e+04
HG941718.1	ENA|U00096|U00096.3	97.54	10648	221	6	191849	202458	173601	184245	0.0	1.803e+04
HG941718.1	ENA|U00096|U00096.3	94.63	11546	609	4	4716338	4727874	4314344	4325887	0.0	1.802e+04
HG941718.1	ENA|U00096|U00096.3	96.24	10833	403	1	2845038	2855866	2673263	2684095	0.0	1.770e+04
HG941718.1	ENA|U00096|U00096.3	97.82	10380	225	1	3435528	3445906	3150817	3161196	0.0	1.770e+04
HG941718.1	ENA|U00096|U00096.3	97.46	10461	260	2	1679645	1690105	1579625	1590079	0.0	1.766e+04
HG941718.1	ENA|U00096|U00096.3	97.53	10370	254	2	2374346	2384714	2177450	2187818	0.0	1.754e+04
HG941718.1	ENA|U00096|U00096.3	98.14	10190	188	2	2085907	2096094	1991746	2001935	0.0	1.751e+04
HG941718.1	ENA|U00096|U00096.3	96.20	10690	402	4	2965522	2976210	2824457	2835143	0.0	1.743e+04
HG941718.1	ENA|U00096|U00096.3	99.23	9852	76	0	4556581	4566432	4179774	4189625	0.0	1.743e+04
HG941718.1	ENA|U00096|U00096.3	94.86	11041	551	4	1648820	1659860	1533223	1544246	0.0	1.735e+04
HG941718.1	ENA|U00096|U00096.3	97.69	10176	232	2	4396594	4406766	4017237	4027412	0.0	1.729e+04
HG941718.1	ENA|U00096|U00096.3	96.76	10406	334	2	3559615	3570020	3257554	3267956	0.0	1.724e+04
HG941718.1	ENA|U00096|U00096.3	97.35	10180	261	8	120246	130419	111545	121721	0.0	1.711e+04
HG941718.1	ENA|U00096|U00096.3	98.47	9804	149	1	4851399	4861202	4427693	4437495	0.0	1.700e+04
HG941718.1	ENA|U00096|U00096.3	98.22	9729	167	2	5549	15271	5662	15390	0.0	1.676e+04
HG941718.1	ENA|U00096|U00096.3	97.05	9977	291	3	994860	1004835	950298	960272	0.0	1.666e+04
HG941718.1	ENA|U00096|U00096.3	97.28	9891	269	0	590501	600391	587091	596981	0.0	1.662e+04
HG941718.1	ENA|U00096|U00096.3	96.48	10093	340	3	1608281	1618373	1482255	1492332	0.0	1.660e+04
HG941718.1	ENA|U00096|U00096.3	96.25	10032	363	7	2995200	3005220	2856424	2866453	0.0	1.638e+04
HG941718.1	ENA|U00096|U00096.3	96.74	9875	285	6	2328903	2338777	2129671	2139508	0.0	1.636e+04
HG941718.1	ENA|U00096|U00096.3	97.80	9610	205	5	4406675	4416280	4027517	4037124	0.0	1.636e+04
HG941718.1	ENA|U00096|U00096.3	98.06	9496	183	1	1618374	1627869	1493666	1503160	0.0	1.629e+04
HG941718.1	ENA|U00096|U00096.3	97.40	9640	190	8	763296	772935	753191	762769	0.0	1.627e+04
HG941718.1	ENA|U00096|U00096.3	98.15	9402	171	3	1320286	1329685	1230555	1239955	0.0	1.616e+04
HG941718.1	ENA|U00096|U00096.3	96.77	9680	313	0	817367	827046	805881	815560	0.0	1.605e+04
HG941718.1	ENA|U00096|U00096.3	97.14	9572	218	13	783179	792746	771110	780629	0.0	1.602e+04
HG941718.1	ENA|U00096|U00096.3	96.97	9524	288	1	2917732	2927254	2746434	2755957	0.0	1.587e+04
HG941718.1	ENA|U00096|U00096.3	98.22	9201	161	3	1387323	1396522	1270155	1279353	0.0	1.584e+04
HG941718.1	ENA|U00096|U00096.3	97.07	9410	275	1	1632202	1641611	1509686	1519094	0.0	1.572e+04
HG941718.1	ENA|U00096|U00096.3	96.75	9384	244	9	4611623	4620948	4231358	4240738	0.0	1.556e+04
HG941718.1	ENA|U00096|U00096.3	97.04	9140	271	0	687363	696502	678715	687854	0.0	1.526e+04
HG941718.1	ENA|U00096|U00096.3	97.07	9100	266	1	4466444	4475542	4094494	4103593	0.0	1.520e+04
HG941718.1	ENA|U00096|U00096.3	98.54	8687	124	3	5016699	5025382	4541152	4549838	0.0	1.508e+04
HG941718.1	ENA|U00096|U00096.3	96.76	9074	264	4	151774	160841	138835	147884	0.0	1.505e+04
HG941718.1	ENA|U00096|U00096.3	96.55	9105	314	0	2736084	2745188	2549594	2558698	0.0	1.501e+04
HG941718.1	ENA|U00096|U00096.3	96.88	8955	274	3	4203569	4212519	3841875	3850828	0.0	1.488e+04
HG941718.1	ENA|U00096|U00096.3	95.79	9070	375	2	142702	151770	129613	138676	0.0	1.463e+04
HG941718.1	ENA|U00096|U00096.3	97.70	8592	192	3	526899	535486	497978	506567	0.0	1.459e+04
HG941718.1	ENA|U00096|U00096.3	97.75	8527	192	0	1719450	1727976	1652743	1661269	0.0	1.451e+04
HG941718.1	ENA|U00096|U00096.3	96.25	8862	331	1	2385483	2394344	2187810	2196670	0.0	1.448e+04
HG941718.1	ENA|U00096|U00096.3	98.06	8417	163	0	5101351	5109767	4633236	4641652	0.0	1.444e+04
HG941718.1	ENA|U00096|U00096.3	97.03	8572	253	2	3991582	4000152	3699896	3708466	0.0	1.430e+04
HG941718.1	ENA|U00096|U00096.3	96.65	8632	285	3	4106421	4115051	3818700	3827328	0.0	1.426e+04
HG941718.1	ENA|U00096|U00096.3	96.57	8567	292	2	3925285	3933850	3639330	3647895	0.0	1.412e+04
HG941718.1	ENA|U00096|U00096.3	98.18	8074	147	0	3473366	3481439	3173508	3181581	0.0	1.390e+04
HG941718.1	ENA|U00096|U00096.3	96.78	8363	228	4	571291	579651	543189	551512	0.0	1.389e+04
HG941718.1	ENA|U00096|U00096.3	96.93	8270	239	1	3416319	3424588	3131340	3139594	0.0	1.378e+04
HG941718.1	ENA|U00096|U00096.3	97.22	8207	227	1	3496845	3505051	3194920	3203125	0.0	1.377e+04
HG941718.1	ENA|U00096|U00096.3	96.09	8443	330	0	623056	631498	609568	618010	0.0	1.374e+04
HG941718.1	ENA|U00096|U00096.3	97.72	8035	178	5	698868	706902	689358	697387	0.0	1.365e+04
HG941718.1	ENA|U00096|U00096.3	97.94	7950	151	11	1312295	1320235	1221862	1229807	0.0	1.356e+04
HG941718.1	ENA|U00096|U00096.3	97.44	8039	201	5	352732	360768	317439	325474	0.0	1.355e+04
HG941718.1	ENA|U00096|U00096.3	97.19	8070	212	5	5074913	5082978	4606613	4614671	0.0	1.352e+04
HG941718.1	ENA|U00096|U00096.3	97.43	8004	194	2	4620944	4628936	4242531	4250533	0.0	1.351e+04
HG941718.1	ENA|U00096|U00096.3	98.24	7805	131	1	56483	64287	50379	58177	0.0	1.346e+04
HG941718.1	ENA|U00096|U00096.3	98.45	7720	119	1	4548839	4556558	4171912	4179630	0.0	1.338e+04
HG941718.1	ENA|U00096|U00096.3	96.95	7964	243	0	848579	856542	837638	845601	0.0	1.327e+04
HG941718.1	ENA|U00096|U00096.3	95.99	8159	326	1	3533028	3541186	3231450	3239607	0.0	1.324e+04
HG941718.1	ENA|U00096|U00096.3	98.01	7695	153	0	519151	526845	490126	497820	0.0	1.319e+04
HG941718.1	ENA|U00096|U00096.3	98.11	7652	144	1	2023190	2030840	1970851	1978502	0.0	1.314e+04
HG941718.1	ENA|U00096|U00096.3	97.35	7788	206	0	2546631	2554418	2349903	2357690	0.0	1.312e+04
