HG941718.1	CP009273.1	97.79	98995	2140	25	1157828	1256806	1092919	1191883	0.0	1.686e+05
HG941718.1	CP009273.1	98.09	76357	1401	22	3718269	3794612	3416737	3493050	0.0	1.311e+05
HG941718.1	CP009273.1	98.04	57466	1113	6	1940002	1997457	1881044	1938507	0.0	9.854e+04
HG941718.1	CP009273.1	97.92	51668	1038	5	467453	519111	433732	485372	0.0	8.834e+04
HG941718.1	CP009273.1	98.08	48349	910	12	4266928	4315273	3901901	3950234	0.0	8.297e+04
HG941718.1	CP009273.1	97.57	45050	1065	10	3945994	3991016	3648610	3693656	0.0	7.629e+04
HG941718.1	CP009273.1	97.65	40447	939	5	868559	908993	854676	895121	0.0	6.864e+04
HG941718.1	CP009273.1	95.67	42250	1746	15	2502066	2544285	2298434	2340631	0.0	6.796e+04
HG941718.1	CP009273.1	97.75	39517	868	3	3131112	3170628	2941115	2980609	0.0	6.726e+04
HG941718.1	CP009273.1	97.91	37953	788	4	3589410	3627358	3285838	3323788	0.0	6.485e+04
HG941718.1	CP009273.1	97.54	38016	894	8	422395	460399	388429	426414	0.0	6.434e+04
HG941718.1	CP009273.1	98.10	37318	654	6	4861205	4898497	4428535	4465823	0.0	6.413e+04
HG941718.1	CP009273.1	97.06	37700	1094	9	2667911	2705604	2470063	2507755	0.0	6.297e+04
HG941718.1	CP009273.1	97.40	35530	865	12	2745181	2780659	2558840	2594362	0.0	5.991e+04
HG941718.1	CP009273.1	97.92	35000	713	10	1830213	1865203	1763155	1798148	0.0	5.980e+04
HG941718.1	CP009273.1	97.69	35156	778	10	1795068	1830205	1727833	1762972	0.0	5.973e+04
HG941718.1	CP009273.1	97.74	34516	727	3	3047525	3082038	2904777	2939242	0.0	5.877e+04
HG941718.1	CP009273.1	97.84	34101	718	7	1082102	1116200	1003279	1037362	0.0	5.816e+04
HG941718.1	CP009273.1	98.06	32631	632	1	2582979	2615608	2383476	2416106	0.0	5.599e+04
HG941718.1	CP009273.1	97.70	32656	746	5	87675	120325	75341	107996	0.0	5.549e+04
HG941718.1	CP009273.1	97.96	30277	614	3	1909547	1939823	1845039	1875310	0.0	5.180e+04
HG941718.1	CP009273.1	98.16	30084	546	3	3627362	3657443	3323938	3354015	0.0	5.175e+04
HG941718.1	CP009273.1	96.72	30774	987	16	4236187	4266947	3871061	3901826	0.0	5.090e+04
HG941718.1	CP009273.1	97.52	30037	719	6	2855881	2885914	2677603	2707617	0.0	5.081e+04
HG941718.1	CP009273.1	97.48	29772	748	2	3184184	3213954	3005938	3035708	0.0	5.030e+04
HG941718.1	CP009273.1	96.49	29759	929	27	4566460	4596122	4180501	4210238	0.0	4.894e+04
