FN424405	CP009273.1	89.82	26348	2571	57	3593515	3619814	3420531	3446816	0.0	3.527e+04
FN424405	CP009273.1	83.93	23344	3546	65	3487824	3511067	3318359	3341597	0.0	2.508e+04
FN424405	CP009273.1	90.57	17653	1586	25	4379357	4396994	4161919	4179508	0.0	2.429e+04
FN424405	CP009273.1	77.84	24201	5096	128	1508232	1532302	1723233	1699170	0.0	1.913e+04
FN424405	CP009273.1	86.87	15854	1998	37	4096497	4112325	3908861	3924656	0.0	1.912e+04
FN424405	CP009273.1	80.79	19818	3535	72	1270301	1289999	1141477	1161141	0.0	1.850e+04
FN424405	CP009273.1	80.45	19373	3646	83	2209229	2228536	2113643	2132938	0.0	1.761e+04
FN424405	CP009273.1	86.24	14756	1958	21	259290	273995	191336	206068	0.0	1.743e+04
FN424405	CP009273.1	87.31	13550	1655	25	2451324	2464826	2386681	2400212	0.0	1.663e+04
FN424405	CP009273.1	84.37	15100	2168	61	4405432	4420490	4186191	4201139	0.0	1.649e+04
FN424405	CP009273.1	85.08	13632	1962	29	4112454	4126072	3924660	3938232	0.0	1.535e+04
FN424405	CP009273.1	79.06	18074	3619	76	1150606	1168617	1007446	1025416	0.0	1.534e+04
FN424405	CP009273.1	77.99	18818	3962	71	3133072	3151843	2940854	2959537	0.0	1.510e+04
FN424405	CP009273.1	80.69	15336	2754	51	4345458	4360706	4127860	4143074	0.0	1.426e+04
FN424405	CP009273.1	80.55	15067	2718	67	2555879	2570879	2514826	2529746	0.0	1.385e+04
FN424405	CP009273.1	81.22	14261	2522	41	4180746	4194910	3994487	4008687	0.0	1.360e+04
FN424405	CP009273.1	83.34	12878	2089	25	138197	151049	84375	97221	0.0	1.349e+04
FN424405	CP009273.1	81.58	13748	2386	49	3635828	3649513	3476608	3490270	0.0	1.328e+04
FN424405	CP009273.1	80.80	14044	2625	19	997551	1011571	896322	910316	0.0	1.315e+04
FN424405	CP009273.1	85.89	10545	1426	30	533854	544364	442268	452784	0.0	1.223e+04
FN424405	CP009273.1	79.32	14041	2753	49	3115629	3129602	2924375	2938332	0.0	1.215e+04
FN424405	CP009273.1	83.38	11544	1892	17	3512023	3523547	3342440	3353975	0.0	1.211e+04
FN424405	CP009273.1	78.06	14614	2909	72	4553434	4567902	4320092	4334552	0.0	1.184e+04
FN424405	CP009273.1	87.27	9623	1214	9	4211008	4220625	4020966	4030582	0.0	1.180e+04
FN424405	CP009273.1	85.32	10293	1420	20	151127	161390	97235	107465	0.0	1.174e+04
FN424405	CP009273.1	81.18	12360	2202	49	3938942	3951264	3798630	3810902	0.0	1.169e+04
FN424405	CP009273.1	83.01	11078	1798	28	98180	109237	47166	58179	0.0	1.144e+04
FN424405	CP009273.1	89.30	8669	904	15	3467210	3475868	3297931	3306585	0.0	1.140e+04
FN424405	CP009273.1	78.62	13700	2818	47	1930903	1944550	1903567	1917207	0.0	1.139e+04
FN424405	CP009273.1	86.32	9382	1238	26	2826710	2836073	2722910	2732264	0.0	1.106e+04
FN424405	CP009273.1	80.34	12120	2113	88	3058440	3070460	2859872	2871820	0.0	1.096e+04
FN424405	CP009273.1	74.45	16896	4078	107	2427449	2444224	2359209	2375985	0.0	1.074e+04
FN424405	CP009273.1	79.61	12146	2298	38	3559047	3571125	3385785	3397818	0.0	1.073e+04
FN424405	CP009273.1	76.74	14361	3089	93	1236313	1250542	1108988	1123228	0.0	1.065e+04
FN424405	CP009273.1	80.01	11661	2135	57	2497993	2509574	2422191	2433734	0.0	1.044e+04
FN424405	CP009273.1	87.47	8411	1043	11	282456	290860	213546	221951	0.0	1.038e+04
FN424405	CP009273.1	82.41	10204	1699	35	4588567	4598751	4352368	4362494	0.0	1.024e+04
FN424405	CP009273.1	79.92	11407	2258	19	2237524	2248914	2147088	2158478	0.0	1.019e+04
FN424405	CP009273.1	78.60	12292	2499	57	980622	992863	882866	895076	0.0	1.017e+04
FN424405	CP009273.1	79.95	11436	2169	58	1059967	1071348	955689	967054	0.0	1.014e+04
FN424405	CP009273.1	77.97	12549	2657	64	718096	730600	638953	651438	0.0	9977
FN424405	CP009273.1	83.44	9498	1483	33	2465553	2475022	2400932	2410367	0.0	9970
FN424405	CP009273.1	83.04	9510	1437	43	2675542	2684997	2628968	2638355	0.0	9844
FN424405	CP009273.1	85.62	8415	1179	12	2984715	2993123	2835957	2844346	0.0	9694
FN424405	CP009273.1	83.19	9173	1516	11	1071445	1080614	967094	976243	0.0	9564
FN424405	CP009273.1	83.76	8899	1400	26	1050968	1059842	946661	955538	0.0	9458
FN424405	CP009273.1	81.77	9659	1741	14	3721743	3731390	3557452	3567101	0.0	9434
FN424405	CP009273.1	76.14	13005	2822	109	1789181	1802025	1340866	1327983	0.0	9225
FN424405	CP009273.1	79.76	10433	2003	37	1916423	1926808	1891007	1901377	0.0	9225
FN424405	CP009273.1	83.16	8945	1396	53	4643268	4652155	4405834	4414725	0.0	9202
FN424405	CP009273.1	88.42	7186	809	10	4628342	4635517	4391767	4398939	0.0	9184
FN424405	CP009273.1	86.93	7595	940	22	173380	180956	116663	124222	0.0	9169
FN424405	CP009273.1	81.09	9742	1693	55	5072	14737	5633	15301	0.0	9151
FN424405	CP009273.1	78.89	10828	2130	53	4859014	4869721	4618556	4629347	0.0	9122
FN424405	CP009273.1	76.22	12495	2716	79	1419512	1431910	1786075	1773740	0.0	9012
FN424405	CP009273.1	81.16	9528	1691	40	82564	92033	36270	45751	0.0	9003
FN424405	CP009273.1	90.92	6464	572	9	3621349	3627803	3463453	3469910	0.0	8983
FN424405	CP009273.1	77.92	11188	2329	45	3820287	3831373	3682500	3693647	0.0	8965
FN424405	CP009273.1	84.39	8219	1227	29	779703	787899	695029	703213	0.0	8958
FN424405	CP009273.1	82.77	8700	1487	10	569704	578395	476661	485356	0.0	8897
FN424405	CP009273.1	79.99	9874	1876	44	4714542	4724387	4450338	4460139	0.0	8790
FN424405	CP009273.1	80.78	9410	1710	42	4618871	4628222	4382400	4391768	0.0	8715
