ordered_FN424405.1	ENA|U00096|U00096.3	89.32	24494	2520	50	3546552	3571005	3429019	3453457	0.0	3.224e+04
ordered_FN424405.1	ENA|U00096|U00096.3	83.87	20201	3060	63	3438525	3458628	3325000	3345098	0.0	2.163e+04
ordered_FN424405.1	ENA|U00096|U00096.3	86.87	15854	1999	37	4047688	4063516	3915501	3931296	0.0	1.911e+04
ordered_FN424405.1	ENA|U00096|U00096.3	93.57	12532	784	13	4336872	4349394	4177062	4189580	0.0	1.893e+04
ordered_FN424405.1	ENA|U00096|U00096.3	80.78	19818	3537	72	1210357	1230055	1146021	1165685	0.0	1.849e+04
ordered_FN424405.1	ENA|U00096|U00096.3	80.45	19373	3646	83	2153852	2173159	2120162	2139457	0.0	1.761e+04
ordered_FN424405.1	ENA|U00096|U00096.3	86.24	14756	1957	21	195681	210386	194849	209581	0.0	1.743e+04
ordered_FN424405.1	ENA|U00096|U00096.3	87.31	13550	1655	25	2396583	2410085	2393202	2406733	0.0	1.663e+04
ordered_FN424405.1	ENA|U00096|U00096.3	77.62	20431	4328	118	1448508	1468818	1728976	1708670	0.0	1.592e+04
ordered_FN424405.1	ENA|U00096|U00096.3	79.06	18074	3620	76	1089486	1107497	1011990	1029960	0.0	1.534e+04
ordered_FN424405.1	ENA|U00096|U00096.3	77.99	18818	3962	71	3083170	3101941	2947495	2966178	0.0	1.510e+04
ordered_FN424405.1	ENA|U00096|U00096.3	80.69	15336	2754	51	4297063	4312311	4137932	4153146	0.0	1.426e+04
ordered_FN424405.1	ENA|U00096|U00096.3	80.55	15067	2719	67	2501294	2516294	2521467	2536387	0.0	1.385e+04
ordered_FN424405.1	ENA|U00096|U00096.3	81.22	14261	2522	41	4132086	4146250	4001127	4015327	0.0	1.360e+04
ordered_FN424405.1	ENA|U00096|U00096.3	83.35	12878	2088	25	74589	87441	87888	100734	0.0	1.350e+04
ordered_FN424405.1	ENA|U00096|U00096.3	81.57	13748	2387	49	3587019	3600704	3483249	3496911	0.0	1.328e+04
ordered_FN424405.1	ENA|U00096|U00096.3	80.81	14044	2623	19	936465	950485	900866	914860	0.0	1.316e+04
ordered_FN424405.1	ENA|U00096|U00096.3	85.90	10545	1425	30	470656	481166	446812	457328	0.0	1.223e+04
ordered_FN424405.1	ENA|U00096|U00096.3	79.32	14041	2753	49	3065727	3079700	2931016	2944973	0.0	1.215e+04
