FP929040	ENA|U00096|U00096.3	90.31	19948	1843	45	2545186	2565101	3433568	3453457	0.0	2.714e+04
FP929040	ENA|U00096|U00096.3	80.62	23220	4270	84	4802928	4826036	192801	215900	0.0	2.141e+04
FP929040	ENA|U00096|U00096.3	82.85	18264	3047	42	4689722	4707950	89340	107553	0.0	1.870e+04
FP929040	ENA|U00096|U00096.3	83.44	17787	2787	75	439177	456903	3915498	3933185	0.0	1.860e+04
FP929040	ENA|U00096|U00096.3	86.43	14807	1951	20	3974684	3989455	2404830	2390048	0.0	1.760e+04
FP929040	ENA|U00096|U00096.3	80.44	18268	3306	129	2343148	2361315	468271	450171	0.0	1.649e+04
FP929040	ENA|U00096|U00096.3	82.48	16230	2608	76	3436977	3453069	3297108	3313238	0.0	1.632e+04
FP929040	ENA|U00096|U00096.3	79.51	17762	3375	75	3469952	3487547	3330576	3348238	0.0	1.552e+04
FP929040	ENA|U00096|U00096.3	80.86	16495	2948	92	4345180	4361541	4392678	4409096	0.0	1.529e+04
FP929040	ENA|U00096|U00096.3	93.24	9850	658	5	138066	147909	4189621	4179774	0.0	1.475e+04
FP929040	ENA|U00096|U00096.3	81.70	12893	2150	59	4895914	4908734	3959445	3946691	0.0	1.253e+04
FP929040	ENA|U00096|U00096.3	86.26	10535	1339	21	408540	419012	3877704	3888192	0.0	1.248e+04
FP929040	ENA|U00096|U00096.3	79.50	14260	2760	78	178249	192428	4027228	4013053	0.0	1.233e+04
FP929040	ENA|U00096|U00096.3	77.11	15110	3236	99	1915915	1930913	872802	857804	0.0	1.141e+04
FP929040	ENA|U00096|U00096.3	85.42	9588	1233	43	2056180	2065634	762740	753185	0.0	1.094e+04
FP929040	ENA|U00096|U00096.3	93.97	7145	426	3	4462013	4469154	282141	289283	0.0	1.093e+04
FP929040	ENA|U00096|U00096.3	94.00	6765	406	0	3695876	3702640	4510690	4517454	0.0	1.037e+04
FP929040	ENA|U00096|U00096.3	79.69	11524	2235	40	2650868	2662316	3564134	3575627	0.0	1.015e+04
FP929040	ENA|U00096|U00096.3	84.74	8879	1276	30	2567605	2576459	3471231	3480054	0.0	9840
FP929040	ENA|U00096|U00096.3	80.10	10730	2055	36	124818	135523	4201261	4190588	0.0	9634
