SalEn.4_38661_1-497_BeL	0.000000	0.896546	2.106762	2.042916	2.301454	2.053695	0.927614	2.385744	2.912570	0.161804	2.433971	0.882470	2.356162	2.348006	0.183300	0.912294	2.423059	2.441784	0.965286	2.371842	0.147330	2.358038	0.174248	0.967736	0.871766	2.248842	0.778050	2.046549	0.920188	3.103465	0.930780	2.214908	2.082182	2.380561	2.118741	0.896546	2.430615	2.195124	2.404305	2.273030	2.135727	2.407902	0.907373	2.439822	0.880883	2.033600	0.000000	2.323816	2.279142	1.980973	2.266392	2.129827	2.143500	2.237264	0.896311	2.119897	2.275349	1.892839	0.920016	2.213566	2.195124	2.330454	0.904501	2.391684	0.865136	2.247907	2.285266	2.135727	1.904751	2.391684	2.164953	1.985329	0.012126	0.008060	2.234167	2.387023	2.273312	2.033933	0.863836	0.879638	2.242241	0.000000	2.257252	2.269494	2.275349	2.255439	2.401892	2.152353	0.898351	2.902754	0.962475	2.351201	0.179201	2.033600	1.107336	0.183381	2.319947	2.275349	0.813386	0.921328	0.894907	2.433258	2.341923	2.341551	2.399109	2.917975	2.195124	0.875707	2.268923	0.172665	1.122639	0.924757	2.109636	2.391684	0.772932	2.244527	2.339101	0.173494	0.176112	0.912009	2.357868	2.243944	2.033600	0.919429	0.931431
EscCo.51900_1-503	0.896546	0.000000	2.396691	2.440103	2.612873	2.208738	1.074414	2.982579	2.736846	0.922024	2.827414	1.059333	3.055207	2.754572	0.928551	0.022764	2.580237	2.752268	1.057841	2.613364	0.899151	2.798190	0.900790	1.060434	0.273221	2.617080	0.879516	2.193721	1.085765	3.193617	1.066209	2.814237	2.406037	2.793055	3.331220	0.000659	2.816311	2.656949	2.662364	2.583946	3.341046	2.890202	1.069310	2.823454	1.072647	2.429570	0.899286	2.421749	2.566229	2.180814	3.065214	2.396454	3.335292	2.463271	1.083497	2.436737	2.593726	2.258288	0.948311	2.985999	2.656949	2.415396	1.090337	2.643833	0.271213	3.033459	2.597721	3.341046	2.238602	2.643833	2.135719	2.216103	0.890172	0.890554	2.601755	2.891153	2.796037	2.412461	1.088627	1.073826	2.463271	0.896546	2.575873	2.580578	2.593726	2.451111	2.824134	3.355680	1.085950	2.737246	1.071443	2.863879	0.912454	2.429570	1.226874	0.926214	2.598827	2.593726	0.941385	0.966050	0.013310	2.935994	2.448943	2.756464	2.633593	2.821388	2.656949	1.058600	2.905593	0.897074	1.233732	1.073652	2.348906	2.643833	0.881329	2.786653	2.750038	0.898994	0.903159	0.890531	2.614697	2.599769	2.429570	0.891704	1.086560
EscCo.2_45630_1-592_NEs	2.106762	2.396691	0.000000	0.303528	1.782599	0.288911	2.232341	1.720925	1.669461	2.345383	1.222867	2.070400	1.747718	1.560377	2.184826	2.417011	1.280379	1.249906	2.496249	1.716839	2.245163	1.553398	2.221703	2.500969	2.100346	1.803187	1.970299	0.290068	2.469491	1.579257	2.243414	1.532773	0.014819	1.557253	1.567113	2.396691	1.230595	1.838295	1.236021	1.229049	1.567500	1.737854	2.590914	1.225709	2.391997	0.300948	2.106762	1.679833	1.817876	2.597760	1.518356	0.027060	1.574950	1.154160	2.624014	0.018279	1.881117	2.075522	2.360998	1.821414	1.838295	1.663404	2.598862	1.241430	2.126216	1.514818	1.806355	1.567500	2.087692	1.241430	0.276948	2.592484	2.127537	2.129276	1.825874	1.748620	1.698186	0.304149	2.090544	2.406522	1.154160	2.106762	1.822195	1.882156	1.871382	0.230054	1.225809	1.578122	2.628375	1.676896	2.458762	1.717435	2.236047	0.300948	2.520376	2.165323	1.829796	1.871382	2.497937	2.322223	2.376082	1.725049	1.668506	1.540932	1.232718	1.684979	1.838295	2.066342	1.648434	2.200544	2.507486	2.218742	0.021163	1.244188	1.959286	1.696722	1.557435	2.200544	2.185675	2.343389	1.700059	1.880894	0.299994	2.358444	2.192204
SalEn.52398_1-592_NEs	2.042916	2.440103	0.303528	0.000000	2.071554	0.295998	1.963362	1.688104	1.647153	2.184654	1.289303	2.056514	1.846054	1.565185	2.186852	2.478696	1.206553	1.291050	2.581497	1.851684	2.158096	1.568905	2.243284	2.605229	2.463536	1.837221	2.206922	0.293561	2.707176	1.645518	1.985791	1.662276	0.304566	1.603821	1.598293	2.440103	1.300657	1.834580	1.248970	1.283735	1.606020	1.706206	2.488493	1.292339	2.375039	0.007957	2.042916	1.730977	2.116332	2.650284	1.668696	0.306831	1.609808	1.171784	2.535172	0.300253	1.955057	2.130297	2.299135	1.815367	1.834580	1.713698	2.498502	1.248714	2.482959	1.680730	2.054670	1.606020	2.143894	1.248714	0.298422	2.613748	2.081523	2.070600	1.859090	1.701108	1.894773	0.004644	2.005241	2.392944	1.171784	2.042916	2.146734	1.955067	1.965143	0.268597	1.279672	1.620171	2.531194	1.650524	2.511954	1.720664	2.230601	0.007957	2.377811	2.166364	2.163541	1.965143	2.507580	2.278188	2.427591	1.683951	1.735898	1.562046	1.241438	1.655354	1.834580	2.048727	1.742277	2.243543	2.366463	1.966836	0.299099	1.246177	2.222753	1.885818	1.576576	2.243543	2.223570	2.292575	1.832961	1.966215	0.008531	2.307809	1.967219
EscCo.2_50620_4-573_NEs	2.301454	2.612873	1.782599	2.071554	0.000000	1.911421	2.160089	1.582512	1.525522	2.224949	1.809678	2.312604	1.715733	2.079982	2.044873	2.541867	1.791212	1.843399	2.515274	1.754703	2.130955	2.058290	2.187839	2.519214	2.366528	1.659198	2.160755	1.917029	2.224639	2.036042	2.169367	1.890818	1.787421	2.064967	1.973957	2.612873	1.814832	1.640448	1.677319	1.853722	1.968461	1.566564	2.254173	1.809678	2.344561	2.055930	2.301454	1.455176	0.010008	2.308606	1.983027	1.818149	1.968461	1.886882	2.273219	1.802517	0.315008	2.428762	2.410186	0.289607	1.640448	1.458557	2.245354	1.673715	2.360047	1.989058	0.011799	1.968461	2.432761	1.673715	1.755720	2.347219	2.316234	2.316234	1.653815	1.584124	0.360720	1.968608	2.341755	2.349541	1.895549	2.301454	0.013571	0.318698	0.314827	1.833691	1.851116	1.957032	2.268998	1.511797	2.532523	1.563542	2.156071	2.055930	2.175309	2.063748	0.024933	0.314827	2.389891	2.315246	2.608522	1.577314	1.461834	2.072919	1.701780	1.543731	1.640448	2.312181	1.807542	2.177170	2.139285	2.160126	1.798908	1.673715	2.146320	0.358656	2.067711	2.177170	2.177537	2.653250	1.772832	0.314582	2.055930	2.610581	2.167897
KlePn.2_09011_1-592_NEs	2.053695	2.208738	0.288911	0.295998	1.911421	0.000000	2.045303	1.636592	1.761327	1.977075	1.199975	1.836918	1.571020	1.525747	2.054274	2.189304	1.185473	1.202572	2.568820	1.594264	2.036230	1.528529	2.061907	2.591584	1.936384	1.645462	2.085054	0.004575	2.633786	1.664079	2.049508	1.501383	0.288308	1.544544	1.502323	2.208738	1.193385	1.646934	1.224792	1.220556	1.506367	1.670387	2.229308	1.202884	2.024663	0.294269	2.053695	1.667304	1.947898	2.273862	1.453854	0.287825	1.513627	1.103509	2.285908	0.287351	1.945323	1.967262	2.121314	1.758499	1.646934	1.650041	2.264195	1.222096	1.949715	1.460077	1.935009	1.506367	1.950297	1.222096	0.263450	2.249710	2.053221	2.062963	1.642372	1.650792	1.600379	0.293596	1.918113	2.039478	1.103509	2.053695	1.940875	1.931143	1.945726	0.254003	1.191879	1.519767	2.282060	1.761617	2.485959	1.663421	2.040430	0.294269	2.266484	2.034995	1.990032	1.945726	2.300338	2.043209	2.213796	1.647839	1.659213	1.505985	1.209731	1.781412	1.646934	1.830750	1.524956	2.065118	2.254255	2.033937	0.289846	1.224882	2.085651	1.590985	1.525289	2.065118	2.052072	2.043228	1.586248	1.941449	0.294415	2.055965	2.008031
EscCo.53567_2-511	0.927614	1.074414	2.232341	1.963362	2.160089	2.045303	0.000000	2.776178	2.567463	0.924869	2.395566	0.279510	2.803831	2.549548	0.907352	1.069795	2.444578	2.441431	1.057843	3.163581	0.936091	2.514894	0.912224	1.050370	1.031436	2.709570	0.834442	2.034964	1.145993	2.904636	0.006473	2.523496	2.216248	2.504497	2.442901	1.074414	2.348164	2.781290	2.340910	2.530010	2.486287	2.774465	0.918966	2.400948	0.955239	1.955048	0.928445	2.513073	2.159962	2.269442	2.386996	2.233841	2.482583	2.308017	0.928413	2.219120	2.221714	2.413352	1.053589	2.334226	2.781290	2.531087	0.927874	2.329881	1.025801	2.363577	2.199116	2.486287	2.402100	2.329881	2.196825	2.291305	0.931343	0.919040	2.729970	2.794168	2.329021	1.938393	0.294821	0.960346	2.308017	0.927614	2.184875	2.228696	2.221714	2.187880	2.381521	2.496707	0.928413	2.562564	1.049344	2.761598	0.917392	1.955048	1.254355	0.906655	2.219717	2.221714	0.907819	0.997385	1.084917	2.779257	2.544124	2.571432	2.359057	2.634711	2.781290	0.279397	2.889929	0.920682	1.265087	0.007766	2.233022	2.325463	0.829200	2.311111	2.508637	0.920682	0.918639	1.004543	3.163077	2.230514	1.955048	0.998483	0.017599
EscCo.1_00480_3-590_NEs	2.385744	2.982579	1.720925	1.688104	1.582512	1.636592	2.776178	0.000000	1.538255	2.260100	1.493609	3.022987	0.247630	1.833782	2.198014	2.969880	1.400987	1.517502	2.391288	0.297591	2.423387	1.844572	2.334663	2.399548	2.482120	0.264659	2.746162	1.625994	2.723659	1.982471	2.785180	1.749345	1.716215	1.838321	1.841318	2.982579	1.493882	0.265104	1.476300	1.460063	1.850047	0.013154	2.688184	1.493609	2.493626	1.672617	2.385744	1.636254	1.582738	2.063078	1.570979	1.754027	1.847933	1.458927	2.690390	1.712802	1.560366	2.295641	2.560764	1.439543	0.265104	1.624032	2.643340	1.487047	2.501110	1.589563	1.615105	1.850047	2.306274	1.487047	1.937507	2.036552	2.375655	2.391733	0.267125	0.014878	1.557579	1.644218	2.839892	2.479926	1.458927	2.385744	1.598652	1.542871	1.559484	1.624098	1.500691	1.862085	2.690390	1.482812	2.351533	0.035422	2.338832	1.672617	2.233279	2.203482	1.618234	1.559484	2.576320	2.552263	2.995697	0.015469	1.639776	1.844208	1.476300	1.492781	0.265104	2.992266	1.709628	2.319162	2.202821	2.804682	1.716341	1.487047	2.770460	1.558057	1.861879	2.319162	2.353213	2.504793	0.294311	1.571632	1.672617	2.504793	2.794023
EscCo.3_2079_10-595_NEs	2.912570	2.736846	1.669461	1.647153	1.525522	1.761327	2.567463	1.538255	0.000000	2.784435	1.635445	2.388551	1.559983	1.826494	2.691744	2.685200	1.572101	1.653480	2.716674	1.546525	2.693335	1.802070	2.845022	2.687748	2.476665	1.577846	2.683107	1.760812	2.350155	2.130036	2.524771	1.801653	1.677851	1.818247	1.878141	2.736846	1.632762	1.602721	1.514904	1.762801	1.879108	1.555941	2.866764	1.635445	2.832889	1.666969	2.912570	1.325855	1.522038	2.321792	1.855289	1.637992	1.878517	1.547160	2.987264	1.684159	1.526144	2.809038	2.762953	1.553953	1.602721	1.325788	2.948946	1.508207	2.489163	1.866437	1.544389	1.879108	2.829868	1.508207	1.775763	2.263412	2.939992	2.949776	1.568292	1.549328	1.488523	1.622612	2.416329	2.858744	1.547160	2.912570	1.556844	1.519418	1.522042	1.645877	1.643533	1.864300	2.983146	0.002376	2.660055	1.564777	2.811023	1.666969	2.866103	2.700249	1.567662	1.522042	2.567585	2.372760	2.652096	1.537034	1.319803	1.810563	1.511845	0.005366	1.602721	2.371771	1.792969	2.828535	2.771947	2.559303	1.664619	1.508207	2.695144	1.493558	1.835139	2.828535	2.811059	2.826821	1.564503	1.502504	1.659590	2.778317	2.539097
EntCo.1_04350_1-498_BeL	0.161804	0.922024	2.345383	2.184654	2.224949	1.977075	0.924869	2.260100	2.784435	0.000000	2.507287	0.798728	2.319389	2.251252	0.180176	0.941143	2.489544	2.497386	1.030190	2.233324	0.133390	2.251521	0.159906	1.032960	0.859757	2.288084	0.746101	1.971015	0.886996	2.914180	0.927991	2.155639	2.311624	2.304131	2.243358	0.922024	2.497176	2.221042	2.402421	2.442052	2.253139	2.273331	0.917045	2.513120	0.848572	2.159992	0.161454	2.281303	2.198861	1.803897	2.120672	2.375845	2.261611	2.252145	0.915279	2.325671	2.024693	1.839463	0.879823	2.160115	2.221042	2.287834	0.903835	2.415815	0.857016	2.097657	2.214687	2.253139	1.827932	2.415815	2.315215	1.806674	0.164944	0.160825	2.253108	2.251426	2.099945	2.160876	0.764856	0.843578	2.252145	0.161804	2.193166	2.010904	2.024693	2.277094	2.486233	2.244078	0.913348	2.773668	1.031335	2.292998	0.161488	2.159992	1.118506	0.180279	2.233395	2.024693	0.825539	0.931324	0.915749	2.259320	2.289890	2.241995	2.423165	2.840459	2.221042	0.789024	2.185616	0.159343	1.143191	0.922043	2.327511	2.415815	0.744612	2.063109	2.247384	0.160157	0.160085	0.868574	2.229980	2.010091	2.159992	0.875600	0.928777
