SalEn.3_2447_1-66_NEs	0.000000	0.140088	0.133540	0.133540	0.005088	0.133540	0.102668	0.257332	0.167440	0.257332	0.005070
EscCo.1_02752_1-66_NEs	0.140088	0.000000	0.005076	0.005076	0.146733	0.005076	0.080317	0.232131	0.170403	0.232131	0.134036
EscCo.44547_1-66	0.133540	0.005076	0.000000	0.000000	0.140088	0.000000	0.074467	0.231159	0.169731	0.231159	0.127553
EscCo.3_01257_1-66_NEs	0.133540	0.005076	0.000000	0.000000	0.140088	0.000000	0.074467	0.231159	0.169731	0.231159	0.127553
SalEn.12463_1-66_NEs	0.005088	0.146733	0.140088	0.140088	0.000000	0.140088	0.108807	0.265595	0.174497	0.265595	0.010203
EscCo.2_2577_1-66_NEs	0.133540	0.005076	0.000000	0.000000	0.140088	0.000000	0.074467	0.231159	0.169731	0.231159	0.127553
CitRo.1_24211_1-66_NEs	0.102668	0.080317	0.074467	0.074467	0.108807	0.074467	0.000000	0.195777	0.130040	0.195777	0.096956
KlePn.1_03773_1-66_NEs	0.257332	0.232131	0.231159	0.231159	0.265595	0.231159	0.195777	0.000000	0.186487	0.005070	0.250260
EntCo.1_38010_1-65_NEs	0.167440	0.170403	0.169731	0.169731	0.174497	0.169731	0.130040	0.186487	0.000000	0.186487	0.161109
KlePn.2_34651_1-66_NEs	0.257332	0.232131	0.231159	0.231159	0.265595	0.231159	0.195777	0.005070	0.186487	0.000000	0.250260
SalEn.50375_1-66_NEs	0.005070	0.134036	0.127553	0.127553	0.010203	0.127553	0.096956	0.250260	0.161109	0.250260	0.000000
