EscCo.4_00175_1-238_NEs	0.000000	1.033213	1.788745	1.769352	1.764759	2.282584	1.645178	1.838342	1.769352	1.310864	2.437809	1.246045	1.847328	1.251639	1.212627	2.288983	2.108787	1.781478	2.447622	2.407887	1.769352	2.428983	1.838342	2.288983	2.391422	2.242430	2.391422	1.850694	2.428983	2.288983	1.226310	1.645051	2.428983	1.670663	1.887434	1.233604	0.056803	0.059873	2.391422	1.786413	2.391422	1.636296	0.056803	1.788745	1.769352
EscCo.50564_12-238	1.033213	0.000000	1.585902	1.919104	1.609403	1.471811	1.640721	1.851060	1.919104	1.438246	2.120143	1.407311	1.870592	1.414183	1.355321	1.486626	2.009831	1.609500	2.116845	1.713057	1.919104	2.120239	1.851060	1.486626	1.718320	1.459134	1.718320	1.864284	2.120239	1.486626	1.284619	1.795980	2.120239	1.775875	1.705897	1.391125	0.988825	1.006361	1.718320	1.923268	1.718320	1.821196	0.988825	1.585902	1.919104
EscCo.53516_2-255	1.788745	1.585902	0.000000	1.570232	0.064483	2.396166	2.161819	1.506503	1.555188	2.063424	2.246214	1.651602	1.472815	1.657901	1.669779	2.396166	2.393892	0.021245	2.288344	2.093468	1.562883	2.269997	1.506503	2.396166	2.083303	2.411276	2.083703	1.513144	2.281892	2.396166	2.114916	1.471664	2.281892	1.492381	2.096496	1.647853	1.755592	1.732051	2.083703	1.526698	2.083703	1.473350	1.755592	0.000000	1.562883
SalEn.2_MW42461_2-254_NEs	1.769352	1.919104	1.570232	0.000000	1.543676	2.370829	1.948665	0.359723	0.001307	2.305009	2.336574	1.877946	0.365951	1.884418	1.869271	2.362202	2.247871	1.503568	2.405339	2.474635	0.000000	2.364621	0.359723	2.362202	2.416516	2.336858	2.445233	0.360539	2.398821	2.362202	2.062310	0.612508	2.398821	0.620918	2.007224	1.875771	1.632661	1.656248	2.445233	0.011861	2.445233	0.609269	1.632661	1.570232	0.000000
EscCo.4_00173_1-254_NEs	1.764759	1.609403	0.064483	1.543676	0.000000	2.284882	2.214849	1.474379	1.534282	2.122142	2.262225	1.651958	1.449364	1.658318	1.661246	2.284882	2.397161	0.064457	2.302511	2.086323	1.541818	2.294537	1.474379	2.284882	2.069589	2.299934	2.076533	1.475502	2.296435	2.284882	2.177455	1.476429	2.296435	1.503976	2.046085	1.624318	1.719808	1.695927	2.076533	1.506514	2.076533	1.485240	1.719808	0.064483	1.541818
SalEn.54221_13-289_NEs	2.282584	1.471811	2.396166	2.370829	2.284882	0.000000	2.046170	2.149907	2.370961	2.276016	1.092326	2.054160	2.232798	2.060719	2.078947	0.002443	2.295598	2.362748	1.090419	1.292638	2.379597	1.086289	2.149907	0.002443	1.264923	0.012310	1.257195	2.171433	1.080250	0.002443	1.734238	2.160974	1.080250	2.169497	2.119855	2.088566	2.218977	2.273075	1.257195	2.390413	1.257195	2.181206	2.218977	2.396166	2.379597
CitRo.1_41321_1-276_NEs	1.645178	1.640721	2.161819	1.948665	2.214849	2.046170	0.000000	1.992956	1.955569	1.863654	2.053187	2.001819	2.054365	2.009233	1.998996	2.053090	1.220353	2.142357	2.068177	2.020670	1.948665	2.061968	1.992956	2.053090	1.985091	1.998914	1.998167	2.019368	2.071219	2.053090	1.731994	2.073905	2.071219	2.130305	0.425632	1.964891	1.658493	1.678946	1.998167	1.991648	1.998167	2.069993	1.658493	2.161819	1.948665
EscCo.3_4424_2-253_NEs	1.838342	1.851060	1.506503	0.359723	1.474379	2.149907	1.992956	0.000000	0.361700	2.101232	2.155036	1.909038	0.017357	1.915530	1.881528	2.141610	2.522808	1.511854	2.190479	2.557900	0.359723	2.205050	0.000000	2.141610	2.522624	2.124267	2.520907	0.001318	2.210282	2.141610	2.089553	0.610771	2.210282	0.624123	2.112748	1.866207	1.733584	1.750334	2.520907	0.365177	2.520907	0.614762	1.733584	1.506503	0.359723
SalEn.14066_2-253_NEs	1.769352	1.919104	1.555188	0.001307	1.534282	2.370961	1.955569	0.361700	0.000000	2.283939	2.336574	1.849461	0.367592	1.855975	1.840737	2.362263	2.247871	1.488456	2.405339	2.481988	0.001307	2.364621	0.361700	2.362263	2.423798	2.336714	2.452591	0.362155	2.398821	2.362263	2.062310	0.615130	2.398821	0.623515	2.014342	1.847277	1.632661	1.656248	2.452591	0.010534	2.452591	0.611840	1.632661	1.555188	0.001307
EscCo.3_0314_3-242_NEs	1.310864	1.438246	2.063424	2.305009	2.122142	2.276016	1.863654	2.101232	2.283939	0.000000	2.430617	1.489868	2.185171	1.495631	1.484436	2.276016	1.780672	2.099752	2.488946	2.206332	2.283939	2.481055	2.101232	2.276016	2.175372	2.220090	2.183497	2.146779	2.485349	2.276016	0.718367	2.249805	2.485349	2.326783	2.026511	1.481924	1.327399	1.336189	2.183497	2.319350	2.183497	2.268006	1.327399	2.063424	2.283939
