SalEn.10559_1-264_Ess	0.000000	1.500449	1.177386	0.975494	1.053940	1.617665	1.804060	1.527372	1.695479	1.682306	2.089187	1.759535	1.000300	0.982319	1.001125	2.066521	1.786937	1.000300	1.641787	1.516591	0.300566	0.302733	1.511245	1.617665	1.510864	2.067456	1.517717	1.364364	1.566734	1.617665	0.028236	1.633303	1.029137	0.975494	1.629539	2.068045	0.979945	1.566741	2.089607	1.639616	1.511245	1.498783	0.996471	1.692711	1.504774	1.630932	1.006589	1.566337	1.624123	0.957140	1.842169	2.068045	1.803067	0.010135	1.575086
KlePn.1_04507_1-249_NEs	1.500449	0.000000	1.440240	1.318535	1.372580	1.731249	1.419060	1.633516	0.477083	1.946411	2.019445	1.410562	1.352914	1.310481	1.334524	1.981286	1.538883	1.352914	2.131174	1.607121	1.344858	1.338789	0.536242	1.731249	0.544404	1.971555	0.533328	1.673924	0.542430	1.731249	1.493078	1.748287	1.220185	1.318535	2.149607	1.976760	1.336745	0.548080	1.901141	1.925778	0.543734	0.008238	1.352914	1.963839	0.533813	1.503821	1.323088	0.539925	1.739790	1.324939	1.652868	1.976760	1.554761	1.507735	0.545330
EntCo.1_29480_1-216_NEs	1.177386	1.440240	0.000000	1.683897	1.585184	1.315719	2.013371	1.487356	1.393796	1.914743	2.290048	1.962433	1.509139	1.689597	1.569031	2.216954	1.327110	1.509139	0.436120	1.494799	1.116365	1.121833	1.608738	1.315719	1.616738	2.220984	1.617262	1.486427	1.561805	1.315719	1.144250	1.347266	1.606208	1.683897	0.441601	2.246723	1.686288	1.558523	1.891666	1.404839	1.608738	1.456091	1.509139	1.450366	1.591676	1.206391	1.552581	1.542683	1.333607	1.631697	1.233764	2.246723	1.327110	1.172433	1.571681
EscCo.3_0147_1-265_NEs	0.975494	1.318535	1.683897	0.000000	0.242348	1.632009	2.077548	1.561607	1.519570	2.021817	2.188331	1.989761	0.203109	0.024283	0.204382	2.249084	1.530501	0.203109	1.944064	1.550314	0.988531	0.977475	1.664732	1.632009	1.662269	2.257650	1.671768	1.270216	1.636332	1.632009	0.981875	1.658513	0.170538	0.000000	1.912444	2.216440	0.016552	1.601963	1.649040	1.603982	1.664732	1.324745	0.204811	1.633783	1.682015	1.554777	0.209275	1.603867	1.643990	0.021702	1.546789	2.216440	1.544595	0.978853	1.644600
EntCo.1_46720_1-265_NEs	1.053940	1.372580	1.585184	0.242348	0.000000	1.563919	2.265939	1.643411	1.529556	1.946789	2.375028	2.302648	0.228214	0.238464	0.224821	2.400272	1.632055	0.228214	1.775730	1.633629	0.962502	0.951287	1.464398	1.563919	1.456172	2.450110	1.470890	1.382838	1.518333	1.563919	1.046873	1.630536	0.217371	0.242348	1.748498	2.432189	0.249911	1.522790	1.625210	1.677013	1.464398	1.359362	0.226566	1.682808	1.459283	1.609034	0.220489	1.538185	1.584010	0.245476	1.680676	2.432189	1.647495	1.044661	1.526211
SalEn.3_2842_1-271_NEs	1.617665	1.731249	1.315719	1.632009	1.563919	0.000000	1.860495	1.365162	1.721488	2.092239	1.956293	1.838874	1.487947	1.605335	1.447964	1.921359	0.313460	1.487947	1.489410	1.358796	1.711345	1.696861	1.626451	0.000000	1.633136	1.911729	1.626451	1.678807	1.468168	0.000000	1.571777	0.017302	1.553318	1.632009	1.436705	1.934781	1.578978	1.461381	1.918516	1.403653	1.626332	1.708447	1.487947	1.465596	1.643918	0.383846	1.472747	1.434084	0.007363	1.570736	0.442783	1.934781	0.315615	1.605664	1.475983
KlePn.1_02820_1-226_BeL	1.804060	1.419060	2.013371	2.077548	2.265939	1.860495	0.000000	1.895427	1.593962	1.890582	0.440757	0.007369	2.021314	2.057784	1.979085	0.435581	1.949273	2.021314	1.851193	1.919073	1.756496	1.710928	1.338322	1.860495	1.338322	0.444293	1.338322	1.528084	1.478739	1.860495	1.811634	1.919220	2.100000	2.077548	1.865471	0.438565	2.033525	1.479127	1.886497	2.226205	1.338322	1.423320	2.021314	2.213704	1.324790	1.997334	1.969464	1.493408	1.855018	2.035080	1.893344	0.438565	1.949273	1.797374	1.478739
KlePn.2_27111_1-246_NEs	1.527372	1.633516	1.487356	1.561607	1.643411	1.365162	1.895427	0.000000	1.485456	1.740897	2.272729	1.801504	1.653213	1.602490	1.618162	2.219870	1.343200	1.653213	1.574671	0.012574	1.490762	1.468194	1.815682	1.365162	1.806782	2.251472	1.815682	1.490704	1.631288	1.365162	1.576218	1.377960	1.391387	1.561607	1.600256	2.271664	1.582674	1.638993	1.708991	1.151683	1.815682	1.639825	1.653213	1.159691	1.806782	1.442047	1.643761	1.638003	1.372009	1.570343	1.836000	2.271664	1.349473	1.506481	1.631288
CitRo.1_13461_1-248_NEs	1.695479	0.477083	1.393796	1.519570	1.529556	1.721488	1.593962	1.485456	0.000000	1.908006	2.127701	1.544991	1.535912	1.511317	1.535912	2.119138	1.459548	1.535912	1.572050	1.507645	1.509128	1.501393	0.382027	1.721488	0.386404	2.139960	0.384181	1.655833	0.335006	1.721488	1.686511	1.769561	1.445702	1.519570	1.615581	2.128180	1.540606	0.333209	1.891783	1.696204	0.382027	0.481109	1.535912	1.689283	0.380016	1.603679	1.536151	0.336047	1.724646	1.542733	1.489147	2.128180	1.474579	1.695942	0.337156
SalEn.52994_1-218_NEs	1.682306	1.946411	1.914743	2.021817	1.946789	2.092239	1.890582	1.740897	1.908006	0.000000	2.327475	1.854068	1.986341	2.151031	1.975045	2.270495	2.013868	1.986341	2.032025	1.751843	1.629181	1.593380	2.174165	2.092239	2.163461	2.270623	2.174165	1.810056	2.050750	2.092239	1.736620	2.064350	1.934250	2.021817	2.029813	2.281681	2.018474	2.059821	2.492021	1.868344	2.174165	1.952584	1.997437	1.913619	2.166039	2.209189	1.951620	2.076434	2.135851	1.999289	1.991409	2.281681	2.040318	1.675147	2.050750
EscCo.4_03484_1-225_BeL	2.089187	2.019445	2.290048	2.188331	2.375028	1.956293	0.440757	2.272729	2.127701	2.327475	0.000000	0.440088	2.063865	2.202832	2.097849	0.017474	2.003361	2.063865	2.056206	2.314017	1.965600	1.988921	1.767001	1.956293	1.756880	0.024901	1.767001	1.841599	1.803614	1.956293	2.085715	2.013527	2.438761	2.188331	2.015355	0.029331	2.117362	1.780936	2.312802	2.333985	1.767001	1.988478	2.063865	2.436139	1.768833	2.146856	2.023544	1.824781	1.942551	2.127737	1.818162	0.029331	2.003361	2.099434	1.803614
