SalEn.2_MW40801_1-292_BeL	0.000000	1.892477	0.000000	0.334836	0.337753	1.413370	1.523372	1.787382	1.374562	1.282635	1.297841	0.334813	1.522661	1.357519	1.482912	0.000000	1.374562	1.318516	1.912391	1.898816	1.565498	0.000000	1.787340	1.515381	1.259266	1.758999	1.502465	1.895886	1.289484	1.522661	1.559815	0.330428	1.391212	1.282635	1.560279	1.306547	1.860051	1.565498	1.413370	1.892477	1.282635	1.892477	1.854418	1.565498	0.323944	1.258647	0.262393	1.374562	1.503665
SalEn.2_MW45071_1-287_NEs	1.892477	0.000000	1.892477	2.022422	2.024236	1.621280	1.592679	0.294573	2.207302	2.039287	2.039686	2.053631	1.592679	2.238935	1.577395	1.892477	2.207302	2.070672	0.280680	0.009367	1.636910	1.892477	0.286270	1.599709	1.887016	0.292053	1.800046	0.302618	2.118453	1.592679	1.629860	2.023069	2.202493	2.039287	1.654920	2.064400	0.008198	1.636910	1.628930	0.000000	2.039287	0.000000	0.315068	1.636910	2.073854	1.883986	2.010995	2.207302	1.610282
SalEn.4_40801_1-292_BeL	0.000000	1.892477	0.000000	0.334836	0.337753	1.413370	1.523372	1.787382	1.374562	1.282635	1.297841	0.334813	1.522661	1.357519	1.482912	0.000000	1.374562	1.318516	1.912391	1.898816	1.565498	0.000000	1.787340	1.515381	1.259266	1.758999	1.502465	1.895886	1.289484	1.522661	1.559815	0.330428	1.391212	1.282635	1.560279	1.306547	1.860051	1.565498	1.413370	1.892477	1.282635	1.892477	1.854418	1.565498	0.323944	1.258647	0.262393	1.374562	1.503665
EscCo.1_04411_1-292_NEs	0.334836	2.022422	0.334836	0.000000	0.006009	1.326657	1.364531	2.061909	1.396269	1.332868	1.337341	0.023230	1.363186	1.388031	1.318692	0.334836	1.396269	1.468538	1.986093	2.029196	1.448685	0.334836	2.034315	1.351604	1.262421	2.070875	1.484690	2.132338	1.348744	1.363186	1.455416	0.018515	1.401121	1.332868	1.443405	1.354200	1.994169	1.448685	1.326657	2.022422	1.332868	2.022422	2.376220	1.448685	0.030354	1.256698	0.342845	1.396269	1.364811
EscCo.2_35800_1-279_NEs	0.337753	2.024236	0.337753	0.006009	0.000000	1.302245	1.350800	2.088167	1.390732	1.327658	1.332100	0.020652	1.349404	1.382417	1.293671	0.337753	1.390732	1.463104	2.003274	2.031007	1.372562	0.337753	2.060534	1.337958	1.268238	2.081115	1.450759	2.163339	1.343458	1.349404	1.379252	0.013294	1.395499	1.327658	1.367721	1.359888	1.995972	1.372562	1.302245	2.024236	1.327658	2.024236	2.377735	1.372562	0.030575	1.262529	0.351418	1.390732	1.351159
KlePn.2_15461_1-246_NEs	1.413370	1.621280	1.413370	1.326657	1.302245	0.000000	0.160023	1.551211	1.409374	1.365049	1.377296	1.349217	0.160023	1.397569	0.125346	1.413370	1.409374	1.250396	1.536698	1.636718	0.146916	1.413370	1.543098	0.168184	1.216763	1.508228	0.172914	1.599853	1.383978	0.160023	0.145317	1.309860	1.439615	1.365049	0.148696	1.451395	1.619741	0.146916	0.001354	1.621280	1.365049	1.621280	1.757325	0.146916	1.309711	1.228025	1.452564	1.409374	0.163473
EscCo.1_00965_1-247_NEs	1.523372	1.592679	1.523372	1.364531	1.350800	0.160023	0.000000	1.536425	1.356853	1.337379	1.342651	1.377583	0.000000	1.315174	0.151632	1.523372	1.356853	1.270058	1.475457	1.607854	0.176036	1.523372	1.535845	0.013505	1.259421	1.537266	0.157428	1.558692	1.355032	0.000000	0.174397	1.349567	1.375094	1.337379	0.166277	1.508816	1.575657	0.176036	0.160023	1.592679	1.337379	1.592679	1.713550	0.176036	1.360839	1.271019	1.595232	1.356853	0.016251
EscCo.3_4735_1-287_NEs	1.787382	0.294573	1.787382	2.061909	2.088167	1.551211	1.536425	0.000000	2.571675	2.250450	2.237405	2.018219	1.536425	2.550940	1.553653	1.787382	2.571675	2.182185	0.314496	0.301384	1.481511	1.787382	0.030919	1.558179	1.963596	0.040726	1.637430	0.036983	2.262544	1.536425	1.475263	2.094253	2.560726	2.250450	1.502887	2.232800	0.296595	1.481511	1.558208	0.294573	2.250450	0.294573	0.041286	1.481511	1.951137	1.991848	2.133577	2.571675	1.553888
EscCo.1_00884_1-299_NEs	1.374562	2.207302	1.374562	1.396269	1.390732	1.409374	1.356853	2.571675	0.000000	0.209913	0.210121	1.416712	1.361165	0.028387	1.350397	1.374562	0.001113	0.317347	2.332156	2.215213	1.317314	1.374562	2.603318	1.362607	0.324495	2.596493	1.308670	2.761810	0.212726	1.361165	1.323891	1.407295	0.038752	0.209913	1.329613	0.221031	2.247512	1.317314	1.409374	2.207302	0.209913	2.207302	3.417845	1.317314	1.402144	0.318769	1.408381	0.000000	1.368226
SalEn.3_0820_1-299_NEs	1.282635	2.039287	1.282635	1.332868	1.327658	1.365049	1.337379	2.250450	0.209913	0.000000	0.008963	1.324511	1.341215	0.215948	1.268474	1.282635	0.211345	0.317015	2.110265	2.046677	1.291354	1.282635	2.298078	1.354732	0.339892	2.326471	1.317168	2.382943	0.010107	1.341215	1.297773	1.327517	0.212583	0.000000	1.297031	0.204679	2.078377	1.291354	1.358471	2.039287	0.000000	2.039287	2.882530	1.291354	1.338658	0.334027	1.327157	0.209913	1.365794
