EntCo.1_06400_1-323_Ess	0.000000	1.644842	1.697688	1.463161	1.644842	1.551330	0.300205	1.503869	0.300205	0.240190	1.453007	1.421674	0.300205	0.308385	1.657562	0.308104	0.297156	0.265538	1.693971	1.459057	1.637728	1.427294	1.716395	1.700179	1.700198	1.565571	1.486485	1.551949	1.459787	1.687589	1.628582	0.302902	1.551330	0.263806	0.298644	1.488636	0.305089	1.541196	1.453007	1.485755	1.536326	1.646021
SalEn.3_2369_1-306_NEs	1.644842	0.000000	0.754854	0.704173	0.000000	0.651306	1.752837	0.657367	1.752837	1.812831	0.722124	0.690207	1.752837	1.809190	0.009852	1.800455	1.735486	1.602817	0.233534	0.729401	0.003274	0.791885	0.753930	0.233534	0.235027	0.671256	0.442740	0.664200	0.729391	0.230411	0.214287	1.801920	0.651306	1.609377	1.730468	0.776877	1.794521	0.657294	0.722124	0.437464	0.657556	0.000000
KlePn.2_10601_1-306_NEs	1.697688	0.754854	0.000000	0.421132	0.754854	0.402589	1.451301	0.404804	1.451301	1.616515	0.431540	0.381508	1.451301	1.465533	0.749408	1.455345	1.456109	1.510092	0.740309	0.420124	0.747714	0.426519	0.004394	0.740309	0.743198	0.334098	0.720105	0.330784	0.431540	0.749450	0.713037	1.464303	0.402589	1.509450	1.455212	0.596560	1.455345	0.402990	0.431540	0.720105	0.399554	0.754854
SalEn.11893_1-306_Ess	1.463161	0.704173	0.421132	0.000000	0.704173	0.291491	1.439233	0.294923	1.439233	1.472293	0.014286	0.271129	1.439233	1.433341	0.704329	1.438371	1.468727	1.479744	0.726969	0.014306	0.707882	0.382700	0.423031	0.726969	0.724315	0.311392	0.726854	0.310847	0.014286	0.728066	0.697508	1.422326	0.291491	1.479305	1.457922	0.565496	1.439103	0.289651	0.014286	0.726854	0.289801	0.704173
SalEn.4_24241_1-306_NEs	1.644842	0.000000	0.754854	0.704173	0.000000	0.651306	1.752837	0.657367	1.752837	1.812831	0.722124	0.690207	1.752837	1.809190	0.009852	1.800455	1.735486	1.602817	0.233534	0.729401	0.003274	0.791885	0.753930	0.233534	0.235027	0.671256	0.442740	0.664200	0.729391	0.230411	0.214287	1.801920	0.651306	1.609377	1.730468	0.776877	1.794521	0.657294	0.722124	0.437464	0.657556	0.000000
EscCo.51054_1-306	1.551330	0.651306	0.402589	0.291491	0.651306	0.000000	1.280529	0.008758	1.280529	1.424600	0.289252	0.252285	1.280529	1.419810	0.654227	1.404746	1.278893	1.368517	0.665081	0.293981	0.654737	0.360707	0.400755	0.665081	0.662583	0.283825	0.732456	0.280769	0.289252	0.651660	0.686134	1.389535	0.000000	1.368654	1.279537	0.589123	1.410078	0.003271	0.289252	0.732456	0.006554	0.651306
SalEn.3_1823_1-323_Ess	0.300205	1.752837	1.451301	1.439233	1.752837	1.280529	0.000000	1.243660	0.000000	0.205407	1.440169	1.407903	0.000000	0.219648	1.765052	0.219470	0.015609	0.317908	1.713713	1.450953	1.745229	1.224230	1.446958	1.719994	1.707908	1.361792	1.565094	1.355323	1.446453	1.712186	1.579430	0.224777	1.280529	0.319726	0.017707	1.587090	0.218135	1.278147	1.440169	1.564677	1.273969	1.753524
EscCo.2_54160_2-313_Ess	1.503869	0.657367	0.404804	0.294923	0.657367	0.008758	1.243660	0.000000	1.243660	1.384374	0.294831	0.254003	1.243660	1.384482	0.660302	1.370268	1.241821	1.317540	0.671005	0.301164	0.660820	0.367203	0.402882	0.671005	0.668499	0.285521	0.716129	0.283668	0.295147	0.657529	0.687615	1.356062	0.008758	1.317894	1.242732	0.600474	1.375355	0.005442	0.294831	0.720844	0.008724	0.657367
SalEn.2_MW18701_1-323_Ess	0.300205	1.752837	1.451301	1.439233	1.752837	1.280529	0.000000	1.243660	0.000000	0.205407	1.440169	1.407903	0.000000	0.219648	1.765052	0.219470	0.015609	0.317908	1.713713	1.450953	1.745229	1.224230	1.446958	1.719994	1.707908	1.361792	1.565094	1.355323	1.446453	1.712186	1.579430	0.224777	1.280529	0.319726	0.017707	1.587090	0.218135	1.278147	1.440169	1.564677	1.273969	1.753524
CitRo.1_18961_1-323_NEs	0.240190	1.812831	1.616515	1.472293	1.812831	1.424600	0.205407	1.384374	0.205407	0.000000	1.457398	1.451191	0.205407	0.204429	1.826106	0.204265	0.208056	0.239687	1.688092	1.464271	1.804069	1.229757	1.634157	1.694362	1.694356	1.428406	1.574984	1.416683	1.463773	1.678442	1.556394	0.209586	1.424600	0.242741	0.205021	1.535373	0.204297	1.420734	1.457398	1.574566	1.416100	1.813299
