EntCo.1_39710_1-352_NEs	0.000000	0.476187	1.192070	0.480007	0.476187	0.490043	0.490282	0.504688	1.192070	0.435736	0.481973	0.488099	0.510215	0.478631
SalEn.4_22901_1-353_NEs	0.476187	0.000000	1.345687	0.000000	0.000000	0.421728	0.407220	0.552342	1.345687	0.397304	0.019161	0.405304	0.556373	0.013375
KlePn.1_00587_1-350_NEs	1.192070	1.345687	0.000000	1.346235	1.345687	1.252441	1.249460	1.263872	0.000000	1.301380	1.327365	1.249211	1.251215	1.341658
SalEn.2_MW22901_1-354_NEs	0.480007	0.000000	1.346235	0.000000	0.000000	0.423796	0.409276	0.552380	1.346235	0.399219	0.019161	0.407359	0.556402	0.013375
SalEn.3_2235_1-353_NEs	0.476187	0.000000	1.345687	0.000000	0.000000	0.421728	0.407220	0.552342	1.345687	0.397304	0.019161	0.405304	0.556373	0.013375
EscCo.3_01495_1-354_NEs	0.490043	0.421728	1.252441	0.423796	0.421728	0.000000	0.050327	0.546186	1.252441	0.383516	0.414941	0.048307	0.544485	0.417601
EscCo.1_02463_1-354_NEs	0.490282	0.407220	1.249460	0.409276	0.407220	0.050327	0.000000	0.518175	1.249460	0.372988	0.402075	0.001868	0.520219	0.404700
KlePn.1_03946_1-354_NEs	0.504688	0.552342	1.263872	0.552380	0.552342	0.546186	0.518175	0.000000	1.263872	0.471095	0.557120	0.515859	0.006742	0.548517
KlePn.2_46341_1-350_NEs	1.192070	1.345687	0.000000	1.346235	1.345687	1.252441	1.249460	1.263872	0.000000	1.301380	1.327365	1.249211	1.251215	1.341658
CitRo.1_23461_1-354_NEs	0.435736	0.397304	1.301380	0.399219	0.397304	0.383516	0.372988	0.471095	1.301380	0.000000	0.391741	0.371168	0.474498	0.398447
SalEn.50599_1-353_Ess	0.481973	0.019161	1.327365	0.019161	0.019161	0.414941	0.402075	0.557120	1.327365	0.391741	0.000000	0.400173	0.561160	0.016248
EscCo.42213_1-354_BeL	0.488099	0.405304	1.249211	0.407359	0.405304	0.048307	0.001868	0.515859	1.249211	0.371168	0.400173	0.000000	0.517896	0.402794
KlePn.2_32391_1-354_NEs	0.510215	0.556373	1.251215	0.556402	0.556373	0.544485	0.520219	0.006742	1.251215	0.474498	0.561160	0.517896	0.000000	0.552521
SalEn.12248_1-353_NEs	0.478631	0.013375	1.341658	0.013375	0.013375	0.417601	0.404700	0.548517	1.341658	0.398447	0.016248	0.402794	0.552521	0.000000
