KlePn.2_25791_1-341_NEs	0.000000	1.804297	0.188666	0.848212	0.191306	2.000033	1.405117	1.333974	1.214427	1.426012	1.222428	1.578624	1.378350	0.851935	1.968631	2.004974	0.875712	1.524561	0.857958	2.010207	0.188666	1.333974	0.197146	0.848212	1.470858	0.873445	1.377191	0.821881	1.371159	1.371159	2.099050	1.562961	1.482903	2.008262	1.994245	1.348806	2.004974	1.442028	1.273636	1.214283	1.794468	1.240985	0.197146	1.718962	1.365871	0.871944	1.849815	0.194392	1.578624	1.344381	1.228941	1.333974	1.269099	1.500192	1.486753	1.375362	1.610460	1.266211	1.442609	1.479453	1.373849	1.351395	1.579409	1.240985	0.180230	1.466386	1.248328	1.511897	1.258416	1.457089	1.326092	1.373849	1.595992	1.380449	1.608153	1.442609	1.339710	1.228078	1.465711	1.761992	1.478569	1.711611	1.500130	1.342838	1.465711	1.865683	1.214427	1.703753	0.188666	1.206736	1.564174	1.547623	1.460600	1.941504	1.371159	1.464458	1.375340	1.079435	1.769093	1.838210	1.804297	1.483796	1.438977	1.994245	0.000980	0.192380	1.711611	0.868044	0.845784	0.869571	0.853065	2.001910	2.043570	0.185821	1.211821	1.245580	1.431319	1.174624	0.871944	1.211812	1.578624	1.786184	1.390266	1.478569	0.818347	1.384021	1.169092	0.198376	1.470858
EscCo.3_3345_1-327_NEs	1.804297	0.000000	1.814605	1.746567	1.786869	2.445311	1.574430	1.938934	1.650646	1.586254	1.611574	1.969273	2.004679	1.757910	2.196425	2.372019	1.772604	1.496962	1.803001	2.447385	1.814605	1.938934	1.653616	1.746567	1.764347	1.780933	1.668817	1.731332	1.718028	1.718028	2.638252	1.535887	1.772796	2.397932	2.444967	1.754289	2.372019	1.689036	1.734345	1.658396	1.520232	1.760057	1.653616	2.286846	1.775968	1.766715	0.020550	1.675035	1.969273	1.772384	1.735774	1.938934	1.762841	1.884855	1.832120	1.722150	0.288116	1.693253	1.641574	2.040735	1.775761	1.779126	2.028551	1.760057	1.626881	1.799044	1.744149	1.786805	1.682871	1.658739	1.906989	1.775761	1.875538	1.729692	1.860239	1.641574	1.742447	1.754260	1.800911	2.460408	1.747086	2.396197	1.891024	1.926619	1.800911	2.273463	1.650646	1.892432	1.814605	1.663330	1.817535	1.958931	1.751779	1.697282	1.718028	1.786436	1.545065	1.697396	0.265038	2.275295	0.000000	1.766546	1.799662	2.444967	1.797515	1.795970	2.390599	1.828781	1.510826	1.735765	1.546342	2.474789	2.359499	1.562663	1.658916	1.760057	1.805788	1.801238	1.766715	1.735774	1.969273	2.456245	1.755318	1.747086	1.723551	1.550611	1.836433	1.684034	1.764347
SalEn.3_1362_1-341_NEs	0.188666	1.814605	0.000000	0.861445	0.006868	1.845468	1.477416	1.427142	1.239781	1.499721	1.208998	1.641291	1.439318	0.869227	1.978941	1.946877	0.885806	1.459910	0.871681	1.863573	0.000000	1.427142	0.176527	0.861445	1.396299	0.882010	1.384955	0.863266	1.488160	1.488160	2.003492	1.544493	1.419692	1.936172	1.839822	1.365779	1.946877	1.496139	1.327165	1.244183	1.783161	1.326591	0.176527	1.661374	1.361309	0.877733	1.901687	0.176276	1.641291	1.363725	1.204410	1.427142	1.338222	1.586727	1.458442	1.507718	1.589046	1.291685	1.551410	1.424178	1.369265	1.399671	1.616439	1.326591	0.162433	1.399646	1.320861	1.472534	1.292453	1.584703	1.426917	1.369265	1.717409	1.503519	1.717941	1.551410	1.434661	1.326829	1.457334	1.633688	1.460509	1.940715	1.604634	1.421776	1.457334	1.989222	1.239781	1.692280	0.000000	1.248693	1.461823	1.637512	1.452421	1.858271	1.488160	1.450973	1.405985	1.077065	1.686769	1.925988	1.814605	1.470948	1.454552	1.839822	0.189894	0.003911	1.940715	0.873903	0.879676	0.875849	0.899490	1.817434	1.995252	0.174642	1.241577	1.331325	1.343955	1.289389	0.877733	1.202296	1.641291	1.651945	1.384429	1.460509	0.833280	1.415170	1.268642	0.172663	1.396299
EscCo.3_4044_1-330_NEs	0.848212	1.746567	0.861445	0.000000	0.851211	2.015301	1.413495	1.381610	1.206879	1.413495	1.197757	1.514883	1.513002	0.005021	2.091013	1.765629	0.235556	1.369663	0.004054	2.009515	0.861445	1.381610	0.812958	0.000000	1.535330	0.238034	1.409161	0.238488	1.540675	1.540675	2.188994	1.696884	1.568925	1.795529	2.009515	1.365681	1.765629	1.524781	1.329921	1.206735	1.505236	1.194523	0.812958	1.552451	1.376101	0.235556	1.763729	0.823532	1.514883	1.467004	1.198112	1.381610	1.343863	1.659983	1.484111	1.574324	1.883777	1.498377	1.695435	1.380039	1.391504	1.512270	1.711482	1.194523	0.846025	1.487942	1.191480	1.574705	1.498475	1.686406	1.386873	1.391504	1.716103	1.530874	1.709304	1.695435	1.365377	1.188590	1.443543	1.745185	1.547253	1.764143	1.660157	1.372996	1.443543	1.725503	1.206879	1.358804	0.861445	1.208198	1.572836	1.494099	1.517723	1.610043	1.540675	1.461690	1.492403	1.216551	1.793295	1.722984	1.746567	1.535815	1.435434	2.009515	0.850931	0.861009	1.770498	0.242123	0.271161	0.012130	0.268732	2.020454	1.786100	0.820824	1.196289	1.194523	1.695869	1.459861	0.235556	1.198112	1.514883	1.749361	1.646589	1.547253	0.241967	1.481845	1.454613	0.813309	1.535330
SalEn.51298_1-341_NEs	0.191306	1.786869	0.006868	0.851211	0.000000	1.847422	1.466856	1.445686	1.239738	1.488925	1.209078	1.653551	1.443697	0.858884	1.938145	1.929501	0.887029	1.450460	0.861227	1.865380	0.006868	1.445686	0.176889	0.851211	1.399784	0.880483	1.397903	0.864938	1.493370	1.493370	1.986683	1.561972	1.423281	1.919087	1.841829	1.374048	1.929501	1.479672	1.352014	1.244123	1.785155	1.333694	0.176889	1.654233	1.369476	0.878964	1.865287	0.179066	1.653551	1.372028	1.200583	1.445686	1.363490	1.614897	1.481970	1.513074	1.570504	1.299388	1.577092	1.451682	1.377590	1.440229	1.610048	1.333694	0.164912	1.403076	1.327957	1.476544	1.300164	1.611256	1.445364	1.377590	1.736023	1.508825	1.736479	1.577092	1.453172	1.333934	1.485890	1.625173	1.483376	1.906388	1.633038	1.440213	1.485890	1.950887	1.239738	1.685830	0.006868	1.248615	1.465761	1.649826	1.475192	1.885580	1.493370	1.479245	1.437973	1.073805	1.678629	1.890108	1.786869	1.489415	1.487413	1.841829	0.192538	0.008838	1.906388	0.878613	0.884147	0.865408	0.904043	1.819630	1.977610	0.177175	1.241528	1.338458	1.352163	1.281578	0.878964	1.198469	1.653551	1.643232	1.402601	1.483376	0.834957	1.447654	1.256446	0.176635	1.399784
SalEn.12327_1-339_NEs	2.000033	2.445311	1.845468	2.015301	1.847422	0.000000	1.633083	1.850099	1.551188	1.638942	1.490831	1.965294	2.017775	2.008386	2.467794	1.743868	1.990455	1.641385	2.029995	0.001969	1.845468	1.850099	2.036550	2.015301	1.855783	2.006555	1.884923	1.774107	2.110047	2.110047	0.209415	2.643567	1.876344	1.735209	0.001969	1.842464	1.743868	2.116817	1.936566	1.534986	1.719534	1.624174	2.036550	2.102284	1.849530	1.990455	2.353003	2.005023	1.965294	1.794091	1.510456	1.850099	1.936189	1.585700	2.025841	2.082619	2.666856	1.917362	2.031400	1.925745	1.826850	1.920684	1.463385	1.624174	1.804390	1.881421	1.630377	1.918770	1.930706	2.070235	1.860952	1.826850	2.016439	2.117440	2.025291	2.015635	1.896760	1.619638	1.953600	1.853636	1.958631	2.858667	1.601971	1.861768	1.953600	1.549641	1.551188	1.655331	1.845468	1.549266	1.851044	1.968948	1.948970	2.358861	2.110047	1.934825	1.957732	1.652293	2.628012	1.547393	2.445311	1.926876	1.928019	0.001969	2.005808	1.839822	2.814728	1.987415	1.903932	2.008552	1.917093	0.009892	1.741365	1.776994	1.541133	1.624174	1.404359	2.215372	1.990455	1.510456	1.965294	1.885621	1.909734	1.958631	1.988757	1.947102	2.153148	2.006551	1.855783
KlePn.2_11121_1-326_NEs	1.405117	1.574430	1.477416	1.413495	1.466856	1.633083	0.000000	1.831974	1.442304	0.002071	1.399702	1.698909	1.629720	1.422164	1.956181	1.872494	1.421311	0.299512	1.410586	1.637761	1.477416	1.831974	1.342501	1.413495	1.781134	1.401333	1.464830	1.265699	1.674469	1.674469	1.699492	1.658189	1.811720	1.895422	1.637761	1.488548	1.872494	1.531155	1.706988	1.447310	1.471021	1.502999	1.342501	1.721954	1.493113	1.421311	1.581125	1.350692	1.698909	1.538337	1.237173	1.831974	1.734878	1.554259	1.438098	1.685549	1.657578	1.488220	1.615128	1.613670	1.494544	1.746612	1.495572	1.502999	1.353845	1.793637	1.521967	1.585885	1.494377	1.607971	1.814579	1.494544	1.384946	1.669071	1.385387	1.615128	1.594066	1.502569	1.766310	1.759779	1.423336	1.751573	1.571311	1.827935	1.766310	1.661939	1.442304	1.637198	1.477416	1.437529	1.857554	1.687354	1.434655	1.579695	1.674469	1.771096	1.493775	1.524584	1.397023	1.639015	1.574430	1.418403	1.763675	1.637761	1.409734	1.477226	1.746259	1.394922	1.319821	1.440372	1.304213	1.644025	1.895090	1.388882	1.434052	1.502999	1.702475	1.397796	1.421311	1.237173	1.698909	1.758884	1.568968	1.423336	1.293332	1.499243	1.398017	1.346035	1.781134
SalEn.4_29731_1-342_NEs	1.333974	1.938934	1.427142	1.381610	1.445686	1.850099	1.831974	0.000000	1.495233	1.839425	1.466371	0.986601	1.567970	1.381660	2.434982	2.042297	1.478556	1.993756	1.405346	1.852396	1.427142	0.000000	1.438224	1.381610	1.880084	1.452932	0.706472	1.339044	0.708755	0.708755	1.861227	1.580210	1.895637	2.016514	1.844173	0.708133	2.042297	1.198176	0.280699	1.514089	1.677568	1.611036	1.438224	2.051890	0.708449	1.472893	1.914111	1.423375	0.986601	0.668396	1.504765	0.000000	0.277422	1.367840	1.322679	0.717045	1.957199	0.675580	1.364876	1.657026	0.703231	0.224992	1.593346	1.611036	1.446819	1.869824	1.626498	2.130592	0.673356	1.402176	0.010812	0.703231	1.467043	0.713967	1.477411	1.364876	0.301417	1.610340	0.230362	1.693797	1.299932	2.124891	1.374053	0.006861	0.230362	1.561763	1.495233	1.317550	1.427142	1.509182	1.925655	0.999191	1.317354	1.680873	0.708755	0.235746	1.234008	1.438939	1.837568	1.532597	1.938934	1.299078	0.229666	1.844173	1.338110	1.441115	2.124891	1.451850	1.304469	1.371732	1.304697	1.822425	1.997760	1.411872	1.505458	1.617162	1.504801	1.613621	1.472893	1.483393	0.986601	1.706504	1.328593	1.299932	1.360672	1.241480	1.606051	1.451555	1.880084
EscCo.3_4203_1-341_NEs	1.214427	1.650646	1.239781	1.206879	1.239738	1.551188	1.442304	1.495233	0.000000	1.453303	0.239126	1.447691	1.678170	1.216251	1.954944	1.962215	1.187424	1.319386	1.214897	1.561361	1.239781	1.495233	1.236193	1.206879	1.362037	1.170624	1.649482	1.139985	1.651669	1.651669	1.516112	1.511155	1.412153	1.964030	1.555629	1.622531	1.962215	1.494034	1.510613	0.006833	1.592099	0.260980	1.236193	1.658244	1.605779	1.181709	1.684601	1.247193	1.447691	1.637050	0.297560	1.495233	1.530220	1.556270	1.609719	1.648865	1.697346	1.604541	1.509339	1.628907	1.629900	1.472613	1.700081	0.260980	1.320561	1.402127	0.258107	1.522533	1.604541	1.523194	1.486529	1.629900	2.164178	1.669970	2.183834	1.508947	1.542966	0.253821	1.545574	1.689012	1.670282	1.940724	1.556414	1.495827	1.545574	1.826644	0.000000	1.592499	1.239781	0.008789	1.441272	1.453003	1.673958	1.644512	1.651669	1.531947	1.509391	0.259501	1.647088	1.854677	1.650646	1.669785	1.536018	1.555629	1.209968	1.239644	1.948859	1.175725	1.153242	1.224435	1.155233	1.550486	2.023856	1.280710	0.008791	0.260980	1.487550	1.451303	1.181709	0.297560	1.447691	1.694428	1.561478	1.670282	1.195830	1.514431	1.456858	1.225178	1.362037
KlePn.1_02979_1-327_NEs	1.426012	1.586254	1.499721	1.413495	1.488925	1.638942	0.002071	1.839425	1.453303	0.000000	1.401487	1.718287	1.638717	1.418590	1.956029	1.883450	1.422939	0.302651	1.407087	1.631672	1.499721	1.839425	1.366471	1.413495	1.787097	1.406751	1.487867	1.265699	1.681480	1.681480	1.705873	1.669360	1.817707	1.906431	1.643617	1.494115	1.883450	1.548560	1.723914	1.458299	1.478050	1.514490	1.366471	1.728353	1.498690	1.426786	1.592860	1.374755	1.718287	1.544556	1.243595	1.839425	1.752401	1.572396	1.438098	1.699176	1.669747	1.512207	1.632769	1.624110	1.500156	1.739538	1.497811	1.514490	1.378269	1.799566	1.533466	1.591633	1.518448	1.625343	1.821942	1.500156	1.385921	1.676068	1.386356	1.632769	1.600880	1.514183	1.755075	1.766346	1.438641	1.756409	1.589732	1.835382	1.755075	1.661939	1.453303	1.632548	1.499721	1.448482	1.863716	1.706575	1.450044	1.604994	1.681480	1.759779	1.516065	1.556321	1.408956	1.639015	1.586254	1.433740	1.752284	1.643617	1.430656	1.499527	1.751165	1.400300	1.329012	1.436590	1.310665	1.649919	1.906103	1.409528	1.445018	1.514490	1.705662	1.409424	1.426786	1.243595	1.718287	1.745502	1.582705	1.438641	1.302385	1.521687	1.409648	1.370037	1.787097
CitRo.1_38121_1-341_NEs	1.222428	1.611574	1.208998	1.197757	1.209078	1.490831	1.399702	1.466371	0.239126	1.401487	0.000000	1.470503	1.562637	1.207289	2.035497	2.363295	1.212707	1.362273	1.196019	1.501445	1.208998	1.466371	1.223047	1.197757	1.449352	1.212053	1.637681	1.092001	1.601595	1.601595	1.488803	1.511493	1.522240	2.363467	1.495375	1.759795	2.363295	1.497810	1.503620	0.244791	1.561211	0.227607	1.223047	1.635712	1.734251	1.206867	1.640049	1.232619	1.470503	1.534478	0.256351	1.466371	1.540701	1.601223	1.508766	1.589637	1.712242	1.531697	1.540178	1.692425	1.727455	1.451234	1.637282	0.227607	1.221248	1.500258	0.228769	1.818133	1.531697	1.545464	1.451922	1.727455	2.147579	1.602531	2.201200	1.534238	1.575954	0.227258	1.593298	1.626595	1.560130	2.038319	1.606657	1.451169	1.593298	1.624645	0.239126	1.744890	1.208998	0.248613	1.527112	1.441417	1.568920	1.488336	1.601595	1.590127	1.511811	0.259791	1.567170	1.617933	1.611574	1.566314	1.572016	1.495375	1.222428	1.217342	2.018065	1.228586	1.096594	1.209274	1.113043	1.484847	2.327621	1.207335	0.241970	0.227607	1.517116	1.474540	1.206867	0.257681	1.470503	1.632399	1.641389	1.560130	1.215200	1.517302	1.453659	1.214664	1.449352
