EntCo.1_11240_15-388_NEs	0.000000	0.631450	0.629662	0.615580	0.629662	0.865433	0.629662	0.335217	0.449528	0.616304	0.629662
SalEn.52646_12-384_NEs	0.631450	0.000000	0.010765	0.678531	0.011667	0.788559	0.011667	0.628509	0.639910	0.285657	0.006271
SalEn.3_2664_12-384_NEs	0.629662	0.010765	0.000000	0.667975	0.000893	0.788762	0.000893	0.620833	0.646220	0.281880	0.008072
CitRo.1_08941_20-391_NEs	0.615580	0.678531	0.667975	0.000000	0.665745	0.819484	0.665745	0.592129	0.636312	0.567983	0.672122
SalEn.2_MW27061_12-384_NEs	0.629662	0.011667	0.000893	0.665745	0.000000	0.788762	0.000000	0.622748	0.644123	0.283154	0.008973
CitRo.1_29611_30-423_NEs	0.865433	0.788559	0.788762	0.819484	0.788762	0.000000	0.788762	0.856971	0.894078	0.791798	0.788766
SalEn.4_27061_12-384_NEs	0.629662	0.011667	0.000893	0.665745	0.000000	0.788762	0.000000	0.622748	0.644123	0.283154	0.008973
CitRo.1_48191_15-388_NEs	0.335217	0.628509	0.620833	0.592129	0.622748	0.856971	0.622748	0.000000	0.427153	0.574193	0.622747
EscCo.2_46080_14-388_NEs	0.449528	0.639910	0.646220	0.636312	0.644123	0.894078	0.644123	0.427153	0.000000	0.622646	0.645597
CitRo.1_25731_13-384_NEs	0.616304	0.285657	0.281880	0.567983	0.283154	0.791798	0.283154	0.574193	0.622646	0.000000	0.286140
SalEn.12612_12-384_NEs	0.629662	0.006271	0.008072	0.672122	0.008973	0.788766	0.008973	0.622747	0.645597	0.286140	0.000000
