KlePn.1_02655_2-362_NEs	0.000000	1.502672	2.062370	2.125639	1.494849	0.002864	2.027351	1.520078	1.489843	1.467551	1.450619	1.521446	1.438144	1.485410	1.539762	1.488959	1.519592	1.534616	1.438169	1.489843	1.402993	1.464366	1.466158	1.431402	1.438537	1.484839	1.397197	1.428961	1.475895	1.401277	1.939398	1.502898	1.521446	1.487869	3.537578
EscCo.1_03876_1-369_NEs	1.502672	0.000000	1.712519	1.662654	0.191012	1.484960	1.722074	0.342316	0.191012	0.185331	0.365247	0.339429	0.338009	0.186545	0.338562	0.973027	0.361530	0.011761	0.174983	0.191012	0.333834	0.345746	0.224669	0.344022	0.364778	0.014511	0.918439	0.982316	0.224830	0.336484	1.591972	0.187596	0.339429	0.031155	2.680790
KlePn.2_21841_1-423_NEs	2.062370	1.712519	0.000000	0.199246	1.656225	1.969999	0.014352	1.723406	1.656225	1.749956	1.746056	1.716109	1.728829	1.668538	1.703931	1.554958	1.694278	1.705567	1.648608	1.656225	1.733360	1.763828	1.841658	1.772853	1.764491	1.715328	1.641038	1.547119	1.813138	1.719543	0.179376	1.647442	1.716109	1.690915	2.206827
CitRo.1_14991_1-423_NEs	2.125639	1.662654	0.199246	0.000000	1.786641	2.052212	0.203005	1.859471	1.786641	1.769956	1.884151	1.798573	1.736233	1.797393	1.785160	1.647861	1.725910	1.669587	1.737434	1.786641	1.724834	1.722232	1.942240	1.828651	1.910783	1.682827	1.827935	1.599064	1.947717	1.743521	0.175159	1.767478	1.798573	1.660406	2.189201
SalEn.3_3530_1-369_NEs	1.494849	0.191012	1.656225	1.786641	0.000000	1.476740	1.644149	0.338646	0.000900	0.185722	0.362880	0.330630	0.337694	0.011790	0.329829	0.876623	0.359833	0.197786	0.171342	0.000900	0.332860	0.336346	0.213159	0.344488	0.365335	0.193348	0.927155	0.902682	0.210915	0.327269	1.627230	0.009048	0.330630	0.198048	2.652538
KlePn.2_07931_1-352_NEs	0.002864	1.484960	1.969999	2.052212	1.476740	0.000000	1.935279	1.530391	1.471690	1.452569	1.441529	1.531954	1.429109	1.467135	1.531954	1.457458	1.510117	1.512816	1.432893	1.471690	1.393846	1.455278	1.446624	1.422325	1.445909	1.466948	1.400941	1.433327	1.456284	1.408075	1.858515	1.484877	1.531954	1.470043	3.549639
KlePn.1_05063_1-423_NEs	2.027351	1.722074	0.014352	0.203005	1.644149	1.935279	0.000000	1.734133	1.644149	1.748712	1.748319	1.721424	1.737648	1.656295	1.709307	1.534652	1.703666	1.715241	1.631203	1.644149	1.736684	1.767804	1.826780	1.759428	1.766914	1.725000	1.636689	1.537225	1.798574	1.718448	0.186154	1.647770	1.721424	1.712385	2.223225
SalEn.13390_1-365_NEs	1.520078	0.342316	1.723406	1.859471	0.338646	1.530391	1.734133	0.000000	0.337194	0.326437	0.177472	0.020385	0.171688	0.327575	0.020385	0.836134	0.202414	0.350726	0.326685	0.337194	0.169170	0.179140	0.351860	0.176589	0.180914	0.340899	0.914771	0.852355	0.352275	0.168876	1.661408	0.338525	0.020385	0.341896	2.744491
SalEn.4_35531_1-369_NEs	1.489843	0.191012	1.656225	1.786641	0.000900	1.471690	1.644149	0.337194	0.000000	0.184553	0.361386	0.329194	0.336247	0.010877	0.328403	0.879225	0.358327	0.197786	0.170196	0.000000	0.331423	0.334913	0.211946	0.343032	0.363829	0.193348	0.929883	0.905441	0.209704	0.325835	1.627230	0.008139	0.329194	0.198048	2.652538
EntCo.1_26480_21-389_NEs	1.467551	0.185331	1.749956	1.769956	0.185722	1.452569	1.748712	0.326437	0.184553	0.000000	0.306957	0.323364	0.328745	0.187593	0.322598	0.890777	0.316524	0.186588	0.173617	0.184553	0.329377	0.332111	0.190478	0.324739	0.306190	0.185622	0.948830	0.893173	0.190616	0.323000	1.557451	0.184284	0.323364	0.184252	2.438486
