EscCo.1_01931_1-322_NEs	0.000000	0.468167	1.110712	1.124836	0.458255	0.459801	0.017535	0.602440	0.459801	0.471994	0.002042	0.459801	0.593594	0.002042	0.588379
SalEn.11736_1-322_NEs	0.468167	0.000000	0.983297	0.995538	0.011466	0.005190	0.465537	0.562523	0.005190	0.443478	0.466318	0.005190	0.553970	0.466318	0.515121
KlePn.2_20531_11-324_NEs	1.110712	0.983297	0.000000	0.004323	0.975643	0.978370	1.129864	0.850309	0.978370	1.057126	1.107058	0.978370	0.853092	1.107058	1.064146
KlePn.1_05188_11-324_NEs	1.124836	0.995538	0.004323	0.000000	0.987767	0.990522	1.144348	0.850968	0.990522	1.061527	1.121137	0.990522	0.853753	1.121137	1.067642
SalEn.51186_1-322_NEs	0.458255	0.011466	0.975643	0.987767	0.000000	0.008318	0.455626	0.558990	0.008318	0.436561	0.456422	0.008318	0.550452	0.456422	0.507809
SalEn.3_1242_1-322_NEs	0.459801	0.005190	0.978370	0.990522	0.008318	0.000000	0.457174	0.562654	0.000000	0.438099	0.457967	0.000000	0.554098	0.457967	0.509463
EscCo.4_02136_1-322_NEs	0.017535	0.465537	1.129864	1.144348	0.455626	0.457174	0.000000	0.597378	0.457174	0.470486	0.015432	0.457174	0.593083	0.015432	0.588928
KlePn.1_05508_1-321_NEs	0.602440	0.562523	0.850309	0.850968	0.558990	0.562654	0.597378	0.000000	0.562654	0.497333	0.598664	0.562654	0.009543	0.598664	0.506290
SalEn.4_13141_1-322_NEs	0.459801	0.005190	0.978370	0.990522	0.008318	0.000000	0.457174	0.562654	0.000000	0.438099	0.457967	0.000000	0.554098	0.457967	0.509463
CitRo.1_13131_1-322_NEs	0.471994	0.443478	1.057126	1.061527	0.436561	0.438099	0.470486	0.497333	0.438099	0.000000	0.469068	0.438099	0.493289	0.469068	0.452097
EscCo.3_1776_1-322_NEs	0.002042	0.466318	1.107058	1.121137	0.456422	0.457967	0.015432	0.598664	0.457967	0.469068	0.000000	0.457967	0.589868	0.000000	0.589963
SalEn.2_MW13141_1-322_Ess	0.459801	0.005190	0.978370	0.990522	0.008318	0.000000	0.457174	0.562654	0.000000	0.438099	0.457967	0.000000	0.554098	0.457967	0.509463
KlePn.2_18481_1-321_NEs	0.593594	0.553970	0.853092	0.853753	0.550452	0.554098	0.593083	0.009543	0.554098	0.493289	0.589868	0.554098	0.000000	0.589868	0.492829
EscCo.51744_1-322	0.002042	0.466318	1.107058	1.121137	0.456422	0.457967	0.015432	0.598664	0.457967	0.469068	0.000000	0.457967	0.589868	0.000000	0.589963
EntCo.1_14420_1-321_NEs	0.588379	0.515121	1.064146	1.067642	0.507809	0.509463	0.588928	0.506290	0.509463	0.452097	0.589963	0.509463	0.492829	0.589963	0.000000
