SalEn.11731_1-106_NEs	0.000000	0.269395	1.023312	0.003151	1.122446	0.157477	0.274697	1.116601	1.244654	0.157477	0.249360	1.344353	0.157477	1.290657	0.000000	0.136488	1.261122	0.003151	1.213703	0.003151	1.056234	1.081895	0.157477	1.296535	1.012272
KlePn.2_18531_1-106_BeL	0.269395	0.000000	1.351021	0.269395	1.167365	0.229217	0.003153	1.160960	1.304287	0.229217	0.227370	1.252294	0.229217	1.371788	0.269395	0.237436	1.329210	0.269395	1.201833	0.269395	1.074340	1.088049	0.229217	1.220670	1.049076
EscCo.1_01702_1-104_Ess	1.023312	1.351021	0.000000	1.023312	0.726593	1.014466	1.365444	0.734049	1.151009	1.014466	1.126096	1.163872	1.014466	0.858810	1.023312	1.019366	0.825522	1.023312	1.126869	1.023312	1.022630	1.022630	1.014466	1.149271	0.695083
SalEn.3_1247_1-106_NEs	0.003151	0.269395	1.023312	0.000000	1.135486	0.161399	0.274697	1.129489	1.244654	0.161399	0.253783	1.344353	0.161399	1.290657	0.003151	0.140276	1.261122	0.000000	1.213703	0.000000	1.068462	1.094308	0.161399	1.296535	1.025190
KlePn.2_49841_1-101_NEs	1.122446	1.167365	0.726593	1.135486	0.000000	1.057093	1.158673	0.000000	0.966500	1.057093	0.962953	0.970815	1.057093	0.535840	1.122446	1.014572	0.538767	1.135486	0.960538	1.135486	0.751263	0.751263	1.057093	0.959709	0.231301
EscCo.4_02142_1-106_NEs	0.157477	0.229217	1.014466	0.161399	1.057093	0.000000	0.234104	1.052288	1.303090	0.000000	0.249959	1.327515	0.000000	1.279003	0.157477	0.110518	1.251190	0.161399	1.262010	0.161399	1.049870	1.063025	0.000000	1.293630	0.968626
KlePn.1_05503_1-106_NEs	0.274697	0.003153	1.365444	0.274697	1.158673	0.234104	0.000000	1.152425	1.331620	0.234104	0.232288	1.263997	0.234104	1.357736	0.274697	0.242465	1.317476	0.274697	1.225905	0.274697	1.082103	1.095991	0.234104	1.231776	1.041342
KlePn.1_01839_1-102_NEs	1.116601	1.160960	0.734049	1.129489	0.000000	1.052288	1.152425	0.000000	0.991256	1.052288	0.959083	0.994473	1.052288	0.544015	1.116601	1.010264	0.546018	1.129489	0.985063	1.129489	0.762534	0.762534	1.052288	0.983210	0.233913
CitRo.1_41181_1-104_NEs	1.244654	1.304287	1.151009	1.244654	0.966500	1.303090	1.331620	0.991256	0.000000	1.303090	1.278147	0.268134	1.303090	0.798397	1.244654	1.339387	0.770983	1.244654	0.241302	1.244654	0.504900	0.504900	1.303090	0.263562	1.059669
EscCo.51738_1-106	0.157477	0.229217	1.014466	0.161399	1.057093	0.000000	0.234104	1.052288	1.303090	0.000000	0.249959	1.327515	0.000000	1.279003	0.157477	0.110518	1.251190	0.161399	1.262010	0.161399	1.049870	1.063025	0.000000	1.293630	0.968626
