KlePn.2_19411_1-400_NEs	0.000000	1.094061	2.018006	1.747987	1.797739	2.018006	2.070561	0.420907	2.121590	1.767283	1.089078	1.028953	1.039579	1.564121	1.750220	0.954982	1.795220	1.755675	1.030320	2.018006	1.667263	1.599741	1.738434	1.600025	1.671679	1.661106	1.092842	1.566223	1.023554	1.794771	2.232538	1.576490	2.146714	1.044243	2.096814	2.232538	1.607049	1.496206	1.023554	2.102310	2.169843	1.740287	1.732106	1.576490	2.243766	1.091998	2.148892	1.681517	1.490088	1.026436	1.661106	2.267173	1.497177	2.234725	2.242742	2.169843	1.670413	0.955680	1.058015	1.023554	1.553539	1.089078
EscCo.4_04852_3-413_NEs	1.094061	0.000000	1.694982	1.434048	1.672662	1.694982	1.702126	1.095668	1.829461	1.516037	0.067767	0.271138	0.326264	1.469386	1.625292	0.869769	1.615390	1.534332	0.334342	1.694982	1.430448	1.419017	1.456478	1.377494	1.586063	1.426302	0.027208	1.444948	0.274611	1.680886	2.034279	1.459658	1.768505	0.335751	1.726551	2.034279	1.385073	1.641298	0.274611	1.840858	1.959216	1.457060	1.464692	1.459658	2.049399	0.070370	1.957183	1.479707	1.637757	0.272201	1.426302	1.764698	1.412040	1.739034	2.024877	1.959216	1.427844	0.875298	0.252990	0.274611	1.461752	0.067038
SalEn.2_MW02561_1-392_NEs	2.018006	1.694982	0.000000	0.981235	1.207996	0.000000	1.250756	1.764539	1.251943	0.973474	1.719207	1.688236	1.474186	1.420715	0.278287	1.800349	0.288025	0.967404	1.588181	0.000000	1.402354	1.401792	0.995312	1.452020	1.031149	1.401334	1.734875	1.427359	1.675172	1.221377	1.237714	1.431971	0.041341	1.602983	0.021752	1.237714	1.446112	1.592061	1.676357	1.265790	1.248738	0.992860	1.002485	1.435438	1.231586	1.710150	1.264173	0.917605	1.600991	1.684124	1.401334	0.294944	1.356671	1.142106	1.224724	1.248738	1.394899	1.807347	1.569288	1.675172	1.419488	1.719207
EscCo.4_02225_1-389_NEs	1.747987	1.434048	0.981235	0.000000	1.255594	0.981235	1.347572	1.783768	1.293090	0.328697	1.427097	1.508420	1.325343	1.654555	1.019226	1.708874	1.015422	0.328842	1.379754	0.981235	1.530051	1.549254	0.020752	1.528209	0.273001	1.526433	1.451928	1.638504	1.520855	1.276692	1.323052	1.646336	0.986094	1.385643	0.987719	1.323052	1.513847	1.497418	1.535516	1.326237	1.297249	0.021631	0.022512	1.646336	1.330050	1.434959	1.316608	0.224758	1.517276	1.498098	1.526433	1.058464	1.486747	1.252216	1.311743	1.297249	1.535366	1.719548	1.382790	1.520855	1.634565	1.427097
KlePn.2_24401_1-384_NEs	1.797739	1.672662	1.207996	1.255594	0.000000	1.207996	0.354599	1.808830	0.454445	1.103200	1.658571	1.627150	1.543930	1.684921	1.162122	1.549313	1.162855	1.107526	1.578611	1.207996	1.648442	1.622026	1.265091	1.592133	1.110568	1.642454	1.709923	1.700633	1.595610	0.005268	0.386567	1.682789	1.233774	1.588133	1.241240	0.386567	1.577444	1.577040	1.612745	0.450059	0.449477	1.261469	1.271339	1.682789	0.384848	1.645734	0.455509	1.089121	1.601852	1.600396	1.642454	1.142810	1.527995	0.376240	0.380540	0.449477	1.629000	1.540593	1.533894	1.595610	1.682789	1.658571
SalEn.4_02561_1-391_NEs	2.018006	1.694982	0.000000	0.981235	1.207996	0.000000	1.250756	1.764539	1.244248	0.973474	1.719207	1.688236	1.474186	1.415500	0.275058	1.788332	0.284767	0.974480	1.588181	0.000000	1.393569	1.393056	0.995312	1.446957	1.031149	1.392605	1.734875	1.422189	1.675172	1.221377	1.237714	1.426789	0.041341	1.602983	0.021752	1.237714	1.441062	1.592061	1.676357	1.258007	1.241105	0.992860	1.002485	1.430265	1.231586	1.710150	1.256433	0.917605	1.600991	1.684124	1.392605	0.294944	1.351589	1.142106	1.224724	1.241105	1.386142	1.795326	1.569288	1.675172	1.414323	1.719207
CitRo.1_04391_1-382_NEs	2.070561	1.702126	1.250756	1.347572	0.354599	1.250756	0.000000	1.751318	0.319187	1.249767	1.690878	1.771380	1.617774	1.715916	1.216846	1.678174	1.201884	1.242692	1.772886	1.250756	1.752936	1.732919	1.353794	1.578740	1.205254	1.719693	1.709662	1.696349	1.768670	0.360681	0.274176	1.713074	1.269839	1.766374	1.285206	0.274176	1.568488	1.474640	1.768670	0.315300	0.317508	1.353794	1.360941	1.713074	0.273960	1.688339	0.326527	1.279954	1.474729	1.773702	1.719693	1.245529	1.559419	0.410300	0.271625	0.317508	1.701260	1.674024	1.666804	1.768670	1.690561	1.690878
EntCo.1_12230_1-394_NEs	0.420907	1.095668	1.764539	1.783768	1.808830	1.764539	1.751318	0.000000	1.889609	1.900941	1.093558	1.061994	1.051564	1.480967	1.738357	0.969857	1.721996	1.945119	1.031732	1.764539	1.745277	1.730695	1.792166	1.574723	1.842579	1.708370	1.103156	1.492895	1.079089	1.830058	1.783621	1.488138	1.758764	1.017774	1.792357	1.783621	1.579910	1.725989	1.079089	1.896461	1.915256	1.799428	1.784814	1.491765	1.794930	1.099101	1.886699	1.714370	1.723187	1.066150	1.708370	1.986831	1.561650	2.336475	1.793754	1.915256	1.715191	0.970507	1.069738	1.079089	1.485834	1.093558
EscCo.1_00426_2-420_NEs	2.121590	1.829461	1.251943	1.293090	0.454445	1.244248	0.319187	1.889609	0.000000	1.348344	1.897327	1.913773	1.897380	1.823316	1.313066	1.798777	1.310635	1.341573	2.140605	1.244248	1.782496	1.697500	1.309182	1.926747	1.367988	1.784387	1.819753	1.814871	1.939494	0.455724	0.288890	1.812380	1.270897	2.202958	1.268068	0.288890	1.922985	1.864108	1.952862	0.011953	0.017935	1.305545	1.315613	1.810334	0.288666	1.854504	0.027188	1.273481	1.881690	1.922224	1.784387	1.207332	1.736411	0.436377	0.288325	0.017935	1.761955	1.795101	1.892090	1.939494	1.803651	1.858168
KlePn.2_25771_1-388_NEs	1.767283	1.516037	0.973474	0.328697	1.103200	0.973474	1.249767	1.900941	1.348344	0.000000	1.476318	1.408108	1.264495	1.540111	1.007815	1.602362	0.990905	0.006087	1.280622	0.973474	1.597133	1.617372	0.327067	1.476828	0.283958	1.567066	1.506629	1.535615	1.412353	1.112891	1.300375	1.529828	1.029500	1.261663	0.990839	1.300375	1.467797	1.491685	1.417336	1.325975	1.333924	0.328509	0.329953	1.533397	1.307477	1.472709	1.357250	0.272510	1.491719	1.408255	1.567066	0.979329	1.490030	1.126410	1.300307	1.333924	1.564594	1.604135	1.356072	1.412353	1.523278	1.476318
EscCo.53662_1-396	1.089078	0.067767	1.719207	1.427097	1.658571	1.719207	1.690878	1.093558	1.897327	1.476318	0.000000	0.270352	0.321700	1.479068	1.661390	0.837561	1.648918	1.485521	0.334420	1.719207	1.428101	1.455507	1.430276	1.404660	1.589527	1.412541	0.059640	1.466509	0.275038	1.681178	2.018502	1.473275	1.785838	0.333073	1.763898	2.018502	1.412464	1.635302	0.275038	1.904811	1.990993	1.430856	1.438360	1.473275	2.033614	0.005909	1.997093	1.487331	1.627099	0.270217	1.412541	1.760434	1.410429	1.741672	2.009187	1.990993	1.422895	0.842926	0.244204	0.275038	1.471221	0.000000
SalEn.13598_1-397_NEs	1.028953	0.271138	1.688236	1.508420	1.627150	1.688236	1.771380	1.061994	1.913773	1.408108	0.270352	0.000000	0.287668	1.468608	1.568961	0.827065	1.615556	1.396082	0.314384	1.688236	1.518671	1.489655	1.515814	1.444580	1.525718	1.499664	0.287744	1.446986	0.012798	1.639077	1.900516	1.458917	1.744326	0.322633	1.706291	1.900516	1.457432	1.746656	0.012798	1.929695	1.969990	1.516402	1.524364	1.458917	1.914977	0.273545	1.980457	1.483138	1.757375	0.008502	1.499664	1.734944	1.417280	1.742246	1.886616	1.969990	1.497362	0.829963	0.207109	0.012798	1.460406	0.270352
EntCo.1_03510_1-396_NEs	1.039579	0.326264	1.474186	1.325343	1.543930	1.474186	1.617774	1.051564	1.897380	1.264495	0.321700	0.287668	0.000000	1.420128	1.269032	0.778612	1.320400	1.261139	0.274233	1.474186	1.451822	1.437945	1.328159	1.290859	1.287681	1.430554	0.333087	1.416374	0.284531	1.570055	1.874993	1.419583	1.487854	0.270186	1.466030	1.874993	1.302121	1.518381	0.284531	1.920682	1.948827	1.328676	1.335061	1.419583	1.888684	0.321700	1.941195	1.256512	1.530468	0.283352	1.430554	1.411245	1.331837	1.656835	1.861854	1.948827	1.415562	0.781424	0.256161	0.284531	1.412868	0.321700
SalEn.4_15221_1-394_NEs	1.564121	1.469386	1.420715	1.654555	1.684921	1.415500	1.715916	1.480967	1.823316	1.540111	1.479068	1.468608	1.420128	0.000000	1.350390	1.763211	1.327368	1.526326	1.381743	1.415500	0.315903	0.319415	1.633046	0.335875	1.644570	0.314992	1.496301	0.010974	1.448945	1.690506	1.874341	0.000000	1.467234	1.413609	1.385492	1.874341	0.338781	1.607170	1.458633	1.881673	1.927866	1.625122	1.646951	0.000838	1.861935	1.468616	1.824577	1.467247	1.602508	1.453284	0.314992	1.423731	0.245146	1.841885	1.868121	1.927866	0.322873	1.770153	1.460230	1.448945	0.007591	1.479068
KlePn.1_02563_1-395_NEs	1.750220	1.625292	0.278287	1.019226	1.162122	0.275058	1.216846	1.738357	1.313066	1.007815	1.661390	1.568961	1.269032	1.350390	0.000000	1.714953	0.056508	1.011858	1.438054	0.275058	1.374593	1.393795	1.045740	1.243078	0.994446	1.371383	1.675884	1.360992	1.554259	1.172021	1.181249	1.361273	0.271093	1.408126	0.274127	1.181249	1.239886	1.421625	1.555798	1.309468	1.323917	1.040061	1.053541	1.364612	1.175544	1.658850	1.302253	0.980387	1.422509	1.544904	1.371383	0.301102	1.318716	1.190656	1.168367	1.323917	1.365164	1.721996	1.415483	1.554259	1.349876	1.661390
KlePn.2_22391_1-412_NEs	0.954982	0.869769	1.800349	1.708874	1.549313	1.788332	1.678174	0.969857	1.798777	1.602362	0.837561	0.827065	0.778612	1.763211	1.714953	0.000000	1.725587	1.620560	0.718187	1.788332	1.744560	1.716168	1.734480	1.714352	1.713583	1.745237	0.863439	1.709887	0.833203	1.564184	1.689803	1.732139	1.804203	0.739311	1.780615	1.689803	1.702760	1.645635	0.835257	1.805024	1.809874	1.721541	1.745116	1.725616	1.695938	0.841599	1.774031	1.556112	1.655800	0.840277	1.745237	1.841156	1.733880	1.861726	1.674422	1.809874	1.735006	0.003293	0.734475	0.833203	1.700275	0.837561
KlePn.2_07081_1-395_NEs	1.795220	1.615390	0.288025	1.015422	1.162855	0.284767	1.201884	1.721996	1.310635	0.990905	1.648918	1.615556	1.320400	1.327368	0.056508	1.725587	0.000000	0.994914	1.464120	0.284767	1.397845	1.437149	1.037782	1.237215	0.999862	1.377953	1.628346	1.352151	1.587113	1.172643	1.179925	1.337994	0.286613	1.428146	0.282144	1.179925	1.234071	1.459750	1.588575	1.311956	1.325131	1.032154	1.045493	1.341248	1.174222	1.646403	1.313694	0.980302	1.460753	1.587113	1.377953	0.300777	1.329745	1.227047	1.167036	1.325131	1.380161	1.732733	1.460572	1.587113	1.341248	1.648918
KlePn.1_04678_1-389_NEs	1.755675	1.534332	0.967404	0.328842	1.107526	0.974480	1.242692	1.945119	1.341573	0.006087	1.485521	1.396082	1.261139	1.526326	1.011858	1.620560	0.994914	0.000000	1.273308	0.974480	1.616502	1.637348	0.327211	1.473712	0.282948	1.585900	1.525060	1.521943	1.400386	1.117337	1.294122	1.516282	1.037137	1.254498	0.997997	1.294122	1.464771	1.500805	1.405408	1.319319	1.330415	0.328653	0.330099	1.519820	1.301165	1.481877	1.350358	0.274042	1.500927	1.396290	1.585900	0.983164	1.486177	1.127418	1.294032	1.330415	1.583525	1.627239	1.348081	1.400386	1.509787	1.485521
KlePn.2_47091_2-412_NEs	1.030320	0.334342	1.588181	1.379754	1.578611	1.588181	1.772886	1.031732	2.140605	1.280622	0.334420	0.314384	0.274233	1.381743	1.438054	0.718187	1.464120	1.273308	0.000000	1.588181	1.421543	1.384590	1.411015	1.387389	1.379888	1.404749	0.344262	1.373769	0.320681	1.620790	2.110530	1.381414	1.627818	0.020643	1.643367	2.110530	1.381669	1.511721	0.320681	2.165558	2.152476	1.403519	1.418674	1.384688	2.122047	0.344742	2.181657	1.384263	1.523656	0.316371	1.404749	1.512812	1.340165	1.706409	2.101457	2.152476	1.402126	0.720793	0.282643	0.320681	1.381766	0.337473
SalEn.3_0252_1-391_NEs	2.018006	1.694982	0.000000	0.981235	1.207996	0.000000	1.250756	1.764539	1.244248	0.973474	1.719207	1.688236	1.474186	1.415500	0.275058	1.788332	0.284767	0.974480	1.588181	0.000000	1.393569	1.393056	0.995312	1.446957	1.031149	1.392605	1.734875	1.422189	1.675172	1.221377	1.237714	1.426789	0.041341	1.602983	0.021752	1.237714	1.441062	1.592061	1.676357	1.258007	1.241105	0.992860	1.002485	1.430265	1.231586	1.710150	1.256433	0.917605	1.600991	1.684124	1.392605	0.294944	1.351589	1.142106	1.224724	1.241105	1.386142	1.795326	1.569288	1.675172	1.414323	1.719207
EscCo.2_5240_1-397_NEs	1.667263	1.430448	1.402354	1.530051	1.648442	1.393569	1.752936	1.745277	1.782496	1.597133	1.428101	1.518671	1.451822	0.315903	1.374593	1.744560	1.397845	1.616502	1.421543	1.393569	0.000000	0.023682	1.567170	0.356305	1.535691	0.019443	1.411622	0.315569	1.495101	1.647002	1.908092	0.317919	1.376389	1.438597	1.394945	1.908092	0.354560	1.413918	1.504700	1.822916	1.884371	1.567854	1.579615	0.319226	1.895997	1.431721	1.876721	1.542491	1.408362	1.494388	0.019443	1.495083	0.301324	1.813561	1.887816	1.884371	0.020267	1.741771	1.481234	1.495101	0.315550	1.428101
EscCo.4_02319_1-397_NEs	1.599741	1.419017	1.401792	1.549254	1.622026	1.393056	1.732919	1.730695	1.697500	1.617372	1.455507	1.489655	1.437945	0.319415	1.393795	1.716168	1.437149	1.637348	1.384590	1.393056	0.023682	0.000000	1.587050	0.348105	1.542251	0.028109	1.409033	0.319064	1.466738	1.620752	1.906570	0.321428	1.379918	1.401331	1.394417	1.906570	0.346385	1.410997	1.476215	1.740393	1.790984	1.587744	1.599760	0.322731	1.894624	1.459014	1.784149	1.548229	1.405375	1.466033	0.028109	1.532190	0.297442	1.762836	1.886555	1.790984	0.027203	1.713407	1.436862	1.466738	0.319045	1.455507
EscCo.51657_1-389	1.738434	1.456478	0.995312	0.020752	1.265091	0.995312	1.353794	1.792166	1.309182	0.327067	1.430276	1.515814	1.328159	1.633046	1.045740	1.734480	1.037782	0.327211	1.411015	0.995312	1.567170	1.587050	0.000000	1.522763	0.271566	1.567340	1.462070	1.617507	1.528373	1.279072	1.358183	1.625164	1.006059	1.421034	1.007769	1.358183	1.508574	1.507739	1.543199	1.342652	1.313494	0.002560	0.001706	1.625164	1.365396	1.438200	1.324989	0.231658	1.527769	1.511115	1.567340	1.084884	1.511818	1.281947	1.350679	1.313494	1.576611	1.745367	1.425487	1.528373	1.613731	1.430276
KlePn.2_21971_1-399_NEs	1.600025	1.377494	1.452020	1.528209	1.592133	1.446957	1.578740	1.574723	1.926747	1.476828	1.404660	1.444580	1.290859	0.335875	1.243078	1.714352	1.237215	1.473712	1.387389	1.446957	0.356305	0.348105	1.522763	0.000000	1.530733	0.348709	1.388308	0.330911	1.435643	1.580312	1.846066	0.333770	1.443148	1.383746	1.475585	1.846066	0.002517	1.414645	1.439421	1.924040	1.997270	1.519388	1.534971	0.335420	1.853812	1.392975	1.944958	1.408513	1.388694	1.430814	0.348709	1.450465	0.294948	1.971366	1.829173	1.997270	0.349479	1.726952	1.352100	1.435643	0.328703	1.404660
EntCo.1_13310_1-388_NEs	1.671679	1.586063	1.031149	0.273001	1.110568	1.031149	1.205254	1.842579	1.367988	0.283958	1.589527	1.525718	1.287681	1.644570	0.994446	1.713583	0.999862	0.282948	1.379888	1.031149	1.535691	1.542251	0.271566	1.530733	0.000000	1.523115	1.620581	1.647996	1.526767	1.128271	1.270310	1.642604	1.061068	1.392448	1.037485	1.270310	1.535429	1.513633	1.536814	1.383542	1.369430	0.271644	0.274177	1.642604	1.276893	1.607178	1.351964	0.271974	1.534614	1.526767	1.523115	1.032060	1.497604	1.242117	1.292321	1.369430	1.517768	1.720416	1.450990	1.526767	1.638341	1.589527
