EscCo.50693_1-732	0.000000	1.362586	0.491202	0.494814	0.228885	1.308429	1.373627	0.501132	0.498729	1.334218	1.344671	1.371530	0.491607	1.337568	0.503479	1.400009	1.412711	1.371530	0.509606	1.400373	1.439798	0.212104	1.372251	0.504652	1.306038	1.441407	1.361832	0.081043	1.442127	1.397520	0.212104	0.212104	1.374343	0.069312	1.433843	0.489496	0.489494	1.423441	1.416682	1.393199	1.323299	0.506143	1.301752	1.299110	1.433843	0.210242	1.412291	0.491538	0.000454	1.458582	1.327838	1.392530	1.432483	1.433843	1.345411	1.355696	0.060812	1.495445	0.291476
KlePn.1_02923_1-716_NEs	1.362586	0.000000	1.267417	1.209987	1.313954	0.982871	1.059559	1.225102	1.269722	0.136050	0.134901	1.055229	1.271375	0.135922	1.342182	0.434903	0.159948	1.055229	1.318725	0.437811	0.453098	1.291978	1.055229	1.313906	0.980343	0.455830	0.003271	1.308823	0.460273	0.159078	1.291978	1.291978	1.056082	1.301442	0.430779	1.270669	1.272819	0.158437	0.159006	0.413876	0.986881	1.346433	0.979164	0.979869	0.430779	1.288034	0.160197	1.234533	1.360492	0.457188	0.408639	0.414868	0.459817	0.430779	0.133452	0.132999	1.330537	0.416277	1.257040
SalEn.12958_1-711_NEs	0.491202	1.267417	0.000000	0.267412	0.437395	1.173005	1.183586	0.265975	0.266738	1.302076	1.303682	1.188070	0.014219	1.294572	0.251847	1.366429	1.271887	1.188070	0.252015	1.359373	1.347438	0.466885	1.183887	0.248458	1.167550	1.348334	1.255356	0.475467	1.333769	1.269777	0.466885	0.466885	1.188070	0.487587	1.377395	0.014219	0.014219	1.267712	1.271887	1.287193	1.163555	0.253118	1.159910	1.166764	1.377395	0.468839	1.268039	0.225110	0.490335	1.351591	1.345723	1.288984	1.353497	1.377395	1.300066	1.297874	0.490490	1.323928	0.460875
KlePn.1_01266_1-713_NEs	0.494814	1.209987	0.267412	0.000000	0.402248	1.213504	1.221921	0.056190	0.243440	1.336884	1.323514	1.213588	0.269223	1.328216	0.281147	1.335194	1.329401	1.213588	0.280967	1.341124	1.279824	0.438780	1.215267	0.282790	1.209287	1.274924	1.213479	0.475397	1.277382	1.325161	0.438780	0.438780	1.208648	0.492278	1.365168	0.268264	0.268264	1.338222	1.329401	1.271925	1.198050	0.280453	1.192613	1.197633	1.365168	0.439367	1.331199	0.223867	0.493943	1.278831	1.305922	1.275749	1.280481	1.365168	1.333974	1.331906	0.487350	1.333331	0.427459
CitRo.1_06991_1-732_NEs	0.228885	1.313954	0.437395	0.402248	0.000000	1.332872	1.327867	0.411435	0.419488	1.358344	1.360098	1.330389	0.442768	1.348163	0.440347	1.412949	1.385319	1.330389	0.442341	1.408074	1.411323	0.175619	1.321801	0.435347	1.330440	1.445235	1.319294	0.221781	1.420260	1.367803	0.175619	0.175619	1.333239	0.221888	1.438530	0.440741	0.440740	1.384427	1.386780	1.335343	1.339552	0.442833	1.331764	1.331179	1.438530	0.177390	1.373898	0.417057	0.228283	1.436304	1.314524	1.336470	1.411041	1.438530	1.350252	1.358367	0.221198	1.390704	0.241167
EscCo.3_4425_5-756_NEs	1.308429	0.982871	1.173005	1.213504	1.332872	0.000000	0.179379	1.219571	1.235214	1.015305	1.016384	0.178324	1.177078	1.018507	1.240008	1.079868	0.973126	0.178324	1.234997	1.081056	1.094102	1.173791	0.177844	1.243730	0.000000	1.095424	0.981845	1.274215	1.080479	0.976859	1.173791	1.173791	0.178324	1.279057	1.075267	1.174807	1.172963	0.973122	0.973126	1.005967	0.012068	1.235866	0.008914	0.003554	1.075267	1.170571	0.976763	1.248354	1.306407	1.075459	1.057423	1.004918	1.096572	1.075267	1.011932	1.017342	1.294155	1.056400	1.353190
SalEn.14067_5-756_NEs	1.373627	1.059559	1.183586	1.221921	1.327867	0.179379	0.000000	1.254999	1.303084	1.069974	1.069444	0.005791	1.195866	1.061021	1.236447	1.142404	1.033923	0.005791	1.234994	1.136730	1.108777	1.240763	0.008928	1.243868	0.179664	1.111479	1.062277	1.313264	1.099247	1.034963	1.240763	1.240763	0.005791	1.369191	1.127107	1.192117	1.190232	1.032209	1.033923	1.035338	0.180794	1.236282	0.182175	0.180548	1.127107	1.238255	1.034485	1.259437	1.371534	1.099287	1.063755	1.036367	1.122019	1.127107	1.062982	1.070524	1.342403	1.065228	1.374423
KlePn.2_40531_1-712_NEs	0.501132	1.225102	0.265975	0.056190	0.411435	1.219571	1.254999	0.000000	0.239868	1.306103	1.301452	1.246312	0.269131	1.297639	0.273614	1.317941	1.312335	1.246312	0.273899	1.319474	1.286112	0.443326	1.243922	0.271902	1.215308	1.291107	1.228628	0.482840	1.291325	1.308036	0.443326	0.443326	1.246312	0.492745	1.349390	0.268170	0.268169	1.318743	1.312335	1.261474	1.212775	0.274264	1.211076	1.214299	1.349390	0.443085	1.322451	0.228774	0.500253	1.296961	1.309656	1.267318	1.299602	1.349390	1.303148	1.303180	0.491826	1.323698	0.430000
EntCo.1_32250_20-731_NEs	0.498729	1.269722	0.266738	0.243440	0.419488	1.235214	1.303084	0.239868	0.000000	1.323747	1.323164	1.309264	0.270554	1.317954	0.279216	1.340998	1.325374	1.309264	0.277694	1.341384	1.270240	0.448031	1.302664	0.275746	1.232891	1.257493	1.269187	0.490745	1.278126	1.317072	0.448031	0.448031	1.309264	0.509349	1.360397	0.268724	0.268724	1.327657	1.325374	1.250225	1.232909	0.279203	1.227143	1.236667	1.360397	0.449119	1.324880	0.238385	0.497848	1.289547	1.279972	1.251722	1.268675	1.360397	1.325001	1.331722	0.488978	1.286563	0.456230
EscCo.3_4442_1-715_BeL	1.334218	0.136050	1.302076	1.336884	1.358344	1.015305	1.069974	1.306103	1.323747	0.000000	0.004658	1.067284	1.292380	0.009348	1.380319	0.453065	0.197111	1.067284	1.359522	0.453887	0.457228	1.286452	1.072388	1.348661	1.012802	0.461744	0.135449	1.303635	0.465732	0.196684	1.286452	1.286452	1.066383	1.288516	0.449291	1.291693	1.293885	0.197965	0.196771	0.449426	1.019567	1.384677	1.017964	1.015389	0.449291	1.290302	0.193709	1.284730	1.332169	0.465163	0.442539	0.449185	0.464075	0.449291	0.006534	0.006062	1.310754	0.444378	1.291700
EscCo.54131_1-715	1.344671	0.134901	1.303682	1.323514	1.360098	1.016384	1.069444	1.301452	1.323164	0.004658	0.000000	1.066751	1.298191	0.008406	1.377667	0.447014	0.196450	1.066751	1.361340	0.447831	0.453231	1.290366	1.068486	1.350456	1.013878	0.457731	0.134303	1.313835	0.463414	0.196003	1.290366	1.290366	1.065851	1.294422	0.443268	1.297510	1.299711	0.197302	0.196109	0.447120	1.017417	1.382031	1.019047	1.016468	0.443268	1.294236	0.193051	1.277865	1.342613	0.461139	0.441930	0.446881	0.460887	0.443268	0.004661	0.003258	1.316736	0.443349	1.299776
SalEn.3_4233_5-756_NEs	1.371530	1.055229	1.188070	1.213588	1.330389	0.178324	0.005791	1.246312	1.309264	1.067284	1.066751	0.000000	1.200377	1.058361	1.235055	1.149063	1.028022	0.000000	1.233607	1.143363	1.102600	1.244316	0.007577	1.242453	0.178608	1.107083	1.057932	1.321212	1.093127	1.029016	1.244316	1.244316	0.000000	1.367139	1.135409	1.196618	1.194733	1.026315	1.028022	1.034330	0.179739	1.234890	0.181118	0.179492	1.135409	1.241807	1.028589	1.267461	1.369442	1.094931	1.058756	1.035356	1.117571	1.135409	1.060316	1.067826	1.342639	1.071824	1.376316
SalEn.2_MW30751_1-712_NEs	0.491607	1.271375	0.014219	0.269223	0.442768	1.177078	1.195866	0.269131	0.270554	1.292380	1.298191	1.200377	0.000000	1.289140	0.253965	1.393949	1.290852	1.200377	0.252387	1.386819	1.361053	0.469020	1.196173	0.250121	1.171608	1.365907	1.259349	0.476316	1.350903	1.288863	0.469020	0.469020	1.200377	0.485349	1.405139	0.000939	0.000000	1.286643	1.290852	1.296663	1.167611	0.253942	1.163960	1.170832	1.405139	0.470977	1.286937	0.225909	0.490740	1.363151	1.341791	1.298479	1.371046	1.405139	1.294597	1.292411	0.490895	1.324570	0.461616
EscCo.4_04324_1-716_BeL	1.337568	0.135922	1.294572	1.328216	1.348163	1.018507	1.061021	1.297639	1.317954	0.009348	0.008406	1.058361	1.289140	0.000000	1.366960	0.447996	0.200093	1.058361	1.346393	0.448815	0.456836	1.288800	1.060081	1.337848	1.016004	0.460490	0.135540	1.307023	0.466186	0.199760	1.288800	1.288800	1.057479	1.287780	0.444245	1.288450	1.290633	0.200953	0.199756	0.447718	1.019542	1.371304	1.021167	1.018590	0.444245	1.292666	0.196684	1.265736	1.335525	0.466487	0.437922	0.447478	0.464528	0.444245	0.008402	0.006992	1.318334	0.442289	1.288462
EscCo.52965_1-711	0.503479	1.342182	0.251847	0.281147	0.440347	1.240008	1.236447	0.273614	0.279216	1.380319	1.377667	1.235055	0.253965	1.366960	0.000000	1.325784	1.389839	1.235055	0.014211	1.336429	1.313639	0.460965	1.243119	0.025291	1.234181	1.333459	1.346194	0.485544	1.341763	1.388418	0.460965	0.460965	1.235055	0.477387	1.361950	0.253965	0.253965	1.389853	1.389839	1.341242	1.241218	0.001877	1.242264	1.241410	1.361950	0.459866	1.387089	0.242057	0.502595	1.338850	1.327432	1.345341	1.327503	1.361950	1.369141	1.379858	0.482246	1.350480	0.472199
SalEn.50236_1-713_NEs	1.400009	0.434903	1.366429	1.335194	1.412949	1.079868	1.142404	1.317941	1.340998	0.453065	0.447014	1.149063	1.393949	0.447996	1.325784	0.000000	0.435671	1.149063	1.319094	0.011297	0.231066	1.394098	1.149192	1.325369	1.077254	0.228001	0.435109	1.402551	0.237335	0.432014	1.394098	1.394098	1.154257	1.376495	0.017995	1.390997	1.393405	0.434839	0.435671	0.243742	1.081049	1.327735	1.081275	1.082280	0.017995	1.396467	0.441224	1.299541	1.397821	0.237178	0.241792	0.243650	0.230764	0.017995	0.449756	0.448079	1.428447	0.190723	1.317800
