EscCo.1_04506_1-698_NEs	0.000000	0.520974	0.195906	0.482520	0.013990	0.520974	0.516975	0.191295	0.195266	0.195906	0.198250	0.195906	0.010109	0.028734	0.217156
EscCo.2_1053_1-696_NEs	0.520974	0.000000	0.546679	0.334567	0.517719	0.000000	0.006719	0.509937	0.545734	0.546679	0.544925	0.546679	0.516721	0.519531	0.530196
SalEn.3_4161_1-698_NEs	0.195906	0.546679	0.000000	0.527298	0.194555	0.546679	0.548554	0.179801	0.006233	0.000000	0.008643	0.000000	0.194541	0.194517	0.206607
EntCo.1_02680_1-695_NEs	0.482520	0.334567	0.527298	0.000000	0.478811	0.334567	0.336800	0.467985	0.527748	0.527298	0.529828	0.527298	0.477961	0.468824	0.504667
EscCo.2_4284_1-698_NEs	0.013990	0.517719	0.194555	0.478811	0.000000	0.517719	0.515197	0.190543	0.195144	0.194555	0.197519	0.194555	0.004786	0.028260	0.217623
EscCo.40984_1-696_BeL	0.520974	0.000000	0.546679	0.334567	0.517719	0.000000	0.006719	0.509937	0.545734	0.546679	0.544925	0.546679	0.516721	0.519531	0.530196
EscCo.1_01048_1-696_NEs	0.516975	0.006719	0.548554	0.336800	0.515197	0.006719	0.000000	0.511271	0.547608	0.548554	0.546799	0.548554	0.514203	0.515530	0.532458
CitRo.1_37211_1-698_NEs	0.191295	0.509937	0.179801	0.467985	0.190543	0.509937	0.511271	0.000000	0.177866	0.179801	0.179708	0.179801	0.191134	0.190613	0.164774
SalEn.13992_1-698_NEs	0.195266	0.545734	0.006233	0.527748	0.195144	0.545734	0.547608	0.177866	0.000000	0.006233	0.007192	0.006233	0.195130	0.195714	0.209098
SalEn.4_41741_1-698_NEs	0.195906	0.546679	0.000000	0.527298	0.194555	0.546679	0.548554	0.179801	0.006233	0.000000	0.008643	0.000000	0.194541	0.194517	0.206607
SalEn.54131_1-698_NEs	0.198250	0.544925	0.008643	0.529828	0.197519	0.544925	0.546799	0.179708	0.007192	0.008643	0.000000	0.008643	0.197505	0.196842	0.212737
SalEn.2_MW41741_1-698_NEs	0.195906	0.546679	0.000000	0.527298	0.194555	0.546679	0.548554	0.179801	0.006233	0.000000	0.008643	0.000000	0.194541	0.194517	0.206607
EscCo.44029_1-698_BeL	0.010109	0.516721	0.194541	0.477961	0.004786	0.516721	0.514203	0.191134	0.195130	0.194541	0.197505	0.194541	0.000000	0.027270	0.215721
EscCo.3_04456_1-698_NEs	0.028734	0.519531	0.194517	0.468824	0.028260	0.519531	0.515530	0.190613	0.195714	0.194517	0.196842	0.194517	0.027270	0.000000	0.221027
EntCo.1_04600_1-698_NEs	0.217156	0.530196	0.206607	0.504667	0.217623	0.530196	0.532458	0.164774	0.209098	0.206607	0.212737	0.206607	0.215721	0.221027	0.000000
