EscCo.1_01677_2-492_NEs	0.000000	1.785680	1.631105	0.593260	0.010853	1.774137	1.523107	1.754804	1.651738	1.822955	1.529814	1.194987	1.369243	2.083180	0.017783	1.716637	1.638002	1.156347	1.122539	1.768001	1.529814	1.470740	1.504646	1.968627	1.777287	1.672479	1.200024	2.083180	2.105528	1.768001	1.529814	0.015708	1.998054	2.184031	1.210329	2.228607	1.722622	1.605348	2.206133	1.676102	1.507918	1.863034	1.507334	2.089812	1.656509	1.524949	1.453503	1.144526	1.200600	1.451056	1.768001	1.529814	1.794061	1.631105
EscCo.3_0861_1-232_NEs	1.785680	0.000000	1.056152	1.389780	1.763214	0.222158	1.161180	0.193393	1.057816	0.220879	1.161180	1.632233	1.518589	1.805190	1.773631	0.021929	1.055216	1.779974	1.140584	0.224226	1.166239	1.496609	1.525643	1.749635	0.017444	1.087187	1.624197	1.805190	1.762172	0.224226	1.166239	1.753131	1.765002	1.990210	1.599758	1.630744	0.029470	1.057377	1.996381	0.232520	1.094886	0.225352	1.092975	1.780442	0.232433	1.105268	1.625155	1.512609	1.191775	1.635221	0.224226	1.166239	0.001441	1.056152
EscCo.3_0861_315-573_NEs	1.631105	1.056152	0.000000	1.403625	1.634332	0.996297	0.205493	1.013583	0.176453	1.001282	0.205425	1.584251	1.899562	2.143895	1.627159	1.050308	0.016822	1.521091	1.523558	1.015133	0.208954	1.772883	1.788087	1.835168	1.055193	0.030011	1.585645	2.143895	2.136766	1.015133	0.208954	1.611407	1.822036	2.121884	1.538711	2.051738	1.077859	0.043515	2.136436	1.054970	0.259202	1.091623	0.219148	2.065193	1.049518	0.258818	1.839757	1.749404	1.432747	1.810105	1.015133	0.208954	1.056152	0.000000
KlePn.2_41691_1-490_NEs	0.593260	1.389780	1.403625	0.000000	0.599411	1.443923	1.378541	1.356219	1.295771	1.476579	1.377003	1.201442	1.172510	2.015053	0.601235	1.377034	1.417399	1.150810	1.194742	1.458084	1.378541	1.177450	1.191427	1.933951	1.348227	1.402640	1.198195	2.015053	2.003358	1.458084	1.378541	0.593745	2.001460	2.158241	1.178989	1.960068	1.385891	1.370917	2.180124	1.360012	1.325096	1.283803	1.319196	2.029971	1.343740	1.326404	1.173769	1.242799	1.335694	1.180141	1.458084	1.378541	1.389780	1.403625
EscCo.51513_2-495	0.010853	1.763214	1.634332	0.599411	0.000000	1.793364	1.535254	1.753618	1.663530	1.841538	1.541914	1.195578	1.346901	2.078909	0.019168	1.714749	1.641175	1.157686	1.120105	1.787613	1.541914	1.452886	1.485989	1.978258	1.773368	1.690991	1.200586	2.078909	2.101314	1.787613	1.541914	0.017076	2.002755	2.212469	1.237746	2.217474	1.730270	1.617134	2.225554	1.684978	1.514172	1.823972	1.519173	2.085623	1.658295	1.515751	1.464567	1.167547	1.202294	1.462076	1.787613	1.541914	1.771342	1.634332
SalEn.10763_2-242_NEs	1.774137	0.222158	0.996297	1.443923	1.793364	0.000000	1.112197	0.190722	0.992566	0.012587	1.112197	1.706702	1.536676	1.756897	1.721504	0.210634	1.008955	1.844355	1.378885	0.015353	1.116713	1.519661	1.558168	1.848350	0.218291	1.004387	1.697391	1.756897	1.726754	0.015353	1.116713	1.781309	1.900953	1.832468	1.581042	1.582415	0.219274	0.982008	1.861544	0.269016	0.991403	0.249945	1.049991	1.735830	0.266954	1.000346	1.582969	1.548245	1.342135	1.566362	0.015353	1.116713	0.222158	0.996297
SalEn.10763_316-564_NEs	1.523107	1.161180	0.205493	1.378541	1.535254	1.112197	0.000000	1.130206	0.178420	1.134624	0.005353	1.591353	1.961333	1.940221	1.519688	1.143316	0.205065	1.506066	1.629795	1.109311	0.004012	1.748707	1.712199	1.775292	1.165982	0.220908	1.592758	1.940221	1.967480	1.109311	0.004012	1.506086	1.754947	1.922068	1.767936	1.919645	1.156218	0.211464	1.952844	1.248228	0.223223	1.231119	0.202285	1.883140	1.270489	0.228521	1.786876	1.472546	1.517798	1.769906	1.109311	0.004012	1.161180	0.205493
CitRo.1_07941_1-239_NEs	1.754804	0.193393	1.013583	1.356219	1.753618	0.190722	1.130206	0.000000	0.979943	0.185762	1.134966	1.515894	1.425771	1.883931	1.733290	0.193737	1.012731	1.610896	1.265779	0.187191	1.134966	1.494596	1.523019	1.882806	0.193374	1.017845	1.517462	1.883931	1.893600	0.187191	1.134966	1.763932	1.915565	1.836689	1.572289	1.625531	0.176796	1.036316	1.848419	0.201808	1.045137	0.213492	1.027575	1.873321	0.201803	1.045113	1.500721	1.548478	1.331701	1.508546	0.187191	1.134966	0.193393	1.013583
CitRo.1_07941_310-564_NEs	1.651738	1.057816	0.176453	1.295771	1.663530	0.992566	0.178420	0.979943	0.000000	1.002491	0.185163	1.519327	1.851873	2.090882	1.647617	1.036323	0.176402	1.453461	1.619102	1.012610	0.176701	1.585149	1.585336	1.814345	1.062330	0.187935	1.504941	2.090882	2.093022	1.012610	0.176701	1.631180	1.811729	2.092826	1.551733	1.934700	1.043637	0.178449	2.121431	0.993653	0.213108	1.082353	0.159094	2.032858	1.002532	0.211017	1.736022	1.645292	1.488907	1.706797	1.012610	0.176701	1.057816	0.176453
SalEn.52071_2-242_NEs	1.822955	0.220879	1.001282	1.476579	1.841538	0.012587	1.134624	0.185762	1.002491	0.000000	1.134624	1.722453	1.531887	1.749652	1.767656	0.211209	1.014006	1.893486	1.393106	0.013978	1.139216	1.530148	1.569006	1.840626	0.220857	1.009394	1.712800	1.749652	1.719654	0.013978	1.139216	1.829975	1.901837	1.822515	1.604196	1.590950	0.216017	0.986942	1.851551	0.261131	1.011024	0.248149	1.055252	1.728797	0.263071	1.020126	1.605118	1.581710	1.356116	1.588133	0.013978	1.139216	0.220879	1.001282
SalEn.52071_316-564_NEs	1.529814	1.161180	0.205425	1.377003	1.541914	1.112197	0.005353	1.134966	0.185163	1.134624	0.000000	1.582250	1.959183	1.951315	1.511476	1.143316	0.201564	1.512491	1.644245	1.109311	0.009387	1.764073	1.737208	1.793580	1.165982	0.220834	1.583708	1.951315	1.978558	1.109311	0.009387	1.512664	1.773318	1.933126	1.767936	1.930177	1.156218	0.214854	1.963949	1.248228	0.228681	1.231119	0.207518	1.893961	1.270489	0.233966	1.803306	1.470924	1.530918	1.786501	1.109311	0.009387	1.161180	0.205425
KlePn.2_03771_1-491_NEs	1.194987	1.632233	1.584251	1.201442	1.195578	1.706702	1.591353	1.515894	1.519327	1.722453	1.582250	0.000000	1.293557	2.169947	1.198663	1.634829	1.584012	0.546079	1.157323	1.705951	1.584431	1.201827	1.198771	2.045331	1.622421	1.603624	0.005468	2.169947	2.179638	1.705951	1.584431	1.175657	2.026359	2.164082	1.140442	1.981145	1.618593	1.515936	2.146628	1.630961	1.524758	1.553939	1.486646	2.212141	1.638519	1.524521	1.242622	1.327764	1.256243	1.244412	1.705951	1.584431	1.622693	1.584251
EntCo.1_21280_2-495_NEs	1.369243	1.518589	1.899562	1.172510	1.346901	1.536676	1.961333	1.425771	1.851873	1.531887	1.959183	1.293557	0.000000	1.889329	1.361855	1.475296	1.851110	1.226107	1.194296	1.542399	1.969571	1.182870	1.195098	2.020486	1.532500	1.866511	1.279755	1.889329	1.896351	1.542399	1.969571	1.365623	2.053350	2.257873	1.178145	1.813658	1.484264	1.873902	2.268657	1.468012	1.859833	1.403049	1.757837	1.871554	1.482089	1.859833	0.229632	1.342585	1.306966	0.227515	1.542399	1.969571	1.525785	1.899562
EscCo.3_0764_2-473_NEs	2.083180	1.805190	2.143895	2.015053	2.078909	1.756897	1.940221	1.883931	2.090882	1.749652	1.951315	2.169947	1.889329	0.000000	2.070036	1.800095	2.143895	2.000531	2.108264	1.783038	1.940221	2.436052	2.401843	0.299801	1.784622	2.073122	2.161702	0.000000	0.005628	1.783038	1.940221	2.080726	0.300440	0.264425	1.976297	0.309799	1.768964	1.961448	0.269173	1.650080	1.883369	1.705030	2.123851	0.016286	1.639973	1.874397	2.002552	1.974226	2.226004	2.013067	1.783038	1.940221	1.805190	2.143895
EscCo.2_5080_2-491_NEs	0.017783	1.773631	1.627159	0.601235	0.019168	1.721504	1.519688	1.733290	1.647617	1.767656	1.511476	1.198663	1.361855	2.070036	0.000000	1.723543	1.634028	1.176931	1.134253	1.714883	1.526370	1.455639	1.489224	1.993367	1.775715	1.659647	1.203738	2.070036	2.092583	1.714883	1.526370	0.020593	2.006948	2.237226	1.223325	2.236072	1.729410	1.586555	2.264530	1.665671	1.512773	1.815737	1.497843	2.082072	1.646167	1.529906	1.457531	1.160784	1.193498	1.455074	1.714883	1.526370	1.773631	1.627159
EscCo.2_49420_1-232_NEs	1.716637	0.021929	1.050308	1.377034	1.714749	0.210634	1.143316	0.193737	1.036323	0.211209	1.143316	1.634829	1.475296	1.800095	1.723543	0.000000	1.049380	1.794220	1.114167	0.220337	1.148324	1.447271	1.474726	1.722200	0.027865	1.081148	1.626704	1.800095	1.757770	0.220337	1.148324	1.703688	1.736738	1.956143	1.562231	1.633430	0.020492	1.056891	1.952931	0.222300	1.094503	0.224875	1.060098	1.775851	0.226082	1.104935	1.551353	1.472449	1.150579	1.559951	0.220337	1.148324	0.023406	1.050308
