SalEn.3_0548_1-308_NEs	0.000000	2.517629	0.014249	1.330325	3.094218	2.234665	1.366530	2.250074	0.000000	1.366530	2.547693	2.504926	2.248764	1.140697	2.234665	0.376007	1.105462	1.374971	1.366530	2.157620	0.020927	1.334643	2.138420	2.708794	2.575043	0.376007	2.069981	1.139768	2.502520	2.157620	2.473184	2.031333	2.141020	2.138420	0.000000	1.146671	2.357362	0.318670	2.113845	1.371100	0.376007	4.334039	2.699008	1.140697	2.738130	2.234665
EscCo.40363_1-398	2.517629	0.000000	2.547060	2.118599	2.215439	2.893093	2.102518	2.949123	2.517629	2.102518	2.341523	0.010136	2.893093	2.002062	2.893093	2.609894	3.111170	2.132123	2.102518	2.545714	2.484856	2.110292	2.769909	2.639457	2.776394	2.609894	2.907028	1.985907	0.010991	2.545714	2.284222	1.671386	2.524682	2.769909	2.517629	2.002062	2.740014	2.456453	2.532399	2.118015	2.609894	2.192937	2.440255	2.002062	0.056101	2.893093
SalEn.10536_1-308_NEs	0.014249	2.547060	0.000000	1.352630	2.935853	2.252190	1.352273	2.267705	0.014249	1.352273	2.528828	2.534089	2.266549	1.153532	2.252190	0.376349	1.098012	1.360521	1.352273	2.146812	0.027615	1.356985	2.145917	2.737194	2.541129	0.376349	2.086441	1.148611	2.531980	2.146812	2.455629	1.979384	2.148197	2.145917	0.014249	1.159595	2.331519	0.312725	2.103006	1.356808	0.376349	4.207337	2.664867	1.153532	2.773297	2.252190
KlePn.1_00739_1-328_NEs	1.330325	2.118599	1.352630	0.000000	4.212928	2.711652	0.321238	2.697135	1.330325	0.322476	3.362273	2.132876	2.705071	0.305976	2.711652	1.371774	1.609131	0.327740	0.322476	2.146802	1.338734	0.001014	1.582812	3.028802	2.978022	1.371774	1.812687	0.291804	2.127633	2.146802	3.341139	2.354206	2.100624	1.589097	1.335595	0.308068	1.803712	1.445915	2.124218	0.324034	1.377901	4.382366	1.955767	0.305976	2.335063	2.711652
EscCo.3_01682_1-264_BeL	3.094218	2.215439	2.935853	4.212928	0.000000	3.216287	4.897890	3.266524	3.094218	4.968574	2.400693	2.256493	3.198024	3.593559	3.216287	2.812373	2.842194	5.131496	4.968574	3.624156	3.041635	4.253305	3.328368	3.601599	3.491605	2.812373	3.186680	3.610784	2.238484	3.624156	2.458320	2.654714	3.703269	3.295619	3.195068	3.566153	3.225916	4.400953	3.594075	4.973414	2.843809	0.578623	2.884278	3.593559	2.365272	3.216287
SalEn.12084_1-314_NEs	2.234665	2.893093	2.252190	2.711652	3.216287	0.000000	2.636349	0.017271	2.234665	2.636349	3.120863	2.905156	0.000000	2.339731	0.000000	2.051655	2.302047	2.576060	2.636349	3.250874	2.226510	2.704496	3.044908	3.473227	3.862107	2.051655	3.061960	2.340350	2.878233	3.250874	3.187086	3.308028	3.125835	3.044908	2.234665	2.358196	3.822514	2.279795	3.210849	2.621148	2.051655	4.708973	3.092947	2.339731	2.960257	0.000000
SalEn.2_MW23221_1-328_NEs	1.366530	2.102518	1.352273	0.321238	4.897890	2.636349	0.000000	2.643115	1.366530	0.000000	3.269319	2.108171	2.629814	0.270259	2.636349	1.391825	1.604215	0.011270	0.000000	2.134692	1.352273	0.322476	1.708168	3.073245	3.167663	1.391825	1.687164	0.275022	2.088054	2.134692	3.118829	2.195419	2.147426	1.726381	1.376987	0.277221	2.154336	1.423165	2.082509	0.007146	1.393147	3.476974	2.182163	0.270259	2.368342	2.636349
SalEn.50788_1-314_NEs	2.250074	2.949123	2.267705	2.697135	3.266524	0.017271	2.643115	0.000000	2.250074	2.643115	3.112388	2.961689	0.017271	2.315257	0.017271	2.112105	2.268536	2.582886	2.643115	3.364260	2.250123	2.689887	3.069717	3.556459	3.965906	2.112105	3.108505	2.315884	2.934655	3.364260	3.178750	3.426835	3.238367	3.069717	2.250074	2.333574	3.822234	2.306981	3.328003	2.628005	2.112105	4.871222	3.104449	2.315257	3.013552	0.017271
SalEn.4_06241_1-308_NEs	0.000000	2.517629	0.014249	1.330325	3.094218	2.234665	1.366530	2.250074	0.000000	1.366530	2.547693	2.504926	2.248764	1.140697	2.234665	0.376007	1.105462	1.374971	1.366530	2.157620	0.020927	1.334643	2.138420	2.708794	2.575043	0.376007	2.069981	1.139768	2.502520	2.157620	2.473184	2.031333	2.141020	2.138420	0.000000	1.146671	2.357362	0.318670	2.113845	1.371100	0.376007	4.334039	2.699008	1.140697	2.738130	2.234665
SalEn.3_2267_1-327_NEs	1.366530	2.102518	1.352273	0.322476	4.968574	2.636349	0.000000	2.643115	1.366530	0.000000	3.269319	2.108171	2.629814	0.270259	2.636349	1.391825	1.604215	0.011270	0.000000	2.134692	1.352273	0.322476	1.708168	3.077171	3.172460	1.391825	1.687164	0.275022	2.088054	2.134692	3.118829	2.195419	2.147426	1.726381	1.376987	0.277221	2.154336	1.423165	2.082509	0.007146	1.393147	3.386339	2.182163	0.270259	2.368342	2.636349
KlePn.1_04094_1-403_NEs	2.547693	2.341523	2.528828	3.362273	2.400693	3.120863	3.269319	3.112388	2.547693	3.269319	0.000000	2.396096	3.120863	2.732992	3.120863	2.837343	2.897149	3.216104	3.269319	2.661060	2.628523	3.369047	3.015118	2.661209	3.156025	2.837343	2.907136	2.713657	2.396462	2.661060	0.012614	1.610746	2.685423	3.009317	2.547693	2.741495	2.769099	3.042508	2.698426	3.276219	2.837343	3.112146	2.840810	2.732992	2.478978	3.120863
EscCo.1_00399_1-399_NEs	2.504926	0.010136	2.534089	2.132876	2.256493	2.905156	2.108171	2.961689	2.504926	2.108171	2.396096	0.000000	2.905156	2.013854	2.905156	2.603245	3.068221	2.137985	2.108171	2.568788	2.472154	2.124562	2.785705	2.640940	2.816700	2.603245	2.898398	1.997674	0.002520	2.568788	2.336134	1.686946	2.547452	2.785705	2.504926	2.013854	2.782889	2.415061	2.555109	2.123736	2.603245	2.179442	2.482078	2.013854	0.057766	2.905156
SalEn.2_MW21161_1-315_NEs	2.248764	2.893093	2.266549	2.705071	3.198024	0.000000	2.629814	0.017271	2.248764	2.629814	3.120863	2.905156	0.000000	2.339731	0.000000	2.072259	2.302047	2.570095	2.629814	3.327356	2.240845	2.697944	3.026344	3.500840	3.942613	2.072259	3.043477	2.303410	2.878233	3.327356	3.187086	3.308028	3.196272	3.026344	2.248764	2.320573	3.851888	2.279795	3.285135	2.614688	2.072259	4.782702	3.111824	2.339731	2.960257	0.000000
EscCo.2_2388_1-322_NEs	1.140697	2.002062	1.153532	0.305976	3.593559	2.339731	0.270259	2.315257	1.140697	0.270259	2.732992	2.013854	2.339731	0.000000	2.339731	1.227430	1.471507	0.272212	0.270259	2.022428	1.143121	0.304449	1.742908	2.799159	2.693555	1.227430	1.784209	0.024117	1.995377	2.022428	2.697035	2.278058	2.025714	1.735188	1.140697	0.004153	2.303803	1.270327	2.002070	0.277566	1.227430	3.657680	2.498424	0.000000	2.265778	2.339731
SalEn.4_21161_1-314_NEs	2.234665	2.893093	2.252190	2.711652	3.216287	0.000000	2.636349	0.017271	2.234665	2.636349	3.120863	2.905156	0.000000	2.339731	0.000000	2.051655	2.302047	2.576060	2.636349	3.250874	2.226510	2.704496	3.044908	3.473227	3.862107	2.051655	3.061960	2.340350	2.878233	3.250874	3.187086	3.308028	3.125835	3.044908	2.234665	2.358196	3.822514	2.279795	3.210849	2.621148	2.051655	4.708973	3.092947	2.339731	2.960257	0.000000
SalEn.4_41541_1-309_NEs	0.376007	2.609894	0.376349	1.371774	2.812373	2.051655	1.391825	2.112105	0.376007	1.391825	2.837343	2.603245	2.072259	1.227430	2.051655	0.000000	1.102896	1.391999	1.391825	1.985403	0.378839	1.371774	1.838741	3.076651	2.857024	0.000000	2.061187	1.219956	2.610074	1.985403	2.769324	2.340438	1.955697	1.831021	0.376485	1.236882	2.210931	0.403579	1.982778	1.391825	0.000000	3.405093	2.505878	1.227430	2.677364	2.051655
KlePn.1_04096_1-327_NEs	1.105462	3.111170	1.098012	1.609131	2.842194	2.302047	1.604215	2.268536	1.105462	1.604215	2.897149	3.068221	2.302047	1.471507	2.302047	1.102896	0.000000	1.604100	1.604215	1.997682	1.115823	1.609131	2.189371	3.324645	2.871993	1.102896	2.320508	1.475352	3.095879	1.997682	2.882405	3.022105	1.993474	2.189371	1.105462	1.476778	2.648814	1.204696	2.019359	1.604215	1.102896	3.138025	2.270971	1.471507	3.239577	2.302047
SalEn.50565_1-327_NEs	1.374971	2.132123	1.360521	0.327740	5.131496	2.576060	0.011270	2.582886	1.374971	0.011270	3.216104	2.137985	2.570095	0.272212	2.576060	1.391999	1.604100	0.000000	0.011270	2.127559	1.360521	0.327740	1.735040	3.147514	3.148127	1.391999	1.713114	0.276987	2.117667	2.127559	3.069111	2.195307	2.140213	1.753873	1.385551	0.279199	2.126740	1.398910	2.076128	0.014368	1.393321	3.324491	2.160552	0.272212	2.403582	2.576060
SalEn.4_23221_1-327_NEs	1.366530	2.102518	1.352273	0.322476	4.968574	2.636349	0.000000	2.643115	1.366530	0.000000	3.269319	2.108171	2.629814	0.270259	2.636349	1.391825	1.604215	0.011270	0.000000	2.134692	1.352273	0.322476	1.708168	3.077171	3.172460	1.391825	1.687164	0.275022	2.088054	2.134692	3.118829	2.195419	2.147426	1.726381	1.376987	0.277221	2.154336	1.423165	2.082509	0.007146	1.393147	3.386339	2.182163	0.270259	2.368342	2.636349
EscCo.41022_1-441	2.157620	2.545714	2.146812	2.146802	3.624156	3.250874	2.134692	3.364260	2.157620	2.134692	2.661060	2.568788	3.327356	2.022428	3.250874	1.985403	1.997682	2.127559	2.134692	0.000000	2.123520	2.146802	0.546631	3.085192	2.747029	1.985403	0.486369	2.054396	2.567007	0.000000	2.578130	1.799134	0.023829	0.548234	2.154660	2.090377	1.476261	2.654700	0.008376	2.134186	2.006517	3.820529	1.444300	2.022428	2.562418	3.250874
SalEn.52305_1-308_NEs	0.020927	2.484856	0.027615	1.338734	3.041635	2.226510	1.352273	2.250123	0.020927	1.352273	2.628523	2.472154	2.240845	1.143121	2.226510	0.378839	1.115823	1.360521	1.352273	2.123520	0.000000	1.343077	2.152657	2.788461	2.595447	0.378839	2.051171	1.154271	2.469358	2.123520	2.553115	2.005994	2.175107	2.152657	0.020927	1.157237	2.338886	0.308848	2.081708	1.356808	0.378839	4.455810	2.680510	1.143121	2.704893	2.226510
KlePn.2_44811_1-327_NEs	1.334643	2.110292	1.356985	0.001014	4.253305	2.704496	0.322476	2.689887	1.334643	0.322476	3.369047	2.124562	2.697944	0.304449	2.704496	1.371774	1.609131	0.327740	0.322476	2.146802	1.343077	0.000000	1.582812	3.038431	2.986479	1.371774	1.812687	0.290300	2.119360	2.146802	3.347913	2.354206	2.100624	1.589097	1.339921	0.306541	1.796093	1.450631	2.124218	0.324034	1.377901	4.224795	1.948443	0.304449	2.326909	2.704496
KlePn.1_01992_1-443_NEs	2.138420	2.769909	2.145917	1.582812	3.328368	3.044908	1.708168	3.069717	2.138420	1.708168	3.015118	2.785705	3.026344	1.742908	3.044908	1.838741	2.189371	1.735040	1.708168	0.546631	2.152657	1.582812	0.000000	2.889048	3.161558	1.838741	0.238996	1.710060	2.813951	0.546631	2.930772	2.130658	0.536993	0.000751	2.161471	1.714460	1.227332	2.252322	0.550347	1.715583	1.846489	3.532422	1.332338	1.742908	2.960600	3.044908
CitRo.1_03001_1-842	2.708794	2.639457	2.737194	3.028802	3.601599	3.473227	3.073245	3.556459	2.708794	3.077171	2.661209	2.640940	3.500840	2.799159	3.473227	3.076651	3.324645	3.147514	3.077171	3.085192	2.788461	3.038431	2.889048	0.000000	0.410563	3.076651	2.911402	2.884339	2.659705	3.085192	2.648703	2.586843	3.054205	2.902911	2.695846	2.838858	2.934406	3.582903	3.042955	3.076719	3.095530	3.067206	2.826844	2.799159	2.630577	3.473227
EscCo.3_03732_1-813_NEs	2.575043	2.776394	2.541129	2.978022	3.491605	3.862107	3.167663	3.965906	2.575043	3.172460	3.156025	2.816700	3.942613	2.693555	3.862107	2.857024	2.871993	3.148127	3.172460	2.747029	2.595447	2.986479	3.161558	0.410563	0.000000	2.857024	2.817145	2.785399	2.844204	2.747029	3.164459	2.618353	2.735411	3.171107	2.562760	2.757715	3.385135	3.227691	2.712551	3.172050	2.874241	3.527218	3.252665	2.693555	2.921642	3.862107
SalEn.3_4140_1-309_NEs	0.376007	2.609894	0.376349	1.371774	2.812373	2.051655	1.391825	2.112105	0.376007	1.391825	2.837343	2.603245	2.072259	1.227430	2.051655	0.000000	1.102896	1.391999	1.391825	1.985403	0.378839	1.371774	1.838741	3.076651	2.857024	0.000000	2.061187	1.219956	2.610074	1.985403	2.769324	2.340438	1.955697	1.831021	0.376485	1.236882	2.210931	0.403579	1.982778	1.391825	0.000000	3.405093	2.505878	1.227430	2.677364	2.051655
EntCo.1_32330_1-443_NEs	2.069981	2.907028	2.086441	1.812687	3.186680	3.061960	1.687164	3.108505	2.069981	1.687164	2.907136	2.898398	3.043477	1.784209	3.061960	2.061187	2.320508	1.713114	1.687164	0.486369	2.051171	1.812687	0.238996	2.911402	2.817145	2.061187	0.000000	1.776307	2.927914	0.486369	2.807199	1.951876	0.483828	0.236543	2.094813	1.775802	1.323018	2.365047	0.487567	1.686690	2.101527	4.412055	1.361712	1.784209	2.901605	3.061960
EscCo.3_01454_1-323_NEs	1.139768	1.985907	1.148611	0.291804	3.610784	2.340350	0.275022	2.315884	1.139768	0.275022	2.713657	1.997674	2.303410	0.024117	2.340350	1.219956	1.475352	0.276987	0.275022	2.054396	1.154271	0.290300	1.710060	2.884339	2.785399	1.219956	1.776307	0.000000	1.979182	2.054396	2.678275	2.230058	2.057297	1.702378	1.139768	0.026199	2.329642	1.283131	2.033518	0.279405	1.219956	3.675304	2.525752	0.024117	2.257111	2.340350
EscCo.2_0416_1-398_NEs	2.502520	0.010991	2.531980	2.127633	2.238484	2.878233	2.088054	2.934655	2.502520	2.088054	2.396462	0.002520	2.878233	1.995377	2.878233	2.610074	3.095879	2.117667	2.088054	2.567007	2.469358	2.119360	2.813951	2.659705	2.844204	2.610074	2.927914	1.979182	0.000000	2.567007	2.337003	1.686946	2.545475	2.813951	2.502520	1.995377	2.740791	2.419661	2.553216	2.103658	2.610074	2.163368	2.447595	1.995377	0.057947	2.878233
EscCo.2_1090_1-441_NEs	2.157620	2.545714	2.146812	2.146802	3.624156	3.250874	2.134692	3.364260	2.157620	2.134692	2.661060	2.568788	3.327356	2.022428	3.250874	1.985403	1.997682	2.127559	2.134692	0.000000	2.123520	2.146802	0.546631	3.085192	2.747029	1.985403	0.486369	2.054396	2.567007	0.000000	2.578130	1.799134	0.023829	0.548234	2.154660	2.090377	1.476261	2.654700	0.008376	2.134186	2.006517	3.820529	1.444300	2.022428	2.562418	3.250874
KlePn.2_30901_1-402_NEs	2.473184	2.284222	2.455629	3.341139	2.458320	3.187086	3.118829	3.178750	2.473184	3.118829	0.012614	2.336134	3.187086	2.697035	3.187086	2.769324	2.882405	3.069111	3.118829	2.578130	2.553115	3.347913	2.930772	2.648703	3.164459	2.769324	2.807199	2.678275	2.337003	2.578130	0.000000	1.576545	2.601039	2.924860	2.473184	2.705697	2.750300	2.990510	2.614292	3.126119	2.769324	3.066517	2.842053	2.697035	2.415905	3.187086
KlePn.2_46091_1-327_BeL	2.031333	1.671386	1.979384	2.354206	2.654714	3.308028	2.195419	3.426835	2.031333	2.195419	1.610746	1.686946	3.308028	2.278058	3.308028	2.340438	3.022105	2.195307	2.195419	1.799134	2.005994	2.354206	2.130658	2.586843	2.618353	2.340438	1.951876	2.230058	1.686946	1.799134	1.576545	0.000000	1.806997	2.130658	2.031333	2.298230	3.305978	2.224426	1.796736	2.185422	2.340438	2.530279	3.616372	2.278058	1.725471	3.308028
EscCo.3_02884_1-442_BeL	2.141020	2.524682	2.148197	2.100624	3.703269	3.125835	2.147426	3.238367	2.141020	2.147426	2.685423	2.547452	3.196272	2.025714	3.125835	1.955697	1.993474	2.140213	2.147426	0.023829	2.175107	2.100624	0.536993	3.054205	2.735411	1.955697	0.483828	2.057297	2.545475	0.023829	2.601039	1.806997	0.000000	0.535838	2.138222	2.092835	1.486133	2.610547	0.026132	2.146926	1.976551	3.850273	1.439849	2.025714	2.555688	3.125835
KlePn.2_01261_1-442_NEs	2.138420	2.769909	2.145917	1.589097	3.295619	3.044908	1.726381	3.069717	2.138420	1.726381	3.009317	2.785705	3.026344	1.735188	3.044908	1.831021	2.189371	1.753873	1.726381	0.548234	2.152657	1.589097	0.000751	2.902911	3.171107	1.831021	0.236543	1.702378	2.813951	0.548234	2.924860	2.130658	0.535838	0.000000	2.161471	1.706931	1.231864	2.243639	0.552362	1.733911	1.838831	3.554400	1.337252	1.735188	2.960600	3.044908
SalEn.2_MW06241_1-309_NEs	0.000000	2.517629	0.014249	1.335595	3.195068	2.234665	1.376987	2.250074	0.000000	1.376987	2.547693	2.504926	2.248764	1.140697	2.234665	0.376485	1.105462	1.385551	1.376987	2.154660	0.020927	1.339921	2.161471	2.695846	2.562760	0.376485	2.094813	1.139768	2.502520	2.154660	2.473184	2.031333	2.138222	2.161471	0.000000	1.146671	2.353245	0.318670	2.111235	1.381571	0.376485	4.548715	2.691255	1.140697	2.738130	2.234665
