EscCo.1_00312_1-567_NEs	0.000000	3.723877	2.806800	2.914065	2.336807	3.262799	3.076145	3.533090	3.472905	3.518227	4.148950	2.221319	5.982209	3.518227	5.982209	2.469126	5.236302	1.897068	3.716898	2.919117	3.165165	3.401546	3.518227	2.829331	1.880366	1.891244	2.382087	2.831314	3.613388	2.805337	2.806094	3.262799	3.253664	3.665018	1.442065	1.946699	4.772823	2.890731	3.589647	4.010054	4.035163	5.982209	4.893275	3.076145	3.994466	3.518227	3.253867	3.601272	2.540038	2.842930	3.076145	2.960678	4.010054	4.006027	2.901253	3.613426	2.923529	4.453959	3.037793	2.882854	3.137801	2.720654	5.024705	2.540038	3.688972	1.863433	3.518227	1.897068	2.513866	3.657603	3.723877	3.261331	5.982209	2.478806	3.613388	3.518227	3.126168	3.472905	3.702624	3.076145	3.957547	2.550713	3.929880	3.556621	3.097256	5.982209	3.257046	2.837137
SalEn.4_07801_1-236_NEs	3.723877	0.000000	2.526299	2.385265	1.923592	1.972655	2.526370	2.405845	2.390795	2.426357	2.586278	2.461327	2.476653	2.446067	2.476653	2.036208	2.270520	2.708328	1.228969	1.983887	2.836351	2.203108	2.446067	2.523961	2.647234	1.705604	2.405101	2.459212	2.836351	1.267601	2.447191	1.972655	1.939110	1.252812	1.989165	3.896444	2.503613	2.483496	2.443021	2.506001	2.566173	2.501645	2.455759	2.526370	2.519931	2.426357	1.973223	2.506266	4.540629	2.517320	2.489543	2.921220	2.506001	2.506001	2.483496	3.352856	2.483496	3.419587	1.315836	2.027330	2.215035	2.458131	2.384541	4.540629	0.000000	3.300131	2.426357	2.708328	1.729701	1.786887	0.000000	2.123617	2.407602	2.554747	2.836351	2.424156	1.841454	2.390795	0.005612	2.526370	2.506141	4.540629	2.417577	2.536924	2.525472	2.476653	1.528899	2.427460
EscCo.4_00209_1-912_NEs	2.806800	2.526299	0.000000	2.589799	1.929425	1.824721	0.225005	1.541435	1.508920	1.515741	1.803468	1.884157	2.054577	1.526100	2.039906	2.859063	1.971709	2.293029	1.986428	2.126770	2.683418	2.667124	1.526100	0.276708	2.539289	2.102709	2.637281	2.709662	2.439722	1.909046	2.636085	1.824721	1.852607	1.936465	3.447475	3.460767	2.148029	0.039996	1.525310	2.398690	1.846914	2.041282	2.130524	0.224813	2.428632	1.515741	1.844860	1.968125	2.470995	0.276433	0.227308	2.724732	2.398690	2.398690	0.037266	2.020977	0.036846	2.460848	1.774742	2.117769	2.008484	2.624780	2.021914	2.470995	2.548575	2.677275	1.515741	2.293029	1.649479	1.720958	2.526299	2.032837	2.039871	1.903886	2.435292	1.544758	1.761630	1.508920	2.546666	0.228833	2.416146	2.429412	2.037388	2.639719	0.228675	2.039906	2.461303	2.602193
KlePn.1_03212_1-353_NEs	2.914065	2.385265	2.589799	0.000000	2.036816	2.318456	2.373214	1.917570	1.956803	1.971957	1.811078	1.645693	1.604098	1.971059	1.593735	3.324207	1.532388	2.074088	2.401545	1.620182	2.561306	2.226208	1.971059	2.558171	2.055178	2.152380	2.796625	2.056621	2.596459	2.424070	2.080976	2.318456	2.269201	2.352993	2.991317	3.724544	2.420651	2.692269	1.945223	1.767972	1.841810	1.584777	2.480311	2.373214	1.784514	1.971957	2.303568	1.461131	5.564389	2.614188	2.373504	2.092251	1.767972	1.767972	2.692269	1.324671	2.698364	3.297445	2.406002	1.673425	1.145800	2.003239	1.559749	5.564389	2.438990	2.669131	1.971957	2.074088	1.703479	1.838744	2.385265	1.148244	1.638069	1.745166	2.527584	1.971957	2.277370	1.956803	2.413439	2.373214	1.741504	5.705532	1.362823	3.072179	2.372270	1.593735	2.640995	2.065409
EscCo.3_0946_1-215_NEs	2.336807	1.923592	1.929425	2.036816	0.000000	2.043707	1.703559	2.189808	2.246849	2.259723	2.074564	1.626706	2.739467	2.259723	2.661989	2.491482	2.642613	2.276083	2.169031	1.743972	2.414636	2.207017	2.259723	1.737786	2.263662	1.373522	2.673386	2.216546	2.414636	2.080405	2.204222	2.043707	2.133968	2.132897	2.762670	3.556321	2.471470	1.887969	2.217912	1.635325	2.087531	2.638433	2.519613	1.703559	1.654042	2.259723	2.056253	0.919788	2.869104	1.737786	1.669051	1.946328	1.635325	1.635325	1.887969	2.083458	1.874546	2.725142	1.985050	1.743118	0.995618	2.275169	2.644144	2.869104	1.923592	3.228829	2.259723	2.276083	1.728063	2.628756	1.923592	0.975756	2.648838	1.748061	2.414636	2.259723	1.841691	2.246849	1.933560	1.639405	1.634339	2.857365	1.942910	3.174331	1.660254	2.661989	1.819650	2.273444
EscCo.52201_1-207	3.262799	1.972655	1.824721	2.318456	2.043707	0.000000	1.830162	0.366054	0.371895	0.373904	0.809126	2.019861	2.384986	0.373904	2.384986	2.781993	1.990074	2.814703	1.763260	1.870720	2.745605	2.573145	0.373904	1.768662	2.592152	2.486264	1.928980	1.929532	2.745605	2.208122	1.928779	0.000000	0.016473	1.757552	3.285783	3.552424	2.807362	1.813187	0.369278	2.140211	0.801871	2.375877	2.857434	1.830162	2.192031	0.373904	0.001631	1.659265	2.535448	1.761424	1.838809	2.357320	2.140211	2.140211	1.813187	2.593505	1.831411	2.173792	1.862702	1.926055	2.303878	1.915937	2.007830	2.535448	1.972655	3.061084	0.373904	2.814703	2.037811	2.941015	1.972655	2.335637	2.313209	1.911587	2.745605	0.386045	0.266195	0.371895	1.971657	1.830162	2.161988	2.535448	2.360037	3.308911	1.827939	2.384986	2.117956	1.967243
SalEn.2_MW35751_1-897_NEs	3.076145	2.526370	0.225005	2.373214	1.703559	1.830162	0.000000	1.483021	1.466959	1.466306	1.965653	2.113925	2.199873	1.476717	2.171023	2.630303	2.117680	2.428560	1.752647	1.999162	2.516299	2.349689	1.476717	0.270446	2.557306	1.958900	2.961736	2.453761	2.383705	1.843876	2.399320	1.830162	1.871591	1.736732	3.220676	3.274611	2.265481	0.223964	1.467084	2.276589	1.973822	2.215325	2.255977	0.000000	2.303918	1.466306	1.829385	1.894920	2.566154	0.270353	0.012049	2.304286	2.276589	2.276589	0.221941	2.073039	0.220553	2.340792	1.818796	2.032279	2.021164	2.359716	2.171031	2.566154	2.549961	2.817590	1.466306	2.428560	1.650011	1.670788	2.526370	2.049158	2.145082	2.145458	2.309250	1.496316	1.701781	1.466959	2.547925	0.000000	2.284461	2.523235	1.772310	2.952082	0.013942	2.171023	2.459319	2.371601
SalEn.12237_1-205_NEs	3.533090	2.405845	1.541435	1.917570	2.189808	0.366054	1.483021	0.000000	0.011679	0.015025	0.583870	1.659966	2.172986	0.015025	2.172986	2.858671	2.132276	2.882063	1.843669	1.752087	2.588692	2.282548	0.015025	1.412074	2.728505	2.850245	2.464158	2.469114	2.588692	2.463556	2.493749	0.366054	0.379974	1.819143	3.300284	4.193904	2.216107	1.610898	0.004976	2.026093	0.581304	2.152567	2.270977	1.483021	2.090133	0.015025	0.369495	1.628881	2.488834	1.396459	1.483021	2.208999	2.026093	2.026093	1.610898	1.792633	1.585090	1.827396	2.014132	1.801308	1.859449	2.533419	2.142684	2.488834	2.405845	2.973910	0.015025	2.882063	1.929226	2.110969	2.405845	1.837072	2.240731	1.580927	2.588692	0.015025	0.336824	0.011679	2.425754	1.483021	1.980059	2.488834	2.170707	2.927542	1.506553	2.172986	2.362167	2.578996
SalEn.53699_1-205_NEs	3.472905	2.390795	1.508920	1.956803	2.246849	0.371895	1.466959	0.011679	0.000000	0.011653	0.588854	1.658585	2.162096	0.011653	2.162096	2.888074	2.133666	2.882462	1.910464	1.748214	2.588936	2.323890	0.011653	1.427657	2.728824	2.826040	2.474498	2.362578	2.588936	2.464049	2.386876	0.371895	0.385885	1.884336	3.250960	4.186235	2.260718	1.575882	0.006649	2.098852	0.586280	2.141985	2.317135	1.466959	2.166467	0.011653	0.375335	1.610401	2.524168	1.411860	1.466959	2.180596	2.098852	2.098852	1.575882	1.867646	1.567537	1.884778	2.093995	1.796628	1.832957	2.424141	2.143881	2.524168	2.390795	2.951016	0.011653	2.882462	1.977855	2.044567	2.390795	1.810856	2.228302	1.617636	2.588936	0.011653	0.338794	0.000000	2.410440	1.466959	2.048548	2.524168	2.140695	2.896823	1.490256	2.162096	2.463962	2.465790
SalEn.3_2224_1-205_NEs	3.518227	2.426357	1.515741	1.971957	2.259723	0.373904	1.466306	0.015025	0.011653	0.000000	0.591129	1.677279	2.138358	0.000000	2.138358	2.887075	2.120688	2.901065	1.873462	1.788809	2.610957	2.327196	0.000000	1.427336	2.743591	2.749356	2.490099	2.379234	2.610957	2.398305	2.403964	0.373904	0.387888	1.847988	3.301193	4.341495	2.161682	1.557225	0.009980	2.065221	0.588560	2.117989	2.216617	1.466306	2.131662	0.000000	0.377337	1.637552	2.476533	1.411670	1.466306	2.239493	2.065221	2.065221	1.557225	1.809770	1.515047	1.828098	2.094613	1.812335	1.870766	2.442181	2.130702	2.476533	2.426357	2.974274	0.000000	2.901065	1.983949	2.053905	2.426357	1.825545	2.204399	1.606918	2.610957	0.000000	0.336697	0.011653	2.445974	1.466306	2.016592	2.476533	2.191631	2.895568	1.489398	2.138358	2.425910	2.485108
