SalEn.2_MW44281_1-406_NEs	0.000000	1.116120	1.304725	1.304725	1.102120	0.000000	1.282470	0.580641	1.050537	0.608085	1.125018	0.982228	1.099240	0.250334	1.130229	0.811018	0.587515	1.102120	1.246893	1.135178	0.580105	0.251102	1.180281	0.806692	0.981480	1.140831	1.186350	1.140831	0.585836	0.587515	0.580687	1.304725	0.589881	0.000000	0.589063	1.293079	0.577816	1.137476	0.973957	1.089020	1.066702	1.083492	1.183849	0.007416	1.295285	1.249655	0.580641	1.311065	0.973905	1.141234	1.096762	1.135271	1.184116	0.583223	0.568184	1.135178	1.299581	1.098150	1.293510	1.096161
EntCo.1_03700_1-445_NEs	1.116120	0.000000	1.191773	1.191773	0.282254	1.116120	1.486243	1.019249	0.191684	0.950930	0.221052	1.158053	1.360779	1.116101	0.221329	1.149338	1.036846	0.280855	1.350071	0.223307	1.025847	1.116101	1.360262	1.148991	1.145050	1.282064	1.351820	1.282064	1.016397	1.036846	0.975125	1.191773	1.024025	1.116120	1.036846	1.529033	0.970015	0.224425	1.164136	1.279438	0.186423	1.273766	1.348668	1.111392	1.209729	1.350891	1.019249	1.531191	1.151719	1.282509	1.296427	0.221324	1.376004	1.056633	0.966587	0.223307	1.194917	0.275085	1.543914	1.335325
SalEn.3_2892_1-463_NEs	1.304725	1.191773	0.000000	0.000000	1.354478	1.303488	1.394158	1.132959	1.200702	1.132102	1.166743	1.317564	1.440327	1.352879	1.185325	1.268590	1.137178	1.363502	1.321143	1.176344	1.153748	1.351392	1.424783	1.262924	1.314447	1.426893	1.424540	1.431965	1.145538	1.137178	1.158397	0.000000	1.132576	1.303488	1.144004	1.397649	1.174792	1.178083	1.329024	1.416126	1.179233	1.406064	1.421028	1.306540	0.008744	1.319583	1.132959	1.412283	1.327674	1.427393	1.401175	1.180871	1.429643	1.122211	1.153047	1.176344	0.006548	1.347872	1.407680	1.424013
SalEn.2_MW28761_1-463_NEs	1.304725	1.191773	0.000000	0.000000	1.354478	1.303488	1.394158	1.132959	1.200702	1.132102	1.166743	1.317564	1.440327	1.352879	1.185325	1.268590	1.137178	1.363502	1.321143	1.176344	1.153748	1.351392	1.424783	1.262924	1.314447	1.426893	1.424540	1.431965	1.145538	1.137178	1.158397	0.000000	1.132576	1.303488	1.144004	1.397649	1.174792	1.178083	1.329024	1.416126	1.179233	1.406064	1.421028	1.306540	0.008744	1.319583	1.132959	1.412283	1.327674	1.427393	1.401175	1.180871	1.429643	1.122211	1.153047	1.176344	0.006548	1.347872	1.407680	1.424013
EscCo.52365_1-445	1.102120	0.282254	1.354478	1.354478	0.000000	1.102120	1.352490	1.058331	0.286809	1.066289	0.245717	1.184054	1.443286	1.188593	0.235372	1.172413	1.071751	0.001484	1.311859	0.242316	1.067752	1.188593	1.432876	1.166066	1.187548	1.404818	1.450300	1.404818	1.049687	1.071751	1.046807	1.354478	1.058851	1.102120	1.071751	1.413331	1.046273	0.243458	1.169330	1.394085	0.283894	1.393474	1.443020	1.102027	1.354292	1.312600	1.058331	1.395277	1.174932	1.405299	1.386605	0.247742	1.416475	1.091194	1.045992	0.242316	1.351161	0.021906	1.413359	1.390226
SalEn.3_4412_1-405_NEs	0.000000	1.116120	1.303488	1.303488	1.102120	0.000000	1.282033	0.580641	1.049558	0.608085	1.125018	0.982228	1.095450	0.250006	1.130229	0.809649	0.587515	1.102120	1.242312	1.135178	0.580105	0.251102	1.172860	0.806692	0.981480	1.136874	1.178913	1.136874	0.582382	0.587515	0.580687	1.303488	0.586430	0.000000	0.587515	1.293079	0.576244	1.133073	0.972871	1.085236	1.066702	1.079729	1.176441	0.007416	1.294024	1.249655	0.580641	1.306623	0.972816	1.137276	1.089675	1.135271	1.176646	0.583223	0.568184	1.135178	1.298334	1.097290	1.293510	1.092377
EscCo.4_01035_1-455_NEs	1.282470	1.486243	1.394158	1.394158	1.352490	1.282033	0.000000	1.126777	1.517972	1.218795	1.409417	1.487817	1.267558	1.305963	1.442789	1.327109	1.210635	1.352490	0.620305	1.413862	1.185610	1.305617	1.263006	1.335246	1.484617	1.274696	1.267343	1.274696	1.131628	1.210635	1.157229	1.394158	1.126455	1.282033	1.202513	0.019235	1.147061	1.410750	1.461588	1.252778	1.548983	1.265183	1.264687	1.280683	1.398802	0.621030	1.126777	0.019942	1.469151	1.277992	1.256268	1.418527	1.294630	1.172343	1.211897	1.413862	1.389081	1.333828	0.021491	1.286990
EscCo.3_3665_1-438_NEs	0.580641	1.019249	1.132959	1.132959	1.058331	0.580641	1.126777	0.000000	0.998858	0.162617	1.033021	0.910583	1.171692	0.560985	1.044308	0.788814	0.175317	1.066511	1.214856	1.045625	0.170919	0.560985	1.175185	0.790415	0.915515	1.134553	1.167243	1.134553	0.019214	0.175317	0.197642	1.132959	0.006099	0.580641	0.175317	1.118561	0.199606	1.049612	0.908130	1.110765	1.011867	1.123713	1.164984	0.579720	1.137385	1.218564	0.000000	1.129739	0.914615	1.131927	1.141743	1.044134	1.169247	0.169633	0.154187	1.045625	1.144403	1.074266	1.117217	1.141180
KlePn.1_00495_1-446_NEs	1.050537	0.191684	1.200702	1.200702	0.286809	1.049558	1.517972	0.998858	0.000000	0.903844	0.203960	1.116315	1.344270	1.080091	0.184888	1.049126	0.964577	0.284317	1.327475	0.209411	0.964163	1.079251	1.421408	1.060337	1.118808	1.303500	1.438817	1.303500	0.997880	0.964577	0.954048	1.200702	1.000481	1.049558	0.958760	1.572329	0.951499	0.210890	1.109349	1.294817	0.014433	1.304362	1.435200	1.050172	1.218646	1.330149	0.998858	1.570629	1.102935	1.303950	1.302275	0.205195	1.470541	0.993635	0.922607	0.209411	1.197548	0.272948	1.588158	1.277126
EntCo.1_26140_1-422_BeL	0.608085	0.950930	1.132102	1.132102	1.066289	0.608085	1.218795	0.162617	0.903844	0.000000	0.969581	0.870136	1.100374	0.590699	0.973479	0.751692	0.153004	1.066289	1.221151	0.977519	0.152839	0.590699	1.162431	0.753330	0.874573	1.125753	1.173254	1.125753	0.163572	0.153004	0.172516	1.132102	0.165750	0.608085	0.153004	1.214825	0.175567	0.981296	0.862936	1.123033	0.920754	1.105580	1.167566	0.608883	1.133659	1.225160	0.162617	1.224837	0.866821	1.122960	1.106650	0.969597	1.153402	0.152952	0.157507	0.977519	1.144149	1.060367	1.217133	1.089557
SalEn.13618_1-445_NEs	1.125018	0.221052	1.166743	1.166743	0.245717	1.125018	1.409417	1.033021	0.203960	0.969581	0.000000	1.075194	1.333852	1.149791	0.165898	1.077869	1.024286	0.244419	1.271374	0.010575	1.023121	1.149791	1.336891	1.074396	1.077598	1.254931	1.331861	1.254931	1.034976	1.024286	0.995415	1.166743	1.035576	1.125018	1.024286	1.443800	0.993464	0.011339	1.080555	1.270421	0.198530	1.265279	1.328894	1.122865	1.189865	1.281172	1.033021	1.439135	1.077526	1.255362	1.243447	0.007532	1.343325	1.039894	0.961773	0.010575	1.172474	0.241453	1.450271	1.308140
