KlePn.2_38371_1-174_NEs	0.000000	0.305856	0.608996	0.287360	0.287845	0.003863	0.604263	0.287845	0.281912	0.287845
CitRo.1_21281_1-173_NEs	0.305856	0.000000	0.682849	0.194728	0.189511	0.302748	0.677686	0.189511	0.187216	0.189511
KlePn.2_41401_1-141_NEs	0.608996	0.682849	0.000000	0.715356	0.723393	0.608996	0.004757	0.723393	0.715356	0.723393
SalEn.50832_1-173_NEs	0.287360	0.194728	0.715356	0.000000	0.005789	0.284387	0.710179	0.005789	0.005784	0.005789
SalEn.4_20731_1-173_NEs	0.287845	0.189511	0.723393	0.005789	0.000000	0.284865	0.718174	0.000000	0.007727	0.000000
KlePn.1_01461_1-174_NEs	0.003863	0.302748	0.608996	0.284387	0.284865	0.000000	0.604263	0.284865	0.278956	0.284865
KlePn.1_01119_1-141_NEs	0.604263	0.677686	0.004757	0.710179	0.718174	0.604263	0.000000	0.718174	0.710179	0.718174
SalEn.3_2018_1-173_NEs	0.287845	0.189511	0.723393	0.005789	0.000000	0.284865	0.718174	0.000000	0.007727	0.000000
SalEn.12040_1-173_NEs	0.281912	0.187216	0.715356	0.005784	0.007727	0.278956	0.710179	0.007727	0.000000	0.007727
SalEn.2_MW20731_1-173_NEs	0.287845	0.189511	0.723393	0.005789	0.000000	0.284865	0.718174	0.000000	0.007727	0.000000
