EscCo.2_49700_1-530_NEs	0.000000	1.887424	1.182599	0.147907	0.141178	0.149309	2.146059	1.959554	0.147770	2.065978	1.494820	1.959554	2.034052	2.041665	0.024839	0.010112	2.071294	1.079461	0.147024	1.059988	1.062078	1.083451	1.690669	1.252991	0.148134	1.519826	1.951745	1.594187	2.032234	1.489703	0.148991	1.686563	1.611271	1.083451	1.659746	1.089801	1.066209	1.074775	0.127405	1.805275	0.146725	1.017536	1.598273	1.062127	2.065978	2.186782	0.016477	2.065978	1.075010	1.083451	1.075010	0.010112	2.014115	2.003770
EntCo.1_39880_5-528_NEs	1.887424	0.000000	2.134725	1.979338	1.908915	1.814049	0.899214	0.372344	1.978604	0.400507	1.951699	0.373351	0.399526	1.826074	1.912162	1.899207	0.400508	2.528332	1.973619	2.612875	2.695318	2.490443	2.837516	2.022888	1.782037	1.797305	0.367653	1.836173	1.814735	2.034997	1.943052	2.867873	3.356507	2.490443	1.781463	2.505927	2.757833	2.656775	1.883242	2.088119	1.973619	2.662221	1.853213	2.629685	0.400507	0.896732	1.919159	0.400507	2.708392	2.490443	2.708392	1.899207	0.370764	0.354356
CitRo.1_44661_1-633_NEs	1.182599	2.134725	0.000000	1.220371	1.189452	1.110326	2.087072	2.377786	1.223169	2.131403	1.310377	2.372082	2.100283	2.096049	1.189038	1.185455	2.125616	1.424759	1.223169	1.308758	1.388421	1.442655	1.574043	1.259646	1.111476	2.042247	2.417924	2.165607	2.103364	1.307319	1.224266	1.599696	1.573092	1.442655	2.336592	1.432157	1.370388	1.404434	1.151746	2.495836	1.221664	1.314856	2.178849	1.293349	2.131403	2.141842	1.171677	2.131403	1.380722	1.442655	1.380722	1.185455	2.446448	2.004492
SalEn.10783_1-529_NEs	0.147907	1.979338	1.220371	0.000000	0.159052	0.162337	2.229445	2.078966	0.005041	2.090880	1.602062	2.078966	2.046754	1.911112	0.151703	0.148811	2.080244	1.070558	0.004410	1.048376	1.090740	1.071980	1.683113	1.323176	0.161421	1.638702	2.083557	1.709230	1.909906	1.593628	0.008835	1.683928	1.584738	1.071980	1.777737	1.078307	1.095093	1.103527	0.138760	1.736422	0.004410	1.030575	1.713636	1.037745	2.090880	2.273793	0.154167	2.090880	1.094254	1.071980	1.094254	0.148811	2.132124	2.138491
EntCo.1_18960_1-522_NEs	0.141178	1.908915	1.189452	0.159052	0.000000	0.106040	2.182091	2.048874	0.158919	2.060397	1.416174	2.048874	2.025168	1.882564	0.146426	0.139956	2.043079	1.037014	0.158149	0.999369	1.023147	1.043380	1.781029	1.184582	0.103554	1.640454	2.046095	1.635776	1.887919	1.422005	0.160932	1.755244	1.623462	1.043380	1.770152	1.047090	1.018425	1.028017	0.131310	1.753956	0.157819	0.956467	1.645430	0.996194	2.060397	2.220535	0.145836	2.060397	1.029965	1.043380	1.029965	0.139956	2.116861	2.091827
KlePn.2_14161_1-529_NEs	0.149309	1.814049	1.110326	0.162337	0.106040	0.000000	2.042898	1.990044	0.163884	2.072486	1.446266	1.990044	2.043643	1.909574	0.154635	0.144647	2.061397	1.037070	0.163120	1.026417	1.029763	1.048558	1.704608	1.204918	0.003802	1.552213	1.982332	1.569955	1.900054	1.446910	0.165317	1.669743	1.685815	1.048558	1.719399	1.047177	1.030865	1.040340	0.126667	1.738830	0.163120	0.969421	1.591955	1.023102	2.072486	2.086462	0.150883	2.072486	1.040179	1.048558	1.040179	0.144647	2.039802	2.039602
KlePn.1_04817_6-538_NEs	2.146059	0.899214	2.087072	2.229445	2.182091	2.042898	0.000000	0.968831	2.233344	0.923446	2.320416	0.968831	0.915409	1.755296	2.153503	2.151485	0.929280	2.079730	2.228492	1.920049	2.221762	2.061926	2.388359	1.889987	2.027417	1.815866	0.965881	1.716640	1.797552	2.365934	2.218100	2.396750	2.550304	2.061926	1.823176	2.062618	2.229876	2.174990	2.029344	2.213800	2.228492	2.117499	1.711018	1.903378	0.923446	0.008303	2.089307	0.923446	2.231725	2.061926	2.231725	2.151485	0.981643	0.861518
EscCo.3_2317_6-529_NEs	1.959554	0.372344	2.377786	2.078966	2.048874	1.990044	0.968831	0.000000	2.072289	0.292295	2.155776	0.000632	0.293245	2.137534	1.983377	1.961788	0.291070	2.328349	2.078183	2.565690	2.520162	2.312338	3.272699	2.359741	1.965116	1.903073	0.006350	1.902809	2.131311	2.229515	2.053610	3.299042	3.102035	2.312338	1.821514	2.304177	2.546242	2.486148	1.933991	2.136572	2.078183	2.556011	1.900057	2.581945	0.292295	0.970162	1.986589	0.292295	2.509831	2.312338	2.509831	1.961788	0.028398	0.312545
SalEn.3_0813_1-529_NEs	0.147770	1.978604	1.223169	0.005041	0.158919	0.163884	2.233344	2.072289	0.000000	2.054871	1.583759	2.072289	2.011635	1.901985	0.151562	0.148673	2.044288	1.065149	0.000628	1.041318	1.088325	1.064368	1.706878	1.322857	0.162966	1.624391	2.076828	1.694433	1.900869	1.575911	0.008835	1.707721	1.602051	1.064368	1.770497	1.070634	1.092661	1.096318	0.139499	1.757298	0.000628	1.030406	1.698789	1.030758	2.054871	2.277670	0.154023	2.054871	1.091830	1.064368	1.091830	0.148673	2.125303	2.141801
SalEn.3_2196_6-529_NEs	2.065978	0.400507	2.131403	2.090880	2.060397	2.072486	0.923446	0.292295	2.054871	0.000000	2.188788	0.293206	0.008336	1.822723	2.066737	2.099243	0.006399	2.284593	2.060925	2.602377	2.417418	2.263417	3.702598	1.966847	2.038533	1.767431	0.290034	1.900490	1.846397	2.267699	2.074693	3.744203	2.964316	2.263417	1.929448	2.256059	2.475575	2.376220	2.046303	2.127768	2.060925	2.309739	1.912933	2.624702	0.000000	0.928923	2.077321	0.000000	2.435847	2.263417	2.435847	2.099243	0.294469	0.299535
