SalEn.4_33861_53-686_NEs	0.000000	2.275342	1.428875	2.278577	2.007644	1.998111	2.011970	2.373779	1.987026	1.972767	0.000000	1.993190	1.984292	2.020172	2.014913	2.149469	0.001052	1.355378	1.984292	1.474373	1.997716	1.500290	1.503140	0.000000	2.228871	1.997716	2.386325	2.373779	2.273323	2.011594	1.842397	2.014156	0.403839	2.299157	1.490138
KlePn.1_03834_2-724_NEs	2.275342	0.000000	2.227969	1.524357	0.618291	1.562265	0.627582	0.656685	1.447303	1.449583	2.275342	1.452313	1.447303	1.549521	1.545106	0.612866	2.279174	2.333905	1.447303	2.406383	0.628047	2.524807	2.361344	2.275342	1.481528	0.628047	0.657243	0.656685	0.002776	1.542314	1.514263	0.625159	2.406719	1.517286	2.432889
EntCo.1_27260_3-648_BeL	1.428875	2.227969	0.000000	2.218575	2.094277	2.309471	2.113171	2.192260	2.219454	2.215350	1.428875	2.210636	2.232311	2.314279	2.295156	2.005944	1.434487	0.301262	2.232311	0.361536	2.107515	0.297185	0.339209	1.428875	2.088126	2.107515	2.182560	2.192260	2.228773	2.306236	2.253689	2.105907	1.330952	2.199566	0.365181
KlePn.2_34871_1-742_NEs	2.278577	1.524357	2.218575	0.000000	1.489701	0.559784	1.487419	1.462342	0.574243	0.577216	2.278577	0.583497	0.573339	0.558007	0.554626	1.366598	2.285440	2.159089	0.573339	2.285526	1.486872	2.140077	2.185658	2.278577	0.600156	1.486872	1.454163	1.462342	1.526472	0.557724	0.578435	1.481210	2.401756	0.004964	2.347758
SalEn.12396_1-729_NEs	2.007644	0.618291	2.094277	1.489701	0.000000	1.556754	0.015238	0.448307	1.489898	1.501214	2.007644	1.490683	1.489898	1.559589	1.560015	0.381155	2.007871	2.239632	1.489898	2.284537	0.015238	2.289695	2.214076	2.007644	1.475735	0.015238	0.448355	0.448307	0.619965	1.550323	1.553886	0.008745	2.176241	1.474282	2.274149
EscCo.4_01237_1-746_NEs	1.998111	1.562265	2.309471	0.559784	1.556754	0.000000	1.557497	1.421739	0.386786	0.385901	1.998111	0.389847	0.385711	0.020814	0.021719	1.481473	2.004676	2.140795	0.385711	2.435039	1.552296	2.173609	2.052980	1.998111	0.586386	1.552296	1.424295	1.421739	1.561952	0.021725	0.426855	1.557154	2.418329	0.561294	2.448201
SalEn.2_MW24341_1-730_NEs	2.011970	0.627582	2.113171	1.487419	0.015238	1.557497	0.000000	0.445370	1.490359	1.499580	2.011970	1.489074	1.490359	1.565098	1.560758	0.375713	2.012200	2.240068	1.490359	2.289025	0.000000	2.272794	2.195150	2.011970	1.480261	0.000000	0.444501	0.445370	0.629730	1.555806	1.578599	0.011971	2.165056	1.472105	2.282092
EscCo.3_2513_1-729_NEs	2.373779	0.656685	2.192260	1.462342	0.448307	1.421739	0.445370	0.000000	1.417211	1.422169	2.373779	1.419881	1.417211	1.430693	1.422449	0.391286	2.377179	2.259474	1.417211	2.172974	0.445370	2.406531	2.248288	2.373779	1.493306	0.445370	0.004588	0.000000	0.656294	1.424640	1.550237	0.445528	2.554496	1.453544	2.144612
SalEn.2_MW25201_1-738_NEs	1.987026	1.447303	2.219454	0.574243	1.489898	0.386786	1.490359	1.417211	0.000000	0.006352	1.987026	0.015048	0.000000	0.390293	0.390695	1.551939	1.993693	2.112933	0.000000	2.312866	1.483204	2.160726	1.969926	1.987026	0.542200	1.483204	1.415655	1.417211	1.445062	0.390884	0.390014	1.492792	2.352292	0.571373	2.311170
SalEn.12484_1-737_NEs	1.972767	1.449583	2.215350	0.577216	1.501214	0.385901	1.499580	1.422169	0.006352	0.000000	1.972767	0.014134	0.006352	0.387925	0.388329	1.547509	1.979456	2.099443	0.006352	2.308447	1.492372	2.157765	1.978638	1.972767	0.544612	1.492372	1.420606	1.422169	1.447335	0.388517	0.390615	1.501994	2.342013	0.574325	2.306866
SalEn.2_MW33861_53-686_NEs	0.000000	2.275342	1.428875	2.278577	2.007644	1.998111	2.011970	2.373779	1.987026	1.972767	0.000000	1.993190	1.984292	2.020172	2.014913	2.149469	0.001052	1.355378	1.984292	1.474373	1.997716	1.500290	1.503140	0.000000	2.228871	1.997716	2.386325	2.373779	2.273323	2.011594	1.842397	2.014156	0.403839	2.299157	1.490138
SalEn.50354_1-737_BeL	1.993190	1.452313	2.210636	0.583497	1.490683	0.389847	1.489074	1.419881	0.015048	0.014134	1.993190	0.000000	0.015048	0.393375	0.393776	1.547916	1.999855	2.096051	0.015048	2.295234	1.481939	2.150334	1.969760	1.993190	0.554554	1.481939	1.418323	1.419881	1.450051	0.393968	0.394877	1.491505	2.373877	0.580581	2.300021
SalEn.4_25201_1-737_NEs	1.984292	1.447303	2.232311	0.573339	1.489898	0.385711	1.490359	1.417211	0.000000	0.006352	1.984292	0.015048	0.000000	0.389216	0.389619	1.546989	1.990984	2.108406	0.000000	2.304180	1.483204	2.160726	1.970957	1.984292	0.540998	1.483204	1.415655	1.417211	1.445062	0.389807	0.388931	1.492792	2.358418	0.570468	2.302727
EscCo.52503_1-746	2.020172	1.549521	2.314279	0.558007	1.559589	0.020814	1.565098	1.430693	0.390293	0.387925	2.020172	0.393375	0.389216	0.000000	0.003575	1.487914	2.026719	2.156518	0.389216	2.453533	1.559916	2.165532	2.063139	2.020172	0.585477	1.559916	1.437632	1.430693	1.549252	0.001785	0.428639	1.559987	2.419010	0.559514	2.466703
EscCo.1_02788_1-746_NEs	2.014913	1.545106	2.295156	0.554626	1.560015	0.021719	1.560758	1.422449	0.390695	0.388329	2.014913	0.393776	0.389619	0.003575	0.000000	1.486039	2.021439	2.140191	0.389619	2.433230	1.555580	2.155067	2.048823	2.014913	0.586369	1.555580	1.429374	1.422449	1.544851	0.003574	0.426683	1.560413	2.407630	0.556129	2.446543
