EscCo.40385_6-371_BeL	0.000000	1.846196	1.863238	0.359313	2.073960	0.355767	2.150820	0.361932	0.385216	0.359313	0.004575	1.864615	2.024026	0.019371	1.970632	1.699971	2.197083	1.846196	1.852770	1.676208	0.547980	1.892082	1.733277	1.983551	0.013789	1.772028	2.023967	0.359313	1.846196
SalEn.3_4482_1-353_NEs	1.846196	0.000000	0.010413	1.945487	0.547533	1.909450	1.674843	1.928170	1.824632	1.945487	1.829605	1.758912	1.756488	1.828781	0.364305	1.300357	1.673691	0.000941	0.003770	1.656851	1.716895	1.585876	2.043952	1.712784	1.819456	1.740188	0.545573	1.945487	0.000941
SalEn.54594_1-353_NEs	1.863238	0.010413	0.000000	1.949639	0.555872	1.913155	1.656723	1.932104	1.849544	1.949639	1.846386	1.752719	1.738087	1.845888	0.369130	1.325569	1.680198	0.011364	0.012317	1.650400	1.731344	1.586330	2.055712	1.694328	1.836343	1.734056	0.553916	1.949639	0.011364
SalEn.2_MW04551_6-370_NEs	0.359313	1.945487	1.949639	0.000000	1.916996	0.007371	2.041712	0.012932	0.392496	0.000000	0.358133	2.093651	1.714723	0.364003	2.118247	1.731171	1.836438	1.945487	1.930848	1.842669	0.520680	1.872304	1.988056	1.630608	0.356396	1.985453	1.875407	0.000000	1.945487
KlePn.1_02300_1-349_BeL	2.073960	0.547533	0.555872	1.916996	0.000000	1.903403	1.630139	1.913864	1.986902	1.916996	2.100361	1.888102	1.853949	2.085950	0.536746	1.333950	1.889899	0.547533	0.547403	1.746554	1.795229	1.565989	2.160070	1.780402	2.080607	1.874754	0.002863	1.916996	0.547533
SalEn.10368_6-370_NEs	0.355767	1.909450	1.913155	0.007371	1.903403	0.000000	2.066634	0.011073	0.395611	0.007371	0.354591	2.100666	1.765518	0.360432	2.091709	1.757217	1.872379	1.909450	1.894984	1.850371	0.524344	1.887138	1.987222	1.680703	0.352864	1.992723	1.862713	0.007371	1.909450
EntCo.1_11760_12-349_NEs	2.150820	1.674843	1.656723	2.041712	1.630139	2.066634	0.000000	2.061608	2.023412	2.041712	2.164541	1.978544	0.856959	2.143240	1.636893	1.533648	0.802802	1.680409	1.668675	1.964981	2.351530	1.919918	2.071773	0.851134	2.136054	1.991623	1.637094	2.041712	1.680409
SalEn.52479_6-370_NEs	0.361932	1.928170	1.932104	0.012932	1.913864	0.011073	2.061608	0.000000	0.395982	0.012932	0.360753	2.079402	1.752359	0.363667	2.133955	1.761763	1.839527	1.928170	1.927915	1.830449	0.526737	1.876025	2.007164	1.662044	0.359011	1.972174	1.872708	0.012932	1.928170
CitRo.1_04291_1-366_NEs	0.385216	1.824632	1.849544	0.392496	1.986902	0.395611	2.023412	0.395982	0.000000	0.392496	0.388550	1.677080	2.127722	0.380935	1.754884	1.855909	2.119030	1.824632	1.831746	1.556992	0.518114	1.586596	1.683618	2.078473	0.380602	1.592998	1.941559	0.392496	1.824632
SalEn.4_04551_6-370_NEs	0.359313	1.945487	1.949639	0.000000	1.916996	0.007371	2.041712	0.012932	0.392496	0.000000	0.358133	2.093651	1.714723	0.364003	2.118247	1.731171	1.836438	1.945487	1.930848	1.842669	0.520680	1.872304	1.988056	1.630608	0.356396	1.985453	1.875407	0.000000	1.945487
EscCo.2_0438_6-371_NEs	0.004575	1.829605	1.846386	0.358133	2.100361	0.354591	2.164541	0.360753	0.388550	0.358133	0.000000	1.819253	2.013158	0.020316	1.958923	1.690584	2.176669	1.829605	1.836141	1.635460	0.548564	1.896031	1.715948	1.972620	0.014724	1.732323	2.049560	0.358133	1.829605
EscCo.1_01686_136-467_NEs	1.864615	1.758912	1.752719	2.093651	1.888102	2.100666	1.978544	2.079402	1.677080	2.093651	1.819253	0.000000	1.729663	1.888786	1.690217	1.411717	1.694173	1.758912	1.745026	0.010389	1.841640	0.342048	2.054339	1.636978	1.858327	0.008676	1.885322	2.093651	1.758912
KlePn.1_03386_4-380_BeL	2.024026	1.756488	1.738087	1.714723	1.853949	1.765518	0.856959	1.752359	2.127722	1.714723	2.013158	1.729663	0.000000	2.046118	1.648377	1.293974	0.684652	1.756488	1.749925	1.544951	2.122482	1.624496	2.211337	0.004672	2.012072	1.710773	1.838817	1.714723	1.756488
EscCo.3_03593_6-371_NEs	0.019371	1.828781	1.845888	0.364003	2.085950	0.360432	2.143240	0.363667	0.380935	0.364003	0.020316	1.888786	2.046118	0.000000	1.960148	1.709994	2.252450	1.828781	1.835446	1.708735	0.544702	1.903655	1.719346	2.006235	0.012871	1.803773	2.035266	0.364003	1.828781
CitRo.1_48701_1-354_NEs	1.970632	0.364305	0.369130	2.118247	0.536746	2.091709	1.636893	2.133955	1.754884	2.118247	1.958923	1.690217	1.648377	1.960148	0.000000	1.261662	1.652610	0.364305	0.367221	1.540561	1.763548	1.541214	1.926947	1.603509	1.942038	1.673524	0.536583	2.118247	0.364305
EscCo.41025_108-443_BeL	1.699971	1.300357	1.325569	1.731171	1.333950	1.757217	1.533648	1.761763	1.855909	1.731171	1.690584	1.411717	1.293974	1.709994	1.261662	0.000000	1.583992	1.294713	1.300357	1.318413	1.952733	1.410986	1.776448	1.272498	1.712591	1.433098	1.335213	1.731171	1.294713
SalEn.51011_12-376_NEs	2.197083	1.673691	1.680198	1.836438	1.889899	1.872379	0.802802	1.839527	2.119030	1.836438	2.176669	1.694173	0.684652	2.252450	1.652610	1.583992	0.000000	1.673691	1.679118	1.501716	1.918677	1.745810	2.786534	0.661875	2.217130	1.642827	1.898965	1.836438	1.673691
SalEn.4_44971_1-353_NEs	1.846196	0.000941	0.011364	1.945487	0.547533	1.909450	1.680409	1.928170	1.824632	1.945487	1.829605	1.758912	1.756488	1.828781	0.364305	1.294713	1.673691	0.000000	0.004714	1.656851	1.722745	1.585876	2.035652	1.712784	1.819456	1.740188	0.545573	1.945487	0.000000
SalEn.14316_1-353_NEs	1.852770	0.003770	0.012317	1.930848	0.547403	1.894984	1.668675	1.927915	1.831746	1.930848	1.836141	1.745026	1.749925	1.835446	0.367221	1.300357	1.679118	0.004714	0.000000	1.642455	1.716677	1.572692	2.051095	1.706096	1.826071	1.726450	0.545443	1.930848	0.004714
EscCo.2_1592_1-291_NEs	1.676208	1.656851	1.650400	1.842669	1.746554	1.850371	1.964981	1.830449	1.556992	1.842669	1.635460	0.010389	1.544951	1.708735	1.540561	1.318413	1.501716	1.656851	1.642455	0.000000	1.697245	0.339750	1.803561	1.558315	1.683703	0.005751	1.744294	1.842669	1.656851
EntCo.1_23760_2-367_NEs	0.547980	1.716895	1.731344	0.520680	1.795229	0.524344	2.351530	0.526737	0.518114	0.520680	0.548564	1.841640	2.122482	0.544702	1.763548	1.952733	1.918677	1.722745	1.716677	1.697245	0.000000	1.706039	1.876858	2.044577	0.544311	1.821987	1.774496	0.520680	1.722745
CitRo.1_15211_147-469_BeL	1.892082	1.585876	1.586330	1.872304	1.565989	1.887138	1.919918	1.876025	1.586596	1.872304	1.896031	0.342048	1.624496	1.903655	1.541214	1.410986	1.745810	1.585876	1.572692	0.339750	1.706039	0.000000	2.082648	1.516386	1.877197	0.330027	1.566066	1.872304	1.585876
KlePn.2_17661_3-352_NEs	1.733277	2.043952	2.055712	1.988056	2.160070	1.987222	2.071773	2.007164	1.683618	1.988056	1.715948	2.054339	2.211337	1.719346	1.926947	1.776448	2.786534	2.035652	2.051095	1.803561	1.876858	2.082648	0.000000	2.152526	1.717882	2.047990	2.161596	1.988056	2.035652
KlePn.2_15151_6-364_BeL	1.983551	1.712784	1.694328	1.630608	1.780402	1.680703	0.851134	1.662044	2.078473	1.630608	1.972620	1.636978	0.004672	2.006235	1.603509	1.272498	0.661875	1.712784	1.706096	1.558315	2.044577	1.516386	2.152526	0.000000	1.971058	1.660797	1.765896	1.630608	1.712784
EscCo.1_00417_6-371_NEs	0.013789	1.819456	1.836343	0.356396	2.080607	0.352864	2.136054	0.359011	0.380602	0.356396	0.014724	1.858327	2.012072	0.012871	1.942038	1.712591	2.217130	1.819456	1.826071	1.683703	0.544311	1.877197	1.717882	1.971058	0.000000	1.779139	2.030570	0.356396	1.819456
