EscCo.2_0255_1-351_NEs	0.000000	0.266868	0.270945	0.267830	1.591459	0.268221	0.268221	0.040994	0.226754	0.270742	0.020189	1.518067	1.599769	0.268221	0.265301	0.016306
SalEn.10296_1-351_BeL	0.266868	0.000000	0.010485	0.319931	1.601946	0.010485	0.010485	0.271008	0.246777	0.320206	0.266832	1.781014	1.583892	0.010485	0.297923	0.261464
SalEn.52537_1-351_BeL	0.270945	0.010485	0.000000	0.315126	1.595416	0.005697	0.005697	0.271936	0.252365	0.315396	0.270908	1.766736	1.577331	0.005697	0.301696	0.264163
KlePn.2_07311_1-351_NEs	0.267830	0.319931	0.315126	0.000000	1.475808	0.316525	0.316525	0.265799	0.266718	0.005746	0.268726	1.538024	1.474464	0.316525	0.266585	0.268660
KlePn.1_05713_2-351_NEs	1.591459	1.601946	1.595416	1.475808	0.000000	1.607477	1.607477	1.590451	1.547015	1.491746	1.578416	0.429161	0.054710	1.607477	1.553951	1.589257
SalEn.2_MW03241_1-351_BeL	0.268221	0.010485	0.005697	0.316525	1.607477	0.000000	0.000000	0.266537	0.249754	0.316796	0.268185	1.766736	1.577331	0.000000	0.303069	0.261459
SalEn.3_0309_1-351_NEs	0.268221	0.010485	0.005697	0.316525	1.607477	0.000000	0.000000	0.266537	0.249754	0.316796	0.268185	1.766736	1.577331	0.000000	0.303069	0.261459
EscCo.3_03705_1-351_NEs	0.040994	0.271008	0.271936	0.265799	1.590451	0.266537	0.266537	0.000000	0.221503	0.267373	0.034029	1.530343	1.604832	0.266537	0.273083	0.039932
CitRo.1_03311_1-351_NEs	0.226754	0.246777	0.252365	0.266718	1.547015	0.249754	0.249754	0.221503	0.000000	0.271024	0.225440	1.629148	1.484160	0.249754	0.277495	0.223864
KlePn.1_02587_1-351_NEs	0.270742	0.320206	0.315396	0.005746	1.491746	0.316796	0.316796	0.267373	0.271024	0.000000	0.270309	1.537224	1.478964	0.316796	0.266769	0.271569
EscCo.40231_1-351_BeL	0.020189	0.266832	0.270908	0.268726	1.578416	0.268185	0.268185	0.034029	0.225440	0.270309	0.000000	1.561827	1.605047	0.268185	0.265265	0.027008
SalEn.54291_2-343_NEs	1.518067	1.781014	1.766736	1.538024	0.429161	1.766736	1.766736	1.530343	1.629148	1.537224	1.561827	0.000000	0.427125	1.766736	1.664493	1.498477
EntCo.1_35710_2-345_NEs	1.599769	1.583892	1.577331	1.474464	0.054710	1.577331	1.577331	1.604832	1.484160	1.478964	1.605047	0.427125	0.000000	1.577331	1.522375	1.622592
SalEn.4_03241_1-351_BeL	0.268221	0.010485	0.005697	0.316525	1.607477	0.000000	0.000000	0.266537	0.249754	0.316796	0.268185	1.766736	1.577331	0.000000	0.303069	0.261459
EntCo.1_24590_1-352_NEs	0.265301	0.297923	0.301696	0.266585	1.553951	0.303069	0.303069	0.273083	0.277495	0.266769	0.265265	1.664493	1.522375	0.303069	0.000000	0.267849
EscCo.1_00243_1-351_NEs	0.016306	0.261464	0.264163	0.268660	1.589257	0.261459	0.261459	0.039932	0.223864	0.271569	0.027008	1.498477	1.622592	0.261459	0.267849	0.000000
