SalEn.2_MW22261_1-279_NEs	0.000000	0.001198	0.294032	0.750184	0.276530	0.316976	0.743894	0.008441	0.284687	0.295196	0.254512	0.284687	0.012065	0.282909	0.743894	0.742033	0.001198	0.744182
SalEn.3_2171_1-279_NEs	0.001198	0.000000	0.292351	0.753405	0.274830	0.315166	0.747105	0.007231	0.283007	0.293507	0.252865	0.283007	0.010852	0.281202	0.747105	0.745223	0.000000	0.747374
EscCo.4_01555_1-279_NEs	0.294032	0.292351	0.000000	0.708653	0.312277	0.280967	0.703257	0.290380	0.035595	0.037970	0.233600	0.035595	0.288639	0.316731	0.703257	0.703785	0.292351	0.712501
EscCo.4_03613_1-277_NEs	0.750184	0.753405	0.708653	0.000000	0.759300	0.678640	0.020682	0.748869	0.730764	0.727408	0.716029	0.730764	0.739853	0.761615	0.018228	0.021844	0.753405	0.035580
KlePn.2_31941_1-277_NEs	0.276530	0.274830	0.312277	0.759300	0.000000	0.286484	0.752034	0.276815	0.302145	0.309961	0.269938	0.302145	0.272790	0.007339	0.752034	0.740304	0.274830	0.738711
EntCo.1_40130_14-288_NEs	0.316976	0.315166	0.280967	0.678640	0.286484	0.000000	0.685342	0.312419	0.282661	0.281587	0.272745	0.282661	0.316631	0.286414	0.685342	0.691476	0.315166	0.681412
EscCo.50355_1-276	0.743894	0.747105	0.703257	0.020682	0.752034	0.685342	0.000000	0.742593	0.730696	0.719137	0.709191	0.730696	0.733602	0.754428	0.002398	0.020622	0.747105	0.031843
SalEn.12187_1-279_NEs	0.008441	0.007231	0.290380	0.748869	0.276815	0.312419	0.742593	0.000000	0.281045	0.291525	0.250474	0.281045	0.010860	0.283201	0.742593	0.740744	0.007231	0.742890
EscCo.52154_1-278	0.284687	0.283007	0.035595	0.730764	0.302145	0.282661	0.730696	0.281045	0.000000	0.021938	0.221418	0.000000	0.282721	0.302072	0.730696	0.728471	0.283007	0.737688
EscCo.1_02404_1-279_NEs	0.295196	0.293507	0.037970	0.727408	0.309961	0.281587	0.719137	0.291525	0.021938	0.000000	0.230795	0.021938	0.288096	0.310825	0.719137	0.719577	0.293507	0.728590
CitRo.1_22821_1-279_NEs	0.254512	0.252865	0.233600	0.716029	0.269938	0.272745	0.709191	0.250474	0.221418	0.230795	0.000000	0.221418	0.252556	0.276371	0.709191	0.704992	0.252865	0.708595
EscCo.3_2289_1-278_NEs	0.284687	0.283007	0.035595	0.730764	0.302145	0.282661	0.730696	0.281045	0.000000	0.021938	0.221418	0.000000	0.282721	0.302072	0.730696	0.728471	0.283007	0.737688
SalEn.50661_1-279_NEs	0.012065	0.010852	0.288639	0.739853	0.272790	0.316631	0.733602	0.010860	0.282721	0.288096	0.252556	0.282721	0.000000	0.279144	0.733602	0.731810	0.010852	0.733953
KlePn.1_03988_1-278_NEs	0.282909	0.281202	0.316731	0.761615	0.007339	0.286414	0.754428	0.283201	0.302072	0.310825	0.276371	0.302072	0.279144	0.000000	0.754428	0.748216	0.281202	0.746596
EscCo.3_0411_1-276_NEs	0.743894	0.747105	0.703257	0.018228	0.752034	0.685342	0.002398	0.742593	0.730696	0.719137	0.709191	0.730696	0.733602	0.754428	0.000000	0.018175	0.747105	0.029359
EscCo.1_00395_1-277_NEs	0.742033	0.745223	0.703785	0.021844	0.740304	0.691476	0.020622	0.740744	0.728471	0.719577	0.704992	0.728471	0.731810	0.748216	0.018175	0.000000	0.745223	0.025553
SalEn.4_22261_1-279_NEs	0.001198	0.000000	0.292351	0.753405	0.274830	0.315166	0.747105	0.007231	0.283007	0.293507	0.252865	0.283007	0.010852	0.281202	0.747105	0.745223	0.000000	0.747374
EscCo.2_44620_1-277_NEs	0.744182	0.747374	0.712501	0.035580	0.738711	0.681412	0.031843	0.742890	0.737688	0.728590	0.708595	0.737688	0.733953	0.746596	0.029359	0.025553	0.747374	0.000000
