SalEn.3_4023_2-486_NEs	0.000000	1.444864	1.149715	1.193601	1.280220	0.418111	1.419783	0.005491	1.256972	1.217511	1.290937	2.075189	1.196229	1.201704	1.965222	2.212033	0.628793	1.274777	1.282157	1.194041	1.230524	1.198064	1.237040	1.193408	1.328706	1.220088	1.301965	1.093818	1.423688	1.194449	2.106431	2.150880	1.331015	1.149752	1.225218	1.241278	2.181175	1.288328	1.354182	0.006180	1.444864	1.149715	1.436753	1.153583	2.226290	1.533643	1.177548	1.311809	2.166414	1.337494	1.850160	2.136779	1.327033	2.181175	1.295349	1.986902	1.265746	1.230145	2.181175	2.150880	2.233348	1.533176	1.428353	1.174882	1.437154	1.159633	1.953361	1.362756	1.101612	1.408002	1.444864	1.149715	1.961441	1.417217	1.156522	1.163627	1.311809	1.211542	1.263856	2.193701	1.925123	1.292931	1.111841	1.430388	1.417329	1.157224	1.965222	0.000000	0.000000	1.084958	1.446784	1.953361	1.201282	2.097853	1.288217	1.182940	1.972206	2.213907	1.280220	2.133348	2.204029	1.192861	1.104658	1.395362	1.381056
SalEn.4_38661_2-231_BeL	1.444864	0.000000	0.000000	0.767331	0.161870	1.202457	0.968395	1.438269	0.167321	0.993201	0.171925	1.525089	0.965351	0.924004	1.564301	1.832161	1.148996	0.131138	0.163637	0.928716	0.775636	0.940056	0.856518	0.942084	1.228092	0.976227	0.717958	0.690748	0.968395	0.764965	1.661604	1.757816	0.849794	5.951280	1.347090	0.809030	1.562210	0.760679	1.041593	1.431844	0.000000	0.000000	0.891446	5.951280	1.815320	1.385413	0.992190	0.757921	1.653435	1.047488	1.778637	1.728705	1.246052	1.562210	0.757952	1.563292	1.014505	0.771692	1.562210	1.757816	1.858135	1.391446	0.007238	0.000000	0.001443	0.000000	1.624239	0.889161	1.080373	3.029118	0.000000	0.000000	1.563175	0.968395	0.932533	0.939522	0.757921	0.919633	0.179697	1.549038	1.631797	0.173717	1.191520	2.588749	0.891530	5.951280	1.564301	1.444864	1.444864	1.090359	2.253798	1.624239	0.965351	1.652610	0.171185	1.039495	1.554301	1.997289	0.161870	1.745559	1.570674	0.766519	1.095812	2.569422	0.972780
SalEn.4_38661_231-490_BeL	1.149715	0.000000	0.000000	0.777475	0.186677	1.213016	0.887851	1.163304	0.161373	0.786776	0.197356	2.072888	0.893191	0.990746	1.825012	2.003431	1.004775	0.164978	0.188142	0.990746	0.929914	0.868024	0.862508	0.903981	1.141067	0.786776	0.770407	0.945303	0.893642	0.777475	2.168895	2.190058	2.190058	0.908588	1.082588	0.958401	2.235031	1.042317	1.204151	1.168985	0.000000	0.000000	0.000000	0.883593	5.951280	2.096363	0.979295	1.032389	2.214715	1.208947	1.550510	2.203528	1.150756	2.235031	1.051250	1.872354	1.055811	0.920082	2.235031	2.190058	5.174011	2.096363	0.000000	0.016884	0.000000	0.014243	2.167903	0.816227	0.967140	1.056204	0.000000	0.000000	1.867725	0.882562	0.889164	0.897012	1.037018	0.988916	0.183252	2.268710	2.146551	0.195853	2.219558	1.023587	1.023587	0.881480	1.825012	1.149715	1.149715	0.967140	1.060229	2.167903	0.899610	2.205034	0.184936	0.809227	1.828892	1.773180	0.188283	2.197234	2.279349	0.838553	0.967140	1.044386	0.891422
KlePn.1_02933_2-488_NEs	1.193601	0.767331	0.777475	0.000000	0.787827	1.225789	0.828001	1.186533	0.738596	0.793033	0.727585	1.777017	0.918327	0.955614	1.810081	2.147556	1.087332	0.733908	0.786970	0.953543	0.759071	0.919651	0.934202	0.792428	1.234098	0.792119	0.789566	0.838133	0.821741	0.002749	1.796612	1.878042	1.094172	0.978038	1.260029	0.931636	1.888022	0.791474	1.012291	1.183976	0.767331	0.777475	0.963825	0.941306	1.582478	1.365900	0.922404	0.798823	1.875676	1.018985	1.574683	1.861472	1.241091	1.888022	0.788037	1.830976	1.006469	0.751489	1.888022	1.878042	1.581151	1.351896	0.774645	0.781092	0.767331	0.763484	1.863088	0.796000	1.014392	1.056920	0.767331	0.777475	1.830308	0.826923	0.792539	0.795200	0.797066	0.949792	0.786774	1.867409	1.848410	0.728109	1.026581	1.032724	0.968787	0.943583	1.810081	1.193601	1.193601	1.022635	1.052696	1.863088	0.917340	1.808327	0.785381	0.881439	1.812678	2.096456	0.787827	1.884003	1.870214	0.814680	1.028714	1.055069	0.816274
EscCo.53749_1-490	1.280220	0.161870	0.186677	0.787827	0.000000	1.130562	0.916115	1.288329	0.163035	0.846373	0.205134	1.653402	0.927425	0.963851	1.760438	1.808724	1.121483	0.179310	0.006115	0.966260	0.850174	0.934565	0.882232	0.986855	1.259402	0.839682	0.775047	0.923577	0.912873	0.786707	1.799976	1.786742	0.890979	0.969902	1.168143	0.896392	1.790601	0.921888	1.162764	1.288823	0.161870	0.186677	0.900351	0.913423	2.030193	1.464137	1.033996	0.922996	1.750207	1.161519	1.680969	1.790586	1.270979	1.790601	0.925442	1.747665	1.041819	0.851380	1.790601	1.786742	2.043012	1.470805	0.167176	0.189939	0.163636	0.184720	1.880680	0.815199	1.065072	1.145164	0.161870	0.186677	1.769617	0.911099	0.946216	0.945164	0.925165	0.961743	0.021283	1.822108	1.889394	0.204339	1.216717	1.215905	0.900437	0.911238	1.760438	1.280220	1.280220	1.085221	1.140329	1.880680	0.930767	1.811674	0.007486	0.915195	1.713360	1.885477	0.000677	1.790793	1.815256	0.809296	1.092410	1.122674	0.917699
EscCo.2_5080_1-493_NEs	0.418111	1.202457	1.213016	1.225789	1.130562	0.000000	1.379328	0.415562	1.107653	1.317243	1.168359	2.033684	1.219738	1.161763	2.058982	2.272714	0.598589	1.151393	1.140399	1.150690	1.238664	1.299102	1.227266	1.131998	1.451000	1.307343	1.238272	1.137885	1.377096	1.220424	2.061318	2.087727	1.272811	1.165066	1.334017	1.218005	2.037127	1.295947	1.477104	0.416701	1.202457	1.213016	1.221653	1.217731	2.069396	1.434758	1.181450	1.316872	2.123117	1.448088	1.891058	2.084072	1.452870	2.037127	1.314012	2.030841	1.247898	1.241012	2.037127	2.087727	2.041832	1.453207	1.201617	1.227607	1.208068	1.229248	1.996483	1.421492	0.943300	1.409024	1.202457	1.213016	2.037761	1.367311	1.114613	1.112898	1.316872	1.165987	1.116129	2.063630	2.005376	1.170100	1.185637	1.174257	1.230713	1.221680	2.058982	0.418111	0.418111	0.965381	1.425828	1.996483	1.227907	2.057639	1.144204	1.061017	2.036396	2.193667	1.130562	2.075161	2.045010	1.136651	0.947097	1.406724	1.383413
EscCo.53567_2-500	1.419783	0.968395	0.887851	0.828001	0.916115	1.379328	0.000000	1.413530	0.924423	0.281378	0.905185	1.891625	1.142596	1.052321	2.058725	2.400616	1.331589	0.929542	0.906728	1.044897	1.014315	1.131582	1.002628	1.053883	1.178738	0.281257	1.180808	0.922918	0.006641	0.826881	1.976358	1.981546	0.926240	0.956103	1.314208	0.938658	1.907788	0.913472	1.121555	1.420282	0.968395	0.887851	1.052747	0.919725	2.108381	1.818808	1.017197	0.927742	2.039889	1.112663	2.047738	1.973088	1.182960	1.907788	0.927181	2.038242	1.011525	1.008722	1.907788	1.981546	2.115908	1.797718	0.972783	0.891236	0.968395	0.871888	2.041123	0.300277	1.104097	1.291458	0.968395	0.887851	2.008026	0.007968	0.998539	0.992476	0.927742	1.046699	0.911978	1.892895	2.040216	0.905977	1.210795	1.046949	1.043799	0.925774	2.058725	1.419783	1.419783	1.125990	1.284340	2.041123	1.138236	1.963423	0.913375	0.981116	2.049456	2.247773	0.916115	1.937121	1.909759	0.904215	1.127819	1.284874	0.018061
SalEn.13864_2-486_NEs	0.005491	1.438269	1.163304	1.186533	1.288329	0.415562	1.413530	0.000000	1.262162	1.219742	1.293494	2.070866	1.188900	1.192120	1.965222	2.212760	0.630863	1.282930	1.290295	1.184524	1.227516	1.200183	1.232159	1.180652	1.328570	1.222333	1.296331	1.080534	1.417435	1.187392	2.107543	2.155358	1.331015	1.147010	1.230595	1.244893	2.171010	1.280544	1.360376	0.006178	1.438269	1.163304	1.436753	1.145772	2.226290	1.533643	1.168185	1.306615	2.176588	1.343579	1.856389	2.141249	1.326892	2.171010	1.290248	1.986902	1.261308	1.227128	2.171010	2.155358	2.233348	1.533176	1.421788	1.188793	1.430571	1.173321	1.962891	1.369235	1.101612	1.383773	1.438269	1.163304	1.961441	1.410994	1.147093	1.154137	1.306615	1.201885	1.271915	2.183515	1.934743	1.295501	1.112457	1.425285	1.417329	1.149356	1.965222	0.005491	0.005491	1.084958	1.421951	1.962891	1.193911	2.098959	1.296437	1.178874	1.972206	2.231561	1.288329	2.123321	2.193900	1.191205	1.104658	1.371594	1.375098
EntCo.1_04350_2-489_BeL	1.256972	0.167321	0.161373	0.738596	0.163035	1.107653	0.924423	1.262162	0.000000	0.795187	0.183005	1.645597	0.884714	1.013739	1.697434	1.732942	1.043126	0.136097	0.163968	1.016379	0.838157	0.882509	0.875153	0.874293	1.196272	0.785246	0.753821	0.886884	0.927612	0.741041	1.769432	1.807573	0.907101	0.985475	1.109911	0.932074	1.767171	0.905084	1.040125	1.265471	0.167321	0.161373	0.896687	0.917222	1.878323	1.294089	1.005111	0.908461	1.692021	1.041831	1.702215	1.801400	1.207634	1.767171	0.896807	1.710969	1.020928	0.835395	1.767171	1.807573	1.890210	1.305653	0.170877	0.164232	0.169098	0.157875	1.791536	0.755584	1.031282	1.138548	0.167321	0.161373	1.709530	0.921608	0.860817	0.867846	0.906548	1.014584	0.165575	1.797154	1.771712	0.183100	1.092029	1.076729	0.900871	0.914970	1.697434	1.256972	1.256972	1.025671	1.159611	1.791536	0.887969	1.776613	0.164157	0.916248	1.686998	1.796185	0.163866	1.767434	1.793876	0.811327	1.031966	1.130863	0.928568
KlePn.1_00648_2-501_NEs	1.217511	0.993201	0.786776	0.793033	0.846373	1.317243	0.281378	1.219742	0.795187	0.000000	0.812065	1.676381	0.921542	1.056281	1.891940	2.124642	1.070948	0.841026	0.843401	1.056481	0.927824	0.988330	0.944852	0.927449	1.054643	0.004696	1.164609	0.880781	0.282194	0.795720	1.697043	1.879902	1.019618	0.986817	1.079198	0.904811	1.719020	0.990315	0.943212	1.219794	0.993201	0.786776	0.930443	0.836486	2.263325	1.577911	1.040382	0.985583	1.803390	0.926775	1.881035	1.863750	1.061228	1.719020	0.980695	1.859726	1.061474	0.929189	1.719020	1.879902	2.227294	1.560904	0.988003	0.807124	0.993201	0.772630	1.969004	0.229399	1.144246	1.097235	0.993201	0.786776	1.893088	0.281221	0.831363	0.830445	0.985583	1.036766	0.847147	1.696996	1.962691	0.817044	1.027477	1.055739	0.925950	0.834660	1.891940	1.217511	1.217511	1.138020	1.097301	1.969004	0.918213	1.691557	0.851427	0.903285	1.904098	2.049987	0.846373	1.851051	1.712226	0.884986	1.127945	1.087109	0.284512
