SalEn.2_MW01171_1-466_NEs	0.000000	0.748409	0.173946	0.751911	0.179491	0.181345	0.173946	0.000000	0.163593	0.772763	0.163164	0.020367	0.173946	0.183051	0.164104	0.000000	0.748409	0.011588
SalEn.4_03991_2-469_NEs	0.748409	0.000000	0.718390	0.003538	0.723143	0.712953	0.718390	0.748409	0.748282	0.000000	0.733515	0.752937	0.718390	0.745481	0.734270	0.748409	0.000000	0.750945
EscCo.50072_1-466	0.173946	0.718390	0.000000	0.723713	0.029918	0.036628	0.000000	0.173946	0.167836	0.741256	0.161406	0.182645	0.000000	0.181274	0.162339	0.173946	0.718390	0.174043
SalEn.10312_2-469_NEs	0.751911	0.003538	0.723713	0.000000	0.728481	0.718240	0.723713	0.751911	0.751783	0.002459	0.736928	0.756445	0.723713	0.747211	0.737688	0.751911	0.003538	0.754457
EscCo.2_41250_1-466_NEs	0.179491	0.723143	0.029918	0.728481	0.000000	0.037409	0.029918	0.179491	0.176678	0.748880	0.161360	0.184602	0.029918	0.187824	0.162293	0.179491	0.723143	0.177783
EscCo.4_03912_1-466_NEs	0.181345	0.712953	0.036628	0.718240	0.037409	0.000000	0.036628	0.181345	0.182541	0.740791	0.166056	0.183732	0.036628	0.185875	0.166997	0.181345	0.712953	0.176025
EscCo.3_0071_1-466_NEs	0.173946	0.718390	0.000000	0.723713	0.029918	0.036628	0.000000	0.173946	0.167836	0.741256	0.161406	0.182645	0.000000	0.181274	0.162339	0.173946	0.718390	0.174043
SalEn.4_01171_1-466_NEs	0.000000	0.748409	0.173946	0.751911	0.179491	0.181345	0.173946	0.000000	0.163593	0.772763	0.163164	0.020367	0.173946	0.183051	0.164104	0.000000	0.748409	0.011588
CitRo.1_00801_1-466_NEs	0.163593	0.748282	0.167836	0.751783	0.176678	0.182541	0.167836	0.163593	0.000000	0.773223	0.165820	0.171485	0.167836	0.172943	0.167673	0.163593	0.748282	0.161878
SalEn.3_0324_2-404_NEs	0.772763	0.000000	0.741256	0.002459	0.748880	0.740791	0.741256	0.772763	0.773223	0.000000	0.772240	0.778406	0.741256	0.781439	0.773200	0.772763	0.000000	0.774779
KlePn.2_05661_1-466_NEs	0.163164	0.733515	0.161406	0.736928	0.161360	0.166056	0.161406	0.163164	0.165820	0.772240	0.000000	0.171262	0.161406	0.176630	0.002163	0.163164	0.733515	0.165923
SalEn.50115_1-466_NEs	0.020367	0.752937	0.182645	0.756445	0.184602	0.183732	0.182645	0.020367	0.171485	0.778406	0.171262	0.000000	0.182645	0.181983	0.172213	0.020367	0.752937	0.017437
EscCo.1_00073_1-466_NEs	0.173946	0.718390	0.000000	0.723713	0.029918	0.036628	0.000000	0.173946	0.167836	0.741256	0.161406	0.182645	0.000000	0.181274	0.162339	0.173946	0.718390	0.174043
EntCo.1_45860_1-466_NEs	0.183051	0.745481	0.181274	0.747211	0.187824	0.185875	0.181274	0.183051	0.172943	0.781439	0.176630	0.181983	0.181274	0.000000	0.179401	0.183051	0.745481	0.182404
KlePn.1_02414_1-466_NEs	0.164104	0.734270	0.162339	0.737688	0.162293	0.166997	0.162339	0.164104	0.167673	0.773200	0.002163	0.172213	0.162339	0.179401	0.000000	0.164104	0.734270	0.166867
SalEn.3_0111_1-466_NEs	0.000000	0.748409	0.173946	0.751911	0.179491	0.181345	0.173946	0.000000	0.163593	0.772763	0.163164	0.020367	0.173946	0.183051	0.164104	0.000000	0.748409	0.011588
SalEn.2_MW03991_2-469_NEs	0.748409	0.000000	0.718390	0.003538	0.723143	0.712953	0.718390	0.748409	0.748282	0.000000	0.733515	0.752937	0.718390	0.745481	0.734270	0.748409	0.000000	0.750945
SalEn.10112_1-466_NEs	0.011588	0.750945	0.174043	0.754457	0.177783	0.176025	0.174043	0.011588	0.161878	0.774779	0.165923	0.017437	0.174043	0.182404	0.166867	0.011588	0.750945	0.000000
