CitRo.1_15611_1-294_NEs	0.000000	0.165703	0.357108	0.134323	0.390351	0.339225	0.328887	0.347430	0.153186	0.173999	0.135608	0.359342	0.135608	0.153186	0.357108	0.391062	1.112532	0.357108	0.392161	0.361350	0.154544	0.169416	0.348812	0.392161	0.135608	0.162762
EntCo.1_09850_1-294_NEs	0.165703	0.000000	0.379272	0.193402	0.382759	0.351364	0.365596	0.370184	0.180123	0.146838	0.191914	0.382687	0.191914	0.180123	0.379272	0.392320	1.087341	0.379272	0.386361	0.382259	0.181530	0.145435	0.379977	0.386361	0.191914	0.184300
SalEn.4_40001_1-300_NEs	0.357108	0.379272	0.000000	0.362508	0.148833	0.102339	0.127205	0.121849	0.321139	0.339990	0.364258	0.013517	0.364258	0.321139	0.000000	0.145796	1.043415	0.000000	0.150160	0.016938	0.325549	0.332935	0.125682	0.151489	0.368805	0.327586
SalEn.11486_1-294_NEs	0.134323	0.193402	0.362508	0.000000	0.399546	0.365074	0.369357	0.354688	0.152769	0.218648	0.004523	0.368490	0.004523	0.152769	0.362508	0.402189	1.122375	0.362508	0.401361	0.368730	0.152769	0.212243	0.357930	0.401361	0.004523	0.158499
EscCo.1_04349_1-300_NEs	0.390351	0.382759	0.148833	0.399546	0.000000	0.149199	0.155250	0.165784	0.345786	0.366037	0.397588	0.147616	0.397588	0.345786	0.148833	0.034061	1.098414	0.148833	0.003333	0.149063	0.348082	0.365357	0.165652	0.004447	0.399872	0.348246
CitRo.1_38651_1-300_NEs	0.339225	0.351364	0.102339	0.365074	0.149199	0.000000	0.112490	0.105167	0.307452	0.328035	0.363191	0.103702	0.363191	0.307452	0.102339	0.150628	1.004761	0.102339	0.150529	0.101206	0.311827	0.320948	0.106379	0.150529	0.367744	0.313893
EntCo.1_00420_1-300_NEs	0.328887	0.365596	0.127205	0.369357	0.155250	0.112490	0.000000	0.114149	0.306747	0.324216	0.371115	0.126207	0.371115	0.306747	0.127205	0.166373	1.051613	0.127205	0.155250	0.128907	0.312769	0.318980	0.116648	0.156595	0.375675	0.313174
KlePn.1_00394_1-300_NEs	0.347430	0.370184	0.121849	0.354688	0.165784	0.105167	0.114149	0.000000	0.332044	0.322435	0.358177	0.127167	0.358177	0.332044	0.121849	0.174100	1.081873	0.121849	0.167137	0.125941	0.336509	0.317974	0.006738	0.168494	0.362723	0.336832
EscCo.2_1546_1-294_NEs	0.153186	0.180123	0.321139	0.152769	0.345786	0.307452	0.306747	0.332044	0.000000	0.203827	0.151378	0.325011	0.151378	0.000000	0.321139	0.352586	1.028028	0.321139	0.343956	0.323436	0.001131	0.198982	0.331707	0.343956	0.151378	0.012553
KlePn.1_04810_1-295_NEs	0.173999	0.146838	0.339990	0.218648	0.366037	0.328035	0.324216	0.322435	0.203827	0.000000	0.217106	0.336272	0.217106	0.203827	0.339990	0.377585	1.064559	0.339990	0.369588	0.339356	0.201421	0.009174	0.327405	0.369588	0.216140	0.208753
