EscCo.1_00833_1-429_NEs	0.000000	1.468423	2.267393	1.543922	1.560979	1.502112	0.251840	0.293083	1.366912	1.354206	0.254876	1.462172	1.579118	1.579118	1.358457	1.417555	1.494093	1.556187	1.546942	1.449090	0.258118	1.430149	1.502112	1.451175	1.546671	1.551922	2.289518	1.580181	1.522247	1.510530	2.214388	1.546263	0.251840	0.035649	0.216806	1.515732	1.531805	1.552085	1.961612	1.564563	1.519334	1.417555	2.196837	1.521771	1.379683	2.106176	2.262914	2.309977	0.252642	1.511985	1.450021	1.363424	1.555285	1.400776	2.195757	1.585475	1.449090	2.280709	0.017246	1.492474	1.457569	0.251840	0.017246	1.457232	1.543922	1.444649	1.388127	1.448033	2.196837	1.650055	2.245735	1.571252	1.368151	1.543922	1.547183	1.546942	1.488359	1.529986	1.508151	0.260280	1.482452	2.198991	1.489216	1.411034	1.371002	2.280709	1.583003
SalEn.12636_1-427_NEs	1.468423	0.000000	1.567973	1.216875	1.390521	0.238093	1.506005	1.388193	1.148493	1.141360	1.504697	1.180259	1.393495	1.393495	1.141360	1.073550	1.376263	1.292621	1.284241	0.006264	1.355049	1.118093	0.238093	0.242780	1.389794	1.389108	1.634890	0.720680	0.712446	1.092423	1.527402	1.271857	1.506005	1.481266	1.404124	1.374096	0.240216	1.348688	1.752853	1.208714	1.369490	1.073550	1.518529	1.393152	1.145521	1.739131	1.640748	1.596670	1.510472	0.702698	1.112928	1.154050	1.253949	1.060049	1.592577	0.716842	0.006264	1.640353	1.454617	0.245525	0.011784	1.506005	1.454617	1.176618	1.216875	0.006264	0.679790	0.240527	1.523309	0.725482	1.660330	1.212416	1.106619	1.216875	1.276120	1.284241	1.320472	1.370439	1.376352	1.332227	1.297983	1.553722	1.327996	1.064394	1.105833	1.640353	1.397477
KlePn.2_06601_1-426_NEs	2.267393	1.567973	0.000000	1.686341	1.635670	1.531259	2.451933	2.044398	1.761471	1.761471	2.460981	1.760437	1.643943	1.643943	1.761471	1.852857	1.727245	1.704355	1.708026	1.599466	2.165345	1.586940	1.531259	1.450320	1.708140	1.772931	0.185260	1.502571	1.464503	1.603417	0.199369	1.678935	2.451933	2.365130	2.297034	1.787758	1.542865	1.643496	2.028053	1.711862	1.787758	1.852857	0.198576	1.729101	1.746011	0.166405	0.178961	0.006354	2.453329	1.464865	1.881367	1.743788	1.634113	1.873280	0.162020	1.494647	1.599466	0.185260	2.251499	1.575566	1.552252	2.451933	2.251499	1.770888	1.686341	1.599466	1.670395	1.450913	0.197580	1.466605	0.189345	1.706463	1.591663	1.686341	1.670553	1.708026	1.619924	1.776810	1.727708	2.197605	1.699460	0.199946	1.617598	1.848285	1.598311	0.185260	1.638776
SalEn.2_MW13101_1-406_NEs	1.543922	1.216875	1.686341	0.000000	1.224658	1.159621	1.680050	1.704294	0.528943	0.527093	1.651351	0.547148	1.254561	1.254561	0.528850	0.548827	1.381036	0.256480	0.257725	1.218286	1.517705	0.243132	1.159621	1.145517	1.504714	1.259129	1.714729	1.249608	1.195413	0.541604	1.658259	0.349432	1.680050	1.540312	1.686072	1.251363	1.147072	1.264050	1.852806	0.016512	1.247520	0.548827	1.659599	1.504621	0.536397	1.680865	1.671011	1.672643	1.689419	1.195187	0.526325	0.532390	1.342736	0.551303	1.720228	1.250325	1.218286	1.721154	1.567598	1.195771	1.211263	1.680050	1.567598	0.540301	0.000000	1.226052	1.171033	1.152256	1.655705	1.246051	1.678914	0.023233	0.538421	0.000000	0.350792	0.257725	1.154358	1.242655	1.367352	1.534497	0.261686	1.680313	1.164527	0.549636	0.543566	1.721154	1.251885
EscCo.3_00619_1-429_NEs	1.560979	1.390521	1.635670	1.224658	0.000000	1.298770	1.524401	1.476411	1.189621	1.185298	1.538735	1.263527	0.030709	0.030709	1.185298	1.119038	1.228986	1.244540	1.248733	1.394673	1.359878	1.230591	1.298770	1.259536	1.608112	0.193181	1.620246	1.194486	1.194889	1.150978	1.693656	1.239041	1.524401	1.567160	1.596321	0.194447	1.322291	0.168367	1.747984	1.248909	0.195412	1.119038	1.727848	1.599780	1.193876	1.683847	1.649550	1.617801	1.518693	1.203820	1.186416	1.193580	1.178214	1.154398	1.600403	1.195170	1.394673	1.625742	1.551817	1.289504	1.379708	1.524401	1.551817	1.258946	1.224658	1.407494	1.219770	1.261013	1.723839	1.199483	1.629582	1.251204	1.200609	1.224658	1.242896	1.248733	0.172125	0.196250	1.229897	1.363068	1.236886	1.713338	0.175747	1.121715	1.206448	1.625742	0.030687
EscCo.2_2859_1-426_NEs	1.502112	0.238093	1.531259	1.159621	1.298770	0.000000	1.489883	1.444651	1.010560	1.010560	1.483785	1.159645	1.313898	1.313898	1.010560	1.045649	1.327407	1.189547	1.189288	0.232394	1.379168	1.098993	0.000000	0.213965	1.320188	1.336096	1.585816	0.701637	0.693775	1.006679	1.504588	1.171179	1.489883	1.526915	1.334341	1.326159	0.012660	1.367979	1.588067	1.150673	1.321677	1.045649	1.517262	1.319700	1.018275	1.601950	1.569767	1.559854	1.489411	0.687766	1.061192	1.042013	1.269914	1.054922	1.461711	0.699752	0.232394	1.585895	1.499528	0.041319	0.231090	1.489883	1.499528	1.163465	1.159621	0.232394	0.637982	0.211780	1.521828	0.710319	1.557785	1.158549	1.036107	1.159621	1.175112	1.189288	1.279939	1.325912	1.328416	1.379567	1.190730	1.515722	1.293926	1.039413	1.032781	1.585895	1.317267
SalEn.3_0770_1-429_BeL	0.251840	1.506005	2.451933	1.680050	1.524401	1.489883	0.000000	0.287008	1.496252	1.481926	0.010178	1.639070	1.529772	1.529772	1.486679	1.611710	1.559499	1.617528	1.607511	1.511254	0.288255	1.444855	1.489883	1.534005	1.555777	1.530195	2.276595	1.626924	1.488879	1.706116	2.421717	1.590130	0.000000	0.254822	0.214872	1.501844	1.490765	1.546021	2.116100	1.680253	1.505453	1.611710	2.424970	1.541489	1.497644	2.454469	2.349864	2.528142	0.010189	1.457806	1.632744	1.487510	1.655967	1.568452	2.204679	1.622516	1.511254	2.267795	0.253229	1.534743	1.524199	0.000000	0.253229	1.619011	1.680050	1.506354	1.534161	1.534088	2.424970	1.673656	2.296479	1.680083	1.488522	1.680050	1.591137	1.607511	1.484009	1.536784	1.570185	0.286840	1.575989	2.436383	1.483726	1.607498	1.491281	2.267795	1.533350
EntCo.1_19640_7-435_NEs	0.293083	1.388193	2.044398	1.704294	1.476411	1.444651	0.287008	0.000000	1.507055	1.488550	0.290580	1.654060	1.506304	1.506304	1.493229	1.480095	1.413545	1.637242	1.632056	1.381369	0.273141	1.535900	1.444651	1.416247	1.419074	1.607435	2.058307	1.564334	1.436366	1.436847	2.091842	1.654729	0.287008	0.294750	0.277278	1.592547	1.450615	1.458222	2.070263	1.737829	1.596170	1.480095	2.062317	1.418946	1.478356	2.153213	2.145163	2.104625	0.293283	1.415974	1.473866	1.481847	1.480210	1.473405	2.084877	1.556102	1.381369	2.036416	0.299943	1.475821	1.396401	0.287008	0.299943	1.653225	1.704294	1.377365	1.431368	1.413294	2.067782	1.542337	2.098935	1.756786	1.441082	1.704294	1.655789	1.632056	1.441008	1.597169	1.429909	0.275432	1.617689	2.066235	1.420675	1.488527	1.440440	2.036416	1.504795
SalEn.2_MW34591_1-406_NEs	1.366912	1.148493	1.761471	0.528943	1.189621	1.010560	1.496252	1.507055	0.000000	0.000819	1.488806	0.643167	1.200412	1.200412	0.000000	0.203014	1.495933	0.546513	0.542392	1.147954	1.528137	0.529411	1.010560	1.042835	1.383087	1.232617	1.784480	1.216459	1.178632	0.223163	1.614291	0.579372	1.496252	1.401021	1.493677	1.215408	0.999978	1.194318	1.819341	0.521873	1.218339	0.203014	1.604251	1.391662	0.013231	1.842359	1.694447	1.762135	1.500707	1.185231	0.194440	0.011573	1.515929	0.208646	1.694998	1.217169	1.147954	1.772855	1.390716	1.025135	1.156070	1.496252	1.390716	0.639360	0.528943	1.147954	1.192916	1.044788	1.604251	1.235130	1.737566	0.544121	0.235814	0.528943	0.581247	0.542392	1.194968	1.216383	1.510052	1.534071	0.539533	1.639695	1.193867	0.206206	0.239242	1.772855	1.212686
SalEn.3_3435_1-405_NEs	1.354206	1.141360	1.761471	0.527093	1.185298	1.010560	1.481926	1.488550	0.000819	0.000000	1.474591	0.644343	1.196083	1.196083	0.000819	0.201204	1.499608	0.547008	0.542871	1.140803	1.513843	0.529319	1.010560	1.039634	1.378002	1.228125	1.784480	1.219785	1.178632	0.222367	1.614291	0.579387	1.481926	1.387876	1.483671	1.210955	1.000366	1.189992	1.819341	0.520022	1.213881	0.201204	1.604251	1.386570	0.014064	1.842359	1.694447	1.762135	1.486430	1.185231	0.192743	0.012405	1.513695	0.206830	1.689787	1.220498	1.140803	1.772855	1.377627	1.025650	1.148876	1.481926	1.377627	0.639360	0.527093	1.140803	1.192916	1.041578	1.604251	1.238493	1.737566	0.542276	0.235018	0.527093	0.581265	0.542871	1.193958	1.211941	1.513814	1.519841	0.540004	1.639695	1.192851	0.204394	0.238446	1.772855	1.208319
