CitRo.1_13891_1-272_NEs	0.000000	1.544940	1.446179	1.242112	1.597302	1.701880	1.242788	1.498249	1.201199	1.683006	1.557286	1.954014	1.371652	1.385731	1.304455	1.221736	1.646305	1.361581	1.553037	1.630757	0.281460	1.694268	1.640722	1.375858	1.387995	1.432723	1.920696	1.294590	1.292692	1.244131	1.409562	2.116779	0.281443	1.633030	1.412816	1.972046	1.617057	1.358878	1.420005	1.613786	1.630461	1.684748	1.617057	0.941043	1.650562	1.643429	1.286083	1.359788	1.642500	1.688739	1.673218	1.610617	1.657250	1.569231	1.652131	2.172665	1.409006	1.566151	1.410351	1.441239	1.269222	1.318551	1.572730	1.304455	1.577861	1.251692	1.225321	1.630452	1.344760	1.538259	1.652546	1.282832	1.551724	1.550929	1.545163	1.610617	1.651310	1.610617	1.639042	1.553037	1.617057	1.392877	1.556947	1.579286	1.257257	1.411263	1.649823	1.544940	1.544251	1.531816	1.550929	1.657871	1.636740	1.446179	1.615787	1.280564	1.257719	0.301619	1.292692	1.414569	1.544940	1.623123	1.862692	1.301750	1.624819	1.426241	1.551724	1.195528	1.419968	1.385277	1.426241	1.631574	1.251692	1.414975
SalEn.4_07301_7-308_NEs	1.544940	0.000000	1.889660	1.327180	1.832782	1.654843	1.893958	1.700931	1.642488	2.742665	1.920951	1.877307	1.400355	2.313417	1.898707	1.664485	1.870521	1.385994	1.982214	1.900835	1.631909	1.671324	1.683783	1.414103	1.670910	1.831036	1.886427	1.286418	1.289293	1.697160	1.831844	1.858323	1.642047	1.674084	1.667976	1.859394	1.672963	1.313045	1.933201	1.875507	1.807583	0.163580	1.665118	2.145151	1.778700	1.765337	1.307626	1.399174	1.843798	2.726180	1.799697	1.703690	1.778700	0.208102	1.803517	1.851010	1.289950	1.767006	1.881351	1.639681	1.765416	1.354072	1.919602	1.898707	1.953947	1.689969	1.685887	1.865006	1.625789	0.006656	1.863417	1.826981	1.903735	1.904221	1.907169	1.703690	0.199783	1.703690	1.782877	1.982214	1.665118	1.678944	1.918696	1.730044	1.696691	1.709187	1.765337	0.000000	1.936070	0.005543	1.904221	0.201197	1.704312	1.889660	2.105218	1.757166	1.683361	1.688510	1.289293	1.677040	0.000000	1.722657	1.832352	1.307503	0.221868	1.823577	1.910527	1.810762	1.824494	2.322694	1.824494	0.224814	1.689969	1.735781
EscCo.3_0930_1-243_NEs	1.446179	1.889660	0.000000	1.207547	1.253293	1.187167	0.473022	1.719004	0.483033	1.543810	1.130856	1.917660	1.178966	1.272880	0.470184	0.463801	1.033233	1.170765	1.094634	1.067890	1.340264	1.164225	1.272861	1.167293	0.665842	0.148672	1.883811	1.250746	1.250746	0.534623	0.147027	2.069283	1.327573	1.272861	0.939948	1.932442	1.268009	1.173493	0.039457	1.031154	1.124895	2.003442	1.268009	1.774876	1.240496	1.030794	1.250733	1.146772	1.034030	1.549559	1.245195	0.978099	1.246247	1.891797	1.240567	1.277324	1.197145	0.996993	0.006897	1.728502	0.206282	1.223105	1.090729	0.470184	1.090363	0.534623	0.458716	1.045141	0.652470	1.878270	1.037706	0.461641	1.081426	1.127552	1.074661	0.978099	1.908151	0.978099	1.133397	1.094634	1.268009	0.673597	1.139582	1.307590	0.531841	0.185772	1.026223	1.889660	1.148359	1.878270	1.127552	1.908151	0.989202	0.000000	1.365536	0.208029	0.531980	1.319157	1.250746	0.942751	1.889660	0.973120	1.850729	1.256344	2.036490	0.150337	1.081426	0.454668	0.147027	1.255049	0.148675	2.044277	0.534623	0.157816
EntCo.1_05560_1-266_NEs	1.242112	1.327180	1.207547	0.000000	1.117025	1.176029	1.316155	1.486794	1.264450	1.530619	1.505560	2.059051	0.199199	1.269588	1.344676	1.156137	1.417386	0.200245	1.482705	1.298504	1.176780	1.175961	1.169323	0.194506	1.402146	1.194025	2.047746	0.212981	0.212981	1.279721	1.206345	2.231651	1.166771	1.169323	1.300288	2.043416	1.172891	0.194009	1.212871	1.387382	1.528338	1.300936	1.172891	1.694349	1.247208	1.343317	0.222442	0.193998	1.364910	1.555537	1.256582	1.337948	1.247208	1.204914	1.242119	1.481285	0.198604	1.348823	1.220430	1.446376	1.090598	0.189435	1.347990	1.344676	1.388338	1.273039	1.173005	1.316209	1.389639	1.322549	1.411436	1.295215	1.365426	1.499434	1.364031	1.337948	1.353791	1.337948	1.535556	1.482705	1.172891	1.413865	1.519403	1.176613	1.278590	1.173238	1.343317	1.327180	1.519009	1.312630	1.499434	1.348537	1.360094	1.207547	1.354549	1.101027	1.267636	1.273951	0.212981	1.301495	1.327180	1.325373	1.848836	0.220760	1.400099	1.182877	1.365426	1.157716	1.199869	1.284422	1.199869	1.400099	1.273039	1.088558
EntCo.1_19240_1-247_NEs	1.597302	1.832782	1.253293	1.117025	0.000000	0.174328	1.354664	1.590904	1.213215	1.523800	1.470626	2.015686	1.194827	1.115860	1.344879	1.211131	1.465249	1.181100	1.431483	1.460256	1.692195	0.175999	0.163683	1.202112	1.273663	1.228739	2.079121	1.201400	1.198952	1.246280	1.228739	2.035110	1.685160	0.163683	1.360698	2.098107	0.160183	1.121836	1.299309	1.451833	1.386367	1.789771	0.161835	1.857456	0.137864	1.457567	1.206638	1.172278	1.484489	1.530305	0.139608	1.524128	0.136251	1.697957	0.133053	1.704996	1.122293	1.459262	1.250110	1.636013	1.183795	1.234579	1.449571	1.344879	1.436207	1.246280	1.222482	1.422123	1.305381	1.814927	1.465249	1.330245	1.434953	1.464763	1.453718	1.524128	1.733573	1.524128	1.391484	1.431483	0.161835	1.278502	1.458504	0.158340	1.251970	1.166314	1.451306	1.832782	1.470497	1.823005	1.464763	1.733573	1.530662	1.253293	1.150572	1.183649	1.246280	1.804791	1.198952	1.360698	1.832782	1.509968	1.907719	1.190963	1.890733	1.228276	1.441241	1.142761	1.228739	1.129520	1.228739	1.897970	1.246280	1.181359
KlePn.2_14041_1-248_NEs	1.701880	1.654843	1.187167	1.176029	0.174328	0.000000	1.248209	1.546671	1.159053	1.507421	1.407810	1.795508	1.187750	1.081422	1.249254	1.079651	1.422210	1.158272	1.338058	1.311210	1.778970	0.005395	0.168937	1.146245	1.227073	1.166114	1.844218	1.240401	1.243334	1.229638	1.166114	1.935074	1.787353	0.168937	1.445077	1.925090	0.167116	1.204650	1.213209	1.423780	1.315416	1.514378	0.168766	2.039772	0.155026	1.367971	1.254038	1.175172	1.421528	1.535952	0.156808	1.479220	0.156660	1.667265	0.158323	1.699383	1.227900	1.392864	1.187358	1.546882	1.122928	1.219990	1.299339	1.249254	1.279176	1.229638	1.089787	1.475147	1.246637	1.639863	1.422210	1.212677	1.311311	1.402394	1.312118	1.479220	1.558809	1.479220	1.332330	1.338058	0.168766	1.228193	1.383325	0.141857	1.235095	1.072144	1.361985	1.654843	1.406901	1.632989	1.402394	1.558809	1.485323	1.187167	1.123403	1.122789	1.224329	2.012356	1.243334	1.438732	1.654843	1.465413	1.845767	1.253529	1.624887	1.160432	1.317330	1.086646	1.166114	1.093900	1.166114	1.631794	1.229638	1.058571
EscCo.1_00921_1-244_NEs	1.242788	1.893958	0.473022	1.316155	1.354664	1.248209	0.000000	1.928139	0.194115	1.668785	1.056939	2.156785	1.251460	1.311474	0.029310	0.235364	1.008754	1.275328	1.088299	1.059782	1.329146	1.247551	1.369761	1.282696	0.550291	0.472655	2.126952	1.256241	1.256241	0.228724	0.467259	2.299271	1.329146	1.369761	0.808879	2.188868	1.357519	1.295248	0.467768	1.033846	1.032690	1.793797	1.357519	1.614097	1.383077	1.048869	1.246570	1.246357	1.003136	1.652476	1.388952	0.948238	1.383077	1.777096	1.377566	1.247297	1.310206	0.932100	0.469995	1.834486	0.482645	1.276544	1.033451	0.029310	1.002817	0.229870	0.230491	0.909064	0.542828	1.876893	1.013204	0.022164	1.027617	1.054119	1.010613	0.948238	1.856532	0.948238	1.024778	1.088299	1.357519	0.543730	1.083942	1.285390	0.231716	0.494768	1.044332	1.893958	1.086787	1.876893	1.054119	1.856532	0.954748	0.473022	1.383918	0.474463	0.229870	1.332325	1.256241	0.813576	1.893958	0.943420	1.992133	1.257890	1.900626	0.475255	1.022982	0.233280	0.470177	1.286812	0.472688	1.884460	0.229870	0.494333
KlePn.1_04900_1-261_NEs	1.498249	1.700931	1.719004	1.486794	1.590904	1.546671	1.928139	0.000000	1.620755	1.725070	1.968679	2.540213	1.590722	1.718959	1.875314	1.585304	1.891213	1.626062	1.746718	1.710071	1.574025	1.562290	1.628794	1.641506	1.963830	1.793825	2.629228	1.567854	1.552231	1.697520	1.785989	2.789224	1.558393	1.613256	1.401800	2.620098	1.598035	1.478440	1.769876	1.895340	1.417730	1.505127	1.598035	1.795265	1.594126	1.621744	1.579171	1.610642	1.899927	1.725070	1.624682	1.718773	1.594126	1.688568	1.616522	1.675161	1.513618	1.779092	1.701228	0.037017	1.735416	1.554162	1.891099	1.875314	1.818088	1.689759	1.593931	1.662082	1.910491	1.676141	1.891213	1.886836	1.847143	1.948797	1.849236	1.718773	1.654484	1.718773	1.411240	1.746718	1.598035	1.986133	1.981137	1.560583	1.682608	1.741033	1.628804	1.700931	1.962067	1.684354	1.948797	1.661455	1.719624	1.719004	1.719729	1.742477	1.697834	1.575815	1.552231	1.410181	1.700931	1.725108	2.777051	1.572513	1.499789	1.768980	1.847143	1.568683	1.777945	1.758409	1.785830	1.499789	1.689759	1.771937
CitRo.1_08701_1-243_NEs	1.201199	1.642488	0.483033	1.264450	1.213215	1.159053	0.194115	1.620755	0.000000	1.514419	1.032445	1.997651	1.222566	1.271107	0.195408	0.172064	0.984483	1.206408	1.023518	1.020847	1.164992	1.169379	1.229192	1.238608	0.565447	0.500150	2.005994	1.293976	1.293976	0.172077	0.492259	2.157187	1.164992	1.229192	0.715731	2.031984	1.218435	1.221813	0.508188	0.986605	0.950016	1.683939	1.218435	1.459551	1.240442	0.978737	1.277450	1.215023	0.989623	1.527481	1.245104	0.871246	1.240442	1.550602	1.234891	1.287733	1.234784	0.926585	0.478993	1.671222	0.473502	1.264696	1.025726	0.195408	1.033374	0.172077	0.168627	0.954881	0.563900	1.621288	0.988906	0.184632	1.054631	1.029700	1.042253	0.871246	1.668528	0.871246	0.952115	1.023518	1.218435	0.561638	1.054483	1.206092	0.175469	0.523164	0.983049	1.642488	1.052946	1.614628	1.029700	1.668528	0.877194	0.483033	1.365277	0.475927	0.170393	1.296140	1.293976	0.717213	1.642488	0.874796	2.005850	1.264915	1.759762	0.497506	1.050011	0.175397	0.492259	1.253274	0.494853	1.759762	0.172077	0.517499
KlePn.1_03008_1-279_BeL	1.683006	2.742665	1.543810	1.530619	1.523800	1.507421	1.668785	1.725070	1.514419	0.000000	1.956734	2.280523	1.576846	1.544765	1.656025	1.465450	1.874855	1.605057	2.030789	1.957822	1.741246	1.514453	1.557451	1.565119	1.517933	1.493614	2.283450	1.507731	1.500144	1.655685	1.516123	2.630392	1.753001	1.557451	1.596758	2.295260	1.540757	1.451073	1.543547	1.879117	2.671457	2.642015	1.540757	1.815857	1.542136	1.747458	1.518967	1.549701	1.922105	0.009632	1.550272	1.836627	1.542136	2.767252	1.557356	1.850822	1.493997	1.863459	1.545717	1.726536	1.603463	1.538924	1.710160	1.656025	1.728986	1.629769	1.486885	1.819834	1.455908	2.778536	1.882371	1.686990	1.754887	1.936995	1.734652	1.836627	2.890788	1.836627	2.713442	2.030789	1.540757	1.537545	1.961156	1.563280	1.637038	1.593354	1.747458	2.742665	1.983745	2.779824	1.936995	2.890788	1.847178	1.543810	1.730209	1.620941	1.622502	2.041366	1.500144	1.591361	2.742665	1.851685	2.296710	1.531355	2.632171	1.507886	1.761934	1.577333	1.493614	1.521585	1.493614	2.632352	1.629769	1.515291
