EscCo.1_03987_1-340_NEs	0.000000	1.040156	0.015955	1.417097	1.336287	1.005182	1.043305	1.345861	1.050842	1.042505	1.006843	0.826081	1.006870	1.393981	0.857532	1.438738	0.015955	1.420793	0.849162	0.958237	1.062873	0.141192	0.968038	1.009852	0.138569	0.981401	1.083653	1.033380	0.985612	0.980861	1.610044	1.426939	1.158440	1.325594	0.989228	1.130811	0.956178	0.956178	0.178039	0.873526	1.610044	1.010284	1.422820	0.138705	1.393981	0.827195	1.631573	1.095994	1.610044	1.038795	1.417097	0.871606	1.080815	0.942645	1.206114	0.858804	1.511758	1.075194	1.126868	0.138705	0.858804	0.991662	1.426666	0.852446	1.024545	1.596425	0.138180	0.802207	1.139918	0.826233	0.829823	0.872503	1.129421	1.421520	0.958237	1.043305	0.857441	0.175981	1.118855	0.138790	1.017937	0.952810	1.043713	0.155004	1.022476	0.872503	0.034191	0.968038	1.006990	1.062915	1.127710	1.417097	0.956178	0.906920	0.952590	0.958237	1.075194	1.410323	0.976617
EscCo.2_3250_1-321_NEs	1.040156	0.000000	1.040054	1.768485	1.629328	1.085139	0.006213	1.642695	0.016703	1.249190	1.246499	1.282612	1.323484	1.722797	1.223303	1.597379	1.040054	1.837659	1.224553	1.278916	1.342437	1.161052	1.371920	1.141633	1.090447	1.455930	1.119455	0.268846	1.407027	1.356040	1.666338	1.753940	1.336946	1.636920	1.409105	1.291416	0.231380	0.231380	1.101354	1.188881	1.666338	0.230634	1.725322	1.158932	1.722797	1.285020	1.658650	1.119254	1.666338	1.231607	1.768485	1.224558	1.124048	1.258994	1.610343	1.229012	1.593896	1.123212	1.307888	1.158932	1.229012	1.566369	1.804534	1.174292	0.266200	1.652389	1.155880	1.268073	1.292105	1.321368	1.152970	1.185348	1.291416	1.773499	1.278916	0.006213	1.191900	1.096501	1.282476	1.160372	1.145592	1.359442	0.005169	1.062734	1.251414	1.185348	1.031150	1.371920	0.235999	1.241330	1.624890	1.768485	0.231380	1.291724	0.233083	1.278916	1.123212	1.836367	1.457285
EscCo.3_3788_1-339_NEs	0.015955	1.040054	0.000000	1.404049	1.306950	0.999717	1.035716	1.316391	1.043227	1.046077	1.006989	0.850537	1.010743	1.386717	0.841696	1.437898	0.000000	1.396032	0.833525	0.959379	1.090282	0.140478	0.966874	1.013296	0.141395	0.991822	1.075316	1.037986	0.989955	0.972659	1.563377	1.409738	1.173975	1.315164	0.997129	1.125936	0.940261	0.940261	0.179557	0.876299	1.563377	1.031836	1.415452	0.139205	1.386717	0.851766	1.583930	1.087496	1.563377	1.042325	1.404049	0.855507	1.072504	0.942959	1.228331	0.842893	1.487484	1.066908	1.124921	0.139205	0.842893	0.999495	1.413541	0.855264	1.029060	1.550398	0.139205	0.817467	1.134966	0.819757	0.845316	0.875302	1.141588	1.408396	0.959379	1.035716	0.860252	0.178179	1.116977	0.138070	1.021395	0.944565	1.043616	0.162572	1.022627	0.875302	0.043752	0.966874	0.998797	1.041064	1.126072	1.404049	0.940261	0.891910	0.936711	0.959379	1.066908	1.385915	0.987020
SalEn.2_MW22481_1-364_NEs	1.417097	1.768485	1.404049	0.000000	0.229164	1.632359	1.772090	0.230385	1.792734	1.653426	1.720401	1.432727	1.440322	0.224973	1.333314	0.201053	1.404049	1.448916	1.351087	1.527620	1.787548	1.334845	1.633459	1.465604	1.371740	1.719861	1.514403	1.469147	1.582957	1.639166	1.824633	0.218312	1.759715	0.227297	1.566540	1.528197	1.732004	1.732004	1.407199	1.492503	1.824633	1.545521	0.223109	1.352749	0.224973	1.437642	1.835165	1.543690	1.824633	1.639895	0.000000	1.356047	1.536692	1.497773	1.587905	1.333358	1.831871	1.530813	1.552596	1.352749	1.333358	1.606722	0.007305	1.483409	1.467198	1.813609	1.348535	1.362778	1.518856	1.508560	1.393006	1.505265	1.550009	0.006388	1.522516	1.772090	1.483471	1.402630	1.543090	1.344802	1.481454	1.653362	1.768531	1.440190	1.707620	1.505265	1.406601	1.633459	1.727627	1.528244	1.576393	0.000000	1.732004	1.787016	1.760769	1.522516	1.530813	1.447740	1.708941
KlePn.1_03969_1-364_NEs	1.336287	1.629328	1.306950	0.229164	0.000000	1.490111	1.622568	0.004581	1.661277	1.520846	1.739922	1.352818	1.416607	0.245943	1.321682	0.221796	1.306950	1.407228	1.315041	1.464865	1.619438	1.322273	1.494988	1.386457	1.354081	1.548735	1.428184	1.392504	1.472283	1.488074	2.010436	0.248032	1.872139	0.201954	1.452677	1.449887	1.669583	1.669583	1.288614	1.479132	2.010436	1.442674	0.242379	1.341174	0.245943	1.346569	1.998547	1.429068	2.010436	1.515411	0.229164	1.316832	1.459401	1.415694	1.624567	1.311572	1.851947	1.453478	1.463209	1.341174	1.311572	1.545187	0.229507	1.475145	1.374710	1.993231	1.347428	1.256264	1.443296	1.348756	1.337384	1.468415	1.469418	0.226733	1.470028	1.622568	1.480299	1.277507	1.458184	1.332340	1.392386	1.511711	1.635141	1.345757	1.732636	1.468415	1.322154	1.494988	1.616930	1.416082	1.483507	0.229164	1.669583	1.636514	1.696692	1.470028	1.453478	1.393501	1.532891
CitRo.1_17641_1-306_NEs	1.005182	1.085139	0.999717	1.632359	1.490111	0.000000	1.080420	1.491732	1.086493	1.150247	1.549974	1.146476	1.029375	1.618214	1.148780	1.531943	0.999717	1.391696	1.156677	1.117210	1.624390	0.977529	1.223760	0.163797	0.995249	1.329992	0.189635	1.129555	1.012206	1.255737	1.636739	1.622857	1.682435	1.529641	1.015400	0.243245	1.186001	1.186001	0.984223	1.130964	1.636739	1.088274	1.575804	0.983236	1.618214	1.146476	1.636050	0.189309	1.636739	1.150247	1.632359	1.169270	0.190812	1.122709	1.181854	1.152460	1.494535	0.190812	0.244871	0.983236	1.152460	1.361773	1.636398	1.114414	1.105437	1.615849	0.983236	1.076283	0.243194	1.017485	1.133942	1.139658	0.239191	1.634088	1.121132	1.080420	1.111911	0.971752	0.243402	0.980024	0.162589	1.212990	1.073659	1.049208	1.559595	1.139658	1.007090	1.223760	1.191977	0.209135	1.306282	1.632359	1.186001	1.131096	1.186625	1.121132	0.190812	1.402130	1.330586
EscCo.3_1397_1-321_NEs	1.043305	0.006213	1.035716	1.772090	1.622568	1.080420	0.000000	1.635842	0.012514	1.233108	1.244711	1.265501	1.315802	1.710335	1.212262	1.576283	1.035716	1.842390	1.213433	1.271891	1.334065	1.154240	1.344626	1.136881	1.080924	1.441821	1.107163	0.261349	1.393136	1.329353	1.642859	1.741430	1.343243	1.625238	1.395187	1.286979	0.229811	0.229811	1.094986	1.181875	1.642859	0.229482	1.712856	1.152150	1.710335	1.267755	1.635389	1.111000	1.642859	1.215810	1.772090	1.213431	1.115797	1.243382	1.611306	1.217857	1.577254	1.114925	1.303475	1.152150	1.217857	1.563485	1.807870	1.167421	0.258716	1.629430	1.149141	1.256335	1.292192	1.313078	1.148695	1.178357	1.286979	1.777095	1.271891	0.000000	1.184900	1.090202	1.278004	1.153576	1.140850	1.346402	0.007254	1.051350	1.240464	1.178357	1.026803	1.344626	0.236317	1.245040	1.616618	1.772090	0.229811	1.283541	0.231513	1.271891	1.114925	1.841070	1.443092
KlePn.2_32171_1-364_NEs	1.345861	1.642695	1.316391	0.230385	0.004581	1.491732	1.635842	0.000000	1.674753	1.531680	1.727948	1.368240	1.426761	0.248438	1.332133	0.220577	1.316391	1.412167	1.330203	1.464865	1.613584	1.326930	1.510536	1.397578	1.363832	1.560045	1.439772	1.402909	1.472936	1.503588	2.015986	0.250540	1.880386	0.203191	1.453316	1.451342	1.669583	1.669583	1.288614	1.480656	2.015986	1.438105	0.244866	1.345877	0.248438	1.361952	2.004189	1.440654	2.015986	1.526242	0.230385	1.331888	1.471068	1.425736	1.618948	1.321983	1.858688	1.465183	1.464693	1.345877	1.321983	1.545838	0.230731	1.476664	1.384931	1.998798	1.352123	1.261238	1.444728	1.354883	1.343302	1.469926	1.470919	0.227952	1.470028	1.635842	1.481831	1.277507	1.459663	1.337034	1.403538	1.527371	1.648508	1.355232	1.720580	1.469926	1.331547	1.510536	1.624634	1.427516	1.488756	0.230385	1.669583	1.637194	1.696692	1.470028	1.465183	1.398410	1.544252
EscCo.4_02465_1-321_NEs	1.050842	0.016703	1.043227	1.792734	1.661277	1.086493	0.012514	1.674753	0.000000	1.263132	1.273819	1.293301	1.334900	1.718015	1.248633	1.566470	1.043227	1.821476	1.250078	1.289560	1.335969	1.154752	1.373757	1.143117	1.069823	1.479414	1.109218	0.268172	1.412736	1.357898	1.624066	1.753942	1.336321	1.613982	1.414833	1.284739	0.235372	0.235372	1.092080	1.197777	1.624066	0.238250	1.720529	1.152660	1.718015	1.295815	1.616784	1.113047	1.624066	1.245191	1.792734	1.250101	1.117836	1.268108	1.618593	1.254643	1.579111	1.116974	1.301149	1.152660	1.254643	1.538574	1.828746	1.183016	0.265519	1.611078	1.149646	1.242010	1.289929	1.313110	1.170712	1.194225	1.284739	1.797930	1.289560	0.012514	1.196429	1.087316	1.275798	1.154087	1.147080	1.370735	0.014601	1.043590	1.260025	1.194225	1.034277	1.373757	0.237725	1.245698	1.638593	1.792734	0.235372	1.277703	0.237086	1.289560	1.116974	1.820256	1.480927
KlePn.2_44861_1-314_NEs	1.042505	1.249190	1.046077	1.653426	1.520846	1.150247	1.233108	1.531680	1.263132	0.000000	1.027027	0.949394	0.263527	1.671002	0.973029	1.529002	1.046077	1.289075	0.974647	0.279326	1.173306	1.040472	1.039034	1.244613	1.015893	1.182078	1.149846	1.200815	1.060401	1.055077	1.583124	1.601217	1.247146	1.522635	1.075002	1.325551	1.189516	1.189516	0.980879	1.030416	1.583124	1.117286	1.618727	1.042792	1.671002	0.951232	1.567794	1.167672	1.583124	0.002147	1.653426	0.985840	1.166599	0.269300	1.285643	0.974932	1.802364	1.160743	1.313773	1.042792	0.974932	1.226410	1.631621	1.010831	1.213673	1.563606	1.043869	0.995113	1.346408	1.091967	0.956491	1.025240	1.317013	1.636215	0.280879	1.233108	1.017853	0.983626	1.322535	1.036253	1.258490	1.039688	1.240638	1.050781	1.038854	1.025240	1.045292	1.039034	1.239546	1.221089	0.964887	1.653426	1.189516	0.975401	1.208379	0.280879	1.160743	1.274522	1.176256
