EscCo.2_34110_1-461_NEs	0.000000	1.124741	0.996595	0.899138	1.236520	2.147097	1.105302	0.008005	1.040116	2.178461	1.096461	1.056886	1.735401	1.242384	1.199037	1.097471	0.927749	1.239671	0.950534	0.192026	0.819019	1.968754	2.194015	1.177855	1.239671	2.191929	1.024969	0.023569	1.088770	0.822836	1.175501	0.997457	1.181091	1.144315	1.012057	1.942607	2.053440	1.260291	1.073481	1.150922	1.056886	1.054062	0.948988	0.909061	1.968754	1.036165	0.188375	1.023671	0.804148	0.832418	0.202595	1.939133	1.036165	2.184470	2.189285	1.000335	1.022197	0.896305	1.002855	1.216926	0.920710	0.202773	2.147097	0.828468	1.320741	1.186020	1.319302	1.926583	0.961725	0.954364	1.012805	1.311277	0.831718	0.189190	2.175780	1.968754	0.945405	0.994806	2.154316	0.178524	1.041316	0.832418	1.018880	1.739464	1.079915	0.003627	1.056719	1.005133	2.073616	1.136364	0.828468	1.181091	1.935018	0.188375	2.344224	1.112892	1.144315	1.234423	1.047544	1.056886	1.269095	0.945294	0.830840	1.099123	0.188375	2.045144	1.936186	1.269095	0.993837	1.938878	1.090158	1.153085	1.976793	1.039955	2.188615	1.938878	0.003627	1.134717	0.829076	1.225907	1.113931	0.827457	1.949917	1.281209	1.082240	1.127504	0.895152	2.353974	2.344224	2.376451	1.953330	0.892253	1.105302	2.041472	1.008948	1.083789	1.123145	1.955072	1.090158	0.835200	1.970337	1.073636	1.145422	2.300506	1.735401	1.016590	2.029988	1.980710	1.105302	0.210062	1.079915	1.239671	0.945294	0.824917	1.002178	1.319302	2.344224	0.885783	1.139594	2.147097
SalEn.51494_4-485_NEs	1.124741	0.000000	1.255481	1.264256	1.437740	2.052206	0.009044	1.118143	1.202136	2.016847	0.241582	1.249275	2.285089	1.392754	1.354630	0.009747	1.184878	1.411712	1.192422	1.051227	1.176391	2.242782	2.089948	1.642292	1.411712	2.245196	1.259612	1.095529	0.241094	1.077027	1.646097	1.269044	1.642525	1.629313	1.244162	2.408698	1.981677	1.423693	1.138215	1.383565	1.249275	1.169093	1.203484	1.294718	2.242782	1.210507	1.062200	1.202088	1.084514	1.082667	1.150249	2.442845	1.210507	2.036633	2.196522	1.264590	1.251391	1.280191	1.285773	1.308182	1.181435	1.156272	2.042021	1.150797	1.474243	1.633141	1.469750	2.134598	1.101751	1.113290	1.177006	1.468224	1.086086	1.058705	2.031981	2.242782	1.201295	1.268141	2.055308	1.073245	1.184816	1.082667	1.186591	2.280738	1.151127	1.126524	1.274237	1.207665	2.084689	0.230210	1.150797	1.642525	2.446736	1.062200	2.834874	0.258495	1.629313	1.408062	1.287307	1.249275	1.411062	1.197191	1.085437	1.522813	1.062200	2.304365	2.416765	1.411062	1.203274	2.432963	0.243723	1.397040	2.242987	1.218480	2.027882	2.432963	1.126524	1.552238	1.153930	1.392884	0.259975	1.086520	2.413430	1.435180	0.241890	1.563269	1.261566	2.826542	2.834874	2.831430	2.443079	1.272372	0.009044	1.989789	1.208361	1.156795	1.574614	2.348654	0.243723	1.132820	2.221907	1.144715	1.616965	2.257386	2.285089	1.248377	2.286399	2.151686	0.009044	1.064154	1.148693	1.411712	1.197191	1.096227	1.186435	1.469750	2.834874	1.190434	1.621174	2.042021
EscCo.1_04694_1-468_NEs	0.996595	1.255481	0.000000	1.099686	1.346202	2.135583	1.226720	1.004233	1.014218	2.168647	1.238577	0.159877	1.823434	1.403502	1.262475	1.233253	1.029409	1.433763	1.069830	1.032738	0.937732	1.891639	2.182889	1.396517	1.433763	2.335010	1.036458	0.998579	1.241892	0.986326	1.408318	0.026899	1.414421	1.400269	0.640303	2.096633	2.398250	1.433199	1.010227	1.273015	0.159877	1.003656	1.063939	1.123639	1.891639	1.016209	1.023068	1.011169	0.926434	0.964743	1.061986	2.250113	1.016209	2.189661	2.130415	0.030696	1.030341	1.122755	0.032808	1.357538	1.015101	1.059098	2.140066	0.960209	1.364379	1.407134	1.364379	2.177856	1.054333	1.052316	0.988281	1.363850	0.964743	1.027042	2.144423	1.891639	1.053674	0.035911	2.200995	1.016154	1.025472	0.964743	1.008355	1.827860	1.020009	1.004233	0.167480	0.201371	2.338677	1.167436	0.960209	1.414421	2.245778	1.023068	2.648302	1.237840	1.400269	1.445349	0.167460	0.159877	1.440014	1.058280	0.962267	1.376080	1.023068	2.155254	2.280020	1.440014	0.151712	2.084705	1.244626	1.285109	1.935824	1.006416	2.197852	2.084705	1.004233	1.381230	0.960209	1.406008	1.227018	0.978208	2.052569	1.422816	1.244530	1.371703	1.102448	2.625436	2.648302	2.613349	2.082849	1.111967	1.226720	2.401633	0.198499	1.014734	1.330370	2.182976	1.244626	0.950391	1.888792	1.010073	1.397290	2.481240	1.823434	0.640949	2.136972	2.116569	1.226720	1.041444	1.017808	1.433763	1.058280	0.962161	0.160052	1.364379	2.648302	1.057204	1.393776	2.140066
EscCo.50576_1-458	0.899138	1.264256	1.099686	0.000000	1.228053	2.131611	1.252242	0.907493	0.542901	2.138494	1.206199	1.089755	1.867358	1.222132	1.293717	1.258118	0.227060	1.439279	0.204692	0.933840	0.818697	2.171428	2.181981	1.230153	1.439279	2.283800	0.540819	0.900840	1.219524	0.815358	1.231743	1.134258	1.228509	1.247941	1.093617	2.169358	1.961042	1.259200	0.544433	1.289796	1.089755	0.536501	0.200668	0.028161	2.171428	0.587232	0.924845	0.564555	0.804611	0.835197	0.918538	2.126781	0.587232	2.129974	2.163045	1.133533	0.537548	0.017679	1.127965	1.379219	0.226603	0.911168	2.127168	0.833541	1.212626	1.222407	1.212626	2.288371	0.871808	0.867636	0.561593	1.199287	0.835197	0.928073	2.156190	2.171428	0.201371	1.103944	2.106237	0.931095	0.543065	0.835197	0.579025	1.862990	0.555421	0.903828	1.093442	1.072283	2.182918	1.152972	0.833541	1.228509	2.126781	0.924845	2.602864	1.119244	1.247941	1.431882	1.072357	1.089755	1.268872	0.200668	0.843939	1.224250	0.924845	2.122703	2.126561	1.268872	1.024813	2.192531	1.234630	1.292327	2.113299	0.584118	2.142558	2.192531	0.903828	1.206471	0.833541	1.222230	1.110097	0.811272	2.134568	1.282630	1.212511	1.201198	0.004380	2.612297	2.602864	2.647469	2.206663	0.008780	1.252242	1.965604	1.084888	0.553999	1.180066	2.151119	1.234630	0.824677	2.128909	0.549938	1.248990	2.338263	1.867358	1.095546	2.109909	2.348682	1.252242	0.924387	0.553999	1.439279	0.200668	0.833288	1.120354	1.212626	2.602864	0.175086	1.253210	2.127168
EntCo.1_23990_1-474_NEs	1.236520	1.437740	1.346202	1.228053	0.000000	2.246939	1.422770	1.247629	1.096163	2.217812	1.466468	1.339071	1.955022	1.338112	0.228282	1.426918	1.083782	1.143404	1.261047	1.228876	1.107180	1.827253	2.288179	1.003942	1.143404	2.247598	1.121276	1.233532	1.422680	1.083551	1.004959	1.357963	1.002058	1.004844	1.248025	1.905761	2.127444	1.337912	1.128730	0.183878	1.339071	1.161226	1.246350	1.207796	1.827253	1.144603	1.229804	1.151973	1.061398	1.144819	1.178053	2.110936	1.144603	2.276678	1.968305	1.324414	1.117525	1.217587	1.336965	1.077560	1.089046	1.172213	2.234614	1.116263	1.392472	1.006010	1.391563	1.737654	1.132925	1.121966	1.114637	1.379604	1.148377	1.218570	2.201338	1.827253	1.256728	1.317781	2.251610	1.215942	1.082841	1.144819	1.165760	1.959909	1.135956	1.242588	1.334159	1.284736	2.298398	1.349294	1.116263	1.002058	2.110936	1.229804	2.541769	1.375843	1.004844	1.137874	1.325955	1.339071	1.340555	1.246350	1.130639	0.932107	1.229804	2.152410	2.126500	1.340555	1.275642	1.893794	1.429201	0.185752	1.815080	1.146728	2.280755	1.893794	1.242588	0.957004	1.117476	1.349059	1.376861	1.088595	1.908385	1.353073	1.418290	0.962958	1.222332	2.558049	2.541769	2.584474	1.900492	1.225838	1.415780	2.139716	1.276808	1.147921	0.933769	2.155687	1.429201	1.129440	1.817857	1.125615	1.011365	2.417460	1.955022	1.249895	2.131508	1.716666	1.422770	1.171540	1.139452	1.143404	1.246350	1.131091	1.293054	1.391563	2.541769	1.111633	1.008532	2.234614
SalEn.2_MW20991_1-455_NEs	2.147097	2.052206	2.135583	2.131611	2.246939	0.000000	2.044880	2.170214	2.238072	0.008103	2.044509	2.023170	1.742177	1.801984	2.178471	2.062858	2.023709	1.831092	2.140052	2.155708	2.068469	2.431449	0.109516	2.147721	1.831092	0.558129	2.481658	2.136029	2.091110	1.953684	2.160094	2.149093	2.168356	2.026167	2.314901	2.508568	0.116806	1.933380	2.268594	2.070265	2.023170	1.998260	2.151577	2.123145	2.431449	1.978879	2.159488	2.004685	1.982430	1.910312	2.003748	0.541870	1.978879	0.108167	2.330478	2.141144	2.477846	2.165919	2.097491	1.839188	2.026589	1.979987	0.000733	2.024010	1.854252	2.176710	1.861031	2.176577	1.938708	1.892648	2.088098	1.834030	1.915263	2.171558	0.014050	2.431449	2.165742	2.125071	0.112183	2.152252	2.248833	1.910312	1.997768	1.746565	2.283515	2.168201	2.069830	2.253059	0.136045	1.977464	2.024010	2.168356	0.540387	2.159488	1.280684	1.978650	2.026167	1.837289	2.063701	2.023170	1.883764	2.148650	1.926198	2.002471	2.159488	0.503664	0.537610	1.883764	2.071607	2.523330	2.107427	2.105149	2.475210	1.966075	0.110674	2.523330	2.168201	1.966349	2.043593	1.837204	1.963675	1.953203	2.493883	1.901442	2.102558	1.955425	2.140919	1.286546	1.280684	1.287598	2.541497	2.132497	2.044880	0.117295	2.239726	2.275582	1.998962	0.536418	2.107427	1.949939	2.449854	2.259149	2.014570	0.195199	1.742177	2.326724	0.503567	2.202952	2.044880	2.038130	2.279822	1.831092	2.148650	1.932619	1.963301	1.861031	1.280684	2.142930	2.037514	0.000733
SalEn.4_15791_4-485_NEs	1.105302	0.009044	1.226720	1.252242	1.422770	2.044880	0.000000	1.098869	1.182309	2.010028	0.241539	1.221026	2.223911	1.369456	1.334953	0.006248	1.164229	1.398040	1.197378	1.050336	1.153678	2.248047	2.074609	1.633726	1.398040	2.219627	1.261724	1.076578	0.241051	1.058876	1.637499	1.239874	1.633925	1.608462	1.233050	2.437451	1.963685	1.413247	1.132018	1.368584	1.221026	1.163271	1.208452	1.282271	2.248047	1.193982	1.061257	1.199684	1.072040	1.070614	1.142024	2.413735	1.193982	2.022300	2.165837	1.235563	1.253497	1.267975	1.256108	1.295149	1.160864	1.147993	2.034830	1.131118	1.469270	1.624583	1.464821	2.082839	1.102432	1.116559	1.166219	1.463288	1.073997	1.057778	2.017208	2.248047	1.206263	1.239021	2.040508	1.064567	1.165271	1.070614	1.179828	2.219553	1.144894	1.107075	1.245033	1.182885	2.065159	0.229958	1.131118	1.633925	2.417639	1.061257	2.835270	0.262699	1.608462	1.394473	1.257719	1.221026	1.391393	1.202151	1.073354	1.518059	1.061257	2.287852	2.388252	1.391393	1.183400	2.452770	0.243680	1.381854	2.248251	1.201778	2.013606	2.452770	1.107075	1.540196	1.134248	1.369569	0.264179	1.068174	2.437068	1.415017	0.241847	1.551168	1.249576	2.826935	2.835270	2.831827	2.463194	1.260300	0.000000	1.971834	1.183554	1.150528	1.562965	2.324490	0.243680	1.112829	2.227191	1.138471	1.596308	2.230878	2.223911	1.237251	2.270211	2.097670	0.000000	1.056413	1.142467	1.398040	1.202151	1.084031	1.165777	1.464821	2.835270	1.177497	1.600413	2.034830
EscCo.1_04247_1-461_NEs	0.008005	1.118143	1.004233	0.907493	1.247629	2.170214	1.098869	0.000000	1.054345	2.181154	1.103791	1.070114	1.752292	1.242150	1.208077	1.091131	0.933900	1.252695	0.952676	0.198427	0.819056	1.964215	2.227573	1.205655	1.252695	2.235320	1.018380	0.026522	1.096058	0.834526	1.203184	1.005004	1.208879	1.167411	1.022412	1.944088	2.087699	1.259655	1.082840	1.168793	1.070114	1.060160	0.951122	0.917496	1.964215	1.043237	0.192898	1.032128	0.813645	0.834165	0.204424	1.971730	1.043237	2.218013	2.189323	1.007957	1.015623	0.902363	1.010469	1.230815	0.926881	0.204604	2.170214	0.828531	1.327772	1.213970	1.326345	1.939165	0.968654	0.958516	1.022382	1.318284	0.833461	0.193714	2.178481	1.964215	0.947540	0.999473	2.186836	0.182115	1.055582	0.834165	1.025369	1.756380	1.089313	0.008735	1.070012	1.015246	2.104275	1.147563	0.828531	1.208879	1.967589	0.192898	2.385786	1.116474	1.167411	1.247367	1.057338	1.070114	1.274257	0.947428	0.832587	1.120896	0.192898	2.083145	1.964134	1.274257	1.008470	1.934801	1.097439	1.170977	1.952136	1.047037	2.222174	1.934801	0.008735	1.160678	0.829140	1.225771	1.117535	0.839203	1.945901	1.295099	1.089500	1.153276	0.903480	2.395985	2.385786	2.418762	1.949342	0.900543	1.098869	2.075121	1.019073	1.093183	1.142734	1.983594	1.097439	0.835285	1.965753	1.082995	1.168636	2.340086	1.752292	1.027012	2.067596	1.993390	1.098869	0.216414	1.089313	1.252695	0.947428	0.828632	1.006344	1.326345	2.385786	0.894141	1.162574	2.170214
KlePn.1_02453_1-457_NEs	1.040116	1.202136	1.014218	0.542901	1.096163	2.238072	1.182309	1.054345	0.000000	2.261633	1.211631	1.029788	1.859925	1.247268	1.188163	1.197896	0.502273	1.621732	0.559695	1.069609	0.911573	2.453664	2.305592	1.331464	1.621732	2.225154	0.393994	1.037883	1.202609	0.827312	1.337036	1.038144	1.346337	1.375948	1.069618	2.502296	2.198545	1.338065	0.209550	1.077409	1.029788	0.179659	0.565326	0.542694	2.453664	0.200394	1.070360	0.208748	0.859210	0.894747	1.079317	2.115645	0.200394	2.257926	2.032444	1.057115	0.393112	0.545456	1.054942	1.519647	0.490300	1.073631	2.238072	0.902471	1.308466	1.339379	1.301520	2.037646	0.937808	0.935348	0.192432	1.288628	0.894747	1.068577	2.252215	2.453664	0.558879	1.033454	2.247800	1.055143	0.003673	0.894747	0.205824	1.864640	0.214449	1.052855	1.023334	0.971060	2.283917	1.205499	0.902471	1.346337	2.115645	1.070360	2.550708	1.215775	1.375948	1.637027	1.014261	1.029788	1.345494	0.561137	0.896873	1.225868	1.070360	2.132922	2.135350	1.345494	0.975105	2.542456	1.207868	1.085643	2.378535	0.199811	2.279744	2.542456	1.052855	1.325929	0.902471	1.259299	1.211370	0.833452	2.492261	1.335098	1.196747	1.319989	0.543024	2.520983	2.550708	2.556366	2.549822	0.545479	1.182309	2.226526	0.975426	0.213881	1.315033	2.086010	1.207868	0.910077	2.433385	0.212687	1.379203	2.428825	1.859925	1.071499	2.137683	2.083915	1.182309	1.076153	0.213510	1.621732	0.561137	0.894684	0.990127	1.301520	2.550708	0.508087	1.372973	2.238072
SalEn.12067_1-454_NEs	2.178461	2.016847	2.168647	2.138494	2.217812	0.008103	2.010028	2.181154	2.261633	0.000000	2.003212	2.043397	1.752906	1.801940	2.172420	2.027269	2.013877	1.827566	2.126765	2.175460	2.098843	2.439339	0.108108	2.161564	1.827566	0.562077	2.481003	2.146847	2.047825	1.981263	2.174212	2.182001	2.182577	2.041918	2.323764	2.485399	0.116801	1.925892	2.297700	2.085479	2.043397	2.012070	2.138444	2.139451	2.439339	2.001796	2.179256	2.022494	2.016611	1.909478	2.025767	0.549895	2.001796	0.105637	2.344063	2.173280	2.477189	2.173311	2.128628	1.831647	2.016734	2.001573	0.007363	2.053731	1.846329	2.191157	1.853050	2.220333	1.949071	1.902254	2.113919	1.826019	1.914426	2.191549	0.008839	2.439339	2.152439	2.157242	0.109944	2.172713	2.272588	1.909478	2.020742	1.757336	2.313041	2.200033	2.091474	2.278511	0.138641	1.979441	2.053731	2.182577	0.548397	2.179256	1.302761	2.000875	2.041918	1.833794	2.085315	2.043397	1.876394	2.135436	1.925362	2.005681	2.179256	0.505912	0.542543	1.876394	2.075408	2.500213	2.072083	2.120831	2.483694	1.988761	0.108138	2.500213	2.200033	1.954943	2.073701	1.837173	1.982022	1.980678	2.470941	1.894024	2.059225	1.966063	2.147929	1.308842	1.302761	1.309883	2.509010	2.139365	2.010028	0.117611	2.264752	2.304934	2.014195	0.542922	2.072083	1.979064	2.457969	2.288232	2.030062	0.194457	1.752906	2.335824	0.505815	2.227058	2.010028	2.069648	2.309351	1.827566	2.135436	1.931782	1.963301	1.853050	1.302761	2.149757	2.053514	0.007363
