KlePn.1_04310_1-218_NEs	0.000000	0.614139	0.604473	0.616363	0.616378	1.019025	0.730257	0.719194	0.724244	1.012326	0.974493	0.010785	0.994519	0.982921	1.015782	0.836216	0.994519	0.828504	0.726053	0.616363	1.015782	0.843387	1.038033	0.611611
SalEn.11184_1-216_NEs	0.614139	0.000000	0.658258	0.021904	0.021904	1.126239	0.532286	0.522946	0.526704	1.133940	1.017003	0.612218	1.052883	1.075420	1.126239	0.937738	1.052883	0.951078	0.528450	0.021904	1.126239	0.948615	1.159708	0.026689
EntCo.1_06570_1-214_BeL	0.604473	0.658258	0.000000	0.652362	0.652362	0.954999	0.584070	0.577505	0.584822	0.951893	0.911859	0.610214	0.900052	0.920316	0.954999	0.794480	0.895586	0.776878	0.590516	0.652362	0.954999	0.882476	0.976035	0.649779
SalEn.3_1782_1-216_NEs	0.616363	0.021904	0.652362	0.000000	0.000000	1.147170	0.535185	0.525823	0.529594	1.154928	0.995480	0.614437	1.019798	1.053024	1.147170	0.933322	1.019798	0.971661	0.534559	0.000000	1.147170	0.944276	1.168754	0.010873
SalEn.2_MW18421_1-217_NEs	0.616378	0.021904	0.652362	0.000000	0.000000	1.139933	0.534502	0.525823	0.529594	1.154928	0.985430	0.614459	1.019798	1.042116	1.147170	0.933322	1.019798	0.982555	0.533881	0.000000	1.147170	0.947374	1.168754	0.010873
SalEn.2_MW28701_1-219_BeL	1.019025	1.126239	0.954999	1.147170	1.139933	0.000000	1.074991	1.075141	1.089394	0.006150	0.651827	1.005647	0.651100	0.660577	0.000000	0.935108	0.647639	0.976435	1.074264	1.147170	0.000000	0.971266	0.012355	1.129735
EscCo.1_02024_1-219_NEs	0.730257	0.532286	0.584070	0.535185	0.534502	1.074991	0.000000	0.004610	0.010799	1.089856	0.956457	0.732163	0.988872	0.994222	1.086537	0.888774	0.988872	0.861115	0.021689	0.535185	1.086537	1.025049	1.110715	0.533970
EscCo.51838_1-218	0.719194	0.522946	0.577505	0.525823	0.525823	1.075141	0.004610	0.000000	0.009248	1.078396	0.960516	0.721062	0.988566	1.003636	1.075141	0.888883	0.988566	0.851427	0.020214	0.525823	1.075141	1.016484	1.099081	0.524639
EscCo.3_1871_1-218_NEs	0.724244	0.526704	0.584822	0.529594	0.529594	1.089394	0.010799	0.009248	0.000000	1.092741	0.947993	0.726137	0.975780	0.990921	1.089394	0.890703	0.975780	0.861884	0.020227	0.529594	1.089394	1.023762	1.113719	0.528396
SalEn.12745_1-218_BeL	1.012326	1.133940	0.951893	1.154928	1.154928	0.006150	1.089856	1.078396	1.092741	0.000000	0.665271	0.999018	0.663067	0.674303	0.006150	0.942240	0.659565	0.968382	1.089107	1.154928	0.006150	0.975894	0.012367	1.137468
EscCo.1_03055_1-219_NEs	0.974493	1.017003	0.911859	0.995480	0.985430	0.651827	0.956457	0.960516	0.947993	0.665271	0.000000	0.981743	0.037801	0.072478	0.653303	0.945094	0.036195	1.034709	0.950359	0.995480	0.653303	0.906463	0.663110	1.002325
KlePn.2_29391_1-217_NEs	0.010785	0.612218	0.610214	0.614437	0.614459	1.005647	0.732163	0.721062	0.726137	0.999018	0.981743	0.000000	1.001847	0.990128	1.002384	0.824875	1.001847	0.831847	0.727941	0.614437	1.002384	0.832487	1.029519	0.609684
EscCo.52734_1-218	0.994519	1.052883	0.900052	1.019798	1.019798	0.651100	0.988872	0.988566	0.975780	0.663067	0.037801	1.001847	0.000000	0.066050	0.651100	0.936846	0.001531	0.999069	0.982510	1.019798	0.651100	0.914222	0.660900	1.026716
EscCo.4_01041_1-219_BeL	0.982921	1.075420	0.920316	1.053024	1.042116	0.660577	0.994222	1.003636	0.990921	0.674303	0.072478	0.990128	0.066050	0.000000	0.662129	0.954232	0.064383	0.986396	0.998126	1.053024	0.662129	0.962201	0.672127	1.059901
SalEn.3_2886_1-218_NEs	1.015782	1.126239	0.954999	1.147170	1.147170	0.000000	1.086537	1.075141	1.089394	0.006150	0.653303	1.002384	0.651100	0.662129	0.000000	0.935108	0.647639	0.965735	1.085794	1.147170	0.000000	0.973284	0.012355	1.129735
EscCo.2_48850_1-222_BeL	0.836216	0.937738	0.794480	0.933322	0.933322	0.935108	0.888774	0.888883	0.890703	0.942240	0.945094	0.824875	0.936846	0.954232	0.935108	0.000000	0.941855	0.455409	0.892713	0.933322	0.935108	0.515997	0.939889	0.950222
EscCo.3_2925_1-218_NEs	0.994519	1.052883	0.895586	1.019798	1.019798	0.647639	0.988872	0.988566	0.975780	0.659565	0.036195	1.001847	0.001531	0.064383	0.647639	0.941855	0.000000	0.999069	0.982510	1.019798	0.647639	0.909706	0.657398	1.026716
KlePn.1_05420_1-223_NEs	0.828504	0.951078	0.776878	0.971661	0.982555	0.976435	0.861115	0.851427	0.861884	0.968382	1.034709	0.831847	0.999069	0.986396	0.965735	0.455409	0.999069	0.000000	0.869274	0.971661	0.965735	0.487037	0.960441	0.978879
EscCo.4_02049_1-219_NEs	0.726053	0.528450	0.590516	0.534559	0.533881	1.074264	0.021689	0.020214	0.020227	1.089107	0.950359	0.727941	0.982510	0.998126	1.085794	0.892713	0.982510	0.869274	0.000000	0.534559	1.085794	1.002396	1.116060	0.530358
SalEn.4_18421_1-216_NEs	0.616363	0.021904	0.652362	0.000000	0.000000	1.147170	0.535185	0.525823	0.529594	1.154928	0.995480	0.614437	1.019798	1.053024	1.147170	0.933322	1.019798	0.971661	0.534559	0.000000	1.147170	0.944276	1.168754	0.010873
SalEn.4_28701_1-218_NEs	1.015782	1.126239	0.954999	1.147170	1.147170	0.000000	1.086537	1.075141	1.089394	0.006150	0.653303	1.002384	0.651100	0.662129	0.000000	0.935108	0.647639	0.965735	1.085794	1.147170	0.000000	0.973284	0.012355	1.129735
