SalEn.3_2975_1-106_NEs	0.000000	0.610662	0.009464	0.000000	0.610662	0.339344	0.000000	0.333068	0.347882	0.330196	0.333068	0.012692
KlePn.1_01436_1-106_NEs	0.610662	0.000000	0.587402	0.610662	0.003188	0.581186	0.610662	0.560850	0.574187	0.575693	0.560850	0.612324
SalEn.12839_1-106_NEs	0.009464	0.587402	0.000000	0.009464	0.587402	0.350441	0.009464	0.344035	0.354124	0.339061	0.344035	0.015924
SalEn.4_29581_1-106_NEs	0.000000	0.610662	0.009464	0.000000	0.610662	0.339344	0.000000	0.333068	0.347882	0.330196	0.333068	0.012692
KlePn.2_38621_1-106_NEs	0.610662	0.003188	0.587402	0.610662	0.000000	0.581186	0.610662	0.560850	0.574187	0.575693	0.560850	0.612324
EscCo.1_03157_1-106_NEs	0.339344	0.581186	0.350441	0.339344	0.581186	0.000000	0.339344	0.019137	0.028854	0.314515	0.019137	0.350029
SalEn.2_MW29581_1-106_NEs	0.000000	0.610662	0.009464	0.000000	0.610662	0.339344	0.000000	0.333068	0.347882	0.330196	0.333068	0.012692
EscCo.42823_1-106	0.333068	0.560850	0.344035	0.333068	0.560850	0.019137	0.333068	0.000000	0.009456	0.297738	0.000000	0.343635
EscCo.3_00917_1-106_NEs	0.347882	0.574187	0.354124	0.347882	0.574187	0.028854	0.347882	0.009456	0.000000	0.297790	0.009456	0.358630
CitRo.1_28651_1-106_NEs	0.330196	0.575693	0.339061	0.330196	0.575693	0.314515	0.330196	0.297738	0.297790	0.000000	0.297738	0.340641
EscCo.2_3010_1-106_NEs	0.333068	0.560850	0.344035	0.333068	0.560850	0.019137	0.333068	0.000000	0.009456	0.297738	0.000000	0.343635
SalEn.52905_1-106_NEs	0.012692	0.612324	0.015924	0.012692	0.612324	0.350029	0.012692	0.343635	0.358630	0.340641	0.343635	0.000000
