SalEn.3_3601_1-175_NEs	0.000000	2.186095	3.597704	2.209209	2.188964	1.710399	1.680603	1.924407	2.090783	2.090783	1.957222	1.920849	0.000000	1.690109	1.933041	1.894571	3.116736	2.243134	2.449739	1.941827	1.972199	2.004399	2.059286	1.869849	2.090385	3.597704	1.748951	3.495069	2.862504	1.759178	0.000000	1.827537	3.522340	1.696846	0.001909	2.361568	2.405926	2.199598	1.350227	1.428120	1.922237	1.607477	2.775798	2.225249	3.628469	1.680603	1.339327	1.607477	1.744409	3.495321	2.435664	3.527930	1.804912	1.291572	3.034014	1.672594	2.433631
CitRo.1_41291_1-175_BeL	2.186095	0.000000	2.962365	1.210211	2.363855	2.186208	2.101095	2.507723	1.900439	1.900439	2.168070	2.443518	2.186095	3.170247	2.443518	2.714050	2.302288	2.631561	4.203088	1.758273	2.372539	2.316963	1.842468	2.278494	2.707926	2.962365	2.153830	5.998029	3.206176	2.948973	2.186095	2.559046	1.778732	1.710505	2.124124	1.705218	4.107468	3.557434	2.289712	2.159725	2.181853	2.513711	2.972683	3.460712	2.601269	2.101095	1.844302	2.513711	2.663158	2.745864	2.556434	2.594560	1.474932	3.160980	2.377514	2.206380	2.343181
EscCo.50135_1-412	3.597704	2.962365	0.000000	3.361538	2.134389	3.393060	2.295929	2.000676	2.557738	2.557738	2.808806	1.990696	3.597704	3.322326	1.990696	2.788411	2.678574	3.189122	5.096802	2.729794	3.209961	3.290143	2.437329	3.296047	2.926497	0.000000	1.936245	3.341122	0.454985	3.749739	3.597704	3.050119	4.616048	2.790140	3.499567	2.822669	2.551221	3.372352	2.298723	2.381824	2.848836	2.643208	3.908639	3.296911	1.149403	2.295929	2.926873	2.643208	2.028426	0.382028	2.246203	4.432850	2.344135	2.865131	2.425332	2.492033	3.874722
EscCo.4_04335_1-175_BeL	2.209209	1.210211	3.361538	0.000000	2.967845	2.657496	1.451725	3.154310	1.737298	1.737298	2.038768	3.058553	2.209209	2.750117	3.058553	2.769855	1.984320	4.539065	2.517045	1.943558	2.877478	2.806004	1.727835	3.092105	2.215837	3.361538	2.235645	2.966883	3.445993	3.215909	2.209209	2.047878	3.905311	1.746246	2.139850	2.010090	3.417838	2.333871	2.490601	1.898139	2.021650	2.822844	1.997790	2.434538	4.175312	1.451725	2.231464	2.822844	2.570048	3.191504	2.737853	4.290244	2.184772	2.269499	4.175860	1.789902	3.285804
EntCo.1_46470_1-358_BeL	2.188964	2.363855	2.134389	2.967845	0.000000	2.170646	1.802180	1.995319	1.825657	1.825657	2.518434	1.918815	2.188964	3.029499	1.918815	2.132351	3.752960	2.545638	3.795811	1.520712	1.910558	1.958218	1.777298	2.605107	3.144886	2.134389	2.294885	3.215297	1.979698	2.869385	2.188964	2.273684	4.381350	1.503762	2.150309	2.343272	3.511149	2.821777	1.993545	2.055234	2.566281	2.244240	2.830546	2.885445	2.227241	1.802180	1.914110	2.244240	2.370960	2.085238	2.654216	3.503917	2.100778	2.073761	2.492594	2.432712	3.292683
KlePn.1_01680_1-183_BeL	1.710399	2.186208	3.393060	2.657496	2.170646	0.000000	1.404894	2.419386	2.628009	2.628009	1.355080	2.428697	1.680389	2.160834	2.442129	1.606467	3.052117	2.686733	2.648291	2.205509	2.200141	2.149733	2.385512	0.506732	2.075911	3.393060	1.692830	3.362355	3.304889	2.039202	1.710399	2.570122	3.690177	1.593562	1.710399	2.258760	3.566343	2.449178	1.546301	1.803054	1.341286	2.710973	2.427611	2.430105	2.678688	1.431067	1.703080	2.710973	1.971129	3.953204	2.285287	2.791184	1.643799	2.055936	2.797796	2.265185	2.860801
KlePn.1_01384_1-203_BeL	1.680603	2.101095	2.295929	1.451725	1.802180	1.404894	0.000000	1.945691	1.929338	1.929338	1.454484	1.965246	1.645107	1.446202	1.965246	1.905200	1.765749	1.855289	2.125610	1.780102	1.600876	1.599506	1.881007	1.614169	1.876911	2.295929	1.504289	2.832876	2.146326	1.773385	1.680603	1.423191	3.573749	1.193830	1.666476	1.322477	2.525099	0.922843	1.896328	1.900136	1.482467	2.266978	3.009656	0.918648	2.436878	0.000000	1.918559	2.266978	1.484026	2.223221	2.881167	2.193677	1.527474	2.283606	2.521731	1.441069	2.269054
EscCo.1_03578_1-195_NEs	1.924407	2.507723	2.000676	3.154310	1.995319	2.419386	1.945691	0.000000	1.548792	1.548792	1.477617	0.050144	1.881039	1.486358	0.048304	2.604435	1.536282	1.994757	4.043580	1.464434	1.582711	1.566970	1.565003	2.635033	3.034245	2.000676	1.804191	3.149498	1.721952	1.551874	1.924407	2.384407	2.434047	1.687736	1.924407	1.762321	2.187579	2.147762	1.783102	1.545340	1.508794	2.166941	2.540329	2.074821	2.844285	1.992042	1.565695	2.166941	1.416647	1.796347	2.505212	3.585225	1.473080	1.627806	2.521142	2.473707	2.755142
EscCo.3_1006_1-179_NEs	2.090783	1.900439	2.557738	1.737298	1.825657	2.628009	1.929338	1.548792	0.000000	0.000000	1.424555	1.598926	2.090783	3.050828	1.586090	1.710275	1.488953	1.654087	1.921468	0.207497	1.205126	1.232964	0.007502	2.855457	2.578078	2.557738	2.339762	2.906175	3.687303	3.321500	2.090783	2.340644	3.980529	1.743653	2.041651	2.314912	2.723724	2.408777	2.013940	1.366055	1.423630	1.969885	3.306731	2.408370	3.142545	1.929338	1.815395	1.969885	1.292720	3.393078	3.619515	2.020007	2.104200	1.659768	2.870465	2.251558	2.401423
EscCo.50938_1-179	2.090783	1.900439	2.557738	1.737298	1.825657	2.628009	1.929338	1.548792	0.000000	0.000000	1.424555	1.598926	2.090783	3.050828	1.586090	1.710275	1.488953	1.654087	1.921468	0.207497	1.205126	1.232964	0.007502	2.855457	2.578078	2.557738	2.339762	2.906175	3.687303	3.321500	2.090783	2.340644	3.980529	1.743653	2.041651	2.314912	2.723724	2.408777	2.013940	1.366055	1.423630	1.969885	3.306731	2.408370	3.142545	1.929338	1.815395	1.969885	1.292720	3.393078	3.619515	2.020007	2.104200	1.659768	2.870465	2.251558	2.401423
KlePn.1_04995_1-188_BeL	1.957222	2.168070	2.808806	2.038768	2.518434	1.355080	1.454484	1.477617	1.424555	1.424555	0.000000	1.475729	1.921599	1.671211	1.475729	1.733169	1.834686	1.299491	2.618194	1.480938	2.218983	2.163250	1.359444	1.601639	1.636428	2.808806	1.343392	2.742455	2.673313	1.691065	1.957222	2.084938	2.279016	1.754404	1.957222	1.584730	2.117340	2.046610	1.678777	1.569500	0.007173	1.595851	2.996460	2.008363	3.055461	1.472063	1.677320	1.595851	1.755976	2.256717	2.042105	2.735279	1.632615	1.792895	1.985014	2.486418	2.049018
EscCo.3_3409_1-194_NEs	1.920849	2.443518	1.990696	3.058553	1.918815	2.428697	1.965246	0.050144	1.598926	1.598926	1.475729	0.000000	1.920849	1.561894	0.001721	2.554979	1.604882	1.884145	4.032402	1.556623	1.645426	1.628109	1.653209	2.516456	3.087431	1.990696	1.818791	3.291209	1.747426	1.577923	1.920849	2.375954	2.278534	1.680401	1.920849	1.738132	2.115491	2.088656	2.014745	1.449802	1.492490	2.202467	2.607034	2.066651	2.767883	1.965246	1.728660	2.202467	1.399471	1.802041	2.719532	3.603105	1.410369	1.676736	2.464468	2.363796	2.735088
SalEn.2_MW36261_1-176_NEs	0.000000	2.186095	3.597704	2.209209	2.188964	1.680389	1.645107	1.881039	2.090783	2.090783	1.921599	1.920849	0.000000	1.690109	1.933041	1.894571	3.116736	2.243134	2.449739	1.879177	1.972199	2.004399	1.993117	1.869849	2.090385	3.597704	1.789095	3.495069	2.773167	1.759178	0.000000	1.827537	3.522340	1.696846	0.001909	2.361568	2.459400	2.199598	1.374596	1.403006	1.922237	1.592339	2.775798	2.170684	3.628469	1.680603	1.360632	1.592339	1.791213	3.382738	2.351745	3.527930	1.877957	1.291572	2.935532	1.672594	2.433631
SalEn.52940_1-193_BeL	1.690109	3.170247	3.322326	2.750117	3.029499	2.160834	1.446202	1.486358	3.050828	3.050828	1.671211	1.561894	1.690109	0.000000	1.561894	2.978922	2.138581	1.709824	2.998181	2.449783	2.115167	2.070672	2.886476	2.248934	3.703972	3.322326	1.979090	2.485899	3.073180	2.030659	1.690109	1.916795	3.651970	1.540216	1.708335	2.059380	2.314313	1.889562	1.841002	1.486611	1.653265	2.211830	5.998029	1.899984	2.521078	1.446202	1.989424	2.211830	1.708375	3.324407	2.886478	3.129854	1.862650	1.695809	4.831580	2.140308	2.581612
EscCo.53142_1-194	1.933041	2.443518	1.990696	3.058553	1.918815	2.442129	1.965246	0.048304	1.586090	1.586090	1.475729	0.001721	1.933041	1.561894	0.000000	2.541567	1.604882	1.884145	4.043524	1.544558	1.660008	1.642449	1.640100	2.516456	3.087431	1.990696	1.832658	3.305011	1.747426	1.577923	1.933041	2.375954	2.294509	1.693364	1.933041	1.753012	2.115491	2.088656	2.014745	1.459820	1.492490	2.202467	2.620199	2.066651	2.767883	1.965246	1.728660	2.202467	1.407666	1.802041	2.719532	3.585030	1.425257	1.687433	2.464468	2.363796	2.735088
EntCo.1_46500_1-191_NEs	1.894571	2.714050	2.788411	2.769855	2.132351	1.606467	1.905200	2.604435	1.710275	1.710275	1.733169	2.554979	1.894571	2.978922	2.541567	0.000000	3.043767	2.486789	3.022697	1.987451	2.432813	2.332087	1.688316	2.119441	2.960376	2.788411	1.191856	2.988473	3.281488	2.081848	1.894571	1.892675	1.942892	1.733998	1.936161	2.827203	2.868825	2.518113	2.570132	1.786588	1.733169	2.081794	3.038480	2.559077	2.941875	1.905200	2.397802	2.081794	2.797149	2.824413	2.992009	3.180450	2.970544	1.999343	3.018091	2.092542	3.928933
CitRo.1_34961_1-176_NEs	3.116736	2.302288	2.678574	1.984320	3.752960	3.052117	1.765749	1.536282	1.488953	1.488953	1.834686	1.604882	3.116736	2.138581	1.604882	3.043767	0.000000	2.526522	5.321845	1.513227	2.098351	2.098351	1.499638	2.695283	1.907347	2.678574	2.435827	2.891282	2.919268	2.119342	3.116736	3.183951	2.458102	2.291686	3.116736	2.129429	4.113077	3.106078	2.116858	1.633236	1.789445	2.119846	5.998029	3.000668	3.273640	1.765749	2.321030	2.119846	2.163325	3.484917	2.430053	4.190625	1.337394	1.598315	2.563458	2.829137	1.818939
CitRo.1_35021_1-182_NEs	2.243134	2.631561	3.189122	4.539065	2.545638	2.686733	1.855289	1.994757	1.654087	1.654087	1.299491	1.884145	2.243134	1.709824	1.884145	2.486789	2.526522	0.000000	2.865531	1.814105	1.958610	1.958610	1.635029	2.434534	2.777195	3.189122	1.755354	3.912336	2.491382	1.494642	2.243134	3.081837	2.931194	1.953404	2.243134	1.924069	2.300734	1.977473	2.016790	1.860523	1.302893	1.474106	3.368059	2.015300	2.586089	1.855289	2.240991	1.474106	1.549738	2.308663	2.911019	3.024229	1.629097	2.348309	2.484945	2.648637	1.913490
