CitRo.1_20671_1-420_NEs	0.000000	1.092983	2.683466	1.086545	1.445559	0.805966	1.197648	0.405650	1.154273	1.416598	1.834823	0.781455	0.399958	1.190803	2.683466	1.163950	1.998674	2.338503	1.108394	2.525493	1.307320	0.533253	0.789131	1.215665	2.040150	0.711826	1.248960	2.683466	2.434298	1.304785	1.834823	0.364132	1.125223	1.154273	0.759665	1.305702	2.069925	2.320504	1.992470	1.469300	1.241114
EscCo.3_3899_1-394_BeL	1.092983	0.000000	2.045069	0.673311	0.878504	0.944381	0.655156	1.094999	1.183380	1.261103	1.388870	0.950456	1.062797	0.556250	2.045069	0.634886	1.979023	1.882271	0.062998	2.114467	1.188574	1.079028	0.951833	0.609313	2.093719	0.890581	1.096840	2.045069	2.000937	1.181495	1.388870	1.108480	0.562191	1.183380	0.900813	1.190393	2.256910	2.048431	1.374534	0.996057	0.647585
SalEn.4_26561_1-408_NEs	2.683466	2.045069	0.000000	2.332803	2.689323	2.364879	2.109686	2.651510	2.106077	2.233867	2.011336	2.249915	2.721334	2.089425	0.000000	2.245768	2.213915	2.616011	1.999764	1.982656	2.409155	2.335970	2.380000	2.166911	1.041716	2.268199	2.266065	0.000000	1.942128	2.483067	2.011336	2.853008	2.292188	2.106077	2.201111	2.394011	1.283121	1.619207	2.167996	2.457215	2.290730
EntCo.1_24500_1-389_NEs	1.086545	0.673311	2.332803	0.000000	0.876844	1.008049	0.775054	1.053959	1.345573	1.188304	1.469967	1.001592	1.041271	0.863871	2.332803	0.790152	1.895632	2.017615	0.667040	2.040097	1.215283	1.007455	1.000425	0.757083	2.052126	0.980402	1.211802	2.332803	1.813384	1.268708	1.469967	1.052302	0.636388	1.345573	1.061844	1.219795	2.177451	2.031658	1.555095	1.033605	0.790227
EscCo.52349_1-385	1.445559	0.878504	2.689323	0.876844	0.000000	1.483361	1.062256	1.383954	1.581360	1.312541	1.539452	1.457281	1.371525	0.928781	2.689323	1.023380	1.983413	2.051853	0.881887	2.666207	1.495771	1.242432	1.457444	0.911006	2.242342	1.319625	1.409684	2.689323	2.635426	1.392369	1.539452	1.360063	0.854570	1.581360	1.318081	1.498904	2.529900	2.044540	1.608418	1.190514	1.020956
EscCo.1_03330_1-420_NEs	0.805966	0.944381	2.364879	1.008049	1.483361	0.000000	1.044072	0.725300	1.319767	1.322658	1.670518	0.040093	0.715357	1.011418	2.364879	1.061792	2.288922	2.237297	0.970789	2.255139	1.459708	0.711577	0.057968	1.044649	2.001060	0.508612	1.325461	2.364879	2.079924	1.295434	1.670518	0.775929	1.009975	1.319767	0.529708	1.466612	1.893520	2.018918	1.801354	1.339091	1.037506
EscCo.1_00311_1-391_NEs	1.197648	0.655156	2.109686	0.775054	1.062256	1.044072	0.000000	1.255459	1.382010	1.100215	1.623216	1.095973	1.215758	0.631704	2.109686	0.150375	2.102901	1.892278	0.658317	2.426803	1.222957	1.169359	1.073507	0.603859	2.191625	1.044363	1.010145	2.109686	2.167978	1.228957	1.623216	1.305553	0.602565	1.382010	1.173341	1.214828	1.979760	2.114013	1.573931	1.146039	0.230457
EscCo.4_01788_1-419_NEs	0.405650	1.094999	2.651510	1.053959	1.383954	0.725300	1.255459	0.000000	1.356787	1.448892	1.770718	0.734646	0.032615	1.204716	2.651510	1.211348	2.082707	2.319603	1.111214	2.504550	1.315077	0.656615	0.724048	1.184523	2.045672	0.715864	1.210435	2.651510	2.293500	1.274233	1.770718	0.211372	1.125650	1.356787	0.741236	1.320328	2.174876	2.128184	1.935420	1.393482	1.254805
SalEn.3_2723_1-404_Ess	1.154273	1.183380	2.106077	1.345573	1.581360	1.319767	1.382010	1.356787	0.000000	1.651690	1.675190	1.307715	1.388656	1.478048	2.106077	1.352290	1.942982	1.895785	1.230535	2.235841	1.500481	1.287306	1.338167	1.389967	2.199197	1.383852	0.903651	2.106077	2.646189	0.874197	1.675190	1.336904	1.362829	0.000000	1.311792	1.508009	1.962213	2.190572	1.719610	1.513019	1.244527
EscCo.4_02640_1-391_NEs	1.416598	1.261103	2.233867	1.188304	1.312541	1.322658	1.100215	1.448892	1.651690	0.000000	1.589152	1.349348	1.436481	1.181805	2.233867	1.129441	1.818104	1.778367	1.254548	1.990204	1.303493	1.296776	1.334559	1.107874	2.007195	1.312035	1.189503	2.233867	2.043472	1.297464	1.589152	1.371410	1.274319	1.651690	1.326580	1.301922	2.477660	1.832238	1.547538	1.459652	1.168569
