KlePn.2_04711_2-268_NEs	0.000000	1.379301	0.152781	1.483067	0.001258	1.379301	0.962570	1.310767	0.962063	1.324655	0.141146	1.454457	0.150572	1.483067	0.926094	1.297757	0.145833	1.473760	0.956920	1.292709	0.970913	1.305173	0.887113	1.231495	0.139785	1.495898	0.141146	1.454457	0.962223	1.280139	0.956920	1.292709	0.962570	1.306504	0.856017	1.302921	0.962570	1.310767	0.962570	1.310767	0.147376	1.438067	0.869105	1.295459	0.145738	1.454876	0.152781	1.483067	0.135832	1.337565	0.144331	1.507302
KlePn.2_04711_271-537_NEs	1.379301	0.000000	1.443238	0.108269	1.365676	0.002505	1.655184	1.171858	1.664229	1.171593	1.348876	0.137530	1.451483	0.108269	1.585083	1.196420	1.434767	0.105356	1.626025	1.184408	1.601823	1.179083	1.411961	1.071438	1.436239	0.102382	1.348876	0.136051	1.638093	1.172646	1.626025	1.184408	1.655184	1.163627	1.371112	1.187800	1.655184	1.171858	1.655184	1.171858	1.374730	0.132880	1.370347	1.192655	1.362399	0.133034	1.443238	0.108269	1.475323	0.117748	1.388035	0.128845
SalEn.2_MW45241_3-267_NEs	0.152781	1.443238	0.000000	1.543948	0.154503	1.443238	0.918456	1.252072	0.918030	1.262669	0.131382	1.542540	0.001264	1.543948	0.920648	1.255199	0.005073	1.543948	0.941741	1.230492	0.950121	1.226864	0.813089	1.123460	0.012740	1.548923	0.131382	1.542540	0.938314	1.226471	0.941741	1.230492	0.914262	1.263300	0.889990	1.224998	0.918456	1.252072	0.918456	1.252072	0.135572	1.505395	0.872186	1.230731	0.128212	1.523533	0.000000	1.543948	0.145998	1.473137	0.130100	1.552001
SalEn.2_MW45241_271-538_NEs	1.483067	0.108269	1.543948	0.000000	1.475090	0.108269	1.586479	1.210748	1.595670	1.215978	1.408052	0.114595	1.543388	0.000000	1.544969	1.212388	1.533900	0.005000	1.564035	1.216255	1.551768	1.220964	1.414236	1.055723	1.535569	0.012560	1.408052	0.113157	1.566710	1.191767	1.564035	1.216255	1.586479	1.202430	1.415311	1.195238	1.586479	1.210748	1.586479	1.210748	1.468976	0.108659	1.406988	1.195238	1.432174	0.107351	1.543948	0.000000	1.501807	0.113201	1.461251	0.110624
KlePn.1_02324_2-268_NEs	0.001258	1.365676	0.154503	1.475090	0.000000	1.365676	0.965340	1.299670	0.964831	1.313429	0.141278	1.439466	0.152280	1.475090	0.928671	1.292576	0.147527	1.465876	0.959645	1.287589	0.973722	1.299931	0.894346	1.220990	0.141462	1.487879	0.141278	1.439466	0.964974	1.275075	0.959645	1.287589	0.965340	1.295426	0.858260	1.297535	0.965340	1.299670	0.965340	1.299670	0.147515	1.423371	0.871419	1.290133	0.145875	1.439872	0.154503	1.475090	0.137487	1.331185	0.144466	1.491327
KlePn.1_02324_271-537_NEs	1.379301	0.002505	1.443238	0.108269	1.365676	0.000000	1.646140	1.171858	1.655184	1.171593	1.348876	0.140529	1.451483	0.108269	1.576419	1.191843	1.434767	0.105356	1.617225	1.179816	1.593233	1.174478	1.404042	1.071438	1.436239	0.102382	1.348876	0.139045	1.629297	1.168065	1.617225	1.179816	1.646140	1.163627	1.363350	1.182953	1.646140	1.171858	1.646140	1.171858	1.374730	0.135861	1.362530	1.187800	1.362399	0.136018	1.443238	0.108269	1.475323	0.117748	1.388035	0.131822
SalEn.4_10751_2-260_NEs	0.962570	1.655184	0.918456	1.586479	0.965340	1.646140	0.000000	1.425277	0.006420	1.433025	0.895943	1.583660	0.918456	1.586479	0.155378	1.329645	0.920820	1.586479	0.156839	1.295085	0.163324	1.282740	0.149033	1.227753	0.930602	1.582291	0.895943	1.583660	0.147644	1.311887	0.156839	1.295085	0.002564	1.457652	0.227671	1.379556	0.000000	1.425277	0.000000	1.425277	0.881559	1.564329	0.224243	1.371005	0.884906	1.564329	0.918456	1.586479	0.930403	1.533743	0.927399	1.574899
SalEn.4_10751_266-546_NEs	1.310767	1.171858	1.252072	1.210748	1.299670	1.171858	1.425277	0.000000	1.410110	0.009543	1.258450	1.194377	1.258310	1.210748	1.436707	0.209278	1.246656	1.204638	1.429802	0.204187	1.415018	0.204467	1.146496	0.156465	1.235396	1.216725	1.258450	1.199983	1.377236	0.196683	1.429802	0.204187	1.411109	0.009552	1.381630	0.233270	1.425277	0.000000	1.425277	0.000000	1.262432	1.214677	1.389148	0.236503	1.246639	1.219645	1.252072	1.210748	1.181704	1.155634	1.273127	1.225591
SalEn.51858_2-260_NEs	0.962063	1.664229	0.918030	1.595670	0.964831	1.655184	0.006420	1.410110	0.000000	1.417831	0.904253	1.592250	0.918030	1.595670	0.156905	1.329806	0.920391	1.595670	0.155266	1.295234	0.161737	1.282884	0.147464	1.221294	0.930168	1.591364	0.904253	1.592250	0.149161	1.312042	0.155266	1.295234	0.003847	1.442263	0.222433	1.372754	0.006420	1.410110	0.006420	1.410110	0.889741	1.572902	0.219023	1.364218	0.884501	1.572902	0.918030	1.595670	0.920760	1.542065	0.926971	1.583574
SalEn.51858_266-547_NEs	1.324655	1.171593	1.262669	1.215978	1.313429	1.171593	1.433025	0.009543	1.417831	0.000000	1.270017	1.202710	1.268961	1.215978	1.436707	0.212288	1.257143	1.209822	1.429802	0.209409	1.415018	0.209696	1.160117	0.153690	1.245788	1.222009	1.270017	1.208324	1.377236	0.199657	1.429802	0.209409	1.418833	0.007152	1.351118	0.240176	1.433025	0.009543	1.433025	0.009543	1.274028	1.236564	1.358364	0.243434	1.258032	1.227993	1.262669	1.215978	1.192190	1.160801	1.284881	1.223468
EscCo.1_04860_2-267_NEs	0.141146	1.348876	0.131382	1.408052	0.141278	1.348876	0.895943	1.258450	0.904253	1.270017	0.000000	1.340874	0.129328	1.408052	0.838086	1.257625	0.127734	1.415373	0.861784	1.269728	0.882590	1.288330	0.851208	1.206851	0.126288	1.403484	0.000000	1.340874	0.854006	1.266747	0.861784	1.269728	0.900548	1.270564	0.860770	1.270023	0.895943	1.258450	0.895943	1.258450	0.011374	1.332937	0.860614	1.263095	0.012640	1.347414	0.131382	1.408052	0.125004	1.372668	0.022930	1.392431
EscCo.1_04860_272-537_NEs	1.454457	0.137530	1.542540	0.114595	1.439466	0.140529	1.583660	1.194377	1.592250	1.202710	1.340874	0.000000	1.541981	0.114595	1.420238	1.171299	1.558700	0.114568	1.438955	1.155243	1.471674	1.159445	1.352090	1.111489	1.560409	0.117550	1.340874	0.001252	1.457255	1.153938	1.438955	1.155243	1.583660	1.212215	1.340311	1.225471	1.583660	1.194377	1.583660	1.194377	1.373305	0.025379	1.348538	1.225471	1.339263	0.018955	1.542540	0.114595	1.438592	0.111172	1.334683	0.034518
