EscCo.1_03680_1-309_NEs	0.000000	1.643227	0.247312	1.447185	1.593551	1.688127	1.691663	1.907399	1.561643	1.596914	1.470466	1.588330	1.755304	1.354674	0.018502	1.608836	2.041599	0.198633	1.606656	1.732366	1.369421	1.519271	1.789160	1.844252	1.462896	1.497414	2.704254	2.785985	1.780638	1.478601	2.554320	1.519266	1.653771	1.673738	2.627989	1.344982	0.204775	1.565287	1.590409	1.339438	1.563680	1.453260	1.451483	1.531008	0.204775	1.587058	1.432458	0.228804	1.380800	1.601001	0.027319	1.766190	1.345258	1.515985	1.597074	1.781349	1.751518	1.436644	1.601700	1.465398	2.554320	1.553569	2.712766	1.449694	1.346663	2.217274	1.579455	1.443091	1.406747	1.449295	1.723263	1.854190	1.591633	1.606656	1.457930	1.379732	2.004007	1.846394	1.828293	1.810854	1.767059	1.757137	1.566068	1.447150	1.559831	2.712766	1.429415	1.653771	1.397295	1.560989	2.551875	0.250926	1.653771	1.737704	1.512330	1.570431	1.603491	1.851300	1.793948	0.204775	1.595176	1.310255	1.610082	1.356559	1.591164	1.693085	1.435445	1.990496	2.108214	1.573220	1.697551	1.813132	1.571908	1.623661	1.451483	1.843567	1.514044	1.884252	1.424794	1.828293	1.553568	2.005727	0.203386	1.990824	2.108214	0.015196	1.563680	1.636069	1.491666	1.586992	1.822562	1.767059	1.565153	1.589983	1.596055	1.575141	1.566091	1.335553	1.304079	1.606102	1.565287	2.599715	1.999610	1.268082	1.525237	1.558133	1.565130	2.672938	1.570431	1.757137	1.799847	2.735299	2.100924	1.898566	1.828293	1.607547	1.898566	2.108214	0.200436	1.317229
KlePn.1_01356_1-309_NEs	1.643227	0.000000	1.623630	1.506646	1.499326	1.982015	1.320329	2.089755	1.637338	1.659119	1.565000	1.510622	1.538553	1.771458	1.651595	1.558805	1.893237	1.642542	1.799676	1.776791	1.661495	1.475682	1.745054	2.010558	1.648428	1.819665	1.870795	2.141942	1.696088	1.479714	2.130149	1.852057	1.626046	1.644469	1.874109	1.633505	1.692302	1.783919	1.543877	1.620135	1.562127	1.789856	1.737510	1.465441	1.692302	1.479217	1.676457	1.611822	1.719436	1.806235	1.618407	1.957125	1.635110	1.476752	1.562711	1.736835	1.972535	1.624301	1.766702	1.559795	2.130149	1.614207	1.870795	1.763575	1.654901	1.965436	1.773785	1.664830	1.815732	1.763700	1.754185	1.444042	1.483977	1.785810	1.744311	1.850839	1.605345	1.898267	1.880363	1.822456	1.951736	1.425527	1.800113	1.641911	1.815633	1.870795	1.743975	1.626046	1.594760	1.618302	2.163441	1.629092	1.626046	1.929779	1.809616	1.824550	1.555693	1.862068	1.413161	1.692302	1.780193	1.658299	1.556903	1.590466	1.706762	1.314966	1.643865	1.925475	1.796188	1.818200	1.628213	2.036484	1.798541	1.594779	1.744311	1.988447	1.830236	1.454247	1.752109	1.880363	1.601459	1.605734	1.687427	1.930640	1.796188	1.613412	1.562127	1.812498	1.552229	1.545222	2.026392	1.951736	1.581368	1.677401	1.791958	1.461496	1.568452	1.799361	1.629189	1.593861	1.783919	2.130789	1.933920	1.494456	1.660942	1.474342	1.561243	1.869520	1.826451	1.420048	1.667829	1.884748	1.801949	1.468203	1.880363	0.003348	1.468203	1.796188	1.672932	1.750408
KlePn.2_42931_1-309_NEs	0.247312	1.623630	0.000000	1.474330	1.636754	1.739970	1.749419	1.866358	1.452349	1.652461	1.563925	1.412962	1.914221	1.322504	0.255436	1.555347	2.093267	0.254680	1.804839	1.623466	1.522435	1.695472	1.900836	1.864729	1.532186	1.344369	2.430991	2.643337	1.870816	1.501524	2.415986	1.477333	1.859030	1.816556	2.283681	1.490573	0.275623	1.675057	1.687584	1.483905	1.383307	1.407438	1.510782	1.687359	0.275623	1.656106	1.542673	0.282712	1.311366	1.492707	0.253225	1.781667	1.395276	1.466776	1.694074	1.890648	1.812619	1.325268	1.677341	1.558559	2.415986	1.603313	2.439242	1.421907	1.396429	2.067979	1.782854	1.522438	1.345163	1.398446	1.722446	2.003971	1.763317	1.804839	1.517382	1.323619	2.173638	1.868965	1.856910	1.736260	1.782674	1.818859	1.500471	1.515617	1.610233	2.439242	1.482431	1.859030	1.427517	1.545094	2.455058	0.005424	1.859030	1.757894	1.325545	1.502502	1.563991	1.854593	1.940144	0.275623	1.775571	1.341469	1.639765	1.427123	1.448849	1.737894	1.513707	2.104244	1.891641	1.433556	1.813745	1.840816	1.681728	1.726366	1.510782	1.884356	1.510330	1.857052	1.492308	1.856910	1.608288	2.168037	0.274051	2.026507	1.891641	0.253270	1.383307	1.465953	1.552622	1.412766	1.850470	1.782674	1.373463	1.632289	1.800504	1.648120	1.432790	1.415212	1.335152	1.713359	1.675057	2.434479	2.114487	1.417740	1.518405	1.479884	1.411516	2.401499	1.502502	1.824496	1.866020	2.440696	1.885119	1.877388	1.856910	1.620032	1.877388	1.891641	0.275366	1.355426
KlePn.1_02362_1-309_NEs	1.447185	1.506646	1.474330	0.000000	1.489538	1.473978	1.658850	1.712299	1.350807	1.757363	1.285051	1.708035	1.667870	1.745049	1.447105	1.547568	1.974028	1.471572	2.044381	1.560636	1.833298	1.233404	1.733025	1.913531	1.912500	1.332687	2.702074	2.760839	1.857330	0.006555	2.525250	1.677930	1.785634	1.771701	2.419041	1.518907	1.546608	1.904449	1.585089	1.512264	1.427102	1.434285	1.849174	1.225401	1.546608	1.422696	1.873971	1.567004	1.429694	1.969851	1.427265	1.965979	1.627158	1.763340	1.598927	1.724550	1.934551	1.563768	1.945656	1.289906	2.525250	1.719981	2.702074	1.719221	1.613387	1.766466	2.075236	1.913130	1.465492	1.425480	1.869316	1.684098	2.135951	2.055707	1.849174	1.466007	1.611908	1.947084	1.968604	1.647928	1.955767	1.646800	1.952132	1.923029	1.942077	2.702074	1.873558	1.785634	1.780330	1.741327	2.545746	1.484189	1.785634	1.888474	1.335641	1.942587	1.531776	1.978067	1.621717	1.546608	2.085994	1.513999	1.519210	1.754581	1.396456	1.670608	1.928660	1.715940	2.149795	1.719910	1.788893	1.881818	1.896635	1.516881	1.849174	1.837839	1.645831	1.713884	1.847419	1.968604	1.701765	1.617807	1.523923	1.971110	2.149795	1.432664	1.427102	1.552117	1.289484	1.692515	1.897751	1.955767	1.433920	1.763855	2.117148	1.406993	1.439050	1.809902	1.494922	1.545155	1.904449	2.551747	1.691111	1.666503	1.323383	1.438334	1.405617	2.612148	1.945839	1.646800	1.864687	2.656084	2.149795	1.730862	1.968604	1.426090	1.730862	2.149795	1.529777	1.398456
KlePn.2_19441_1-304_NEs	1.593551	1.499326	1.636754	1.489538	0.000000	1.822665	1.675679	1.516081	1.295215	1.344244	1.894763	1.408595	1.625620	1.166018	1.613710	1.204507	1.937549	1.463027	1.716416	1.154612	1.421671	1.951898	1.577469	2.265347	1.527459	1.327102	2.628016	2.632152	1.241338	1.444895	2.870906	1.087948	1.304973	1.316839	2.728370	1.135312	1.518699	1.792573	1.512923	1.133715	1.324231	1.449794	1.558129	1.934199	1.518699	1.496274	1.504127	1.497665	1.317393	1.270250	1.600626	1.206129	1.463204	1.502803	1.502522	1.557366	1.200976	1.679688	1.836145	1.888436	2.870906	1.170959	2.628016	1.128933	1.446121	2.170021	1.774937	1.504804	1.686226	1.435731	1.706520	1.721390	1.832201	1.718275	1.558410	1.692694	1.678229	2.429814	2.462721	1.802431	1.195980	1.463203	1.282426	1.516151	1.813816	2.628016	1.569460	1.304973	2.105881	1.852631	2.965133	1.609595	1.304973	1.208655	1.325227	1.277059	1.206041	2.492202	1.682535	1.518699	1.724794	1.627093	1.579157	1.658562	1.307287	1.662586	1.505542	1.892986	1.999770	1.123409	1.318130	2.266831	1.792794	1.865830	1.558129	2.245532	1.073197	1.648096	1.581929	2.462721	1.164503	1.678631	1.519078	1.936320	1.999770	1.600260	1.324231	1.867358	1.867275	1.403226	2.287912	1.195980	1.336567	1.357786	1.773873	1.479185	1.319298	1.581522	1.627459	1.896439	1.792573	2.891160	1.887245	1.542756	2.051030	1.973126	1.325618	2.635964	1.277059	1.458498	1.240798	2.597415	1.999770	1.646677	2.462721	1.414496	1.646677	1.999770	1.513676	1.505119
CitRo.1_49141_1-299_NEs	1.688127	1.982015	1.739970	1.473978	1.822665	0.000000	1.595683	1.696285	1.456492	1.319138	1.607860	1.932807	1.452371	1.463569	1.670973	1.586671	2.315790	1.600691	1.579105	1.497972	1.364530	1.563907	1.587700	1.795016	1.325890	1.281949	2.218121	2.425168	1.629007	1.502932	2.378003	1.401169	1.722042	1.735203	2.527750	1.561080	1.677286	1.623039	1.545450	1.568041	1.403022	1.644764	1.346549	1.571015	1.677286	1.258292	1.315794	1.512029	1.428188	1.604647	1.660148	1.772814	1.313100	1.430183	1.565655	1.580316	1.781103	1.578819	1.587774	1.602150	2.378003	1.241011	2.211845	1.479449	1.303508	1.719107	1.574984	1.316568	1.199666	1.633617	1.481014	1.869159	1.766098	1.567194	1.352139	1.200908	1.601021	2.045873	2.042610	1.658387	1.772814	1.498595	1.570490	1.330069	1.575819	2.211845	1.337082	1.722042	1.585698	1.420347	2.367911	1.757014	1.722042	1.750882	1.301321	1.597405	1.609843	2.052821	1.923203	1.677286	1.555624	1.659864	1.621129	1.469086	1.487108	1.589910	1.298233	1.849591	1.503763	1.688086	1.741954	1.800274	1.623039	1.538077	1.352139	1.764300	1.391525	1.575206	1.366599	2.042610	1.252527	1.607793	1.676401	2.197832	1.503763	1.683941	1.403022	0.308718	1.589082	1.898268	1.784410	1.772814	1.408909	1.304907	1.568056	1.243489	1.419277	1.356630	1.645301	1.540780	1.623039	2.360721	1.840864	1.259912	1.518999	1.567077	1.401804	2.201879	1.595980	1.498595	1.633628	2.244950	1.509070	1.586738	2.042610	2.078869	1.586738	1.503763	1.651111	1.212139
SalEn.50143_3-312_NEs	1.691663	1.320329	1.749419	1.658850	1.675679	1.595683	0.000000	1.878428	1.280738	1.870607	1.508931	1.736513	1.121359	1.437990	1.685116	1.742525	1.929405	1.667075	1.202461	1.442662	1.694330	1.525945	1.932987	2.109223	1.605564	1.719911	1.559268	1.596981	1.565919	1.665592	1.869086	1.587630	1.582775	1.588673	1.714522	1.442439	1.606739	1.812991	1.732228	1.437745	1.682283	1.702762	1.841050	1.532041	1.606739	1.104275	1.608874	1.522765	1.861743	1.478483	1.693041	1.701186	1.627674	1.610568	1.740472	1.929336	1.722375	1.623179	1.737414	1.503902	1.869086	1.576336	1.559268	1.434160	1.609038	2.102922	1.226247	1.589690	1.483948	1.711529	1.549965	1.178389	1.220582	1.195298	1.841050	1.474684	1.262673	1.974954	1.970693	1.570777	1.701186	0.995320	1.469783	1.595109	1.751001	1.559268	1.800961	1.582775	1.776593	1.594094	1.827201	1.726095	1.582775	1.730175	1.744294	1.448165	1.736671	2.008536	1.192375	1.606739	1.196121	1.790495	1.599799	1.863805	1.288412	0.017359	1.600797	1.609536	2.126252	1.513153	1.584383	2.154899	1.821378	1.585861	1.841050	2.130533	1.592581	1.124895	1.747806	1.970693	1.577443	1.262937	1.595838	1.951900	2.126252	1.686303	1.682283	1.581381	1.492489	1.694431	2.134509	1.701186	1.697242	1.848974	1.225417	1.109791	1.671072	1.729603	1.790852	1.577381	1.812991	1.847551	1.603227	1.446813	1.494975	1.509543	1.635350	1.563971	1.411862	0.995320	1.554576	1.541067	2.132495	1.135454	1.970693	1.283380	1.135454	2.126252	1.601584	1.343864
CitRo.1_11451_1-316_NEs	1.907399	2.089755	1.866358	1.712299	1.516081	1.696285	1.878428	0.000000	1.696162	1.690164	1.722392	1.943979	1.540971	1.498745	1.867905	1.415295	1.792789	1.700508	1.969803	1.440730	1.805503	1.564746	0.379849	1.879690	1.821639	1.591643	2.052428	1.905402	1.684586	1.689783	2.048875	1.417815	1.630011	1.597391	2.314903	1.486179	1.802129	1.927960	1.701356	1.479099	1.556150	1.420046	1.717311	1.552014	1.802129	1.538748	1.774377	1.810334	1.462878	1.547728	1.893344	1.460801	1.609566	1.756309	1.717279	0.386567	1.474191	1.712625	1.878176	1.729466	2.048875	1.600152	2.045968	1.502531	1.595546	2.005551	1.940547	1.804911	1.467415	1.423858	1.499799	1.833853	1.746295	1.969803	1.711700	1.484157	1.621605	2.039525	2.002426	1.583128	1.453696	1.996489	1.583846	1.806606	1.891140	2.045968	1.725932	1.630011	1.336315	1.453935	2.028829	1.893416	1.630011	1.464866	1.607883	1.545401	1.432331	2.018189	1.802300	1.802129	1.983534	1.500403	1.562971	1.749013	1.752292	1.865120	1.822071	1.793337	2.089318	1.378153	1.587725	1.872407	1.926204	1.731527	1.711700	1.866505	1.415459	1.858889	1.765646	2.002426	1.598973	1.629069	1.818957	1.846592	2.089318	1.898781	1.556150	1.663017	1.723585	1.963341	1.862544	1.453696	1.557555	1.649457	1.938100	1.525369	1.584541	1.698348	1.532923	1.755507	1.927960	2.032844	1.777870	1.670844	1.965199	2.102925	1.577465	2.045025	1.477236	1.996489	1.683313	2.069379	2.102567	1.872933	2.002426	2.009091	1.872933	2.089318	1.804499	1.645887
KlePn.2_26131_1-302_NEs	1.561643	1.637338	1.452349	1.350807	1.295215	1.456492	1.280738	1.696162	0.000000	1.478185	1.386616	1.591015	1.523511	1.185755	1.522581	1.318598	2.070349	1.462422	1.743909	1.406667	1.417995	1.397582	1.645579	1.957766	1.390617	1.665722	1.773384	1.828772	1.476888	1.346586	1.959113	1.265088	1.422544	1.403868	1.921271	1.277231	1.583234	1.601741	1.281735	1.272998	1.351774	1.323330	1.414052	1.387919	1.583234	1.537164	1.395418	1.504401	1.426655	1.349087	1.553063	1.565812	1.315404	1.228469	1.278907	1.638588	1.567446	1.530357	1.607431	1.381796	1.959113	1.202751	1.767956	1.305416	1.316764	1.806328	1.759518	1.396965	1.395939	1.328812	1.375917	1.726024	1.719486	1.735255	1.414052	1.417566	1.505517	1.957964	1.941067	1.476297	1.565812	1.444420	1.359445	1.381459	1.553697	1.767956	1.409190	1.422544	1.380618	1.323277	1.957117	1.452027	1.422544	1.548277	1.674079	1.358727	1.333821	1.945504	1.662302	1.583234	1.758485	1.441787	1.526982	1.244367	0.011205	1.271931	1.396951	1.525289	1.896168	1.255701	1.415668	2.015720	1.589818	1.576291	1.414052	1.937498	1.247889	1.565831	1.433121	1.941067	1.219533	1.501048	1.548346	2.218910	1.896168	1.552013	1.351774	1.369869	1.381604	1.597487	1.996590	1.565812	1.362908	1.472995	1.753635	1.530717	1.367530	1.358594	1.435871	1.594103	1.601741	1.958505	1.529846	1.166207	1.452683	1.405222	1.366732	1.768336	1.358727	1.444420	1.474741	1.786483	1.896168	1.581977	1.941067	1.590120	1.581977	1.896168	1.577609	1.335132
KlePn.1_04023_1-300_NEs	1.596914	1.659119	1.652461	1.757363	1.344244	1.319138	1.870607	1.690164	1.478185	0.000000	1.560674	2.024552	1.677276	1.457739	1.564787	1.543618	2.021593	1.593708	2.062518	1.850661	1.404599	1.490725	1.978498	1.875006	1.447518	1.496564	1.786360	1.861605	1.411156	1.791064	1.918998	1.428151	1.458680	1.442091	1.827724	2.057028	1.544425	1.813223	1.745764	2.050076	1.802074	1.890000	1.409455	1.479521	1.544425	1.743244	1.442281	1.452248	1.619132	1.568063	1.578575	1.630657	1.448960	1.480630	1.745764	2.007910	1.618199	1.549634	1.801834	1.560674	1.918998	1.379018	1.780911	1.743249	1.443526	1.781686	2.048836	1.459910	1.547336	1.861631	1.729181	2.032965	2.158471	2.043563	1.409455	1.540683	1.636687	2.383933	2.364036	1.752603	1.630657	1.562027	1.592176	1.437714	1.795610	1.780911	1.413457	1.458680	1.594220	1.831588	1.928974	1.673794	1.458680	1.582203	1.508106	1.603245	1.543618	2.377564	1.987124	1.544425	2.029176	1.813004	1.414413	1.646110	1.496613	1.830998	1.475377	2.151336	1.656126	1.394411	1.442969	1.837058	1.813223	1.747357	1.409455	1.812936	1.413429	1.952025	1.402949	2.364036	1.383687	1.638045	1.569747	1.938189	1.656126	1.573056	1.802074	1.416704	1.567293	2.002396	1.852670	1.630657	1.810224	0.009062	2.068263	1.758167	1.806117	1.409829	1.812873	1.714591	1.813223	1.890949	2.177011	1.544146	1.458056	1.714098	1.801572	1.752321	1.603245	1.567276	1.417587	1.783725	1.661824	1.962645	2.364036	1.666529	1.962645	1.656126	1.550723	1.638406
