SalEn.4_09021_1-303_NEs	0.000000	1.152200	1.502994	1.017442	1.228182	1.710747	1.252756	1.033407	1.190502	1.186511	1.203889	0.241599	0.976083	0.958558	1.130163	1.102693	2.069199	1.017442	1.434868	1.089733	1.199832	0.993229	1.176564	0.960341	1.242436	1.445565	1.321006	2.072876	0.961166	1.705864	0.960341	0.244829	1.389304	0.241599	1.186383	1.434868	0.000000	1.607427	0.001100	1.035692	1.236226	2.072876	0.277952	0.000000	1.073876	1.133256	1.385057	1.691125	1.150681	1.225879	1.705864	1.434868	1.533400	1.183997	1.719781	1.158903	2.072876	1.205894	2.072876	1.648494	0.844367	1.413275	1.602547	1.200457	1.047744	1.648227	1.041797	0.964936	1.384045	1.163487	0.241053	1.424121	1.236226	1.597805	0.013298	1.081821	0.962158	1.154183	0.960341	0.970665	1.192705	1.321006	1.257910	2.401226	1.017442	1.236226	0.277952	0.262965	1.373752	1.205049	1.602547	1.151134	0.212800	1.126376	1.337646
EscCo.3_1555_1-297_NEs	1.152200	0.000000	1.749215	1.056567	1.161932	1.788324	1.241863	1.061263	1.234676	1.156086	1.095920	1.035717	1.110572	1.014361	1.229377	0.947504	1.989935	1.057364	1.465394	1.030375	1.103217	1.063799	1.174770	1.101680	1.232352	1.475979	1.482011	1.977621	1.033690	1.782800	1.101052	1.033542	1.327664	1.035717	1.093532	1.465394	1.152607	1.665020	1.155601	0.966088	1.232345	1.971153	1.079484	1.152200	1.052554	1.227431	1.322945	1.768401	0.012246	1.157734	1.782800	1.465394	1.620087	1.229988	1.772168	1.145693	1.977621	1.071811	1.977621	1.765790	1.109830	1.467779	1.634299	1.229497	1.419983	1.788216	0.949483	1.039666	1.322687	1.338523	1.025845	1.506115	1.232345	1.625157	1.149505	1.066122	1.132345	1.130457	1.101052	1.100512	1.223381	1.476529	1.241170	1.689253	1.056567	1.232345	1.079484	1.115467	1.303326	1.213794	1.634299	0.003320	1.109257	0.925435	1.521311
EntCo.1_39890_1-341_NEs	1.502994	1.749215	0.000000	1.536252	1.581305	0.296724	1.586588	1.498515	1.608798	1.951192	1.876734	1.472792	1.494009	1.553547	1.828716	1.599894	2.126992	1.536252	2.298284	1.471155	1.894709	1.555781	1.631223	1.488797	1.625547	2.320567	2.090214	2.107404	1.513379	0.293818	1.488797	1.453742	2.271154	1.472792	1.908475	2.298284	1.502994	0.264049	1.509160	1.426768	1.619876	2.101381	1.476839	1.502994	1.360523	1.845677	2.265321	0.295681	1.737458	1.608024	0.293818	2.298284	0.246915	1.627339	0.295508	1.606890	2.107404	1.964440	2.107404	0.283665	1.410866	2.259484	0.256279	1.621875	1.837389	0.283436	1.442154	1.508549	2.276957	1.620842	1.444740	2.019248	1.619876	0.259152	1.486807	1.380244	1.525043	1.444338	1.488797	1.507196	1.635699	2.089789	1.578940	2.023238	1.536252	1.619876	1.476839	1.718654	2.166689	1.591305	0.256279	1.752471	1.532015	1.448305	2.244239
EscCo.3_3787_1-300_NEs	1.017442	1.056567	1.536252	0.000000	1.209468	1.607683	1.140556	0.916783	1.268634	1.305520	1.184147	1.012546	0.163715	0.148971	1.232255	0.963605	1.730565	0.000000	1.107510	0.946858	1.179963	0.032996	1.155238	0.162707	1.284894	1.110385	0.993963	1.744934	0.182348	1.622308	0.162707	1.028999	1.071185	1.012546	1.196446	1.107510	1.017442	1.608104	1.014803	0.834610	1.289220	1.751167	1.028678	1.017442	0.959706	1.247004	1.064003	1.640912	1.049895	1.206011	1.622308	1.107510	1.609995	1.264511	1.629715	1.122558	1.744934	1.215487	1.744934	1.621185	0.984142	1.116279	1.574348	1.238669	1.142982	1.620887	0.829729	0.183724	1.075042	0.942551	1.014107	1.045981	1.289220	1.604841	1.008673	0.950470	0.165909	1.232762	0.162707	0.136037	1.256538	0.997714	1.144199	1.957421	0.000000	1.289220	1.028678	1.000568	1.048541	1.241729	1.574348	1.051309	0.975201	0.885254	1.057277
KlePn.2_27911_1-302_NEs	1.228182	1.161932	1.581305	1.209468	0.000000	1.637137	1.092457	1.288150	0.198572	1.552308	1.597521	1.164455	1.313243	1.252387	1.510201	1.395157	2.249402	1.209468	1.551509	1.196106	1.611645	1.238983	1.447376	1.322164	0.192595	1.544904	1.507231	2.273287	1.191932	1.642300	1.322164	1.163275	1.496958	1.164455	1.581484	1.551509	1.228182	1.774754	1.231893	1.279700	0.192595	2.267443	1.145927	1.228182	1.199855	1.541535	1.491851	1.663486	1.155394	0.006673	1.642300	1.551509	1.533954	0.201179	1.650317	1.413389	2.273287	1.627799	2.273287	1.485457	1.173647	1.568162	1.760055	0.193880	1.375581	1.485943	1.303300	1.200675	1.491552	1.325545	1.164638	1.416468	0.192595	1.737022	1.245948	1.216849	1.308670	0.163391	1.322164	1.204120	0.196846	1.501408	1.103462	2.209718	1.209468	0.192595	1.145927	1.168287	1.473303	0.173972	1.760055	1.160961	1.126859	1.443734	1.371872
SalEn.12211_1-341_NEs	1.710747	1.788324	0.296724	1.607683	1.637137	0.000000	1.702203	1.520973	1.683782	2.220464	2.104485	1.453964	1.644936	1.603545	1.982429	1.725972	2.263986	1.607683	2.464123	1.456213	2.079508	1.660401	1.784811	1.694744	1.567462	2.489044	2.098005	2.253502	1.436380	0.006795	1.694744	1.419811	2.151496	1.453964	2.131649	2.464123	1.710747	0.227523	1.702057	1.787319	1.562257	2.247293	1.753636	1.710747	1.397497	1.994886	2.145554	0.007776	1.769731	1.658528	0.006795	2.464123	0.221975	1.665222	0.007775	1.732144	2.253502	2.149574	2.253502	0.308609	1.309986	2.476790	0.239269	1.670054	2.072743	0.309788	1.842798	1.449052	2.157411	1.714550	1.413303	2.005105	1.562257	0.234044	1.708210	1.384755	1.665199	1.553316	1.694744	1.616828	1.704555	2.104414	1.680419	2.093858	1.607683	1.562257	1.753636	1.824722	2.122126	1.599657	0.237871	1.799220	1.561939	1.636582	2.054391
KlePn.2_26051_7-315_NEs	1.252756	1.241863	1.586588	1.140556	1.092457	1.702203	0.000000	1.085862	1.175487	1.027472	1.106623	1.119956	1.103468	1.147211	1.022397	1.373798	1.957590	1.147154	1.482428	1.098441	1.109865	1.113898	1.695095	1.097465	1.193515	1.494050	1.350829	1.970142	1.087720	1.690457	1.090907	1.110096	1.440086	1.119956	1.103810	1.482428	1.259369	1.906820	1.256923	1.070266	1.186616	1.964020	1.200499	1.252756	1.139215	1.033249	1.434851	1.699962	1.211811	1.107107	1.690457	1.482428	1.515191	1.168884	1.681067	1.652715	1.970142	1.112862	1.970142	1.597139	1.195653	1.502070	1.877060	1.176380	1.472377	1.556436	1.080164	1.094270	1.445320	1.157444	1.127943	1.304796	1.186616	1.883739	1.248190	1.146576	1.104996	1.168260	1.090907	1.112844	1.170721	1.361268	0.007679	1.952932	1.140556	1.186616	1.200499	1.195253	1.417507	1.163506	1.877060	1.228707	1.148527	1.114743	1.337804
EntCo.1_40800_1-301_NEs	1.033407	1.061263	1.498515	0.916783	1.288150	1.520973	1.085862	0.000000	1.462364	0.999973	1.045091	0.947098	0.905159	0.900438	1.016535	0.761243	1.969803	0.916783	1.402318	0.155506	1.042048	0.931964	1.245743	0.877123	1.410160	1.407356	1.173588	1.990788	0.909240	1.515414	0.877123	0.973005	1.373093	0.947098	1.043674	1.402318	1.033407	1.675870	1.036015	0.646864	1.410160	1.990788	0.888347	1.033407	0.178884	1.031939	1.373093	1.509458	1.054923	1.284061	1.515414	1.402318	1.521730	1.431183	1.521802	1.256945	1.990788	1.065506	1.990788	1.449595	1.077789	1.405625	1.673281	1.435299	1.212340	1.443215	0.658929	0.916591	1.367985	1.055271	0.955840	1.254563	1.410160	1.687773	1.024690	0.176172	0.900961	1.301672	0.877123	0.900026	1.463012	1.182424	1.084522	1.873366	0.916783	1.410160	0.888347	0.965356	1.359738	1.318877	1.673281	1.071764	0.934143	0.647353	1.334589
EscCo.51245_1-302	1.190502	1.234676	1.608798	1.268634	0.198572	1.683782	1.175487	1.462364	0.000000	1.781695	1.686945	1.179580	1.282862	1.311166	1.755224	1.414412	2.497747	1.268634	1.599719	1.445736	1.695444	1.249953	1.512576	1.280286	0.205599	1.606451	1.599473	2.565430	1.279758	1.688454	1.280286	1.173077	1.549403	1.179580	1.727025	1.599719	1.190502	1.785499	1.186808	1.346499	0.205599	2.559926	1.282903	1.190502	1.385923	1.770756	1.544154	1.686630	1.248544	0.199940	1.688454	1.599719	1.529055	0.006601	1.696070	1.492610	2.565430	1.717546	2.565430	1.575535	1.285326	1.599415	1.785654	0.016587	1.481710	1.587720	1.348548	1.288509	1.543841	1.265768	1.187120	1.598219	0.205599	1.796728	1.190149	1.397794	1.259018	0.195098	1.280286	1.263287	0.002191	1.593721	1.187445	2.365515	1.268634	0.205599	1.282903	1.257356	1.589351	0.192180	1.785654	1.233988	1.151639	1.460684	1.493634
CitRo.1_43191_1-277_NEs	1.186511	1.156086	1.951192	1.305520	1.552308	2.220464	1.027472	0.999973	1.781695	0.000000	0.132383	1.152430	1.334918	1.355648	0.254884	1.099853	1.651620	1.305076	1.810832	1.009738	0.132258	1.327370	1.314767	1.322771	1.780752	1.828894	1.632178	1.645220	1.177036	2.213867	1.323342	1.139585	1.699253	1.152430	0.136793	1.810832	1.186762	2.249447	1.190295	1.026662	1.764525	1.639412	1.090414	1.186511	0.945932	0.254348	1.686911	2.184100	1.169779	1.577660	2.213867	1.810832	2.054957	1.747495	2.229789	1.308163	1.645220	0.141196	1.645220	2.035636	1.260250	1.841295	2.236923	1.737750	1.214059	2.028330	1.013765	1.192467	1.705917	1.253994	1.139245	1.580811	1.764525	2.237897	1.204212	0.976520	1.345905	1.474189	1.323342	1.281645	1.771982	1.646239	1.012253	1.913109	1.305520	1.764525	1.090414	1.212226	1.696930	1.720318	2.236923	1.155032	1.152987	1.052475	1.810057
