SalEn.4_42801_1-123_NEs	0.000000	1.444639	1.444639	1.154488	0.265436	0.000000	0.282523	1.471983	0.265436	0.196702	0.187834	0.008177	0.202448	0.000000	0.198773	1.444639	0.202542	1.430530	0.010933	0.209756
SalEn.3_0344_1-119_NEs	1.444639	0.000000	0.000000	0.422445	1.450038	1.444639	1.484516	0.011222	1.450038	1.415479	1.419583	1.416986	1.390863	1.444639	1.390863	0.000000	1.377043	0.002789	1.428494	1.374524
SalEn.4_04191_1-119_NEs	1.444639	0.000000	0.000000	0.422445	1.450038	1.444639	1.484516	0.011222	1.450038	1.415479	1.419583	1.416986	1.390863	1.444639	1.390863	0.000000	1.377043	0.002789	1.428494	1.374524
CitRo.1_29271_1-118_NEs	1.154488	0.422445	0.422445	0.000000	1.193667	1.154488	1.139715	0.416411	1.193667	1.047856	1.141254	1.154488	1.120538	1.154488	1.120538	0.422445	1.109126	0.417551	1.145508	1.119528
KlePn.2_01461_1-117_NEs	0.265436	1.450038	1.450038	1.193667	0.000000	0.265436	0.260598	1.504877	0.000000	0.281101	0.236654	0.261575	0.239843	0.265436	0.235975	1.450038	0.232178	1.436112	0.272769	0.247500
SalEn.2_MW42801_1-123_NEs	0.000000	1.444639	1.444639	1.154488	0.265436	0.000000	0.282523	1.471983	0.265436	0.196702	0.187834	0.008177	0.202448	0.000000	0.198773	1.444639	0.202542	1.430530	0.010933	0.209756
EntCo.1_42440_1-117_NEs	0.282523	1.484516	1.484516	1.139715	0.260598	0.282523	0.000000	1.530688	0.260598	0.271173	0.267788	0.282598	0.275261	0.282523	0.271145	1.484516	0.267115	1.469540	0.294308	0.279319
SalEn.52512_1-119_BeL	1.471983	0.011222	0.011222	0.416411	1.504877	1.471983	1.530688	0.000000	1.504877	1.443224	1.446593	1.443844	1.416937	1.471983	1.416937	0.011222	1.402858	0.014050	1.455953	1.400252
KlePn.1_02010_1-117_NEs	0.265436	1.450038	1.450038	1.193667	0.000000	0.265436	0.260598	1.504877	0.000000	0.281101	0.236654	0.261575	0.239843	0.265436	0.235975	1.450038	0.232178	1.436112	0.272769	0.247500
CitRo.1_32081_1-123_NEs	0.196702	1.415479	1.415479	1.047856	0.281101	0.196702	0.271173	1.443224	0.281101	0.000000	0.194511	0.200234	0.194778	0.196702	0.198479	1.415479	0.194855	1.400976	0.192870	0.194658
EscCo.2_38050_6-128_NEs	0.187834	1.419583	1.419583	1.141254	0.236654	0.187834	0.267788	1.446593	0.236654	0.194511	0.000000	0.184470	0.008621	0.187834	0.005739	1.419583	0.008624	1.405474	0.187388	0.020234
SalEn.54383_1-123_NEs	0.008177	1.416986	1.416986	1.154488	0.261575	0.008177	0.282598	1.443844	0.261575	0.200234	0.184470	0.000000	0.198864	0.008177	0.195200	1.416986	0.198955	1.402936	0.013691	0.206151
EscCo.54144_1-117	0.202448	1.390863	1.390863	1.120538	0.239843	0.202448	0.275261	1.416937	0.239843	0.194778	0.008621	0.198864	0.000000	0.202448	0.002858	1.390863	0.005727	1.377043	0.201937	0.011481
SalEn.3_4268_1-123_NEs	0.000000	1.444639	1.444639	1.154488	0.265436	0.000000	0.282523	1.471983	0.265436	0.196702	0.187834	0.008177	0.202448	0.000000	0.198773	1.444639	0.202542	1.430530	0.010933	0.209756
EscCo.1_04622_1-117_NEs	0.198773	1.390863	1.390863	1.120538	0.235975	0.198773	0.271145	1.416937	0.235975	0.198479	0.005739	0.195200	0.002858	0.198773	0.000000	1.390863	0.008605	1.377043	0.198272	0.014375
SalEn.2_MW04191_1-119_NEs	1.444639	0.000000	0.000000	0.422445	1.450038	1.444639	1.484516	0.011222	1.450038	1.415479	1.419583	1.416986	1.390863	1.444639	1.390863	0.000000	1.377043	0.002789	1.428494	1.374524
EscCo.3_4491_1-117_NEs	0.202542	1.377043	1.377043	1.109126	0.232178	0.202542	0.267115	1.402858	0.232178	0.194855	0.008624	0.198955	0.005727	0.202542	0.008605	1.377043	0.000000	1.363267	0.202030	0.011485
SalEn.10332_1-119_NEs	1.430530	0.002789	0.002789	0.417551	1.436112	1.430530	1.469540	0.014050	1.436112	1.400976	1.405474	1.402936	1.377043	1.430530	1.377043	0.002789	1.363267	0.000000	1.414220	1.360778
SalEn.14101_1-123_NEs	0.010933	1.428494	1.428494	1.145508	0.272769	0.010933	0.294308	1.455953	0.272769	0.192870	0.187388	0.013691	0.201937	0.010933	0.198272	1.428494	0.202030	1.414220	0.000000	0.209224
EscCo.4_04311_1-117_NEs	0.209756	1.374524	1.374524	1.119528	0.247500	0.209756	0.279319	1.400252	0.247500	0.194658	0.020234	0.206151	0.011481	0.209756	0.014375	1.374524	0.011485	1.360778	0.209224	0.000000
