SalEn.2_MW10721_1-180_NEs	0.000000	0.240201	0.290407	0.240560	0.009323	0.240201	0.240224	0.240010	0.000000	0.317394	0.323102	0.007453	0.000000
EscCo.40946_1-180_BeL	0.240201	0.000000	0.277495	0.001852	0.245637	0.000000	0.248745	0.030107	0.240201	0.311195	0.312191	0.243100	0.240201
EntCo.1_16840_1-180_NEs	0.290407	0.277495	0.000000	0.277923	0.297977	0.277495	0.283804	0.285301	0.290407	0.301425	0.302398	0.292659	0.290407
EscCo.1_01009_1-180_NEs	0.240560	0.001852	0.277923	0.000000	0.246006	0.001852	0.249113	0.032063	0.240560	0.311695	0.312695	0.243464	0.240560
SalEn.10924_1-180_NEs	0.009323	0.245637	0.297977	0.246006	0.000000	0.245637	0.240496	0.245441	0.009323	0.325245	0.330984	0.016871	0.009323
EscCo.2_1016_1-180_NEs	0.240201	0.000000	0.277495	0.001852	0.245637	0.000000	0.248745	0.030107	0.240201	0.311195	0.312191	0.243100	0.240201
CitRo.1_10081_1-180_NEs	0.240224	0.248745	0.283804	0.249113	0.240496	0.248745	0.000000	0.251900	0.240224	0.317046	0.322649	0.239866	0.240224
EscCo.3_02950_1-180_NEs	0.240010	0.030107	0.285301	0.032063	0.245441	0.030107	0.251900	0.000000	0.240010	0.308348	0.309332	0.245488	0.240010
SalEn.4_10721_1-180_NEs	0.000000	0.240201	0.290407	0.240560	0.009323	0.240201	0.240224	0.240010	0.000000	0.317394	0.323102	0.007453	0.000000
KlePn.2_15871_1-180_BeL	0.317394	0.311195	0.301425	0.311695	0.325245	0.311195	0.317046	0.308348	0.317394	0.000000	0.005600	0.319651	0.317394
KlePn.1_03460_1-180_BeL	0.323102	0.312191	0.302398	0.312695	0.330984	0.312191	0.322649	0.309332	0.323102	0.005600	0.000000	0.325361	0.323102
SalEn.51861_2-181_NEs	0.007453	0.243100	0.292659	0.243464	0.016871	0.243100	0.239866	0.245488	0.007453	0.319651	0.325361	0.000000	0.007453
SalEn.3_0999_1-180_NEs	0.000000	0.240201	0.290407	0.240560	0.009323	0.240201	0.240224	0.240010	0.000000	0.317394	0.323102	0.007453	0.000000
